,model,tmscore
0,af3_jian_0,0.669
1,af3_jian_1,0.623
2,af3_jian_2,0.622
3,af3_jian_3,0.702
4,af3_jian_4,0.677
5,af3_jian_5,0.685
6,af3_jian_6,0.676
7,af3_jian_7,0.671
8,af3_jian_8,0.592
9,af3_jian_9,0.671
10,af3_pawan_0,0.697
11,af3_pawan_1,0.652
12,af3_pawan_2,0.652
13,af3_pawan_3,0.674
14,af3_pawan_4,0.697
15,af3_pawan_5,0.661
16,af3_pawan_6,0.687
17,af3_pawan_7,0.721
18,af3_pawan_8,0.637
19,af3_pawan_9,0.637
20,afsample_v1_0,0.004
21,afsample_v1_1,0.006
22,afsample_v1_2,0.008
23,afsample_v1_3,0.01
24,afsample_v1_4,0.004
25,afsample_v1_not_0,0.009
26,afsample_v1_not_1,0.008
27,afsample_v1_not_2,0.008
28,afsample_v1_not_3,0.004
29,afsample_v1_not_4,0.007
30,afsample_v1_r21_not_0,0.033
31,afsample_v1_r21_not_1,0.026
32,afsample_v1_r21_not_2,0.025
33,afsample_v1_r21_not_3,0.023
34,afsample_v1_r21_not_4,0.034
35,afsample_v2_0,0.776
36,afsample_v2_1,0.783
37,afsample_v2_2,0.587
38,afsample_v2_3,0.795
39,afsample_v2_4,0.788
40,afsample_v2_not_0,0.776
41,afsample_v2_not_1,0.79
42,afsample_v2_not_2,0.776
43,afsample_v2_not_3,0.744
44,afsample_v2_not_4,0.78
45,afsample_v2_r21_not_0,0.776
46,afsample_v2_r21_not_1,0.784
47,afsample_v2_r21_not_2,0.8
48,afsample_v2_r21_not_3,0.812
49,afsample_v2_r21_not_4,0.774
50,colabfold_casp16_web_0,0.665
51,colabfold_casp16_web_1,0.739
52,colabfold_casp16_web_2,0.691
53,colabfold_casp16_web_3,0.678
54,colabfold_casp16_web_4,0.733
55,colabfold_casp16_web_not_0,0.709
56,colabfold_casp16_web_not_1,0.675
57,colabfold_casp16_web_not_2,0.671
58,colabfold_casp16_web_not_3,0.697
59,colabfold_casp16_web_not_4,0.681
60,deepmsa2_0_0,0.789
61,deepmsa2_0_1,0.786
62,deepmsa2_0_2,0.781
63,deepmsa2_0_3,0.745
64,deepmsa2_0_4,0.755
65,deepmsa2_1_0,0.763
66,deepmsa2_1_1,0.745
67,deepmsa2_1_2,0.786
68,deepmsa2_1_3,0.747
69,deepmsa2_1_4,0.738
70,deepmsa2_2_0,0.747
71,deepmsa2_2_1,0.786
72,deepmsa2_2_2,0.786
73,deepmsa2_2_3,0.789
74,deepmsa2_2_4,0.745
75,deepmsa2_3_0,0.66
76,deepmsa2_3_1,0.598
77,deepmsa2_3_2,0.651
78,deepmsa2_3_3,0.61
79,deepmsa2_3_4,0.7
80,deepmsa2_4_0,0.54
81,deepmsa2_4_1,0.507
82,deepmsa2_4_2,0.471
83,deepmsa2_4_3,0.469
84,deepmsa2_4_4,0.44
85,deepmsa2_5_0,0.683
86,deepmsa2_5_1,0.718
87,deepmsa2_5_2,0.723
88,deepmsa2_5_3,0.69
89,deepmsa2_5_4,0.713
90,deepmsa2_6_0,0.732
91,deepmsa2_6_1,0.714
92,deepmsa2_6_2,0.71
93,deepmsa2_6_3,0.68
94,deepmsa2_6_4,0.696
95,deepmsa2_7_0,0.707
96,deepmsa2_7_1,0.702
97,deepmsa2_7_2,0.71
98,deepmsa2_7_3,0.722
99,deepmsa2_7_4,0.706
100,def_mul_comp_0,0.739
101,def_mul_comp_1,0.704
102,def_mul_comp_2,0.704
103,def_mul_comp_3,0.699
104,def_mul_comp_4,0.699
105,def_mul_drop_nos_0,0.641
106,def_mul_drop_nos_1,0.603
107,def_mul_drop_nos_2,0.623
108,def_mul_drop_nos_3,0.638
109,def_mul_drop_nos_4,0.605
110,def_mul_drop_s_0,0.608
111,def_mul_drop_s_1,0.615
112,def_mul_drop_s_2,0.639
113,def_mul_drop_s_3,0.638
114,def_mul_drop_s_4,0.625
115,def_mul_esm_msa_0,0.729
116,def_mul_esm_msa_1,0.617
117,def_mul_esm_msa_2,0.594
118,def_mul_esm_msa_3,0.589
119,def_mul_esm_msa_4,0.707
120,def_mul_not_drop_nos_0,0.719
121,def_mul_not_drop_nos_1,0.717
122,def_mul_not_drop_nos_2,0.727
123,def_mul_not_drop_nos_3,0.715
124,def_mul_not_drop_nos_4,0.699
125,def_mul_not_drop_s_0,0.722
126,def_mul_not_drop_s_1,0.72
127,def_mul_not_drop_s_2,0.722
128,def_mul_not_drop_s_3,0.719
129,def_mul_not_drop_s_4,0.726
130,def_mul_notemp_0,0.696
131,def_mul_notemp_1,0.675
132,def_mul_notemp_2,0.702
133,def_mul_notemp_3,0.688
134,def_mul_notemp_4,0.719
135,def_mul_pdb_0,0.675
136,def_mul_pdb_1,0.736
137,def_mul_pdb_2,0.722
138,def_mul_pdb_3,0.719
139,def_mul_pdb_4,0.723
140,def_mul_pdb70_0,0.724
141,def_mul_pdb70_1,0.695
142,def_mul_pdb70_2,0.716
143,def_mul_pdb70_3,0.691
144,def_mul_pdb70_4,0.682
145,def_mul_struct_0,0.692
146,def_mul_struct_1,0.694
147,def_mul_struct_2,0.68
148,def_mul_struct_3,0.702
149,def_mul_struct_4,0.695
150,default_multimer_0,0.749
151,default_multimer_1,0.714
152,default_multimer_2,0.73
153,default_multimer_3,0.735
154,default_multimer_4,0.733
155,folds_iter_1_0,0.696
156,folds_iter_1_1,0.69
157,folds_iter_1_2,0.695
158,folds_iter_1_3,0.717
159,folds_iter_1_4,0.718
160,folds_iter_2_0,0.739
161,folds_iter_2_1,0.698
162,folds_iter_2_2,0.681
163,folds_iter_2_3,0.71
164,folds_iter_2_4,0.648
165,folds_iter_esm_1_0,0.686
166,folds_iter_esm_1_1,0.618
167,folds_iter_esm_1_2,0.602
168,folds_iter_esm_1_3,0.589
169,folds_iter_esm_1_4,0.638
170,folds_iter_esm_2_0,0.656
171,folds_iter_esm_2_1,0.701
172,folds_iter_esm_2_2,0.685
173,folds_iter_esm_2_3,0.738
174,folds_iter_esm_2_4,0.73
175,folds_iter_esm_not_1_0,0.722
176,folds_iter_esm_not_1_1,0.691
177,folds_iter_esm_not_1_2,0.686
178,folds_iter_esm_not_1_3,0.697
179,folds_iter_esm_not_1_4,0.686
180,folds_iter_esm_not_2_0,0.711
181,folds_iter_esm_not_2_1,0.689
182,folds_iter_esm_not_2_2,0.675
183,folds_iter_esm_not_2_3,0.688
184,folds_iter_esm_not_2_4,0.774
185,folds_iter_esm_o_1_0,0.73
186,folds_iter_esm_o_1_1,0.712
187,folds_iter_esm_o_1_2,0.652
188,folds_iter_esm_o_1_3,0.645
189,folds_iter_esm_o_1_4,0.642
190,folds_iter_esm_o_2_0,0.722
191,folds_iter_esm_o_2_1,0.676
192,folds_iter_esm_o_2_2,0.675
193,folds_iter_esm_o_2_3,0.654
194,folds_iter_esm_o_2_4,0.755
195,folds_iter_esm_o_not_1_0,0.671
196,folds_iter_esm_o_not_1_1,0.703
197,folds_iter_esm_o_not_1_2,0.704
198,folds_iter_esm_o_not_1_3,0.717
199,folds_iter_esm_o_not_1_4,0.703
200,folds_iter_esm_o_not_2_0,0.731
201,folds_iter_esm_o_not_2_1,0.684
202,folds_iter_esm_o_not_2_2,0.711
203,folds_iter_esm_o_not_2_3,0.465
204,folds_iter_esm_o_not_2_4,0.667
205,folds_iter_not_1_0,0.686
206,folds_iter_not_1_1,0.707
207,folds_iter_not_1_2,0.691
208,folds_iter_not_1_3,0.701
209,folds_iter_not_1_4,0.689
210,folds_iter_not_2_0,0.638
211,folds_iter_not_2_1,0.713
212,folds_iter_not_2_2,0.604
213,folds_iter_not_2_3,0.62
214,folds_iter_not_2_4,0.663
215,folds_iter_o_1_0,0.677
216,folds_iter_o_1_1,0.689
217,folds_iter_o_1_2,0.683
218,folds_iter_o_1_3,0.706
219,folds_iter_o_1_4,0.694
220,folds_iter_o_2_0,0.685
221,folds_iter_o_2_1,0.701
222,folds_iter_o_2_2,0.729
223,folds_iter_o_2_3,0.7
224,folds_iter_o_2_4,0.708
225,folds_iter_o_not_1_0,0.693
226,folds_iter_o_not_1_1,0.7
227,folds_iter_o_not_1_2,0.691
228,folds_iter_o_not_1_3,0.709
229,folds_iter_o_not_1_4,0.701
230,folds_iter_o_not_2_0,0.72
231,folds_iter_o_not_2_1,0.684
232,folds_iter_o_not_2_2,0.691
233,folds_iter_o_not_2_3,0.664
234,folds_iter_o_not_2_4,0.665
235,pdb_inter_prot_sto_0,0.528
236,pdb_inter_prot_sto_1,0.535
237,pdb_inter_prot_sto_2,0.599
238,pdb_inter_prot_sto_3,0.581
239,pdb_inter_prot_sto_4,0.562
240,pdb_inter_ref_a3m_0,0.543
241,pdb_inter_ref_a3m_1,0.532
242,pdb_inter_ref_a3m_2,0.545
243,pdb_inter_ref_a3m_3,0.524
244,pdb_inter_ref_a3m_4,0.534
245,pdb_inter_ref_sto_0,0.576
246,pdb_inter_ref_sto_1,0.584
247,pdb_inter_ref_sto_2,0.586
248,pdb_inter_ref_sto_3,0.582
249,pdb_inter_ref_sto_4,0.587
250,spec_comp_0,0.711
251,spec_comp_1,0.749
252,spec_comp_2,0.716
253,spec_comp_3,0.665
254,spec_comp_4,0.754
255,spec_inter_prot_sto_0,0.733
256,spec_inter_prot_sto_1,0.708
257,spec_inter_prot_sto_2,0.717
258,spec_inter_prot_sto_3,0.752
259,spec_inter_prot_sto_4,0.729
260,spec_inter_ref_a3m_0,0.736
261,spec_inter_ref_a3m_1,0.723
262,spec_inter_ref_a3m_2,0.689
263,spec_inter_ref_a3m_3,0.706
264,spec_inter_ref_a3m_4,0.684
265,spec_inter_ref_sto_0,0.721
266,spec_inter_ref_sto_1,0.729
267,spec_inter_ref_sto_2,0.682
268,spec_inter_ref_sto_3,0.72
269,spec_inter_ref_sto_4,0.725
270,spec_pdb_0,0.735
271,spec_pdb_1,0.714
272,spec_pdb_2,0.743
273,spec_pdb_3,0.745
274,spec_pdb_4,0.733
275,spec_pdb70_0,0.745
276,spec_pdb70_1,0.714
277,spec_pdb70_2,0.729
278,spec_pdb70_3,0.73
279,spec_pdb70_4,0.737
280,spec_struct_0,0.757
281,spec_struct_1,0.715
282,spec_struct_2,0.761
283,spec_struct_3,0.764
284,spec_struct_4,0.764
285,uniclust_ox_a3m_0,0.707
286,uniclust_ox_a3m_1,0.641
287,uniclust_ox_a3m_2,0.706
288,uniclust_ox_a3m_3,0.678
289,uniclust_ox_a3m_4,0.694
