,model,tmscore
0,af3_jian_0,0.722
1,af3_jian_1,0.71
2,af3_jian_2,0.708
3,af3_jian_3,0.709
4,af3_jian_4,0.711
5,af3_jian_5,0.703
6,af3_jian_6,0.697
7,af3_jian_7,0.711
8,af3_jian_8,0.705
9,af3_jian_9,0.708
10,af3_pawan_0,0.719
11,af3_pawan_1,0.73
12,af3_pawan_2,0.714
13,af3_pawan_3,0.699
14,af3_pawan_4,0.7
15,af3_pawan_5,0.698
16,af3_pawan_6,0.709
17,af3_pawan_7,0.707
18,af3_pawan_8,0.691
19,af3_pawan_9,0.706
20,afsample_v1_0,0.574
21,afsample_v1_1,0.578
22,afsample_v1_2,0.583
23,afsample_v1_3,0.584
24,afsample_v1_4,0.586
25,afsample_v1_not_0,0.586
26,afsample_v1_not_1,0.576
27,afsample_v1_not_2,0.588
28,afsample_v1_not_3,0.579
29,afsample_v1_not_4,0.588
30,afsample_v1_r21_not_0,0.575
31,afsample_v1_r21_not_1,0.573
32,afsample_v1_r21_not_2,0.57
33,afsample_v1_r21_not_3,0.579
34,afsample_v1_r21_not_4,0.592
35,afsample_v2_0,0.57
36,afsample_v2_1,0.581
37,afsample_v2_2,0.596
38,afsample_v2_3,0.58
39,afsample_v2_4,0.57
40,afsample_v2_not_0,0.576
41,afsample_v2_not_1,0.593
42,afsample_v2_not_2,0.595
43,afsample_v2_not_3,0.57
44,afsample_v2_not_4,0.601
45,afsample_v2_r21_not_0,0.584
46,afsample_v2_r21_not_1,0.578
47,afsample_v2_r21_not_2,0.578
48,afsample_v2_r21_not_3,0.578
49,afsample_v2_r21_not_4,0.575
50,colabfold_casp16_web_0,0.554
51,colabfold_casp16_web_1,0.557
52,colabfold_casp16_web_2,0.833
53,colabfold_casp16_web_3,0.585
54,colabfold_casp16_web_4,0.55
55,colabfold_casp16_web_not_0,0.668
56,colabfold_casp16_web_not_1,0.638
57,colabfold_casp16_web_not_2,0.581
58,colabfold_casp16_web_not_3,0.548
59,colabfold_casp16_web_not_4,0.546
60,deepmsa2_0_0,0.596
61,deepmsa2_0_1,0.615
62,deepmsa2_0_2,0.614
63,deepmsa2_0_3,0.623
64,deepmsa2_0_4,0.606
65,deepmsa2_1_0,0.594
66,deepmsa2_1_1,0.602
67,deepmsa2_1_2,0.604
68,deepmsa2_1_3,0.613
69,deepmsa2_1_4,0.625
70,deepmsa2_2_0,0.794
71,deepmsa2_2_1,0.803
72,deepmsa2_2_2,0.797
73,deepmsa2_2_3,0.797
74,deepmsa2_2_4,0.806
75,deepmsa2_3_0,0.796
76,deepmsa2_3_1,0.801
77,deepmsa2_3_2,0.789
78,deepmsa2_3_3,0.813
79,deepmsa2_3_4,0.791
80,deepmsa2_4_0,0.789
81,deepmsa2_4_1,0.613
82,deepmsa2_4_2,0.578
83,deepmsa2_4_3,0.57
84,deepmsa2_4_4,0.595
85,deepmsa2_5_0,0.797
86,deepmsa2_5_1,0.62
87,deepmsa2_5_2,0.608
88,deepmsa2_5_3,0.612
89,deepmsa2_5_4,0.597
90,deepmsa2_6_0,0.592
91,deepmsa2_6_1,0.617
