,model,tmscore
0,af3_jian_0,0.863
1,af3_jian_1,0.861
2,af3_jian_2,0.876
3,af3_jian_3,0.868
4,af3_jian_4,0.867
5,af3_jian_5,0.869
6,af3_jian_6,0.866
7,af3_jian_7,0.867
8,af3_jian_8,0.857
9,af3_jian_9,0.867
10,af3_pawan_0,0.882
11,af3_pawan_1,0.863
12,af3_pawan_2,0.875
13,af3_pawan_3,0.868
14,af3_pawan_4,0.873
15,af3_pawan_5,0.863
16,af3_pawan_6,0.854
17,af3_pawan_7,0.867
18,af3_pawan_8,0.853
19,af3_pawan_9,0.857
20,afsample_v1_0,0.818
21,afsample_v1_1,0.849
22,afsample_v1_2,0.833
23,afsample_v1_3,0.834
24,afsample_v1_4,0.834
25,afsample_v1_not_0,0.828
26,afsample_v1_not_1,0.823
27,afsample_v1_not_2,0.837
28,afsample_v1_not_3,0.828
29,afsample_v1_not_4,0.844
30,afsample_v1_r21_not_0,0.827
31,afsample_v1_r21_not_1,0.83
32,afsample_v1_r21_not_2,0.828
33,afsample_v1_r21_not_3,0.824
34,afsample_v1_r21_not_4,0.824
35,afsample_v2_0,0.827
36,afsample_v2_1,0.816
37,afsample_v2_2,0.831
38,afsample_v2_3,0.854
39,afsample_v2_4,0.831
40,afsample_v2_not_0,0.833
41,afsample_v2_not_1,0.839
42,afsample_v2_not_2,0.826
43,afsample_v2_not_3,0.835
44,afsample_v2_not_4,0.832
45,afsample_v2_r21_not_0,0.844
46,afsample_v2_r21_not_1,0.836
47,afsample_v2_r21_not_2,0.834
48,afsample_v2_r21_not_3,0.837
49,afsample_v2_r21_not_4,0.85
50,colabfold_casp16_web_0,0.862
51,colabfold_casp16_web_1,0.868
52,colabfold_casp16_web_2,0.865
53,colabfold_casp16_web_3,0.867
54,colabfold_casp16_web_4,0.863
55,colabfold_casp16_web_not_0,0.859
56,colabfold_casp16_web_not_1,0.868
57,colabfold_casp16_web_not_2,0.864
58,colabfold_casp16_web_not_3,0.862
59,colabfold_casp16_web_not_4,0.865
60,deepmsa2_0_0,0.81
61,deepmsa2_0_1,0.819
62,deepmsa2_0_2,0.813
63,deepmsa2_0_3,0.815
64,deepmsa2_0_4,0.819
65,deepmsa2_1_0,0.816
66,deepmsa2_1_1,0.826
67,deepmsa2_1_2,0.808
68,deepmsa2_1_3,0.819
69,deepmsa2_1_4,0.821
70,deepmsa2_10_0,0.815
71,deepmsa2_10_1,0.824
72,deepmsa2_10_2,0.825
73,deepmsa2_10_3,0.826
74,deepmsa2_10_4,0.832
75,deepmsa2_11_0,0.808
76,deepmsa2_11_1,0.818
77,deepmsa2_11_2,0.817
78,deepmsa2_11_3,0.828
79,deepmsa2_11_4,0.815
80,deepmsa2_12_0,0.815
81,deepmsa2_12_1,0.815
82,deepmsa2_12_2,0.816
83,deepmsa2_12_3,0.817
84,deepmsa2_12_4,0.815
85,deepmsa2_13_0,0.829
86,deepmsa2_13_1,0.82
87,deepmsa2_13_2,0.815
88,deepmsa2_13_3,0.815
89,deepmsa2_13_4,0.813
90,deepmsa2_14_0,0.821
91,deepmsa2_14_1,0.818
92,deepmsa2_14_2,0.825
93,deepmsa2_14_3,0.813
94,deepmsa2_14_4,0.825
95,deepmsa2_2_0,0.807
96,deepmsa2_2_1,0.826
97,deepmsa2_2_2,0.816
98,deepmsa2_2_3,0.812
99,deepmsa2_2_4,0.805
100,deepmsa2_3_0,0.821
101,deepmsa2_3_1,0.819
102,deepmsa2_3_2,0.817
103,deepmsa2_3_3,0.817
104,deepmsa2_3_4,0.823
105,deepmsa2_4_0,0.823
106,deepmsa2_4_1,0.814
107,deepmsa2_4_2,0.822
108,deepmsa2_4_3,0.821
109,deepmsa2_4_4,0.817
110,deepmsa2_5_0,0.817
111,deepmsa2_5_1,0.808
112,deepmsa2_5_2,0.81
113,deepmsa2_5_3,0.799
114,deepmsa2_5_4,0.822
115,deepmsa2_6_0,0.816
116,deepmsa2_6_1,0.808
117,deepmsa2_6_2,0.821
118,deepmsa2_6_3,0.817
119,deepmsa2_6_4,0.813
120,deepmsa2_7_0,0.817
121,deepmsa2_7_1,0.825
122,deepmsa2_7_2,0.815
123,deepmsa2_7_3,0.827
124,deepmsa2_7_4,0.815
125,deepmsa2_8_0,0.817
126,deepmsa2_8_1,0.831
127,deepmsa2_8_2,0.822
128,deepmsa2_8_3,0.821
129,deepmsa2_8_4,0.829
130,deepmsa2_9_0,0.818
131,deepmsa2_9_1,0.818
132,deepmsa2_9_2,0.822
133,deepmsa2_9_3,0.822
134,deepmsa2_9_4,0.811
135,def_mul_comp_0,0.836
136,def_mul_comp_1,0.858
137,def_mul_comp_2,0.861
138,def_mul_comp_3,0.852
139,def_mul_comp_4,0.857
140,def_mul_drop_nos_0,0.833
141,def_mul_drop_nos_1,0.838
142,def_mul_drop_nos_2,0.842
143,def_mul_drop_nos_3,0.839
144,def_mul_drop_nos_4,0.834
145,def_mul_drop_s_0,0.835
146,def_mul_drop_s_1,0.829
147,def_mul_drop_s_2,0.838
148,def_mul_drop_s_3,0.845
149,def_mul_drop_s_4,0.841
150,def_mul_esm_msa_0,0.831
151,def_mul_esm_msa_1,0.838
152,def_mul_esm_msa_2,0.833
153,def_mul_esm_msa_3,0.831
154,def_mul_esm_msa_4,0.815
155,def_mul_not_drop_nos_0,0.834
156,def_mul_not_drop_nos_1,0.833
157,def_mul_not_drop_nos_2,0.846
158,def_mul_not_drop_nos_3,0.838
159,def_mul_not_drop_nos_4,0.831
160,def_mul_not_drop_s_0,0.839
161,def_mul_not_drop_s_1,0.827
162,def_mul_not_drop_s_2,0.829
163,def_mul_not_drop_s_3,0.844
164,def_mul_not_drop_s_4,0.828
165,def_mul_notemp_0,0.83
166,def_mul_notemp_1,0.821
167,def_mul_notemp_2,0.852
168,def_mul_notemp_3,0.852
169,def_mul_notemp_4,0.86
170,def_mul_pdb_0,0.834
171,def_mul_pdb_1,0.836
172,def_mul_pdb_2,0.836
173,def_mul_pdb_3,0.841
174,def_mul_pdb_4,0.839
175,def_mul_pdb70_0,0.86
176,def_mul_pdb70_1,0.857
177,def_mul_pdb70_2,0.853
178,def_mul_pdb70_3,0.852
179,def_mul_pdb70_4,0.862
180,def_mul_struct_0,0.839
181,def_mul_struct_1,0.858
182,def_mul_struct_2,0.826
183,def_mul_struct_3,0.817
184,def_mul_struct_4,0.835
185,default_multimer_0,0.856
186,default_multimer_1,0.856
187,default_multimer_2,0.854
188,default_multimer_3,0.854
189,default_multimer_4,0.864
190,folds_iter_1_0,0.845
191,folds_iter_1_1,0.844
192,folds_iter_1_2,0.843
193,folds_iter_1_3,0.845
194,folds_iter_1_4,0.864
195,folds_iter_2_0,0.842
196,folds_iter_2_1,0.844
197,folds_iter_2_2,0.848
198,folds_iter_2_3,0.845
199,folds_iter_2_4,0.844
200,folds_iter_esm_1_0,0.854
201,folds_iter_esm_1_1,0.84
202,folds_iter_esm_1_2,0.847
203,folds_iter_esm_1_3,0.846
204,folds_iter_esm_1_4,0.865
205,folds_iter_esm_2_0,0.853
206,folds_iter_esm_2_1,0.853
207,folds_iter_esm_2_2,0.847
208,folds_iter_esm_2_3,0.851
209,folds_iter_esm_2_4,0.849
210,folds_iter_esm_not_1_0,0.862
211,folds_iter_esm_not_1_1,0.847
212,folds_iter_esm_not_1_2,0.846
213,folds_iter_esm_not_1_3,0.853
214,folds_iter_esm_not_1_4,0.863
215,folds_iter_esm_not_2_0,0.858
216,folds_iter_esm_not_2_1,0.851
217,folds_iter_esm_not_2_2,0.848
218,folds_iter_esm_not_2_3,0.862
219,folds_iter_esm_not_2_4,0.855
220,folds_iter_esm_o_1_0,0.852
221,folds_iter_esm_o_1_1,0.847
222,folds_iter_esm_o_1_2,0.841
223,folds_iter_esm_o_1_3,0.841
224,folds_iter_esm_o_1_4,0.862
225,folds_iter_esm_o_2_0,0.84
226,folds_iter_esm_o_2_1,0.843
227,folds_iter_esm_o_2_2,0.854
228,folds_iter_esm_o_2_3,0.841
229,folds_iter_esm_o_2_4,0.841
230,folds_iter_esm_o_not_1_0,0.843
231,folds_iter_esm_o_not_1_1,0.846
232,folds_iter_esm_o_not_1_2,0.847
233,folds_iter_esm_o_not_1_3,0.853
234,folds_iter_esm_o_not_1_4,0.855
235,folds_iter_esm_o_not_2_0,0.853
236,folds_iter_esm_o_not_2_1,0.858
237,folds_iter_esm_o_not_2_2,0.845
238,folds_iter_esm_o_not_2_3,0.85
239,folds_iter_esm_o_not_2_4,0.851
240,folds_iter_not_1_0,0.852
241,folds_iter_not_1_1,0.844
242,folds_iter_not_1_2,0.858
243,folds_iter_not_1_3,0.869
244,folds_iter_not_1_4,0.862
245,folds_iter_not_2_0,0.853
246,folds_iter_not_2_1,0.853
247,folds_iter_not_2_2,0.846
248,folds_iter_not_2_3,0.853
249,folds_iter_not_2_4,0.842
250,folds_iter_o_1_0,0.838
251,folds_iter_o_1_1,0.869
252,folds_iter_o_1_2,0.862
253,folds_iter_o_1_3,0.853
254,folds_iter_o_1_4,0.842
255,folds_iter_o_2_0,0.845
256,folds_iter_o_2_1,0.858
257,folds_iter_o_2_2,0.861
258,folds_iter_o_2_3,0.857
259,folds_iter_o_2_4,0.851
260,folds_iter_o_not_1_0,0.843
261,folds_iter_o_not_1_1,0.855
262,folds_iter_o_not_1_2,0.858
263,folds_iter_o_not_1_3,0.855
264,folds_iter_o_not_1_4,0.855
265,folds_iter_o_not_2_0,0.851
266,folds_iter_o_not_2_1,0.853
267,folds_iter_o_not_2_2,0.846
268,folds_iter_o_not_2_3,0.844
269,folds_iter_o_not_2_4,0.855
270,pdb_inter_prot_sto_0,0.838
271,pdb_inter_prot_sto_1,0.846
272,pdb_inter_prot_sto_2,0.846
273,pdb_inter_prot_sto_3,0.834
274,pdb_inter_prot_sto_4,0.846
275,pdb_inter_ref_a3m_0,0.818
276,pdb_inter_ref_a3m_1,0.799
277,pdb_inter_ref_a3m_2,0.848
278,pdb_inter_ref_a3m_3,0.829
279,pdb_inter_ref_a3m_4,0.848
280,pdb_inter_ref_sto_0,0.842
281,pdb_inter_ref_sto_1,0.845
282,pdb_inter_ref_sto_2,0.846
283,pdb_inter_ref_sto_3,0.843
284,pdb_inter_ref_sto_4,0.848
285,spec_comp_0,0.818
286,spec_comp_1,0.837
287,spec_comp_2,0.843
288,spec_comp_3,0.846
289,spec_comp_4,0.843
290,spec_inter_prot_sto_0,0.844
291,spec_inter_prot_sto_1,0.852
292,spec_inter_prot_sto_2,0.856
293,spec_inter_prot_sto_3,0.853
294,spec_inter_prot_sto_4,0.85
295,spec_inter_ref_a3m_0,0.843
296,spec_inter_ref_a3m_1,0.843
297,spec_inter_ref_a3m_2,0.849
298,spec_inter_ref_a3m_3,0.847
299,spec_inter_ref_a3m_4,0.843
300,spec_inter_ref_sto_0,0.847
301,spec_inter_ref_sto_1,0.856
302,spec_inter_ref_sto_2,0.852
303,spec_inter_ref_sto_3,0.841
304,spec_inter_ref_sto_4,0.85
305,spec_pdb_0,0.845
306,spec_pdb_1,0.839
307,spec_pdb_2,0.847
308,spec_pdb_3,0.847
