,model,tmscore
0,af3_jian_0,0.498
1,af3_jian_1,0.421
2,af3_jian_2,0.332
3,af3_jian_3,0.402
4,af3_jian_4,0.399
5,af3_jian_5,0.355
6,af3_jian_6,0.513
7,af3_jian_7,0.371
8,af3_jian_8,0.45
9,af3_jian_9,0.424
10,af3_pawan_0,0.44
11,af3_pawan_1,0.316
12,af3_pawan_2,0.485
13,af3_pawan_3,0.402
14,af3_pawan_4,0.385
15,af3_pawan_5,0.423
16,af3_pawan_6,0.431
17,af3_pawan_7,0.51
18,af3_pawan_8,0.446
19,af3_pawan_9,0.378
20,afsample_v1_0,0.32
21,afsample_v1_1,0.094
22,afsample_v1_2,0.084
23,afsample_v1_3,0.074
24,afsample_v1_4,0.095
25,afsample_v1_not_0,0.311
26,afsample_v1_not_1,0.092
27,afsample_v1_not_2,0.089
28,afsample_v1_not_3,0.124
29,afsample_v1_not_4,0.087
30,afsample_v1_r21_not_0,0.343
31,afsample_v1_r21_not_1,0.346
32,afsample_v1_r21_not_2,0.352
33,afsample_v1_r21_not_3,0.356
34,afsample_v1_r21_not_4,0.354
35,afsample_v2_0,0.628
36,afsample_v2_1,0.629
37,afsample_v2_2,0.632
38,afsample_v2_3,0.632
39,afsample_v2_4,0.629
40,afsample_v2_not_0,0.634
41,afsample_v2_not_1,0.635
42,afsample_v2_not_2,0.63
43,afsample_v2_not_3,0.628
44,afsample_v2_not_4,0.626
45,afsample_v2_r21_not_0,0.623
46,afsample_v2_r21_not_1,0.62
47,afsample_v2_r21_not_2,0.619
48,afsample_v2_r21_not_3,0.618
49,afsample_v2_r21_not_4,0.623
50,deepmsa2_0_0,0.189
51,deepmsa2_0_1,0.176
52,deepmsa2_0_2,0.181
53,deepmsa2_0_3,0.629
54,deepmsa2_0_4,0.186
55,deepmsa2_1_0,0.182
56,deepmsa2_1_1,0.629
57,deepmsa2_1_2,0.634
58,deepmsa2_1_3,0.634
59,deepmsa2_1_4,0.176
60,deepmsa2_10_0,0.612
61,deepmsa2_10_1,0.623
62,deepmsa2_10_2,0.62
63,deepmsa2_10_3,0.62
64,deepmsa2_10_4,0.628
65,deepmsa2_11_0,0.621
66,deepmsa2_11_1,0.623
67,deepmsa2_11_2,0.625
68,deepmsa2_11_3,0.617
69,deepmsa2_11_4,0.621
70,deepmsa2_12_0,0.627
71,deepmsa2_12_1,0.619
72,deepmsa2_12_2,0.617
73,deepmsa2_12_3,0.631
74,deepmsa2_12_4,0.62
75,deepmsa2_13_0,0.626
76,deepmsa2_13_1,0.632
77,deepmsa2_13_2,0.639
78,deepmsa2_13_3,0.636
79,deepmsa2_13_4,0.636
80,deepmsa2_14_0,0.633
81,deepmsa2_14_1,0.63
82,deepmsa2_14_2,0.639
83,deepmsa2_14_3,0.628
84,deepmsa2_14_4,0.634
85,deepmsa2_2_0,0.623
86,deepmsa2_2_1,0.635
87,deepmsa2_2_2,0.626
88,deepmsa2_2_3,0.63
89,deepmsa2_2_4,0.642
90,deepmsa2_3_0,0.628
91,deepmsa2_3_1,0.631
92,deepmsa2_3_2,0.632
93,deepmsa2_3_3,0.628
94,deepmsa2_3_4,0.63
95,deepmsa2_4_0,0.63
96,deepmsa2_4_1,0.634
97,deepmsa2_4_2,0.631
98,deepmsa2_4_3,0.631
99,deepmsa2_4_4,0.625
100,deepmsa2_5_0,0.625
101,deepmsa2_5_1,0.631
102,deepmsa2_5_2,0.631
103,deepmsa2_5_3,0.632
104,deepmsa2_5_4,0.629
105,deepmsa2_6_0,0.631
106,deepmsa2_6_1,0.632
107,deepmsa2_6_2,0.631
108,deepmsa2_6_3,0.627
109,deepmsa2_6_4,0.631
110,deepmsa2_7_0,0.634
111,deepmsa2_7_1,0.632
112,deepmsa2_7_2,0.634
113,deepmsa2_7_3,0.631
114,deepmsa2_7_4,0.638
115,deepmsa2_8_0,0.63
116,deepmsa2_8_1,0.622
117,deepmsa2_8_2,0.63
118,deepmsa2_8_3,0.629
119,deepmsa2_8_4,0.631
120,deepmsa2_9_0,0.62
121,deepmsa2_9_1,0.613
122,deepmsa2_9_2,0.614
123,deepmsa2_9_3,0.62
124,deepmsa2_9_4,0.631
125,def_mul_comp_0,0.632
126,def_mul_comp_1,0.627
127,def_mul_comp_2,0.63
128,def_mul_comp_3,0.626
129,def_mul_comp_4,0.6
130,def_mul_drop_nos_0,0.621
131,def_mul_drop_nos_1,0.605
132,def_mul_drop_nos_2,0.62
133,def_mul_drop_nos_3,0.615
134,def_mul_drop_nos_4,0.629
135,def_mul_drop_s_0,0.627
136,def_mul_drop_s_1,0.629
137,def_mul_drop_s_2,0.635
138,def_mul_drop_s_3,0.63
139,def_mul_drop_s_4,0.628
140,def_mul_esm_msa_0,0.652
141,def_mul_esm_msa_1,0.648
142,def_mul_esm_msa_2,0.651
143,def_mul_esm_msa_3,0.644
144,def_mul_esm_msa_4,0.648
145,def_mul_not_drop_nos_0,0.335
146,def_mul_not_drop_nos_1,0.338
147,def_mul_not_drop_nos_2,0.348
148,def_mul_not_drop_nos_3,0.344
149,def_mul_not_drop_nos_4,0.352
150,def_mul_not_drop_s_0,0.351
151,def_mul_not_drop_s_1,0.351
152,def_mul_not_drop_s_2,0.596
153,def_mul_not_drop_s_3,0.355
154,def_mul_not_drop_s_4,0.348
155,def_mul_notemp_0,0.331
156,def_mul_notemp_1,0.342
157,def_mul_notemp_2,0.587
158,def_mul_notemp_3,0.588
159,def_mul_notemp_4,0.346
160,def_mul_pdb_0,0.632
161,def_mul_pdb_1,0.601
162,def_mul_pdb_2,0.601
163,def_mul_pdb_3,0.631
164,def_mul_pdb_4,0.627
165,def_mul_pdb70_0,0.64
166,def_mul_pdb70_1,0.648
167,def_mul_pdb70_2,0.638
168,def_mul_pdb70_3,0.651
169,def_mul_pdb70_4,0.645
170,def_mul_struct_0,0.637
171,def_mul_struct_1,0.176
172,def_mul_struct_2,0.642
173,def_mul_struct_3,0.641
174,def_mul_struct_4,0.637
175,default_multimer_0,0.635
176,default_multimer_1,0.633
177,default_multimer_2,0.63
178,default_multimer_3,0.646
179,default_multimer_4,0.631
180,folds_iter_1_0,0.639
181,folds_iter_1_1,0.634
182,folds_iter_1_2,0.633
183,folds_iter_1_3,0.635
184,folds_iter_1_4,0.636
185,folds_iter_2_0,0.629
186,folds_iter_2_1,0.637
187,folds_iter_2_2,0.627
188,folds_iter_2_3,0.631
189,folds_iter_2_4,0.63
190,folds_iter_esm_1_0,0.63
191,folds_iter_esm_1_1,0.636
192,folds_iter_esm_1_2,0.636
193,folds_iter_esm_1_3,0.63
194,folds_iter_esm_1_4,0.632
195,folds_iter_esm_2_0,0.637
196,folds_iter_esm_2_1,0.633
197,folds_iter_esm_2_2,0.637
198,folds_iter_esm_2_3,0.63
199,folds_iter_esm_2_4,0.636
200,folds_iter_esm_not_1_0,0.626
201,folds_iter_esm_not_1_1,0.619
202,folds_iter_esm_not_1_2,0.631
203,folds_iter_esm_not_1_3,0.629
204,folds_iter_esm_not_1_4,0.618
205,folds_iter_esm_not_2_0,0.631
206,folds_iter_esm_not_2_1,0.623
207,folds_iter_esm_not_2_2,0.625
208,folds_iter_esm_not_2_3,0.621
209,folds_iter_esm_not_2_4,0.626
210,folds_iter_esm_o_1_0,0.638
211,folds_iter_esm_o_1_1,0.637
212,folds_iter_esm_o_1_2,0.631
213,folds_iter_esm_o_1_3,0.633
214,folds_iter_esm_o_1_4,0.634
215,folds_iter_esm_o_2_0,0.641
216,folds_iter_esm_o_2_1,0.633
