,model,tmscore
0,afsample_v1_0,0.043
1,afsample_v1_1,0.043
2,afsample_v1_2,0.052
3,afsample_v1_3,0.065
4,afsample_v1_4,0.042
5,afsample_v1_not_0,0.034
6,afsample_v1_not_1,0.045
7,afsample_v1_not_2,0.033
8,afsample_v1_not_3,0.045
9,afsample_v1_not_4,0.063
10,afsample_v1_r21_not_0,0.049
11,afsample_v1_r21_not_1,0.039
12,afsample_v1_r21_not_2,0.034
13,afsample_v1_r21_not_3,0.035
14,afsample_v1_r21_not_4,0.054
15,afsample_v2_0,0.052
16,afsample_v2_1,0.0
17,afsample_v2_2,0.0
18,afsample_v2_3,0.019
19,afsample_v2_4,0.0
20,afsample_v2_not_0,0.0
21,afsample_v2_not_1,0.0
22,afsample_v2_not_2,0.0
23,afsample_v2_not_3,0.0
24,afsample_v2_not_4,0.0
25,afsample_v2_r21_not_0,0.065
26,afsample_v2_r21_not_1,0.083
27,afsample_v2_r21_not_2,0.054
28,afsample_v2_r21_not_3,0.056
29,afsample_v2_r21_not_4,0.057
30,deepmsa2_0_0,0.058
31,deepmsa2_0_1,0.052
32,deepmsa2_0_2,0.051
33,deepmsa2_0_3,0.064
34,deepmsa2_0_4,0.066
35,deepmsa2_1_0,0.052
36,deepmsa2_1_1,0.057
37,deepmsa2_1_2,0.058
38,deepmsa2_1_3,0.039
39,deepmsa2_1_4,0.049
40,deepmsa2_10_0,0.048
41,deepmsa2_10_1,0.01
42,deepmsa2_10_2,0.0
43,deepmsa2_10_3,0.058
44,deepmsa2_10_4,0.038
45,deepmsa2_11_0,0.027
46,deepmsa2_11_1,0.0
47,deepmsa2_11_2,0.009
48,deepmsa2_11_3,0.058
49,deepmsa2_11_4,0.056
50,deepmsa2_12_0,0.025
51,deepmsa2_12_1,0.053
52,deepmsa2_12_2,0.027
53,deepmsa2_12_3,0.055
54,deepmsa2_12_4,0.0
55,deepmsa2_13_0,0.059
56,deepmsa2_13_1,0.0
57,deepmsa2_13_2,0.0
58,deepmsa2_13_3,0.0
59,deepmsa2_13_4,0.052
60,deepmsa2_14_0,0.064
61,deepmsa2_14_1,0.0
62,deepmsa2_14_2,0.0
63,deepmsa2_14_3,0.0
64,deepmsa2_14_4,0.0
65,deepmsa2_2_0,0.05
66,deepmsa2_2_1,0.052
67,deepmsa2_2_2,0.059
68,deepmsa2_2_3,0.063
69,deepmsa2_2_4,0.052
70,deepmsa2_3_0,0.051
71,deepmsa2_3_1,0.049
72,deepmsa2_3_2,0.051
73,deepmsa2_3_3,0.058
74,deepmsa2_3_4,0.051
75,deepmsa2_4_0,0.049
76,deepmsa2_4_1,0.05
77,deepmsa2_4_2,0.06
78,deepmsa2_4_3,0.047
79,deepmsa2_4_4,0.056
80,deepmsa2_5_0,0.052
81,deepmsa2_5_1,0.054
82,deepmsa2_5_2,0.049
83,deepmsa2_5_3,0.05
84,deepmsa2_5_4,0.059
85,deepmsa2_6_0,0.05
86,deepmsa2_6_1,0.036
87,deepmsa2_6_2,0.052
88,deepmsa2_6_3,0.066
89,deepmsa2_6_4,0.053
90,deepmsa2_7_0,0.053
91,deepmsa2_7_1,0.053
92,deepmsa2_7_2,0.051
93,deepmsa2_7_3,0.058
94,deepmsa2_7_4,0.053
95,deepmsa2_8_0,0.041
96,deepmsa2_8_1,0.067
97,deepmsa2_8_2,0.051
98,deepmsa2_8_3,0.05
99,deepmsa2_8_4,0.058
100,deepmsa2_9_0,0.047
101,deepmsa2_9_1,0.101
102,deepmsa2_9_2,0.053
103,deepmsa2_9_3,0.081
104,deepmsa2_9_4,0.038
105,def_mul_comp_0,0.056
106,def_mul_comp_1,0.064
107,def_mul_comp_2,0.064
108,def_mul_comp_3,0.075
109,def_mul_comp_4,0.073
110,def_mul_drop_nos_0,0.025
111,def_mul_drop_nos_1,0.042
112,def_mul_drop_nos_2,0.027
113,def_mul_drop_nos_3,0.032
114,def_mul_drop_nos_4,0.063
115,def_mul_drop_s_0,0.05
