,model,tmscore
0,af3_jian_0,0.492
1,af3_jian_1,0.48
2,af3_jian_2,0.489
3,af3_jian_3,0.479
4,af3_jian_4,0.477
5,af3_pawan_0,0.491
6,af3_pawan_1,0.475
7,af3_pawan_2,0.492
8,af3_pawan_3,0.49
9,af3_pawan_4,0.495
10,af3_refine_0,0.557
11,af3_refine_1,0.558
12,af3_refine_2,0.556
13,af3_refine_3,0.549
14,af3_refine_4,0.563
15,afsample_v1_0,0.506
16,afsample_v1_1,0.458
17,afsample_v1_2,0.449
18,afsample_v1_3,0.417
19,afsample_v1_4,0.433
20,afsample_v1_not_0,0.485
21,afsample_v1_not_1,0.395
22,afsample_v1_not_2,0.403
23,afsample_v1_not_3,0.403
24,afsample_v1_not_4,0.404
25,afsample_v1_r21_not_0,0.424
26,afsample_v1_r21_not_1,0.435
27,afsample_v1_r21_not_2,0.407
28,afsample_v1_r21_not_3,0.374
29,afsample_v1_r21_not_4,0.434
30,afsample_v2_0,0.536
31,afsample_v2_1,0.55
32,afsample_v2_2,0.545
33,afsample_v2_3,0.533
34,afsample_v2_4,0.536
35,afsample_v2_not_0,0.541
36,afsample_v2_not_1,0.546
37,afsample_v2_not_2,0.541
38,afsample_v2_not_3,0.534
39,afsample_v2_not_4,0.567
40,afsample_v2_r21_not_0,0.537
41,afsample_v2_r21_not_1,0.527
42,afsample_v2_r21_not_2,0.537
43,afsample_v2_r21_not_3,0.527
44,afsample_v2_r21_not_4,0.528
45,colabfold_casp16_web_0,0.512
46,colabfold_casp16_web_1,0.559
47,colabfold_casp16_web_2,0.528
48,colabfold_casp16_web_3,0.554
49,colabfold_casp16_web_4,0.543
50,colabfold_casp16_web_not_0,0.548
51,colabfold_casp16_web_not_1,0.551
52,colabfold_casp16_web_not_2,0.565
53,colabfold_casp16_web_not_3,0.554
54,colabfold_casp16_web_not_4,0.535
55,deepmsa2_0_0,0.496
56,deepmsa2_0_1,0.503
57,deepmsa2_0_2,0.524
58,deepmsa2_0_3,0.525
59,deepmsa2_0_4,0.527
60,deepmsa2_1_0,0.499
61,deepmsa2_1_1,0.507
62,deepmsa2_1_2,0.526
63,deepmsa2_1_3,0.556
64,deepmsa2_1_4,0.523
65,deepmsa2_2_0,0.49
66,deepmsa2_2_1,0.481
67,deepmsa2_2_2,0.494
68,deepmsa2_2_3,0.49
69,deepmsa2_2_4,0.495
70,deepmsa2_3_0,0.507
71,deepmsa2_3_1,0.495
72,deepmsa2_3_2,0.497
73,deepmsa2_3_3,0.507
74,deepmsa2_3_4,0.503
75,deepmsa2_4_0,0.506
76,deepmsa2_4_1,0.496
77,deepmsa2_4_2,0.501
78,deepmsa2_4_3,0.498
79,deepmsa2_4_4,0.496
80,deepmsa2_5_0,0.504
