,model,tmscore
0,af3_jian_0,0.915
1,af3_jian_1,0.933
2,af3_jian_2,0.924
3,af3_jian_3,0.952
4,af3_jian_4,0.902
5,af3_jian_5,0.921
6,af3_jian_6,0.922
7,af3_jian_7,0.914
8,af3_jian_8,0.916
9,af3_jian_9,0.92
10,af3_pawan_0,0.933
11,af3_pawan_1,0.924
12,af3_pawan_2,0.921
13,af3_pawan_3,0.917
14,af3_pawan_4,0.922
15,af3_pawan_5,0.939
16,af3_pawan_6,0.917
17,af3_pawan_7,0.909
18,af3_pawan_8,0.933
19,af3_pawan_9,0.924
20,afsample_v1_0,0.947
21,afsample_v1_1,0.941
22,afsample_v1_2,0.936
23,afsample_v1_3,0.933
24,afsample_v1_4,0.942
25,afsample_v1_not_0,0.947
26,afsample_v1_not_1,0.944
27,afsample_v1_not_2,0.941
28,afsample_v1_not_3,0.944
29,afsample_v1_not_4,0.939
30,afsample_v1_r21_not_0,0.936
31,afsample_v1_r21_not_1,0.941
32,afsample_v1_r21_not_2,0.942
33,afsample_v1_r21_not_3,0.939
34,afsample_v1_r21_not_4,0.941
35,afsample_v2_0,0.947
36,afsample_v2_1,0.945
37,afsample_v2_2,0.945
38,afsample_v2_3,0.947
39,afsample_v2_4,0.948
40,afsample_v2_not_0,0.947
41,afsample_v2_not_1,0.936
42,afsample_v2_not_2,0.95
43,afsample_v2_not_3,0.947
44,afsample_v2_not_4,0.956
45,afsample_v2_r21_not_0,0.942
46,afsample_v2_r21_not_1,0.948
47,afsample_v2_r21_not_2,0.942
48,afsample_v2_r21_not_3,0.942
49,afsample_v2_r21_not_4,0.951
50,colabfold_casp16_web_0,0.904
51,colabfold_casp16_web_1,0.936
52,colabfold_casp16_web_2,0.95
53,colabfold_casp16_web_3,0.942
54,colabfold_casp16_web_4,0.945
55,colabfold_casp16_web_not_0,0.935
56,colabfold_casp16_web_not_1,0.947
57,colabfold_casp16_web_not_2,0.489
58,colabfold_casp16_web_not_3,0.942
59,colabfold_casp16_web_not_4,0.947
60,deepmsa2_0_0,0.948
61,deepmsa2_0_1,0.947
62,deepmsa2_0_2,0.953
63,deepmsa2_0_3,0.951
64,deepmsa2_0_4,0.945
65,deepmsa2_1_0,0.94
66,deepmsa2_1_1,0.948
67,deepmsa2_1_2,0.945
68,deepmsa2_1_3,0.951
69,deepmsa2_1_4,0.948
70,deepmsa2_10_0,0.953
71,deepmsa2_10_1,0.956
72,deepmsa2_10_2,0.959
73,deepmsa2_10_3,0.953
74,deepmsa2_10_4,0.956
75,deepmsa2_11_0,0.956
76,deepmsa2_11_1,0.944
77,deepmsa2_11_2,0.953
78,deepmsa2_11_3,0.956
79,deepmsa2_11_4,0.956
80,deepmsa2_12_0,0.953
81,deepmsa2_12_1,0.95
82,deepmsa2_12_2,0.953
83,deepmsa2_12_3,0.953
84,deepmsa2_12_4,0.947
85,deepmsa2_2_0,0.942
86,deepmsa2_2_1,0.935
87,deepmsa2_2_2,0.929
88,deepmsa2_2_3,0.945
89,deepmsa2_2_4,0.937
90,deepmsa2_3_0,0.945
91,deepmsa2_3_1,0.943
92,deepmsa2_3_2,0.943
93,deepmsa2_3_3,0.937
94,deepmsa2_3_4,0.94
95,deepmsa2_4_0,0.945
96,deepmsa2_4_1,0.951
97,deepmsa2_4_2,0.94
98,deepmsa2_4_3,0.94
99,deepmsa2_4_4,0.948
100,deepmsa2_5_0,0.929
101,deepmsa2_5_1,0.94
102,deepmsa2_5_2,0.954
103,deepmsa2_5_3,0.926
104,deepmsa2_5_4,0.94
105,deepmsa2_6_0,0.94
106,deepmsa2_6_1,0.926
107,deepmsa2_6_2,0.921
108,deepmsa2_6_3,0.929
109,deepmsa2_6_4,0.932
110,deepmsa2_7_0,0.948
111,deepmsa2_7_1,0.942
112,deepmsa2_7_2,0.953
113,deepmsa2_7_3,0.95
114,deepmsa2_7_4,0.953
115,deepmsa2_8_0,0.945
116,deepmsa2_8_1,0.953
117,deepmsa2_8_2,0.951
118,deepmsa2_8_3,0.948
119,deepmsa2_8_4,0.947
120,deepmsa2_9_0,0.956
121,deepmsa2_9_1,0.953
122,deepmsa2_9_2,0.95
123,deepmsa2_9_3,0.953
124,deepmsa2_9_4,0.956
125,def_mul_comp_0,0.957
126,def_mul_comp_1,0.962
127,def_mul_comp_2,0.956
128,def_mul_comp_3,0.95
129,def_mul_comp_4,0.962
130,def_mul_drop_nos_0,0.945
131,def_mul_drop_nos_1,0.937
132,def_mul_drop_nos_2,0.959
133,def_mul_drop_nos_3,0.948
134,def_mul_drop_nos_4,0.942
135,def_mul_drop_s_0,0.947
136,def_mul_drop_s_1,0.956
137,def_mul_drop_s_2,0.948
138,def_mul_drop_s_3,0.947
139,def_mul_drop_s_4,0.95
140,def_mul_esm_msa_0,0.956
141,def_mul_esm_msa_1,0.956
142,def_mul_esm_msa_2,0.956
143,def_mul_esm_msa_3,0.947
