,model,tmscore
0,af3_jian_0,0.762
1,af3_jian_1,0.776
2,af3_jian_2,0.764
3,af3_jian_3,0.744
4,af3_jian_4,0.793
5,af3_jian_5,0.745
6,af3_jian_6,0.764
7,af3_jian_7,0.781
8,af3_jian_8,0.793
9,af3_jian_9,0.789
10,af3_pawan_0,0.754
11,af3_pawan_1,0.781
12,af3_pawan_2,0.757
13,af3_pawan_3,0.777
14,af3_pawan_4,0.765
15,af3_pawan_5,0.787
16,af3_pawan_6,0.772
17,af3_pawan_7,0.772
18,af3_pawan_8,0.749
19,af3_pawan_9,0.763
20,afsample_v1_0,0.718
21,afsample_v1_1,0.711
22,afsample_v1_2,0.707
23,afsample_v1_3,0.692
24,afsample_v1_4,0.714
25,afsample_v1_not_0,0.723
26,afsample_v1_not_1,0.715
27,afsample_v1_not_2,0.718
28,afsample_v1_not_3,0.719
29,afsample_v1_not_4,0.691
30,afsample_v2_0,0.753
31,afsample_v2_1,0.75
32,afsample_v2_2,0.747
33,afsample_v2_3,0.744
34,afsample_v2_4,0.717
35,afsample_v2_not_0,0.755
36,afsample_v2_not_1,0.736
37,afsample_v2_not_2,0.763
38,afsample_v2_not_3,0.73
39,afsample_v2_not_4,0.761
40,colabfold_casp16_web_0,0.769
41,colabfold_casp16_web_1,0.759
42,colabfold_casp16_web_2,0.759
43,colabfold_casp16_web_3,0.766
44,colabfold_casp16_web_4,0.779
45,colabfold_casp16_web_not_0,0.744
46,colabfold_casp16_web_not_1,0.765
47,colabfold_casp16_web_not_2,0.772
48,colabfold_casp16_web_not_3,0.778
49,colabfold_casp16_web_not_4,0.783
50,deepmsa2_0_0,0.761
51,deepmsa2_0_1,0.755
52,deepmsa2_0_2,0.754
53,deepmsa2_0_3,0.752
54,deepmsa2_0_4,0.775
55,deepmsa2_1_0,0.76
56,deepmsa2_1_1,0.77
57,deepmsa2_1_2,0.764
58,deepmsa2_1_3,0.757
59,deepmsa2_1_4,0.737
60,deepmsa2_2_0,0.747
61,deepmsa2_2_1,0.749
62,deepmsa2_2_2,0.747
63,deepmsa2_2_3,0.744
64,deepmsa2_2_4,0.736
65,deepmsa2_3_0,0.747
66,deepmsa2_3_1,0.74
67,deepmsa2_3_2,0.758
68,deepmsa2_3_3,0.749
69,deepmsa2_3_4,0.73
70,deepmsa2_4_0,0.762
71,deepmsa2_4_1,0.75
72,deepmsa2_4_2,0.766
73,deepmsa2_4_3,0.772
74,deepmsa2_4_4,0.758
75,deepmsa2_5_0,0.768
76,deepmsa2_5_1,0.759
77,deepmsa2_5_2,0.758
78,deepmsa2_5_3,0.778
79,deepmsa2_5_4,0.77
80,deepmsa2_6_0,0.763
81,deepmsa2_6_1,0.767
82,deepmsa2_6_2,0.758
83,deepmsa2_6_3,0.757
84,deepmsa2_6_4,0.762
85,def_mul_comp_0,0.769
86,def_mul_comp_1,0.772
87,def_mul_comp_2,0.756
88,def_mul_comp_3,0.774
89,def_mul_comp_4,0.772
90,def_mul_drop_nos_0,0.76
91,def_mul_drop_nos_1,0.756
92,def_mul_drop_nos_2,0.779
93,def_mul_drop_nos_3,0.775
94,def_mul_drop_nos_4,0.774
95,def_mul_drop_s_0,0.777
96,def_mul_drop_s_1,0.76
97,def_mul_drop_s_2,0.76
98,def_mul_drop_s_3,0.766
99,def_mul_drop_s_4,0.742
100,def_mul_esm_msa_0,0.773
101,def_mul_esm_msa_1,0.773
102,def_mul_esm_msa_2,0.767
103,def_mul_esm_msa_3,0.763
104,def_mul_esm_msa_4,0.758
105,def_mul_not_drop_nos_0,0.762
106,def_mul_not_drop_nos_1,0.775
107,def_mul_not_drop_nos_2,0.755
