,model,tmscore
0,af3_jian_0,0.407
1,af3_jian_1,0.409
2,af3_jian_2,0.413
3,af3_jian_3,0.407
4,af3_jian_4,0.415
5,af3_jian_5,0.407
6,af3_jian_6,0.409
7,af3_jian_7,0.414
8,af3_jian_8,0.408
9,af3_jian_9,0.413
10,af3_pawan_0,0.404
11,af3_pawan_1,0.415
12,af3_pawan_2,0.41
13,af3_pawan_3,0.411
14,af3_pawan_4,0.405
15,af3_pawan_5,0.408
16,af3_pawan_6,0.409
17,af3_pawan_7,0.407
18,af3_pawan_8,0.403
19,af3_pawan_9,0.405
20,afsample_v1_0,0.414
21,afsample_v1_1,0.421
22,afsample_v1_2,0.41
23,afsample_v1_3,0.419
24,afsample_v1_4,0.415
25,afsample_v1_not_0,0.407
26,afsample_v1_not_1,0.408
27,afsample_v1_not_2,0.413
28,afsample_v1_not_3,0.41
29,afsample_v1_not_4,0.424
30,afsample_v2_0,0.418
31,afsample_v2_1,0.429
32,afsample_v2_2,0.429
33,afsample_v2_3,0.424
34,afsample_v2_4,0.43
35,afsample_v2_not_0,0.424
36,afsample_v2_not_1,0.416
37,afsample_v2_not_2,0.424
38,afsample_v2_not_3,0.419
39,afsample_v2_not_4,0.42
40,deepmsa2_0_0,0.422
41,deepmsa2_0_1,0.423
42,deepmsa2_0_2,0.423
43,deepmsa2_0_3,0.425
44,deepmsa2_0_4,0.424
45,deepmsa2_1_0,0.421
46,deepmsa2_1_1,0.423
47,deepmsa2_1_2,0.416
48,deepmsa2_1_3,0.422
49,deepmsa2_1_4,0.418
50,deepmsa2_10_0,0.421
51,deepmsa2_10_1,0.421
52,deepmsa2_10_2,0.419
53,deepmsa2_10_3,0.417
54,deepmsa2_10_4,0.415
55,deepmsa2_11_0,0.416
56,deepmsa2_11_1,0.416
57,deepmsa2_11_2,0.418
58,deepmsa2_11_3,0.415
59,deepmsa2_11_4,0.416
60,deepmsa2_12_0,0.416
61,deepmsa2_12_1,0.417
62,deepmsa2_12_2,0.415
63,deepmsa2_12_3,0.418
64,deepmsa2_12_4,0.417
65,deepmsa2_13_0,0.422
66,deepmsa2_13_1,0.417
67,deepmsa2_13_2,0.421
68,deepmsa2_13_3,0.423
69,deepmsa2_13_4,0.421
70,deepmsa2_14_0,0.417
71,deepmsa2_14_1,0.414
72,deepmsa2_14_2,0.417
73,deepmsa2_14_3,0.422
74,deepmsa2_14_4,0.418
75,deepmsa2_15_0,0.415
76,deepmsa2_15_1,0.417
77,deepmsa2_15_2,0.415
78,deepmsa2_15_3,0.417
79,deepmsa2_15_4,0.416
80,deepmsa2_2_0,0.423
81,deepmsa2_2_1,0.419
82,deepmsa2_2_2,0.417
83,deepmsa2_2_3,0.424
84,deepmsa2_2_4,0.425
85,deepmsa2_3_0,0.412
86,deepmsa2_3_1,0.416
87,deepmsa2_3_2,0.418
88,deepmsa2_3_3,0.414
89,deepmsa2_3_4,0.416
90,deepmsa2_4_0,0.414
91,deepmsa2_4_1,0.416
92,deepmsa2_4_2,0.414
93,deepmsa2_4_3,0.421
94,deepmsa2_4_4,0.424
95,deepmsa2_5_0,0.423
96,deepmsa2_5_1,0.415
97,deepmsa2_5_2,0.415
98,deepmsa2_5_3,0.42
99,deepmsa2_5_4,0.419
100,deepmsa2_6_0,0.417
101,deepmsa2_6_1,0.417
102,deepmsa2_6_2,0.419
103,deepmsa2_6_3,0.422
104,deepmsa2_6_4,0.42
105,deepmsa2_7_0,0.417
106,deepmsa2_7_1,0.419
107,deepmsa2_7_2,0.419
108,deepmsa2_7_3,0.419
109,deepmsa2_7_4,0.416
110,deepmsa2_8_0,0.417
111,deepmsa2_8_1,0.42
112,deepmsa2_8_2,0.419
113,deepmsa2_8_3,0.419
114,deepmsa2_8_4,0.418
115,deepmsa2_9_0,0.417
116,deepmsa2_9_1,0.422
117,deepmsa2_9_2,0.421
118,deepmsa2_9_3,0.417
119,deepmsa2_9_4,0.421
120,def_mul_comp_0,0.421
121,def_mul_comp_1,0.426
122,def_mul_comp_2,0.423
123,def_mul_comp_3,0.421
124,def_mul_comp_4,0.426
125,def_mul_drop_nos_0,0.421
126,def_mul_drop_nos_1,0.419
127,def_mul_drop_nos_2,0.423
128,def_mul_drop_nos_3,0.419
129,def_mul_drop_nos_4,0.42
130,def_mul_drop_s_0,0.416
131,def_mul_drop_s_1,0.419
132,def_mul_drop_s_2,0.417
133,def_mul_drop_s_3,0.422
134,def_mul_drop_s_4,0.426
135,def_mul_esm_msa_0,0.417
136,def_mul_esm_msa_1,0.419
137,def_mul_esm_msa_2,0.419
138,def_mul_esm_msa_3,0.418
139,def_mul_esm_msa_4,0.415
140,def_mul_nopair_0,0.415
141,def_mul_nopair_1,0.428
142,def_mul_nopair_2,0.417
143,def_mul_nopair_3,0.422
144,def_mul_nopair_4,0.427
145,def_mul_not_drop_nos_0,0.415
146,def_mul_not_drop_nos_1,0.418
147,def_mul_not_drop_nos_2,0.423
148,def_mul_not_drop_nos_3,0.429
149,def_mul_not_drop_nos_4,0.42
150,def_mul_not_drop_s_0,0.422
151,def_mul_not_drop_s_1,0.411
152,def_mul_not_drop_s_2,0.419
153,def_mul_not_drop_s_3,0.426
154,def_mul_not_drop_s_4,0.415
155,def_mul_notemp_0,0.426
156,def_mul_notemp_1,0.421
157,def_mul_notemp_2,0.425
158,def_mul_notemp_3,0.426
159,def_mul_notemp_4,0.423
160,def_mul_pdb_0,0.423
161,def_mul_pdb_1,0.425
162,def_mul_pdb_2,0.423
163,def_mul_pdb_3,0.421
164,def_mul_pdb_4,0.425
165,def_mul_pdb70_0,0.424
166,def_mul_pdb70_1,0.421
167,def_mul_pdb70_2,0.421
168,def_mul_pdb70_3,0.417
169,def_mul_pdb70_4,0.424
170,def_mul_struct_0,0.419
171,def_mul_struct_1,0.417
172,def_mul_struct_2,0.42
173,def_mul_struct_3,0.429
174,def_mul_struct_4,0.428
175,default_multimer_0,0.417
176,default_multimer_1,0.423
177,default_multimer_2,0.419
178,default_multimer_3,0.419
179,default_multimer_4,0.419
180,pdb_inter_ref_a3m_0,0.415
181,pdb_inter_ref_a3m_1,0.422
182,pdb_inter_ref_a3m_2,0.421
183,pdb_inter_ref_a3m_3,0.419
184,pdb_inter_ref_a3m_4,0.417
185,pdb_inter_ref_sto_0,0.419
186,pdb_inter_ref_sto_1,0.419
187,pdb_inter_ref_sto_2,0.419
188,pdb_inter_ref_sto_3,0.425
189,pdb_inter_ref_sto_4,0.421
190,spec_comp_0,0.423
191,spec_comp_1,0.419
192,spec_comp_2,0.428
193,spec_comp_3,0.418
194,spec_comp_4,0.419
195,spec_inter_prot_sto_0,0.422
196,spec_inter_prot_sto_1,0.422
197,spec_inter_prot_sto_2,0.421
198,spec_inter_prot_sto_3,0.423
199,spec_inter_prot_sto_4,0.425
200,spec_inter_ref_a3m_0,0.425
201,spec_inter_ref_a3m_1,0.419
202,spec_inter_ref_a3m_2,0.422
203,spec_inter_ref_a3m_3,0.414
204,spec_inter_ref_a3m_4,0.423
205,spec_inter_ref_sto_0,0.418
206,spec_inter_ref_sto_1,0.422
207,spec_inter_ref_sto_2,0.419
208,spec_inter_ref_sto_3,0.418
209,spec_inter_ref_sto_4,0.414
210,spec_pdb_0,0.419
211,spec_pdb_1,0.423
212,spec_pdb_2,0.428
213,spec_pdb_3,0.423
214,spec_pdb_4,0.43
215,spec_pdb70_0,0.423
216,spec_pdb70_1,0.428
217,spec_pdb70_2,0.421
218,spec_pdb70_3,0.423
219,spec_pdb70_4,0.423
220,spec_struct_0,0.419
221,spec_struct_1,0.417
222,spec_struct_2,0.42
223,spec_struct_3,0.423
224,spec_struct_4,0.421
225,str_comp_0,0.426
226,str_comp_1,0.419
227,str_comp_2,0.419
228,str_comp_3,0.421
229,str_comp_4,0.421
230,str_inter_prot_sto_0,0.432
231,str_inter_prot_sto_1,0.421
232,str_inter_prot_sto_2,0.42
233,str_inter_prot_sto_3,0.426
234,str_inter_prot_sto_4,0.423
235,str_inter_ref_a3m_0,0.425
236,str_inter_ref_a3m_1,0.429
237,str_inter_ref_a3m_2,0.427
238,str_inter_ref_a3m_3,0.423
239,str_inter_ref_a3m_4,0.422
240,str_inter_ref_sto_0,0.421
