,model,tmscore
0,af3_jian_0,0.289
1,af3_jian_1,0.284
2,af3_jian_2,0.292
3,af3_jian_3,0.288
4,af3_jian_4,0.283
5,af3_jian_5,0.283
6,af3_jian_6,0.283
7,af3_jian_7,0.279
8,af3_jian_8,0.28
9,af3_jian_9,0.273
10,af3_pawan_0,0.278
11,af3_pawan_1,0.278
12,af3_pawan_2,0.283
13,af3_pawan_3,0.278
14,af3_pawan_4,0.285
15,af3_pawan_5,0.284
16,af3_pawan_6,0.286
17,af3_pawan_7,0.29
18,af3_pawan_8,0.286
19,af3_pawan_9,0.281
20,afsample_v1_0,0.673
21,afsample_v1_1,0.703
22,afsample_v1_2,0.726
23,afsample_v1_3,0.585
24,afsample_v1_4,0.632
25,afsample_v1_not_0,0.494
26,afsample_v1_not_1,0.636
27,afsample_v1_not_2,0.708
28,afsample_v1_not_3,0.623
29,afsample_v1_not_4,0.699
30,afsample_v1_r21_not_0,0.777
31,afsample_v1_r21_not_1,0.774
32,afsample_v1_r21_not_2,0.775
33,afsample_v1_r21_not_3,0.777
34,afsample_v1_r21_not_4,0.775
35,afsample_v2_0,0.307
36,afsample_v2_1,0.3
37,afsample_v2_2,0.308
38,afsample_v2_3,0.32
39,afsample_v2_4,0.58
40,afsample_v2_not_0,0.287
41,afsample_v2_not_1,0.454
42,afsample_v2_not_2,0.307
43,afsample_v2_not_3,0.339
44,afsample_v2_not_4,0.296
45,afsample_v2_r21_not_0,0.675
46,afsample_v2_r21_not_1,0.673
47,afsample_v2_r21_not_2,0.674
48,afsample_v2_r21_not_3,0.674
49,afsample_v2_r21_not_4,0.684
50,deepmsa2_0_0,0.025
51,deepmsa2_0_1,0.025
52,deepmsa2_0_2,0.024
53,deepmsa2_0_3,0.019
54,deepmsa2_0_4,0.026
55,deepmsa2_1_0,0.023
56,deepmsa2_1_1,0.024
57,deepmsa2_1_2,0.028
58,deepmsa2_1_3,0.021
59,deepmsa2_1_4,0.022
60,deepmsa2_10_0,0.463
61,deepmsa2_10_1,0.463
62,deepmsa2_10_2,0.451
63,deepmsa2_10_3,0.458
64,deepmsa2_10_4,0.474
65,deepmsa2_11_0,0.465
66,deepmsa2_11_1,0.444
67,deepmsa2_11_2,0.722
68,deepmsa2_11_3,0.474
69,deepmsa2_11_4,0.728
70,deepmsa2_12_0,0.456
71,deepmsa2_12_1,0.723
72,deepmsa2_12_2,0.468
73,deepmsa2_12_3,0.485
74,deepmsa2_12_4,0.715
75,deepmsa2_2_0,0.023
76,deepmsa2_2_1,0.031
77,deepmsa2_2_2,0.025
78,deepmsa2_2_3,0.02
79,deepmsa2_2_4,0.042
80,deepmsa2_7_0,0.432
81,deepmsa2_7_1,0.594
82,deepmsa2_7_2,0.582
83,deepmsa2_7_3,0.586
84,deepmsa2_7_4,0.713
85,deepmsa2_8_0,0.579
86,deepmsa2_8_1,0.601
87,deepmsa2_8_2,0.725
88,deepmsa2_8_3,0.722
89,deepmsa2_8_4,0.583
90,deepmsa2_9_0,0.467
91,deepmsa2_9_1,0.465
92,deepmsa2_9_2,0.478
93,deepmsa2_9_3,0.465
94,deepmsa2_9_4,0.693
95,def_mul_comp_0,0.717
96,def_mul_comp_1,0.512
97,def_mul_comp_2,0.516
98,def_mul_comp_3,0.312
99,def_mul_comp_4,0.717
100,def_mul_drop_nos_0,0.645
101,def_mul_drop_nos_1,0.461
102,def_mul_drop_nos_2,0.461
103,def_mul_drop_nos_3,0.512
104,def_mul_drop_nos_4,0.467
105,def_mul_drop_s_0,0.716
106,def_mul_drop_s_1,0.524
107,def_mul_drop_s_2,0.315
108,def_mul_drop_s_3,0.315
109,def_mul_drop_s_4,0.488
110,def_mul_esm_msa_0,0.71
111,def_mul_esm_msa_1,0.702
112,def_mul_esm_msa_2,0.708
113,def_mul_esm_msa_3,0.712
114,def_mul_esm_msa_4,0.707
115,def_mul_not_drop_nos_0,0.712
116,def_mul_not_drop_nos_1,0.46
117,def_mul_not_drop_nos_2,0.511
118,def_mul_not_drop_nos_3,0.459
119,def_mul_not_drop_nos_4,0.466
120,def_mul_not_drop_s_0,0.466
121,def_mul_not_drop_s_1,0.512
122,def_mul_not_drop_s_2,0.462
123,def_mul_not_drop_s_3,0.508
124,def_mul_not_drop_s_4,0.443
125,def_mul_notemp_0,0.506
126,def_mul_notemp_1,0.764
127,def_mul_notemp_2,0.5
128,def_mul_notemp_3,0.718
129,def_mul_notemp_4,0.713
130,def_mul_pdb_0,0.294
131,def_mul_pdb_1,0.317
132,def_mul_pdb_2,0.58
133,def_mul_pdb_3,0.498
134,def_mul_pdb_4,0.303
135,def_mul_pdb70_0,0.698
136,def_mul_pdb70_1,0.795
137,def_mul_pdb70_2,0.71
138,def_mul_pdb70_3,0.795
139,def_mul_pdb70_4,0.275
140,def_mul_struct_0,0.466
141,def_mul_struct_1,0.941
142,def_mul_struct_2,0.938
143,def_mul_struct_3,0.931
144,def_mul_struct_4,0.465
145,default_multimer_0,0.304
146,default_multimer_1,0.325
147,default_multimer_2,0.585
148,default_multimer_3,0.583
149,default_multimer_4,0.795
150,folds_iter_1_0,0.795
151,folds_iter_1_1,0.79
152,folds_iter_1_2,0.461
153,folds_iter_1_3,0.462
154,folds_iter_1_4,0.462
155,folds_iter_2_0,0.946
156,folds_iter_2_1,0.469
157,folds_iter_2_2,0.925
158,folds_iter_2_3,0.485
159,folds_iter_2_4,0.47
160,folds_iter_esm_1_0,0.795
161,folds_iter_esm_1_1,0.292
162,folds_iter_esm_1_2,0.504
163,folds_iter_esm_1_3,0.795
164,folds_iter_esm_1_4,0.723
165,folds_iter_esm_2_0,0.943
166,folds_iter_esm_2_1,0.922
167,folds_iter_esm_2_2,0.311
168,folds_iter_esm_2_3,0.707
169,folds_iter_esm_2_4,0.794
170,folds_iter_esm_o_1_0,0.594
