,model,tmscore
0,af3_jian_0,0.47
1,af3_jian_1,0.474
2,af3_jian_2,0.451
3,af3_jian_3,0.479
4,af3_jian_4,0.481
5,af3_jian_5,0.479
6,af3_jian_6,0.479
7,af3_jian_7,0.474
8,af3_jian_8,0.451
9,af3_jian_9,0.522
10,af3_pawan_0,0.476
11,af3_pawan_1,0.478
12,af3_pawan_2,0.461
13,af3_pawan_3,0.48
14,af3_pawan_4,0.503
15,af3_pawan_5,0.504
16,af3_pawan_6,0.473
17,af3_pawan_7,0.474
18,af3_pawan_8,0.48
19,af3_pawan_9,0.475
20,afsample_v1_0,0.45
21,afsample_v1_1,0.45
22,afsample_v1_2,0.448
23,afsample_v1_3,0.447
24,afsample_v1_4,0.448
25,afsample_v1_not_0,0.448
26,afsample_v1_not_1,0.447
27,afsample_v1_not_2,0.449
28,afsample_v1_not_3,0.451
29,afsample_v1_not_4,0.448
30,afsample_v1_r21_not_0,0.451
31,afsample_v1_r21_not_1,0.451
32,afsample_v1_r21_not_2,0.452
33,afsample_v1_r21_not_3,0.452
34,afsample_v1_r21_not_4,0.452
35,afsample_v2_0,0.465
36,afsample_v2_1,0.466
37,afsample_v2_2,0.466
38,afsample_v2_3,0.466
39,afsample_v2_4,0.467
40,afsample_v2_not_0,0.467
41,afsample_v2_not_1,0.467
42,afsample_v2_not_2,0.467
43,afsample_v2_not_3,0.467
44,afsample_v2_not_4,0.467
45,afsample_v2_r21_not_0,0.468
46,afsample_v2_r21_not_1,0.461
47,afsample_v2_r21_not_2,0.468
48,afsample_v2_r21_not_3,0.465
49,afsample_v2_r21_not_4,0.467
50,deepmsa2_0_0,0.453
51,deepmsa2_0_1,0.457
52,deepmsa2_0_2,0.461
53,deepmsa2_0_3,0.456
54,deepmsa2_0_4,0.449
55,deepmsa2_1_0,0.46
56,deepmsa2_1_1,0.464
57,deepmsa2_1_2,0.462
58,deepmsa2_1_3,0.459
59,deepmsa2_1_4,0.466
60,deepmsa2_10_0,0.461
61,deepmsa2_10_1,0.466
62,deepmsa2_10_2,0.462
63,deepmsa2_10_3,0.466
64,deepmsa2_10_4,0.464
65,deepmsa2_11_0,0.457
66,deepmsa2_11_1,0.454
67,deepmsa2_11_2,0.464
68,deepmsa2_11_3,0.455
69,deepmsa2_11_4,0.454
70,deepmsa2_12_0,0.461
71,deepmsa2_12_1,0.457
72,deepmsa2_12_2,0.451
73,deepmsa2_12_3,0.455
74,deepmsa2_12_4,0.454
75,deepmsa2_13_0,0.456
76,deepmsa2_13_1,0.453
77,deepmsa2_13_2,0.456
78,deepmsa2_13_3,0.461
79,deepmsa2_13_4,0.457
80,deepmsa2_14_0,0.465
81,deepmsa2_14_1,0.452
82,deepmsa2_14_2,0.45
83,deepmsa2_14_3,0.461
84,deepmsa2_14_4,0.468
85,deepmsa2_15_0,0.455
86,deepmsa2_15_1,0.459
87,deepmsa2_15_2,0.452
88,deepmsa2_15_3,0.453
89,deepmsa2_15_4,0.455
90,deepmsa2_2_0,0.451
91,deepmsa2_2_1,0.455
92,deepmsa2_2_2,0.456
93,deepmsa2_2_3,0.454
94,deepmsa2_2_4,0.461
95,deepmsa2_3_0,0.46
96,deepmsa2_3_1,0.456
97,deepmsa2_3_2,0.455
98,deepmsa2_3_3,0.454
99,deepmsa2_3_4,0.454
100,deepmsa2_4_0,0.455
101,deepmsa2_4_1,0.458
102,deepmsa2_4_2,0.459
103,deepmsa2_4_3,0.461
104,deepmsa2_4_4,0.456
105,deepmsa2_5_0,0.457
106,deepmsa2_5_1,0.462
107,deepmsa2_5_2,0.462
108,deepmsa2_5_3,0.453
109,deepmsa2_5_4,0.463
110,def_mul_comp_0,0.455
111,def_mul_comp_1,0.456
112,def_mul_comp_2,0.457
113,def_mul_comp_3,0.455
114,def_mul_comp_4,0.456
115,def_mul_drop_nos_0,0.458
116,def_mul_drop_nos_1,0.456
117,def_mul_drop_nos_2,0.46
118,def_mul_drop_nos_3,0.456
119,def_mul_drop_nos_4,0.464
120,def_mul_drop_s_0,0.462
121,def_mul_drop_s_1,0.464
122,def_mul_drop_s_2,0.455
123,def_mul_drop_s_3,0.46
124,def_mul_drop_s_4,0.458
125,def_mul_esm_msa_0,0.465
126,def_mul_esm_msa_1,0.457
127,def_mul_esm_msa_2,0.452
128,def_mul_esm_msa_3,0.464
129,def_mul_esm_msa_4,0.458
130,def_mul_nopair_0,0.469
131,def_mul_nopair_1,0.469
132,def_mul_nopair_2,0.451
133,def_mul_nopair_3,0.468
134,def_mul_nopair_4,0.456
135,def_mul_not_drop_nos_0,0.435
136,def_mul_not_drop_nos_1,0.449
137,def_mul_not_drop_nos_2,0.43
138,def_mul_not_drop_nos_3,0.443
139,def_mul_not_drop_nos_4,0.415
140,def_mul_not_drop_s_0,0.466
141,def_mul_not_drop_s_1,0.473
142,def_mul_not_drop_s_2,0.391
143,def_mul_not_drop_s_3,0.424
144,def_mul_not_drop_s_4,0.41
145,def_mul_notemp_0,0.42
146,def_mul_notemp_1,0.443
147,def_mul_notemp_2,0.399
148,def_mul_notemp_3,0.401
149,def_mul_notemp_4,0.383
150,def_mul_pdb_0,0.453
151,def_mul_pdb_1,0.454
152,def_mul_pdb_2,0.453
153,def_mul_pdb_3,0.458
154,def_mul_pdb_4,0.453
155,def_mul_pdb70_0,0.448
156,def_mul_pdb70_1,0.457
157,def_mul_pdb70_2,0.457
158,def_mul_pdb70_3,0.457
159,def_mul_pdb70_4,0.46
160,def_mul_struct_0,0.458
161,def_mul_struct_1,0.453
162,def_mul_struct_2,0.453
163,def_mul_struct_3,0.455
164,def_mul_struct_4,0.454
165,default_multimer_0,0.459
166,default_multimer_1,0.463
167,default_multimer_2,0.458
168,default_multimer_3,0.464
169,default_multimer_4,0.465
170,folds_iter_1_0,0.461
171,folds_iter_1_1,0.46
172,folds_iter_1_2,0.459
173,folds_iter_1_3,0.46
174,folds_iter_1_4,0.457
175,folds_iter_2_0,0.474
176,folds_iter_2_1,0.455
177,folds_iter_2_2,0.474
178,folds_iter_2_3,0.457
179,folds_iter_2_4,0.457
180,folds_iter_esm_1_0,0.464
181,folds_iter_esm_1_1,0.462
182,folds_iter_esm_1_2,0.468
183,folds_iter_esm_1_3,0.468
184,folds_iter_esm_1_4,0.457
185,folds_iter_nop_1_0,0.474
186,folds_iter_nop_1_1,0.461
187,folds_iter_nop_1_2,0.457
188,folds_iter_nop_1_3,0.463
189,folds_iter_nop_1_4,0.459
190,folds_iter_nop_2_0,0.467
191,folds_iter_nop_2_1,0.458
192,folds_iter_nop_2_2,0.456
193,folds_iter_nop_2_3,0.461
194,folds_iter_nop_2_4,0.462
195,pdb_inter_prot_sto_0,0.464
196,pdb_inter_prot_sto_1,0.464
197,pdb_inter_prot_sto_2,0.457
198,pdb_inter_prot_sto_3,0.464
199,pdb_inter_prot_sto_4,0.463
200,pdb_inter_ref_a3m_0,0.462
201,pdb_inter_ref_a3m_1,0.462
202,pdb_inter_ref_a3m_2,0.459
203,pdb_inter_ref_a3m_3,0.455
204,pdb_inter_ref_a3m_4,0.458
205,pdb_inter_ref_sto_0,0.456
206,pdb_inter_ref_sto_1,0.454
207,pdb_inter_ref_sto_2,0.456
208,pdb_inter_ref_sto_3,0.454
209,pdb_inter_ref_sto_4,0.461
210,spec_comp_0,0.458
211,spec_comp_1,0.461
212,spec_comp_2,0.459
213,spec_comp_3,0.459
214,spec_comp_4,0.461
215,spec_inter_prot_sto_0,0.457
216,spec_inter_prot_sto_1,0.465
217,spec_inter_prot_sto_2,0.466
218,spec_inter_prot_sto_3,0.461
219,spec_inter_prot_sto_4,0.462
220,spec_inter_ref_a3m_0,0.464
221,spec_inter_ref_a3m_1,0.458
222,spec_inter_ref_a3m_2,0.453
223,spec_inter_ref_a3m_3,0.455
224,spec_inter_ref_a3m_4,0.467
225,spec_inter_ref_sto_0,0.458
226,spec_inter_ref_sto_1,0.462
227,spec_inter_ref_sto_2,0.462
228,spec_inter_ref_sto_3,0.463
229,spec_inter_ref_sto_4,0.467
230,spec_pdb_0,0.457
231,spec_pdb_1,0.46
232,spec_pdb_2,0.456
233,spec_pdb_3,0.46
234,spec_pdb_4,0.459
235,spec_pdb70_0,0.464
236,spec_pdb70_1,0.456
237,spec_pdb70_2,0.459
238,spec_pdb70_3,0.457
239,spec_pdb70_4,0.464
240,spec_struct_0,0.452
241,spec_struct_1,0.452
242,spec_struct_2,0.452
243,spec_struct_3,0.453
244,spec_struct_4,0.453
245,str_comp_0,0.459
246,str_comp_1,0.457
247,str_comp_2,0.457
248,str_comp_3,0.46
249,str_comp_4,0.46
250,str_inter_prot_sto_0,0.457
251,str_inter_prot_sto_1,0.463
252,str_inter_prot_sto_2,0.456
253,str_inter_prot_sto_3,0.454
254,str_inter_prot_sto_4,0.458
255,str_inter_ref_a3m_0,0.463
256,str_inter_ref_a3m_1,0.454
257,str_inter_ref_a3m_2,0.464
258,str_inter_ref_a3m_3,0.464
259,str_inter_ref_a3m_4,0.456
