,model,tmscore
0,af3_jian_0,0.313
1,af3_jian_1,0.441
2,af3_jian_2,0.323
3,af3_jian_3,0.32
4,af3_jian_4,0.457
5,af3_jian_5,0.436
6,af3_jian_6,0.303
7,af3_jian_7,0.387
8,af3_jian_8,0.291
9,af3_jian_9,0.314
10,af3_pawan_0,0.29
11,af3_pawan_1,0.452
12,af3_pawan_2,0.281
13,af3_pawan_3,0.464
14,af3_pawan_4,0.251
15,af3_pawan_5,0.283
16,af3_pawan_6,0.27
17,af3_pawan_7,0.249
18,af3_pawan_8,0.378
19,af3_pawan_9,0.397
20,afsample_v1_0,0.242
21,afsample_v1_1,0.238
22,afsample_v1_2,0.252
23,afsample_v1_3,0.201
24,afsample_v1_4,0.246
25,afsample_v1_not_0,0.243
26,afsample_v1_not_1,0.243
27,afsample_v1_not_2,0.235
28,afsample_v1_not_3,0.221
29,afsample_v1_not_4,0.264
30,afsample_v2_0,0.239
31,afsample_v2_1,0.244
32,afsample_v2_2,0.249
33,afsample_v2_3,0.25
34,afsample_v2_4,0.322
35,afsample_v2_not_0,0.232
36,afsample_v2_not_1,0.244
37,afsample_v2_not_2,0.236
38,afsample_v2_not_3,0.26
39,afsample_v2_not_4,0.226
40,afsample_v2_r21_not_0,0.238
41,afsample_v2_r21_not_1,0.235
42,afsample_v2_r21_not_2,0.236
43,afsample_v2_r21_not_3,0.224
44,afsample_v2_r21_not_4,0.236
45,def_mul_comp_0,0.317
46,def_mul_comp_1,0.32
47,def_mul_comp_2,0.313
48,def_mul_comp_3,0.319
49,def_mul_comp_4,0.27
50,def_mul_drop_nos_0,0.314
51,def_mul_drop_nos_1,0.312
52,def_mul_drop_nos_2,0.319
53,def_mul_drop_nos_3,0.315
54,def_mul_drop_nos_4,0.322
55,def_mul_drop_s_0,0.282
56,def_mul_drop_s_1,0.301
57,def_mul_drop_s_2,0.312
58,def_mul_drop_s_3,0.315
59,def_mul_drop_s_4,0.309
60,def_mul_esm_msa_0,0.295
61,def_mul_esm_msa_1,0.295
62,def_mul_esm_msa_2,0.312
63,def_mul_esm_msa_3,0.249
64,def_mul_esm_msa_4,0.287
65,def_mul_not_drop_nos_0,0.311
66,def_mul_not_drop_nos_1,0.316
67,def_mul_not_drop_nos_2,0.316
68,def_mul_not_drop_nos_3,0.31
69,def_mul_not_drop_nos_4,0.326
70,def_mul_not_drop_s_0,0.309
71,def_mul_not_drop_s_1,0.311
72,def_mul_not_drop_s_2,0.294
73,def_mul_not_drop_s_3,0.281
74,def_mul_not_drop_s_4,0.309
75,def_mul_notemp_0,0.303
76,def_mul_notemp_1,0.303
77,def_mul_notemp_2,0.274
78,def_mul_notemp_3,0.285
79,def_mul_notemp_4,0.32
80,def_mul_pdb_0,0.296
81,def_mul_pdb_1,0.293
82,def_mul_pdb_2,0.32
83,def_mul_pdb_3,0.316
84,def_mul_pdb_4,0.288
85,def_mul_pdb70_0,0.293
86,def_mul_pdb70_1,0.298
87,def_mul_pdb70_2,0.32
88,def_mul_pdb70_3,0.292
89,def_mul_pdb70_4,0.285
90,default_multimer_0,0.298
91,default_multimer_1,0.294
92,default_multimer_2,0.284
93,default_multimer_3,0.281
94,default_multimer_4,0.309
95,pdb_inter_prot_sto_0,0.25
96,pdb_inter_prot_sto_1,0.255
97,pdb_inter_prot_sto_2,0.24
98,pdb_inter_prot_sto_3,0.24
99,pdb_inter_prot_sto_4,0.278
100,pdb_inter_ref_a3m_0,0.296
101,pdb_inter_ref_a3m_1,0.242
102,pdb_inter_ref_a3m_2,0.248
103,pdb_inter_ref_a3m_3,0.25
104,pdb_inter_ref_a3m_4,0.182
105,pdb_inter_ref_sto_0,0.249
106,pdb_inter_ref_sto_1,0.243
107,pdb_inter_ref_sto_2,0.247
108,pdb_inter_ref_sto_3,0.24
109,pdb_inter_ref_sto_4,0.238
110,spec_comp_0,0.191
111,spec_comp_1,0.197
112,spec_comp_2,0.453
113,spec_comp_3,0.292
114,spec_comp_4,0.29
115,spec_inter_prot_sto_0,0.294
116,spec_inter_prot_sto_1,0.291
117,spec_inter_prot_sto_2,0.304
118,spec_inter_prot_sto_3,0.299
119,spec_inter_prot_sto_4,0.285
120,spec_inter_ref_a3m_0,0.189
121,spec_inter_ref_a3m_1,0.189
122,spec_inter_ref_a3m_2,0.475
123,spec_inter_ref_a3m_3,0.189
124,spec_inter_ref_a3m_4,0.288
125,spec_inter_ref_sto_0,0.311
126,spec_inter_ref_sto_1,0.321
127,spec_inter_ref_sto_2,0.314
128,spec_inter_ref_sto_3,0.283
129,spec_inter_ref_sto_4,0.315
130,spec_pdb_0,0.189
131,spec_pdb_1,0.296
132,spec_pdb_2,0.271
133,spec_pdb_3,0.274
134,spec_pdb_4,0.288
135,spec_pdb70_0,0.191
136,spec_pdb70_1,0.189
137,spec_pdb70_2,0.292
138,spec_pdb70_3,0.299
139,spec_pdb70_4,0.421
140,uniclust_ox_a3m_0,0.198
141,uniclust_ox_a3m_1,0.203
142,uniclust_ox_a3m_2,0.427
143,uniclust_ox_a3m_3,0.286
144,uniclust_ox_a3m_4,0.423
