,model,tmscore
0,af3_jian_0,0.617
1,af3_jian_1,0.61
2,af3_jian_2,0.629
3,af3_jian_3,0.622
4,af3_jian_4,0.573
5,af3_jian_5,0.573
6,af3_jian_6,0.574
7,af3_jian_7,0.563
8,af3_jian_8,0.566
9,af3_jian_9,0.567
10,af3_pawan_0,0.576
11,af3_pawan_1,0.575
12,af3_pawan_2,0.571
13,af3_pawan_3,0.565
14,af3_pawan_4,0.589
15,af3_pawan_5,0.571
16,af3_pawan_6,0.581
17,af3_pawan_7,0.614
18,af3_pawan_8,0.596
19,af3_pawan_9,0.577
20,afsample_v1_0,0.725
21,afsample_v1_1,0.738
22,afsample_v1_2,0.706
23,afsample_v1_3,0.564
24,afsample_v1_4,0.69
25,afsample_v1_not_0,0.613
26,afsample_v1_not_1,0.579
27,afsample_v1_not_2,0.759
28,afsample_v1_not_3,0.675
29,afsample_v1_not_4,0.654
30,afsample_v1_r21_not_0,0.723
31,afsample_v1_r21_not_1,0.724
32,afsample_v1_r21_not_2,0.722
33,afsample_v1_r21_not_3,0.725
34,afsample_v1_r21_not_4,0.723
35,afsample_v2_0,0.66
36,afsample_v2_1,0.637
37,afsample_v2_2,0.649
38,afsample_v2_3,0.62
39,afsample_v2_4,0.685
40,afsample_v2_not_0,0.605
41,afsample_v2_not_1,0.629
42,afsample_v2_not_2,0.647
43,afsample_v2_not_3,0.663
44,afsample_v2_not_4,0.638
45,afsample_v2_r21_not_0,0.693
46,afsample_v2_r21_not_1,0.695
47,afsample_v2_r21_not_2,0.691
48,afsample_v2_r21_not_3,0.694
49,afsample_v2_r21_not_4,0.706
50,deepmsa2_0_0,0.03
51,deepmsa2_0_1,0.027
52,deepmsa2_0_2,0.028
53,deepmsa2_0_3,0.007
54,deepmsa2_0_4,0.033
55,deepmsa2_1_0,0.023
56,deepmsa2_1_1,0.027
57,deepmsa2_1_2,0.012
58,deepmsa2_1_3,0.014
59,deepmsa2_1_4,0.019
60,deepmsa2_10_0,0.612
61,deepmsa2_10_1,0.619
62,deepmsa2_10_2,0.611
63,deepmsa2_10_3,0.618
64,deepmsa2_10_4,0.623
65,deepmsa2_11_0,0.622
66,deepmsa2_11_1,0.597
67,deepmsa2_11_2,0.78
68,deepmsa2_11_3,0.627
69,deepmsa2_11_4,0.775
70,deepmsa2_12_0,0.624
71,deepmsa2_12_1,0.774
72,deepmsa2_12_2,0.619
73,deepmsa2_12_3,0.644
74,deepmsa2_12_4,0.765
75,deepmsa2_2_0,0.019
76,deepmsa2_2_1,0.018
77,deepmsa2_2_2,0.03
78,deepmsa2_2_3,0.01
79,deepmsa2_2_4,0.031
80,deepmsa2_7_0,0.551
81,deepmsa2_7_1,0.687
82,deepmsa2_7_2,0.681
83,deepmsa2_7_3,0.692
84,deepmsa2_7_4,0.803
85,deepmsa2_8_0,0.68
86,deepmsa2_8_1,0.692
87,deepmsa2_8_2,0.812
88,deepmsa2_8_3,0.805
89,deepmsa2_8_4,0.691
90,deepmsa2_9_0,0.618
91,deepmsa2_9_1,0.62
92,deepmsa2_9_2,0.623
93,deepmsa2_9_3,0.611
94,deepmsa2_9_4,0.763
95,def_mul_comp_0,0.812
96,def_mul_comp_1,0.666
97,def_mul_comp_2,0.67
98,def_mul_comp_3,0.674
99,def_mul_comp_4,0.807
100,def_mul_drop_nos_0,0.779
101,def_mul_drop_nos_1,0.711
102,def_mul_drop_nos_2,0.716
103,def_mul_drop_nos_3,0.664
104,def_mul_drop_nos_4,0.723
105,def_mul_drop_s_0,0.801
106,def_mul_drop_s_1,0.671
107,def_mul_drop_s_2,0.662
108,def_mul_drop_s_3,0.665
109,def_mul_drop_s_4,0.701
110,def_mul_esm_msa_0,0.801
111,def_mul_esm_msa_1,0.794
112,def_mul_esm_msa_2,0.799
113,def_mul_esm_msa_3,0.808
114,def_mul_esm_msa_4,0.809
115,def_mul_not_drop_nos_0,0.802
116,def_mul_not_drop_nos_1,0.718
