,model,tmscore
0,af3_jian_0,0.131
1,af3_jian_1,0.181
2,af3_jian_2,0.121
3,af3_jian_3,0.461
4,af3_jian_4,0.164
5,af3_jian_5,0.132
6,af3_jian_6,0.177
7,af3_jian_7,0.12
8,af3_jian_8,0.176
9,af3_jian_9,0.229
10,af3_pawan_0,0.186
11,af3_pawan_1,0.156
12,af3_pawan_2,0.16
13,af3_pawan_3,0.129
14,af3_pawan_4,0.133
15,af3_pawan_5,0.12
16,af3_pawan_6,0.127
17,af3_pawan_7,0.128
18,af3_pawan_8,0.138
19,af3_pawan_9,0.213
20,afsample_v1_0,0.021
21,afsample_v1_1,0.036
22,afsample_v1_2,0.015
23,afsample_v1_3,0.016
24,afsample_v1_4,0.023
25,afsample_v1_not_0,0.001
26,afsample_v1_not_1,0.008
27,afsample_v1_not_2,0.019
28,afsample_v1_not_3,0.02
29,afsample_v1_not_4,0.014
30,afsample_v1_r21_not_0,0.043
31,afsample_v1_r21_not_1,0.017
32,afsample_v1_r21_not_2,0.012
33,afsample_v1_r21_not_3,0.035
34,afsample_v1_r21_not_4,0.013
35,afsample_v2_0,0.064
36,afsample_v2_1,0.014
37,afsample_v2_2,0.0
38,afsample_v2_3,0.0
39,afsample_v2_4,0.0
40,afsample_v2_not_0,0.023
41,afsample_v2_not_1,0.0
42,afsample_v2_not_2,0.0
43,afsample_v2_not_3,0.018
44,afsample_v2_not_4,0.0
45,afsample_v2_r21_not_0,0.002
46,afsample_v2_r21_not_1,0.102
47,afsample_v2_r21_not_2,0.048
48,afsample_v2_r21_not_3,0.107
49,afsample_v2_r21_not_4,0.011
50,def_mul_comp_0,0.149
51,def_mul_comp_1,0.061
52,def_mul_comp_2,0.049
53,def_mul_comp_3,0.017
54,def_mul_comp_4,0.024
55,def_mul_drop_nos_0,0.159
56,def_mul_drop_nos_1,0.057
57,def_mul_drop_nos_2,0.032
58,def_mul_drop_nos_3,0.059
59,def_mul_drop_nos_4,0.114
60,def_mul_drop_s_0,0.139
61,def_mul_drop_s_1,0.099
62,def_mul_drop_s_2,0.065
63,def_mul_drop_s_3,0.04
64,def_mul_drop_s_4,0.043
65,def_mul_esm_msa_0,0.139
66,def_mul_esm_msa_1,0.164
67,def_mul_esm_msa_2,0.145
68,def_mul_esm_msa_3,0.027
69,def_mul_esm_msa_4,0.069
70,def_mul_nopair_0,0.161
71,def_mul_nopair_1,0.134
72,def_mul_nopair_2,0.066
73,def_mul_nopair_3,0.101
74,def_mul_nopair_4,0.047
75,def_mul_not_drop_nos_0,0.142
76,def_mul_not_drop_nos_1,0.16
77,def_mul_not_drop_nos_2,0.153
78,def_mul_not_drop_nos_3,0.151
79,def_mul_not_drop_nos_4,0.126
80,def_mul_not_drop_s_0,0.005
81,def_mul_not_drop_s_1,0.043
82,def_mul_not_drop_s_2,0.094
83,def_mul_not_drop_s_3,0.021
84,def_mul_not_drop_s_4,0.06
85,def_mul_notemp_0,0.18
86,def_mul_notemp_1,0.146
87,def_mul_notemp_2,0.145
88,def_mul_notemp_3,0.152
89,def_mul_notemp_4,0.114
90,default_multimer_0,0.157
91,default_multimer_1,0.173
92,default_multimer_2,0.174
93,default_multimer_3,0.187
94,default_multimer_4,0.088
