,model,tmscore
0,af3_jian_0,0.206
1,af3_jian_1,0.239
2,af3_jian_2,0.211
3,af3_jian_3,0.222
4,af3_jian_4,0.215
5,af3_pawan_0,0.202
6,af3_pawan_1,0.213
7,af3_pawan_2,0.198
8,af3_pawan_3,0.2
9,af3_pawan_4,0.213
10,afsample_v1_0,0.875
11,afsample_v1_1,0.871
12,afsample_v1_2,0.903
13,afsample_v1_3,0.889
14,afsample_v1_4,0.878
15,afsample_v1_not_0,0.9
16,afsample_v1_not_1,0.887
17,afsample_v1_not_2,0.875
18,afsample_v1_not_3,0.894
19,afsample_v1_not_4,0.866
20,afsample_v1_r21_not_0,0.866
21,afsample_v1_r21_not_1,0.866
22,afsample_v1_r21_not_2,0.889
23,afsample_v1_r21_not_3,0.875
24,afsample_v1_r21_not_4,0.866
25,afsample_v2_0,0.0
26,afsample_v2_1,0.0
27,afsample_v2_2,0.286
28,afsample_v2_3,0.0
29,afsample_v2_4,0.28
30,afsample_v2_not_0,0.0
31,afsample_v2_not_1,0.289
32,afsample_v2_not_2,0.0
33,afsample_v2_not_3,0.28
34,afsample_v2_not_4,0.126
35,afsample_v2_r21_not_0,0.161
36,afsample_v2_r21_not_1,0.182
37,afsample_v2_r21_not_2,0.182
38,afsample_v2_r21_not_3,0.182
39,afsample_v2_r21_not_4,0.182
40,deepmsa2_0_0,0.0
41,deepmsa2_0_1,0.0
42,deepmsa2_0_2,0.042
43,deepmsa2_0_3,0.0
44,deepmsa2_0_4,0.0
45,deepmsa2_1_0,0.0
46,deepmsa2_1_1,0.024
47,deepmsa2_1_2,0.0
48,deepmsa2_1_3,0.024
49,deepmsa2_1_4,0.023
50,deepmsa2_10_0,0.0
51,deepmsa2_10_1,0.137
52,deepmsa2_10_2,0.023
53,deepmsa2_10_3,0.025
54,deepmsa2_10_4,0.077
55,deepmsa2_11_0,0.0
56,deepmsa2_11_1,0.2
57,deepmsa2_11_2,0.0
58,deepmsa2_11_3,0.024
59,deepmsa2_11_4,0.0
60,deepmsa2_12_0,0.0
61,deepmsa2_12_1,0.029
62,deepmsa2_12_2,0.0
63,deepmsa2_12_3,0.0
64,deepmsa2_12_4,0.0
65,deepmsa2_13_0,0.0
66,deepmsa2_13_1,0.0
67,deepmsa2_13_2,0.0
68,deepmsa2_13_3,0.154
69,deepmsa2_13_4,0.0
70,deepmsa2_14_0,0.0
71,deepmsa2_14_1,0.0
72,deepmsa2_14_2,0.023
73,deepmsa2_14_3,0.024
74,deepmsa2_14_4,0.024
75,deepmsa2_15_0,0.024
76,deepmsa2_15_1,0.024
77,deepmsa2_15_2,0.024
78,deepmsa2_15_3,0.0
79,deepmsa2_15_4,0.0
80,deepmsa2_2_0,0.0
81,deepmsa2_2_1,0.0
82,deepmsa2_2_2,0.0
83,deepmsa2_2_3,0.0
84,deepmsa2_2_4,0.0
