,model,tmscore
0,af3_jian_0,0.64
1,af3_jian_1,0.522
2,af3_jian_2,0.8
3,af3_jian_3,0.736
4,af3_jian_4,0.605
5,af3_jian_5,0.728
6,af3_jian_6,0.797
7,af3_jian_7,0.825
8,af3_jian_8,0.703
9,af3_jian_9,0.824
10,af3_pawan_0,0.823
11,af3_pawan_1,0.66
12,af3_pawan_2,0.835
13,af3_pawan_3,0.668
14,af3_pawan_4,0.772
15,af3_pawan_5,0.727
16,af3_pawan_6,0.65
17,af3_pawan_7,0.694
18,af3_pawan_8,0.643
19,af3_pawan_9,0.73
20,afsample_v1_0,0.637
21,afsample_v1_1,0.539
22,afsample_v1_2,0.519
23,afsample_v1_3,0.26
24,afsample_v1_4,0.215
25,afsample_v1_not_0,0.622
26,afsample_v1_not_1,0.303
27,afsample_v1_not_2,0.496
28,afsample_v1_not_3,0.429
29,afsample_v1_not_4,0.352
30,afsample_v2_0,0.794
31,afsample_v2_1,0.794
32,afsample_v2_2,0.802
33,afsample_v2_3,0.805
34,afsample_v2_4,0.823
35,afsample_v2_not_0,0.776
36,afsample_v2_not_1,0.796
37,afsample_v2_not_2,0.782
38,afsample_v2_not_3,0.808
39,afsample_v2_not_4,0.766
40,afsample_v2_r21_not_0,0.787
41,afsample_v2_r21_not_1,0.782
42,afsample_v2_r21_not_2,0.785
43,afsample_v2_r21_not_3,0.749
44,afsample_v2_r21_not_4,0.783
45,def_mul_comp_0,0.875
46,def_mul_comp_1,0.876
47,def_mul_comp_2,0.874
48,def_mul_comp_3,0.886
49,def_mul_comp_4,0.839
50,def_mul_drop_nos_0,0.853
51,def_mul_drop_nos_1,0.867
52,def_mul_drop_nos_2,0.877
53,def_mul_drop_nos_3,0.854
54,def_mul_drop_nos_4,0.882
55,def_mul_drop_s_0,0.865
56,def_mul_drop_s_1,0.81
57,def_mul_drop_s_2,0.844
58,def_mul_drop_s_3,0.867
59,def_mul_drop_s_4,0.862
60,def_mul_esm_msa_0,0.878
61,def_mul_esm_msa_1,0.869
62,def_mul_esm_msa_2,0.857
63,def_mul_esm_msa_3,0.742
64,def_mul_esm_msa_4,0.857
65,def_mul_not_drop_nos_0,0.862
66,def_mul_not_drop_nos_1,0.855
67,def_mul_not_drop_nos_2,0.864
68,def_mul_not_drop_nos_3,0.872
69,def_mul_not_drop_nos_4,0.88
70,def_mul_not_drop_s_0,0.853
71,def_mul_not_drop_s_1,0.854
72,def_mul_not_drop_s_2,0.861
73,def_mul_not_drop_s_3,0.862
74,def_mul_not_drop_s_4,0.842
75,def_mul_notemp_0,0.888
76,def_mul_notemp_1,0.893
77,def_mul_notemp_2,0.847
78,def_mul_notemp_3,0.854
79,def_mul_notemp_4,0.884
80,def_mul_pdb_0,0.874
81,def_mul_pdb_1,0.88
82,def_mul_pdb_2,0.873
83,def_mul_pdb_3,0.873
84,def_mul_pdb_4,0.857
85,def_mul_pdb70_0,0.87
86,def_mul_pdb70_1,0.879
87,def_mul_pdb70_2,0.881
88,def_mul_pdb70_3,0.871
89,def_mul_pdb70_4,0.86
90,default_multimer_0,0.877
91,default_multimer_1,0.88
92,default_multimer_2,0.862
93,default_multimer_3,0.864
94,default_multimer_4,0.843
95,pdb_inter_prot_sto_0,0.734
96,pdb_inter_prot_sto_1,0.74
97,pdb_inter_prot_sto_2,0.667
98,pdb_inter_prot_sto_3,0.67
99,pdb_inter_prot_sto_4,0.764
100,pdb_inter_ref_a3m_0,0.835
101,pdb_inter_ref_a3m_1,0.63
102,pdb_inter_ref_a3m_2,0.695
103,pdb_inter_ref_a3m_3,0.706
104,pdb_inter_ref_a3m_4,0.564
105,pdb_inter_ref_sto_0,0.677
106,pdb_inter_ref_sto_1,0.722
107,pdb_inter_ref_sto_2,0.733
108,pdb_inter_ref_sto_3,0.726
109,pdb_inter_ref_sto_4,0.658
110,spec_comp_0,0.601
111,spec_comp_1,0.638
112,spec_comp_2,0.861
113,spec_comp_3,0.877
114,spec_comp_4,0.879
115,spec_inter_prot_sto_0,0.876
116,spec_inter_prot_sto_1,0.863
117,spec_inter_prot_sto_2,0.866
118,spec_inter_prot_sto_3,0.86
119,spec_inter_prot_sto_4,0.861
120,spec_inter_ref_a3m_0,0.606
121,spec_inter_ref_a3m_1,0.597
122,spec_inter_ref_a3m_2,0.853
123,spec_inter_ref_a3m_3,0.604
124,spec_inter_ref_a3m_4,0.857
125,spec_inter_ref_sto_0,0.847
126,spec_inter_ref_sto_1,0.871
127,spec_inter_ref_sto_2,0.845
128,spec_inter_ref_sto_3,0.866
129,spec_inter_ref_sto_4,0.853
130,spec_pdb_0,0.601
131,spec_pdb_1,0.838
132,spec_pdb_2,0.74
133,spec_pdb_3,0.744
134,spec_pdb_4,0.871
135,spec_pdb70_0,0.593
136,spec_pdb70_1,0.589
137,spec_pdb70_2,0.866
138,spec_pdb70_3,0.836
139,spec_pdb70_4,0.856
140,uniclust_ox_a3m_0,0.561
141,uniclust_ox_a3m_1,0.576
142,uniclust_ox_a3m_2,0.864
143,uniclust_ox_a3m_3,0.859
144,uniclust_ox_a3m_4,0.871
