,model,tmscore
0,af3_jian_0,0.658
1,af3_jian_1,0.657
2,af3_jian_2,0.66
3,af3_jian_3,0.676
4,af3_jian_4,0.671
5,af3_jian_5,0.679
6,af3_jian_6,0.674
7,af3_jian_7,0.685
8,af3_jian_8,0.67
9,af3_jian_9,0.692
10,af3_pawan_0,0.655
11,af3_pawan_1,0.689
12,af3_pawan_2,0.657
13,af3_pawan_3,0.648
14,af3_pawan_4,0.684
15,af3_pawan_5,0.671
16,af3_pawan_6,0.656
17,af3_pawan_7,0.668
18,af3_pawan_8,0.668
19,af3_pawan_9,0.661
20,afsample_v1_0,0.581
21,afsample_v1_1,0.489
22,afsample_v1_2,0.479
23,afsample_v1_3,0.476
24,afsample_v1_4,0.591
25,afsample_v1_not_0,0.478
26,afsample_v1_not_1,0.587
27,afsample_v1_not_2,0.604
28,afsample_v1_not_3,0.627
29,afsample_v1_not_4,0.482
30,afsample_v1_r21_not_0,0.51
31,afsample_v1_r21_not_1,0.581
32,afsample_v1_r21_not_2,0.567
33,afsample_v1_r21_not_3,0.548
34,afsample_v1_r21_not_4,0.582
35,afsample_v2_0,0.734
36,afsample_v2_1,0.739
37,afsample_v2_2,0.704
38,afsample_v2_3,0.737
39,afsample_v2_4,0.747
40,afsample_v2_not_0,0.688
41,afsample_v2_not_1,0.738
42,afsample_v2_not_2,0.74
43,afsample_v2_not_3,0.719
44,afsample_v2_not_4,0.745
45,afsample_v2_r21_not_0,0.672
46,afsample_v2_r21_not_1,0.674
47,afsample_v2_r21_not_2,0.679
48,afsample_v2_r21_not_3,0.678
49,afsample_v2_r21_not_4,0.682
50,colabfold_casp16_web_0,0.659
51,colabfold_casp16_web_1,0.661
52,colabfold_casp16_web_2,0.661
53,colabfold_casp16_web_3,0.66
54,colabfold_casp16_web_4,0.656
55,colabfold_casp16_web_not_0,0.665
56,colabfold_casp16_web_not_1,0.66
57,colabfold_casp16_web_not_2,0.662
58,colabfold_casp16_web_not_3,0.661
59,colabfold_casp16_web_not_4,0.666
60,deepmsa2_0_0,0.671
61,deepmsa2_0_1,0.684
62,deepmsa2_0_2,0.676
63,deepmsa2_0_3,0.694
64,deepmsa2_0_4,0.684
65,deepmsa2_1_0,0.687
66,deepmsa2_1_1,0.685
67,deepmsa2_1_2,0.683
68,deepmsa2_1_3,0.673
69,deepmsa2_1_4,0.694
70,deepmsa2_2_0,0.685
71,deepmsa2_2_1,0.665
72,deepmsa2_2_2,0.686
73,deepmsa2_2_3,0.685
74,deepmsa2_2_4,0.682
75,deepmsa2_3_0,0.685
76,deepmsa2_3_1,0.736
77,deepmsa2_3_2,0.68
78,deepmsa2_3_3,0.7
79,deepmsa2_3_4,0.693
80,deepmsa2_4_0,0.667
81,deepmsa2_4_1,0.669
82,deepmsa2_4_2,0.667
83,deepmsa2_4_3,0.687
84,deepmsa2_4_4,0.687
85,deepmsa2_5_0,0.667
86,deepmsa2_5_1,0.687
87,deepmsa2_5_2,0.693
88,deepmsa2_5_3,0.691
89,deepmsa2_5_4,0.695
90,deepmsa2_6_0,0.664
91,deepmsa2_6_1,0.683
92,deepmsa2_6_2,0.687
93,deepmsa2_6_3,0.667
94,deepmsa2_6_4,0.685
95,deepmsa2_7_0,0.662
96,deepmsa2_7_1,0.667
97,deepmsa2_7_2,0.666
98,deepmsa2_7_3,0.67
99,deepmsa2_7_4,0.669
100,def_mul_comp_0,0.665
101,def_mul_comp_1,0.66
102,def_mul_comp_2,0.499
103,def_mul_comp_3,0.695
104,def_mul_comp_4,0.693
105,def_mul_drop_nos_0,0.699
106,def_mul_drop_nos_1,0.695
107,def_mul_drop_nos_2,0.68
108,def_mul_drop_nos_3,0.693
109,def_mul_drop_nos_4,0.681
110,def_mul_drop_s_0,0.692
111,def_mul_drop_s_1,0.693
112,def_mul_drop_s_2,0.69
113,def_mul_drop_s_3,0.683
114,def_mul_drop_s_4,0.696
115,def_mul_esm_msa_0,0.661
116,def_mul_esm_msa_1,0.659
117,def_mul_esm_msa_2,0.673
118,def_mul_esm_msa_3,0.678
119,def_mul_esm_msa_4,0.684
120,def_mul_nopair_0,0.679
121,def_mul_nopair_1,0.666
122,def_mul_nopair_2,0.693
123,def_mul_nopair_3,0.666
124,def_mul_nopair_4,0.695
125,def_mul_not_drop_nos_0,0.49
126,def_mul_not_drop_nos_1,0.72
127,def_mul_not_drop_nos_2,0.741
128,def_mul_not_drop_nos_3,0.697
129,def_mul_not_drop_nos_4,0.712
130,def_mul_not_drop_s_0,0.69
131,def_mul_not_drop_s_1,0.755
132,def_mul_not_drop_s_2,0.761
133,def_mul_not_drop_s_3,0.694
134,def_mul_not_drop_s_4,0.761
135,def_mul_notemp_0,0.502
136,def_mul_notemp_1,0.666
137,def_mul_notemp_2,0.67
138,def_mul_notemp_3,0.699
139,def_mul_notemp_4,0.691
140,def_mul_pdb_0,0.674
141,def_mul_pdb_1,0.666
142,def_mul_pdb_2,0.665
143,def_mul_pdb_3,0.693
144,def_mul_pdb_4,0.692
145,def_mul_pdb70_0,0.669
146,def_mul_pdb70_1,0.662
147,def_mul_pdb70_2,0.658
148,def_mul_pdb70_3,0.655
149,def_mul_pdb70_4,0.674
150,default_multimer_0,0.688
151,default_multimer_1,0.685
152,default_multimer_2,0.686
153,default_multimer_3,0.681
154,default_multimer_4,0.683
155,folds_iter_1_0,0.697
156,folds_iter_1_1,0.677
157,folds_iter_1_2,0.685
158,folds_iter_1_3,0.683
159,folds_iter_1_4,0.69
160,folds_iter_2_0,0.688
161,folds_iter_2_1,0.689
162,folds_iter_2_2,0.692
163,folds_iter_2_3,0.695
164,folds_iter_2_4,0.688
165,folds_iter_esm_1_0,0.723
