,model,tmscore
0,af3_jian_0,0.949
1,af3_jian_1,0.957
2,af3_jian_2,0.943
3,af3_jian_3,0.941
4,af3_jian_4,0.939
5,af3_jian_5,0.941
6,af3_jian_6,0.942
7,af3_jian_7,0.933
8,af3_jian_8,0.952
9,af3_jian_9,0.952
10,af3_pawan_0,0.952
11,af3_pawan_1,0.949
12,af3_pawan_2,0.952
13,af3_pawan_3,0.955
14,af3_pawan_4,0.955
15,af3_pawan_5,0.955
16,af3_pawan_6,0.954
17,af3_pawan_7,0.953
18,af3_pawan_8,0.952
19,af3_pawan_9,0.953
20,afsample_v1_0,0.939
21,afsample_v1_1,0.938
22,afsample_v1_2,0.938
23,afsample_v1_3,0.938
24,afsample_v1_4,0.937
25,afsample_v1_not_0,0.939
26,afsample_v1_not_1,0.94
27,afsample_v1_not_2,0.939
28,afsample_v1_not_3,0.938
29,afsample_v1_not_4,0.939
30,afsample_v1_r21_not_0,0.935
31,afsample_v1_r21_not_1,0.935
32,afsample_v1_r21_not_2,0.935
33,afsample_v1_r21_not_3,0.934
34,afsample_v1_r21_not_4,0.936
35,afsample_v2_0,0.935
36,afsample_v2_1,0.934
37,afsample_v2_2,0.935
38,afsample_v2_3,0.936
39,afsample_v2_4,0.935
40,afsample_v2_not_0,0.934
41,afsample_v2_not_1,0.936
42,afsample_v2_not_2,0.935
43,afsample_v2_not_3,0.934
44,afsample_v2_not_4,0.935
45,afsample_v2_r21_not_0,0.936
46,afsample_v2_r21_not_1,0.936
47,afsample_v2_r21_not_2,0.935
48,afsample_v2_r21_not_3,0.934
49,afsample_v2_r21_not_4,0.936
50,colabfold_casp16_web_0,0.937
51,colabfold_casp16_web_1,0.938
52,colabfold_casp16_web_2,0.938
53,colabfold_casp16_web_3,0.938
54,colabfold_casp16_web_4,0.938
55,colabfold_casp16_web_not_0,0.939
56,colabfold_casp16_web_not_1,0.937
57,colabfold_casp16_web_not_2,0.941
58,colabfold_casp16_web_not_3,0.939
59,colabfold_casp16_web_not_4,0.939
60,deepmsa2_0_0,0.936
61,deepmsa2_0_1,0.936
62,deepmsa2_0_2,0.939
63,deepmsa2_0_3,0.936
64,deepmsa2_0_4,0.936
65,deepmsa2_1_0,0.938
66,deepmsa2_1_1,0.936
67,deepmsa2_1_2,0.938
68,deepmsa2_1_3,0.937
69,deepmsa2_1_4,0.939
70,deepmsa2_2_0,0.945
71,deepmsa2_2_1,0.945
72,deepmsa2_2_2,0.945
73,deepmsa2_2_3,0.946
74,deepmsa2_2_4,0.944
75,deepmsa2_3_0,0.945
76,deepmsa2_3_1,0.947
77,deepmsa2_3_2,0.944
78,deepmsa2_3_3,0.946
79,deepmsa2_3_4,0.945
80,def_mul_comp_0,0.933
81,def_mul_comp_1,0.932
82,def_mul_comp_2,0.933
83,def_mul_comp_3,0.932
84,def_mul_comp_4,0.933
85,def_mul_drop_nos_0,0.939
86,def_mul_drop_nos_1,0.939
