,model,tmscore
0,af3_jian_0,0.952
1,af3_jian_1,0.96
2,af3_jian_2,0.946
3,af3_jian_3,0.944
4,af3_jian_4,0.942
5,af3_jian_5,0.944
6,af3_jian_6,0.945
7,af3_jian_7,0.937
8,af3_jian_8,0.956
9,af3_jian_9,0.956
10,af3_pawan_0,0.955
11,af3_pawan_1,0.953
12,af3_pawan_2,0.955
13,af3_pawan_3,0.958
14,af3_pawan_4,0.959
15,af3_pawan_5,0.959
16,af3_pawan_6,0.957
17,af3_pawan_7,0.957
18,af3_pawan_8,0.956
19,af3_pawan_9,0.956
20,afsample_v1_0,0.942
21,afsample_v1_1,0.942
22,afsample_v1_2,0.942
23,afsample_v1_3,0.942
24,afsample_v1_4,0.94
25,afsample_v1_not_0,0.943
26,afsample_v1_not_1,0.943
27,afsample_v1_not_2,0.943
28,afsample_v1_not_3,0.942
29,afsample_v1_not_4,0.943
30,afsample_v1_r21_not_0,0.939
31,afsample_v1_r21_not_1,0.939
32,afsample_v1_r21_not_2,0.939
33,afsample_v1_r21_not_3,0.938
34,afsample_v1_r21_not_4,0.939
35,afsample_v2_0,0.939
36,afsample_v2_1,0.939
37,afsample_v2_2,0.94
38,afsample_v2_3,0.94
39,afsample_v2_4,0.94
40,afsample_v2_not_0,0.939
41,afsample_v2_not_1,0.94
42,afsample_v2_not_2,0.939
43,afsample_v2_not_3,0.939
44,afsample_v2_not_4,0.939
45,afsample_v2_r21_not_0,0.94
46,afsample_v2_r21_not_1,0.94
47,afsample_v2_r21_not_2,0.94
48,afsample_v2_r21_not_3,0.939
49,afsample_v2_r21_not_4,0.94
50,colabfold_casp16_web_0,0.941
51,colabfold_casp16_web_1,0.942
52,colabfold_casp16_web_2,0.942
53,colabfold_casp16_web_3,0.942
54,colabfold_casp16_web_4,0.941
55,colabfold_casp16_web_not_0,0.943
56,colabfold_casp16_web_not_1,0.941
57,colabfold_casp16_web_not_2,0.945
58,colabfold_casp16_web_not_3,0.944
59,colabfold_casp16_web_not_4,0.943
60,deepmsa2_0_0,0.94
61,deepmsa2_0_1,0.94
62,deepmsa2_0_2,0.943
63,deepmsa2_0_3,0.94
64,deepmsa2_0_4,0.94
65,deepmsa2_1_0,0.941
66,deepmsa2_1_1,0.939
67,deepmsa2_1_2,0.941
68,deepmsa2_1_3,0.941
69,deepmsa2_1_4,0.943
70,deepmsa2_2_0,0.949
71,deepmsa2_2_1,0.948
72,deepmsa2_2_2,0.948
73,deepmsa2_2_3,0.949
74,deepmsa2_2_4,0.947
75,deepmsa2_3_0,0.949
76,deepmsa2_3_1,0.95
77,deepmsa2_3_2,0.948
78,deepmsa2_3_3,0.949
79,deepmsa2_3_4,0.949
80,def_mul_comp_0,0.938
81,def_mul_comp_1,0.937
82,def_mul_comp_2,0.939
83,def_mul_comp_3,0.937
84,def_mul_comp_4,0.938
85,def_mul_drop_nos_0,0.942
86,def_mul_drop_nos_1,0.943
87,def_mul_drop_nos_2,0.94
88,def_mul_drop_nos_3,0.941
89,def_mul_drop_nos_4,0.94
90,def_mul_drop_s_0,0.941
91,def_mul_drop_s_1,0.94
92,def_mul_drop_s_2,0.942
93,def_mul_drop_s_3,0.942
94,def_mul_drop_s_4,0.938
95,def_mul_esm_msa_0,0.94
96,def_mul_esm_msa_1,0.94
97,def_mul_esm_msa_2,0.94
98,def_mul_esm_msa_3,0.94
99,def_mul_esm_msa_4,0.94
100,def_mul_not_drop_nos_0,0.941
101,def_mul_not_drop_nos_1,0.941
102,def_mul_not_drop_nos_2,0.942
103,def_mul_not_drop_nos_3,0.941
104,def_mul_not_drop_nos_4,0.939
105,def_mul_not_drop_s_0,0.943
106,def_mul_not_drop_s_1,0.941
107,def_mul_not_drop_s_2,0.943
108,def_mul_not_drop_s_3,0.938
109,def_mul_not_drop_s_4,0.942
110,def_mul_notemp_0,0.941
111,def_mul_notemp_1,0.94
112,def_mul_notemp_2,0.941
113,def_mul_notemp_3,0.94
114,def_mul_notemp_4,0.941
115,def_mul_pdb_0,0.938
116,def_mul_pdb_1,0.937
117,def_mul_pdb_2,0.937
118,def_mul_pdb_3,0.938
119,def_mul_pdb_4,0.938
120,def_mul_pdb70_0,0.942
121,def_mul_pdb70_1,0.943
122,def_mul_pdb70_2,0.942
123,def_mul_pdb70_3,0.942
124,def_mul_pdb70_4,0.942
125,def_mul_struct_0,0.939
126,def_mul_struct_1,0.938
127,def_mul_struct_2,0.938
128,def_mul_struct_3,0.939
129,def_mul_struct_4,0.938
130,default_multimer_0,0.94
131,default_multimer_1,0.94
132,default_multimer_2,0.94
133,default_multimer_3,0.939
134,default_multimer_4,0.94
135,folds_iter_1_0,0.94
136,folds_iter_1_1,0.94
137,folds_iter_1_2,0.94
138,folds_iter_1_3,0.938
139,folds_iter_1_4,0.939
140,folds_iter_2_0,0.939
141,folds_iter_2_1,0.939
142,folds_iter_2_2,0.94
143,folds_iter_2_3,0.938
144,folds_iter_2_4,0.939
145,folds_iter_esm_1_0,0.94
146,folds_iter_esm_1_1,0.94
147,folds_iter_esm_1_2,0.94
148,folds_iter_esm_1_3,0.94
149,folds_iter_esm_1_4,0.94
150,folds_iter_esm_2_0,0.94
151,folds_iter_esm_2_1,0.94
152,folds_iter_esm_2_2,0.94
153,folds_iter_esm_2_3,0.941
154,folds_iter_esm_2_4,0.94
155,folds_iter_esm_not_1_0,0.941
156,folds_iter_esm_not_1_1,0.942
157,folds_iter_esm_not_1_2,0.941
158,folds_iter_esm_not_1_3,0.94
159,folds_iter_esm_not_1_4,0.941
160,folds_iter_esm_not_2_0,0.939
161,folds_iter_esm_not_2_1,0.943
162,folds_iter_esm_not_2_2,0.941
163,folds_iter_esm_not_2_3,0.941
164,folds_iter_esm_not_2_4,0.941
165,folds_iter_esm_o_1_0,0.94
166,folds_iter_esm_o_1_1,0.94
167,folds_iter_esm_o_1_2,0.94
168,folds_iter_esm_o_1_3,0.94
169,folds_iter_esm_o_1_4,0.94
170,folds_iter_esm_o_2_0,0.94
171,folds_iter_esm_o_2_1,0.94
172,folds_iter_esm_o_2_2,0.941
