,model,tmscore
0,af3_jian_0,0.536
1,af3_jian_1,0.565
2,af3_jian_2,0.571
3,af3_jian_3,0.606
4,af3_jian_4,0.58
5,af3_jian_5,0.586
6,af3_jian_6,0.609
7,af3_jian_7,0.586
8,af3_jian_8,0.58
9,af3_jian_9,0.543
10,af3_pawan_0,0.614
11,af3_pawan_1,0.58
12,af3_pawan_2,0.563
13,af3_pawan_3,0.549
14,af3_pawan_4,0.58
15,af3_pawan_5,0.632
16,af3_pawan_6,0.588
17,af3_pawan_7,0.557
18,af3_pawan_8,0.586
19,af3_pawan_9,0.618
20,afsample_v1_0,0.39
21,afsample_v1_1,0.286
22,afsample_v1_2,0.291
23,afsample_v1_3,0.321
24,afsample_v1_4,0.301
25,afsample_v1_not_0,0.247
26,afsample_v1_not_1,0.341
27,afsample_v1_not_2,0.329
28,afsample_v1_not_3,0.312
29,afsample_v1_not_4,0.314
30,afsample_v1_r21_not_0,0.244
31,afsample_v1_r21_not_1,0.224
32,afsample_v1_r21_not_2,0.247
33,afsample_v1_r21_not_3,0.326
34,afsample_v1_r21_not_4,0.275
35,afsample_v2_0,0.2
36,afsample_v2_1,0.288
37,afsample_v2_2,0.205
38,afsample_v2_3,0.225
39,afsample_v2_4,0.239
40,afsample_v2_not_0,0.26
41,afsample_v2_not_1,0.243
42,afsample_v2_not_2,0.224
43,afsample_v2_not_3,0.264
44,afsample_v2_not_4,0.274
45,afsample_v2_r21_not_0,0.275
46,afsample_v2_r21_not_1,0.211
47,afsample_v2_r21_not_2,0.208
48,afsample_v2_r21_not_3,0.293
49,afsample_v2_r21_not_4,0.319
50,deepmsa2_0_0,0.242
51,deepmsa2_0_1,0.732
52,deepmsa2_0_2,0.337
53,deepmsa2_0_3,0.308
54,deepmsa2_0_4,0.28
55,deepmsa2_1_0,0.512
56,deepmsa2_1_1,0.57
57,deepmsa2_1_2,0.551
58,deepmsa2_1_3,0.354
59,deepmsa2_1_4,0.268
60,deepmsa2_10_0,0.85
61,deepmsa2_10_1,0.836
62,deepmsa2_10_2,0.181
63,deepmsa2_10_3,0.527
64,deepmsa2_10_4,0.228
65,deepmsa2_11_0,0.242
66,deepmsa2_11_1,0.577
67,deepmsa2_11_2,0.55
68,deepmsa2_11_3,0.207
69,deepmsa2_11_4,0.55
