,model,tmscore
0,af3_jian_0,0.783
1,af3_jian_1,0.808
2,af3_jian_2,0.779
3,af3_jian_3,0.787
4,af3_jian_4,0.808
5,af3_jian_5,0.755
6,af3_jian_6,0.79
7,af3_jian_7,0.814
8,af3_jian_8,0.799
9,af3_jian_9,0.785
10,af3_pawan_0,0.788
11,af3_pawan_1,0.81
12,af3_pawan_2,0.788
13,af3_pawan_3,0.781
14,af3_pawan_4,0.797
15,af3_pawan_5,0.788
16,af3_pawan_6,0.78
17,af3_pawan_7,0.765
18,af3_pawan_8,0.782
19,af3_pawan_9,0.79
20,afsample_v1_0,0.794
21,afsample_v1_1,0.78
22,afsample_v1_2,0.772
23,afsample_v1_3,0.736
24,afsample_v1_4,0.77
25,afsample_v1_not_0,0.773
26,afsample_v1_not_1,0.769
27,afsample_v1_not_2,0.783
28,afsample_v1_not_3,0.78
29,afsample_v1_not_4,0.744
30,afsample_v2_0,0.783
31,afsample_v2_1,0.788
32,afsample_v2_2,0.799
33,afsample_v2_3,0.8
34,afsample_v2_4,0.771
35,afsample_v2_not_0,0.789
36,afsample_v2_not_1,0.791
37,afsample_v2_not_2,0.802
38,afsample_v2_not_3,0.762
39,afsample_v2_not_4,0.796
40,deepmsa2_0_0,0.802
41,deepmsa2_0_1,0.786
42,deepmsa2_0_2,0.789
43,deepmsa2_0_3,0.795
44,deepmsa2_0_4,0.756
45,deepmsa2_1_0,0.794
46,deepmsa2_1_1,0.764
47,deepmsa2_1_2,0.765
48,deepmsa2_1_3,0.753
49,deepmsa2_1_4,0.789
50,deepmsa2_2_0,0.796
51,deepmsa2_2_1,0.802
52,deepmsa2_2_2,0.798
53,deepmsa2_2_3,0.797
54,deepmsa2_2_4,0.784
55,deepmsa2_3_0,0.818
56,deepmsa2_3_1,0.783
57,deepmsa2_3_2,0.822
58,deepmsa2_3_3,0.804
59,deepmsa2_3_4,0.786
60,deepmsa2_4_0,0.798
61,deepmsa2_4_1,0.78
62,deepmsa2_4_2,0.82
63,deepmsa2_4_3,0.719
64,deepmsa2_4_4,0.769
65,deepmsa2_5_0,0.81
66,deepmsa2_5_1,0.755
67,deepmsa2_5_2,0.763
68,deepmsa2_5_3,0.725
69,deepmsa2_5_4,0.728
70,deepmsa2_6_0,0.809
71,deepmsa2_6_1,0.708
72,deepmsa2_6_2,0.732
73,deepmsa2_6_3,0.76
74,deepmsa2_6_4,0.762
75,def_mul_comp_0,0.809
76,def_mul_comp_1,0.804
77,def_mul_comp_2,0.809
78,def_mul_comp_3,0.806
79,def_mul_comp_4,0.808
80,def_mul_drop_nos_0,0.809
81,def_mul_drop_nos_1,0.802
82,def_mul_drop_nos_2,0.825
83,def_mul_drop_nos_3,0.802
84,def_mul_drop_nos_4,0.808
85,def_mul_drop_s_0,0.816
86,def_mul_drop_s_1,0.805
87,def_mul_drop_s_2,0.801
88,def_mul_drop_s_3,0.799
89,def_mul_drop_s_4,0.802
90,def_mul_esm_msa_0,0.815
91,def_mul_esm_msa_1,0.798
92,def_mul_esm_msa_2,0.804
93,def_mul_esm_msa_3,0.804
94,def_mul_esm_msa_4,0.792
95,def_mul_not_drop_nos_0,0.8
96,def_mul_not_drop_nos_1,0.817
97,def_mul_not_drop_nos_2,0.8
98,def_mul_not_drop_nos_3,0.806
99,def_mul_not_drop_nos_4,0.811
100,def_mul_not_drop_s_0,0.799
101,def_mul_not_drop_s_1,0.803
102,def_mul_not_drop_s_2,0.797
103,def_mul_not_drop_s_3,0.807
104,def_mul_not_drop_s_4,0.807
105,def_mul_notemp_0,0.813
106,def_mul_notemp_1,0.807
107,def_mul_notemp_2,0.812
108,def_mul_notemp_3,0.799
109,def_mul_notemp_4,0.799
110,def_mul_pdb_0,0.808
111,def_mul_pdb_1,0.809
112,def_mul_pdb_2,0.808
113,def_mul_pdb_3,0.809
114,def_mul_pdb_4,0.811
115,def_mul_pdb70_0,0.806
116,def_mul_pdb70_1,0.805
117,def_mul_pdb70_2,0.809
118,def_mul_pdb70_3,0.811
119,def_mul_pdb70_4,0.814
120,def_mul_struct_0,0.807
121,def_mul_struct_1,0.805
122,def_mul_struct_2,0.818
123,def_mul_struct_3,0.813
124,def_mul_struct_4,0.811
125,default_multimer_0,0.815
126,default_multimer_1,0.806
127,default_multimer_2,0.805
128,default_multimer_3,0.798
129,default_multimer_4,0.783
130,folds_iter_1_0,0.667
131,folds_iter_1_1,0.665
132,folds_iter_1_2,0.662
133,folds_iter_1_3,0.658
134,folds_iter_1_4,0.663
135,folds_iter_2_0,0.675
136,folds_iter_2_1,0.672
137,folds_iter_2_2,0.68
138,folds_iter_2_3,0.675
139,folds_iter_2_4,0.671
140,folds_iter_esm_1_0,0.815
141,folds_iter_esm_1_1,0.809
142,folds_iter_esm_1_2,0.796
143,folds_iter_esm_1_3,0.805
144,folds_iter_esm_1_4,0.789
145,folds_iter_esm_2_0,0.803
146,folds_iter_esm_2_1,0.802
147,folds_iter_esm_2_2,0.801
148,folds_iter_esm_2_3,0.808
149,folds_iter_esm_2_4,0.816
150,folds_iter_esm_not_1_0,0.806
151,folds_iter_esm_not_1_1,0.801
152,folds_iter_esm_not_1_2,0.819
153,folds_iter_esm_not_1_3,0.809
154,folds_iter_esm_not_1_4,0.803
155,folds_iter_esm_not_2_0,0.803
156,folds_iter_esm_not_2_1,0.809
157,folds_iter_esm_not_2_2,0.807
158,folds_iter_esm_not_2_3,0.808
159,folds_iter_esm_not_2_4,0.809
160,folds_iter_esm_o_1_0,0.817
161,folds_iter_esm_o_1_1,0.813
162,folds_iter_esm_o_1_2,0.805
163,folds_iter_esm_o_1_3,0.8
164,folds_iter_esm_o_1_4,0.817
165,folds_iter_esm_o_2_0,0.801
166,folds_iter_esm_o_2_1,0.783
167,folds_iter_esm_o_2_2,0.8
168,folds_iter_esm_o_2_3,0.798
169,folds_iter_esm_o_2_4,0.801
170,folds_iter_esm_o_not_1_0,0.803
171,folds_iter_esm_o_not_1_1,0.808
172,folds_iter_esm_o_not_1_2,0.79
173,folds_iter_esm_o_not_1_3,0.803
174,folds_iter_esm_o_not_1_4,0.791
175,folds_iter_esm_o_not_2_0,0.789
176,folds_iter_esm_o_not_2_1,0.807
177,folds_iter_esm_o_not_2_2,0.813
178,folds_iter_esm_o_not_2_3,0.804
179,folds_iter_esm_o_not_2_4,0.808
180,folds_iter_not_1_0,0.805
181,folds_iter_not_1_1,0.8
182,folds_iter_not_1_2,0.795
183,folds_iter_not_1_3,0.783
184,folds_iter_not_1_4,0.815
185,folds_iter_not_2_0,0.803
186,folds_iter_not_2_1,0.808
187,folds_iter_not_2_2,0.812
188,folds_iter_not_2_3,0.812
189,folds_iter_not_2_4,0.809
190,folds_iter_o_1_0,0.666
191,folds_iter_o_1_1,0.665
192,folds_iter_o_1_2,0.664
193,folds_iter_o_1_3,0.669
194,folds_iter_o_1_4,0.664
195,folds_iter_o_2_0,0.679
196,folds_iter_o_2_1,0.67
197,folds_iter_o_2_2,0.672
198,folds_iter_o_2_3,0.675
199,folds_iter_o_2_4,0.679
200,folds_iter_o_not_1_0,0.799
201,folds_iter_o_not_1_1,0.803
202,folds_iter_o_not_1_2,0.837
203,folds_iter_o_not_1_3,0.798
204,folds_iter_o_not_1_4,0.792
205,folds_iter_o_not_2_0,0.805
206,folds_iter_o_not_2_1,0.791
207,folds_iter_o_not_2_2,0.818
208,folds_iter_o_not_2_3,0.819
209,folds_iter_o_not_2_4,0.805
210,pdb_inter_prot_sto_0,0.778
211,pdb_inter_prot_sto_1,0.775
212,pdb_inter_prot_sto_2,0.773
213,pdb_inter_prot_sto_3,0.776
214,pdb_inter_prot_sto_4,0.761
215,pdb_inter_ref_a3m_0,0.78
216,pdb_inter_ref_a3m_1,0.768
217,pdb_inter_ref_a3m_2,0.781
218,pdb_inter_ref_a3m_3,0.758
219,pdb_inter_ref_a3m_4,0.766
220,pdb_inter_ref_sto_0,0.779
221,pdb_inter_ref_sto_1,0.761
222,pdb_inter_ref_sto_2,0.788
223,pdb_inter_ref_sto_3,0.776
224,pdb_inter_ref_sto_4,0.764
225,spec_comp_0,0.821
226,spec_comp_1,0.808
227,spec_comp_2,0.812
228,spec_comp_3,0.805
229,spec_comp_4,0.827
230,spec_inter_prot_sto_0,0.765
231,spec_inter_prot_sto_1,0.8
232,spec_inter_prot_sto_2,0.753
233,spec_inter_prot_sto_3,0.765
234,spec_inter_prot_sto_4,0.794
235,spec_inter_ref_a3m_0,0.796
236,spec_inter_ref_a3m_1,0.816
237,spec_inter_ref_a3m_2,0.816
238,spec_inter_ref_a3m_3,0.822
239,spec_inter_ref_a3m_4,0.799
240,spec_inter_ref_sto_0,0.806
241,spec_inter_ref_sto_1,0.805
242,spec_inter_ref_sto_2,0.758
243,spec_inter_ref_sto_3,0.77
244,spec_inter_ref_sto_4,0.74
