,model,tmscore
0,af3_jian_0,0.852
1,af3_jian_1,0.821
2,af3_jian_2,0.816
3,af3_jian_3,0.82
4,af3_jian_4,0.826
5,af3_jian_5,0.815
6,af3_jian_6,0.826
7,af3_jian_7,0.832
8,af3_jian_8,0.827
9,af3_jian_9,0.822
10,af3_pawan_0,0.846
11,af3_pawan_1,0.851
12,af3_pawan_2,0.827
13,af3_pawan_3,0.812
14,af3_pawan_4,0.833
15,af3_pawan_5,0.833
16,af3_pawan_6,0.833
17,af3_pawan_7,0.839
18,af3_pawan_8,0.839
19,af3_pawan_9,0.853
20,afsample_v1_0,0.643
21,afsample_v1_1,0.652
22,afsample_v1_2,0.675
23,afsample_v1_3,0.673
24,afsample_v1_4,0.682
25,afsample_v1_not_0,0.667
26,afsample_v1_not_1,0.658
27,afsample_v1_not_2,0.669
28,afsample_v1_not_3,0.662
29,afsample_v1_not_4,0.66
30,afsample_v1_r21_not_0,0.654
31,afsample_v1_r21_not_1,0.649
32,afsample_v1_r21_not_2,0.649
33,afsample_v1_r21_not_3,0.656
34,afsample_v1_r21_not_4,0.686
35,afsample_v2_0,0.675
36,afsample_v2_1,0.66
37,afsample_v2_2,0.682
38,afsample_v2_3,0.673
39,afsample_v2_4,0.701
40,afsample_v2_not_0,0.704
41,afsample_v2_not_1,0.667
42,afsample_v2_not_2,0.671
43,afsample_v2_not_3,0.682
44,afsample_v2_not_4,0.693
45,afsample_v2_r21_not_0,0.671
46,afsample_v2_r21_not_1,0.665
47,afsample_v2_r21_not_2,0.658
48,afsample_v2_r21_not_3,0.665
49,afsample_v2_r21_not_4,0.693
50,deepmsa2_0_0,0.768
51,deepmsa2_0_1,0.748
52,deepmsa2_0_2,0.765
53,deepmsa2_0_3,0.758
54,deepmsa2_0_4,0.768
55,deepmsa2_1_0,0.768
56,deepmsa2_1_1,0.768
57,deepmsa2_1_2,0.761
58,deepmsa2_1_3,0.76
59,deepmsa2_1_4,0.779
60,deepmsa2_2_0,0.865
61,deepmsa2_2_1,0.866
62,deepmsa2_2_2,0.865
63,deepmsa2_2_3,0.859
64,deepmsa2_2_4,0.859
65,deepmsa2_3_0,0.872
66,deepmsa2_3_1,0.853
67,deepmsa2_3_2,0.865
68,deepmsa2_3_3,0.872
69,deepmsa2_3_4,0.865
70,deepmsa2_4_0,0.866
71,deepmsa2_4_1,0.768
72,deepmsa2_4_2,0.717
73,deepmsa2_4_3,0.706
74,deepmsa2_4_4,0.748
75,deepmsa2_5_0,0.866
76,deepmsa2_5_1,0.773
77,deepmsa2_5_2,0.776
78,deepmsa2_5_3,0.742
79,deepmsa2_5_4,0.769
80,deepmsa2_6_0,0.761
81,deepmsa2_6_1,0.75
82,deepmsa2_6_2,0.763
83,deepmsa2_6_3,0.77
84,deepmsa2_6_4,0.771
85,deepmsa2_7_0,0.773
86,deepmsa2_7_1,0.75
87,deepmsa2_7_2,0.75
88,deepmsa2_7_3,0.768
89,deepmsa2_7_4,0.76
90,def_mul_comp_0,0.742
91,def_mul_comp_1,0.717
92,def_mul_comp_2,0.735
93,def_mul_comp_3,0.712
94,def_mul_comp_4,0.706
95,def_mul_drop_nos_0,0.712
96,def_mul_drop_nos_1,0.699
97,def_mul_drop_nos_2,0.66
98,def_mul_drop_nos_3,0.697
99,def_mul_drop_nos_4,0.69
100,def_mul_drop_s_0,0.703
101,def_mul_drop_s_1,0.697
102,def_mul_drop_s_2,0.665
103,def_mul_drop_s_3,0.727
104,def_mul_drop_s_4,0.693
105,def_mul_esm_msa_0,0.673
106,def_mul_esm_msa_1,0.712
107,def_mul_esm_msa_2,0.667
108,def_mul_esm_msa_3,0.692
109,def_mul_esm_msa_4,0.718
110,def_mul_nopair_0,0.781
111,def_mul_nopair_1,0.69
112,def_mul_nopair_2,0.694
113,def_mul_nopair_3,0.714
114,def_mul_nopair_4,0.684
115,def_mul_not_drop_nos_0,0.773
116,def_mul_not_drop_nos_1,0.757
117,def_mul_not_drop_nos_2,0.724
118,def_mul_not_drop_nos_3,0.705
119,def_mul_not_drop_nos_4,0.752
120,def_mul_not_drop_s_0,0.733
121,def_mul_not_drop_s_1,0.796
122,def_mul_not_drop_s_2,0.737
123,def_mul_not_drop_s_3,0.703
124,def_mul_not_drop_s_4,0.718
125,def_mul_notemp_0,0.721
126,def_mul_notemp_1,0.722
127,def_mul_notemp_2,0.732
128,def_mul_notemp_3,0.722
129,def_mul_notemp_4,0.73
130,def_mul_pdb_0,0.725
131,def_mul_pdb_1,0.652
132,def_mul_pdb_2,0.792
133,def_mul_pdb_3,0.682
134,def_mul_pdb_4,0.708
135,def_mul_pdb70_0,0.704
136,def_mul_pdb70_1,0.693
137,def_mul_pdb70_2,0.699
138,def_mul_pdb70_3,0.711
139,def_mul_pdb70_4,0.699
140,def_mul_struct_0,0.697
141,def_mul_struct_1,0.711
142,def_mul_struct_2,0.697
143,def_mul_struct_3,0.717
144,def_mul_struct_4,0.711
145,default_multimer_0,0.673
146,default_multimer_1,0.706
147,default_multimer_2,0.714
148,default_multimer_3,0.714
149,default_multimer_4,0.755
150,folds_iter_1_0,0.704
151,folds_iter_1_1,0.717
152,folds_iter_1_2,0.728
153,folds_iter_1_3,0.711
154,folds_iter_1_4,0.853
155,folds_iter_2_0,0.725
156,folds_iter_2_1,0.699
157,folds_iter_2_2,0.704
158,folds_iter_2_3,0.737
159,folds_iter_2_4,0.699
160,folds_iter_esm_1_0,0.688
161,folds_iter_esm_1_1,0.699
162,folds_iter_esm_1_2,0.786
