,model,tmscore
0,af3_jian_0,0.538
1,af3_jian_1,0.538
2,af3_jian_2,0.551
3,af3_jian_3,0.51
4,af3_jian_4,0.558
5,af3_jian_5,0.549
6,af3_jian_6,0.52
7,af3_jian_7,0.52
8,af3_jian_8,0.56
9,af3_jian_9,0.558
10,af3_pawan_0,0.538
11,af3_pawan_1,0.48
12,af3_pawan_2,0.577
13,af3_pawan_3,0.58
14,af3_pawan_4,0.5
15,af3_pawan_5,0.549
16,af3_pawan_6,0.538
17,af3_pawan_7,0.54
18,af3_pawan_8,0.529
19,af3_pawan_9,0.547
20,afsample_v1_0,0.927
21,afsample_v1_1,0.902
22,afsample_v1_2,0.881
23,afsample_v1_3,0.878
24,afsample_v1_4,0.86
25,afsample_v1_not_0,0.905
26,afsample_v1_not_1,0.905
27,afsample_v1_not_2,0.905
28,afsample_v1_not_3,0.905
29,afsample_v1_not_4,0.881
30,afsample_v1_r21_not_0,0.132
31,afsample_v1_r21_not_1,0.132
32,afsample_v1_r21_not_2,0.86
33,afsample_v1_r21_not_3,0.86
34,afsample_v1_r21_not_4,0.86
35,afsample_v2_0,0.118
36,afsample_v2_1,0.118
37,afsample_v2_2,0.558
38,afsample_v2_3,0.143
39,afsample_v2_4,0.537
40,afsample_v2_not_0,0.119
41,afsample_v2_not_1,0.577
42,afsample_v2_not_2,0.119
43,afsample_v2_not_3,0.608
44,afsample_v2_not_4,0.375
45,afsample_v2_r21_not_0,0.127
46,afsample_v2_r21_not_1,0.489
47,afsample_v2_r21_not_2,0.327
48,afsample_v2_r21_not_3,0.5
49,afsample_v2_r21_not_4,0.479
50,colabfold_casp16_web_0,0.389
51,colabfold_casp16_web_1,0.484
52,colabfold_casp16_web_2,0.478
53,colabfold_casp16_web_3,0.154
54,colabfold_casp16_web_4,0.391
55,colabfold_casp16_web_not_0,0.25
56,colabfold_casp16_web_not_1,0.254
57,colabfold_casp16_web_not_2,0.22
58,colabfold_casp16_web_not_3,0.262
59,colabfold_casp16_web_not_4,0.242
60,deepmsa2_0_0,0.119
61,deepmsa2_0_1,0.207
62,deepmsa2_0_2,0.217
63,deepmsa2_0_3,0.224
64,deepmsa2_0_4,0.224
65,deepmsa2_1_0,0.121
66,deepmsa2_1_1,0.241
67,deepmsa2_1_2,0.214
68,deepmsa2_1_3,0.236
69,deepmsa2_1_4,0.255
70,deepmsa2_10_0,0.119
71,deepmsa2_10_1,0.226
72,deepmsa2_10_2,0.221
73,deepmsa2_10_3,0.25
74,deepmsa2_10_4,0.232
75,deepmsa2_11_0,0.13
76,deepmsa2_11_1,0.463
77,deepmsa2_11_2,0.214
78,deepmsa2_11_3,0.211
79,deepmsa2_11_4,0.211
80,deepmsa2_12_0,0.13
81,deepmsa2_12_1,0.292
82,deepmsa2_12_2,0.24
83,deepmsa2_12_3,0.18
84,deepmsa2_12_4,0.196
85,deepmsa2_13_0,0.125
86,deepmsa2_13_1,0.14
87,deepmsa2_13_2,0.18
88,deepmsa2_13_3,0.455
89,deepmsa2_13_4,0.18
90,deepmsa2_14_0,0.218
91,deepmsa2_14_1,0.214
92,deepmsa2_14_2,0.241
93,deepmsa2_14_3,0.241
94,deepmsa2_14_4,0.241
95,deepmsa2_15_0,0.222
96,deepmsa2_15_1,0.236
97,deepmsa2_15_2,0.241
98,deepmsa2_15_3,0.236
99,deepmsa2_15_4,0.218
100,deepmsa2_2_0,0.127
101,deepmsa2_2_1,0.127
102,deepmsa2_2_2,0.127
103,deepmsa2_2_3,0.127
104,deepmsa2_2_4,0.127
105,deepmsa2_3_0,0.125
106,deepmsa2_3_1,0.127
107,deepmsa2_3_2,0.127
108,deepmsa2_3_3,0.121
109,deepmsa2_3_4,0.129
110,deepmsa2_4_0,0.283
111,deepmsa2_4_1,0.235
112,deepmsa2_4_2,0.271
113,deepmsa2_4_3,0.254
114,deepmsa2_4_4,0.292
115,deepmsa2_5_0,0.119
116,deepmsa2_5_1,0.473
117,deepmsa2_5_2,0.239
118,deepmsa2_5_3,0.243
119,deepmsa2_5_4,0.208
120,deepmsa2_6_0,0.16
121,deepmsa2_6_1,0.137
122,deepmsa2_6_2,0.239
123,deepmsa2_6_3,0.16
124,deepmsa2_6_4,0.24
125,deepmsa2_7_0,0.455
126,deepmsa2_7_1,0.52
127,deepmsa2_7_2,0.264
128,deepmsa2_7_3,0.246
129,deepmsa2_7_4,0.23
130,deepmsa2_8_0,0.234
131,deepmsa2_8_1,0.279
132,deepmsa2_8_2,0.203
133,deepmsa2_8_3,0.29
134,deepmsa2_8_4,0.221
135,deepmsa2_9_0,0.132
136,deepmsa2_9_1,0.265
137,deepmsa2_9_2,0.242
138,deepmsa2_9_3,0.225
139,deepmsa2_9_4,0.279
140,def_mul_comp_0,0.396
141,def_mul_comp_1,0.441
142,def_mul_comp_2,0.258
143,def_mul_comp_3,0.234
144,def_mul_comp_4,0.228
145,def_mul_drop_nos_0,0.123
146,def_mul_drop_nos_1,0.119
147,def_mul_drop_nos_2,0.137
148,def_mul_drop_nos_3,0.118
149,def_mul_drop_nos_4,0.255
150,def_mul_drop_s_0,0.134
151,def_mul_drop_s_1,0.121
152,def_mul_drop_s_2,0.136
153,def_mul_drop_s_3,0.129
154,def_mul_drop_s_4,0.22
155,def_mul_esm_msa_0,0.123
156,def_mul_esm_msa_1,0.125
157,def_mul_esm_msa_2,0.125
158,def_mul_esm_msa_3,0.442
159,def_mul_esm_msa_4,0.455
160,def_mul_nopair_0,0.13
161,def_mul_nopair_1,0.125
162,def_mul_nopair_2,0.119
163,def_mul_nopair_3,0.143
164,def_mul_nopair_4,0.123
165,def_mul_not_drop_nos_0,0.232
166,def_mul_not_drop_nos_1,0.254
167,def_mul_not_drop_nos_2,0.283
168,def_mul_not_drop_nos_3,0.324
169,def_mul_not_drop_nos_4,0.238
170,def_mul_not_drop_s_0,0.127
171,def_mul_not_drop_s_1,0.227
172,def_mul_not_drop_s_2,0.217
173,def_mul_not_drop_s_3,0.23
174,def_mul_not_drop_s_4,0.27
175,def_mul_notemp_0,0.141
176,def_mul_notemp_1,0.129
177,def_mul_notemp_2,0.13
178,def_mul_notemp_3,0.125
179,def_mul_notemp_4,0.125
180,def_mul_pdb_0,0.25
181,def_mul_pdb_1,0.19
182,def_mul_pdb_2,0.217
183,def_mul_pdb_3,0.25
184,def_mul_pdb_4,0.246
185,def_mul_pdb70_0,0.123
186,def_mul_pdb70_1,0.123
187,def_mul_pdb70_2,0.125
188,def_mul_pdb70_3,0.121
189,def_mul_pdb70_4,0.125
190,def_mul_refine_0,0.118
191,def_mul_refine_1,0.185
192,def_mul_refine_2,0.236
193,def_mul_refine_3,0.2
194,def_mul_refine_4,0.246
195,def_mul_struct_0,0.412
196,def_mul_struct_1,0.385
197,def_mul_struct_2,0.404
198,def_mul_struct_3,0.396
199,def_mul_struct_4,0.404
200,def_mul_tmsearch_0,0.123
201,def_mul_tmsearch_1,0.123
202,def_mul_tmsearch_2,0.123
203,def_mul_tmsearch_3,0.16
204,def_mul_tmsearch_4,0.288
205,default_multimer_0,0.132
206,default_multimer_1,0.132
207,default_multimer_2,0.132
208,default_multimer_3,0.118
209,default_multimer_4,0.118
210,folds_iter_1_0,0.23
211,folds_iter_1_1,0.237
212,folds_iter_1_2,0.224
213,folds_iter_1_3,0.237
214,folds_iter_1_4,0.3
215,folds_iter_2_0,0.176
216,folds_iter_2_1,0.169
217,folds_iter_2_2,0.211
218,folds_iter_2_3,0.257
219,folds_iter_2_4,0.324
220,folds_iter_esm_1_0,0.123
221,folds_iter_esm_1_1,0.125
222,folds_iter_esm_1_2,0.123
223,folds_iter_esm_1_3,0.134
224,folds_iter_esm_1_4,0.125
225,folds_iter_esm_2_0,0.125
226,folds_iter_esm_2_1,0.121
227,folds_iter_esm_2_2,0.123
228,folds_iter_esm_2_3,0.123
229,folds_iter_esm_2_4,0.121
230,folds_iter_esm_nop_1_0,0.125
231,folds_iter_esm_nop_1_1,0.119
232,folds_iter_esm_nop_1_2,0.125
233,folds_iter_esm_nop_1_3,0.118
234,folds_iter_esm_nop_1_4,0.119
235,folds_iter_esm_nop_2_0,0.127
236,folds_iter_esm_nop_2_1,0.132
237,folds_iter_esm_nop_2_2,0.134
238,folds_iter_esm_nop_2_3,0.119
239,folds_iter_esm_nop_2_4,0.18
240,folds_iter_esm_not_1_0,0.127
241,folds_iter_esm_not_1_1,0.207
242,folds_iter_esm_not_1_2,0.2
243,folds_iter_esm_not_1_3,0.231
244,folds_iter_esm_not_1_4,0.242
245,folds_iter_esm_not_2_0,0.125
246,folds_iter_esm_not_2_1,0.357
247,folds_iter_esm_not_2_2,0.129
248,folds_iter_esm_not_2_3,0.226
249,folds_iter_esm_not_2_4,0.125
250,folds_iter_esm_notp_1_0,0.125
251,folds_iter_esm_notp_1_1,0.143
252,folds_iter_esm_notp_1_2,0.242
253,folds_iter_esm_notp_1_3,0.318
254,folds_iter_esm_notp_1_4,0.226
255,folds_iter_esm_notp_2_0,0.125
256,folds_iter_esm_notp_2_1,0.242
257,folds_iter_esm_notp_2_2,0.234
258,folds_iter_esm_notp_2_3,0.217
259,folds_iter_esm_notp_2_4,0.266
260,folds_iter_nop_1_0,0.25
261,folds_iter_nop_1_1,0.393
262,folds_iter_nop_1_2,0.214
263,folds_iter_nop_1_3,0.207
264,folds_iter_nop_1_4,0.296
265,folds_iter_nop_2_0,0.119
266,folds_iter_nop_2_1,0.131
267,folds_iter_nop_2_2,0.213
268,folds_iter_nop_2_3,0.236
269,folds_iter_nop_2_4,0.214
270,folds_iter_not_1_0,0.441
271,folds_iter_not_1_1,0.324
272,folds_iter_not_1_2,0.333
273,folds_iter_not_1_3,0.348
274,folds_iter_not_1_4,0.456
275,folds_iter_not_2_0,0.439
276,folds_iter_not_2_1,0.356
277,folds_iter_not_2_2,0.403
278,folds_iter_not_2_3,0.412
279,folds_iter_not_2_4,0.386
