,model,tmscore
0,af3_jian_0,0.582
1,af3_jian_1,0.575
2,af3_jian_2,0.596
3,af3_jian_3,0.701
4,af3_jian_4,0.568
5,af3_jian_5,0.487
6,af3_jian_6,0.532
7,af3_jian_7,0.545
8,af3_jian_8,0.673
9,af3_jian_9,0.6
10,af3_pawan_0,0.602
11,af3_pawan_1,0.591
12,af3_pawan_2,0.706
13,af3_pawan_3,0.567
14,af3_pawan_4,0.71
15,af3_pawan_5,0.64
16,af3_pawan_6,0.725
17,af3_pawan_7,0.684
18,af3_pawan_8,0.628
19,af3_pawan_9,0.544
20,afsample_v1_0,0.528
21,afsample_v1_1,0.468
22,afsample_v1_2,0.468
23,afsample_v1_3,0.355
24,afsample_v1_4,0.284
25,afsample_v1_not_0,0.52
26,afsample_v1_not_1,0.367
27,afsample_v1_not_2,0.449
28,afsample_v1_not_3,0.427
29,afsample_v1_not_4,0.386
30,afsample_v2_0,0.715
31,afsample_v2_1,0.722
32,afsample_v2_2,0.736
33,afsample_v2_3,0.715
34,afsample_v2_4,0.733
35,afsample_v2_not_0,0.717
36,afsample_v2_not_1,0.715
37,afsample_v2_not_2,0.729
38,afsample_v2_not_3,0.722
39,afsample_v2_not_4,0.688
40,afsample_v2_r21_not_0,0.724
41,afsample_v2_r21_not_1,0.71
42,afsample_v2_r21_not_2,0.731
43,afsample_v2_r21_not_3,0.697
44,afsample_v2_r21_not_4,0.724
45,colabfold_casp16_web_0,0.745
46,colabfold_casp16_web_1,0.725
47,colabfold_casp16_web_2,0.707
48,colabfold_casp16_web_3,0.621
49,colabfold_casp16_web_4,0.604
50,colabfold_casp16_web_not_0,0.753
51,colabfold_casp16_web_not_1,0.74
52,colabfold_casp16_web_not_2,0.776
53,colabfold_casp16_web_not_3,0.73
54,colabfold_casp16_web_not_4,0.776
55,def_mul_comp_0,0.765
56,def_mul_comp_1,0.779
57,def_mul_comp_2,0.782
58,def_mul_comp_3,0.788
59,def_mul_comp_4,0.776
60,def_mul_drop_nos_0,0.735
61,def_mul_drop_nos_1,0.745
62,def_mul_drop_nos_2,0.757
63,def_mul_drop_nos_3,0.727
64,def_mul_drop_nos_4,0.763
65,def_mul_drop_s_0,0.776
66,def_mul_drop_s_1,0.673
67,def_mul_drop_s_2,0.725
68,def_mul_drop_s_3,0.75
69,def_mul_drop_s_4,0.735
70,def_mul_esm_msa_0,0.772
71,def_mul_esm_msa_1,0.752
72,def_mul_esm_msa_2,0.725
73,def_mul_esm_msa_3,0.624
74,def_mul_esm_msa_4,0.757
75,def_mul_not_drop_nos_0,0.74
76,def_mul_not_drop_nos_1,0.725
77,def_mul_not_drop_nos_2,0.758
78,def_mul_not_drop_nos_3,0.767
79,def_mul_not_drop_nos_4,0.765
80,def_mul_not_drop_s_0,0.735
81,def_mul_not_drop_s_1,0.75
82,def_mul_not_drop_s_2,0.747
83,def_mul_not_drop_s_3,0.769
84,def_mul_not_drop_s_4,0.724
85,def_mul_notemp_0,0.779
86,def_mul_notemp_1,0.789
87,def_mul_notemp_2,0.769
88,def_mul_notemp_3,0.767
89,def_mul_notemp_4,0.758
90,def_mul_pdb_0,0.758
91,def_mul_pdb_1,0.776
92,def_mul_pdb_2,0.768
93,def_mul_pdb_3,0.752
94,def_mul_pdb_4,0.725
95,def_mul_pdb70_0,0.755
96,def_mul_pdb70_1,0.768
97,def_mul_pdb70_2,0.758
98,def_mul_pdb70_3,0.752
99,def_mul_pdb70_4,0.725
100,default_multimer_0,0.745
101,default_multimer_1,0.765
102,default_multimer_2,0.748
103,default_multimer_3,0.782
104,default_multimer_4,0.725
105,pdb_inter_prot_sto_0,0.6
106,pdb_inter_prot_sto_1,0.583
107,pdb_inter_prot_sto_2,0.571
108,pdb_inter_prot_sto_3,0.572
109,pdb_inter_prot_sto_4,0.625
110,pdb_inter_ref_a3m_0,0.736
111,pdb_inter_ref_a3m_1,0.517
112,pdb_inter_ref_a3m_2,0.583
113,pdb_inter_ref_a3m_3,0.528
114,pdb_inter_ref_a3m_4,0.539
115,pdb_inter_ref_sto_0,0.573
116,pdb_inter_ref_sto_1,0.605
117,pdb_inter_ref_sto_2,0.605
118,pdb_inter_ref_sto_3,0.618
119,pdb_inter_ref_sto_4,0.565
120,spec_comp_0,0.573
121,spec_comp_1,0.589
122,spec_comp_2,0.712
123,spec_comp_3,0.755
124,spec_comp_4,0.748
125,spec_inter_prot_sto_0,0.755
126,spec_inter_prot_sto_1,0.735
127,spec_inter_prot_sto_2,0.735
128,spec_inter_prot_sto_3,0.762
129,spec_inter_prot_sto_4,0.755
130,spec_inter_ref_a3m_0,0.55
131,spec_inter_ref_a3m_1,0.567
132,spec_inter_ref_a3m_2,0.712
133,spec_inter_ref_a3m_3,0.561
134,spec_inter_ref_a3m_4,0.732
135,spec_inter_ref_sto_0,0.748
136,spec_inter_ref_sto_1,0.755
137,spec_inter_ref_sto_2,0.743
138,spec_inter_ref_sto_3,0.776
139,spec_inter_ref_sto_4,0.747
140,spec_pdb_0,0.567
141,spec_pdb_1,0.729
142,spec_pdb_2,0.611
143,spec_pdb_3,0.611
144,spec_pdb_4,0.75
145,spec_pdb70_0,0.556
146,spec_pdb70_1,0.564
147,spec_pdb70_2,0.753
148,spec_pdb70_3,0.729
149,spec_pdb70_4,0.74
150,uniclust_ox_a3m_0,0.623
151,uniclust_ox_a3m_1,0.642
152,uniclust_ox_a3m_2,0.712
153,uniclust_ox_a3m_3,0.725
154,uniclust_ox_a3m_4,0.74
