,model,tmscore
0,af3_jian_0,0.942
1,af3_jian_1,0.931
2,af3_jian_2,0.931
3,af3_jian_3,0.951
4,af3_jian_4,0.922
5,af3_jian_5,0.932
6,af3_jian_6,0.931
7,af3_jian_7,0.912
8,af3_jian_8,0.931
9,af3_jian_9,0.903
10,af3_pawan_0,0.941
11,af3_pawan_1,0.912
12,af3_pawan_2,0.912
13,af3_pawan_3,0.931
14,af3_pawan_4,0.951
15,af3_pawan_5,0.912
16,af3_pawan_6,0.941
17,af3_pawan_7,0.912
18,af3_pawan_8,0.931
19,af3_pawan_9,0.932
20,afsample_v1_0,0.951
21,afsample_v1_1,0.942
22,afsample_v1_2,0.942
23,afsample_v1_3,0.951
24,afsample_v1_4,0.951
25,afsample_v1_not_0,0.951
26,afsample_v1_not_1,0.951
27,afsample_v1_not_2,0.951
28,afsample_v1_not_3,0.951
29,afsample_v1_not_4,0.951
30,afsample_v1_r21_not_0,0.942
31,afsample_v1_r21_not_1,0.933
32,afsample_v1_r21_not_2,0.942
33,afsample_v1_r21_not_3,0.933
34,afsample_v1_r21_not_4,0.933
35,afsample_v2_0,0.98
36,afsample_v2_1,0.98
37,afsample_v2_2,0.931
38,afsample_v2_3,0.98
39,afsample_v2_4,0.98
40,afsample_v2_not_0,0.98
41,afsample_v2_not_1,0.932
42,afsample_v2_not_2,0.951
43,afsample_v2_not_3,0.951
44,afsample_v2_not_4,0.942
45,afsample_v2_r21_not_0,0.962
46,afsample_v2_r21_not_1,0.98
47,afsample_v2_r21_not_2,0.98
48,afsample_v2_r21_not_3,0.971
49,afsample_v2_r21_not_4,0.971
50,colabfold_casp16_web_0,0.941
51,colabfold_casp16_web_1,0.941
52,colabfold_casp16_web_2,0.942
53,colabfold_casp16_web_3,0.941
54,colabfold_casp16_web_4,0.941
55,colabfold_casp16_web_not_0,0.941
56,colabfold_casp16_web_not_1,0.951
57,colabfold_casp16_web_not_2,0.951
58,colabfold_casp16_web_not_3,0.941
59,colabfold_casp16_web_not_4,0.941
60,deepmsa2_0_0,0.951
61,deepmsa2_0_1,0.941
62,deepmsa2_0_2,0.922
63,deepmsa2_0_3,0.961
64,deepmsa2_0_4,0.941
65,deepmsa2_1_0,0.922
66,deepmsa2_1_1,0.931
67,deepmsa2_1_2,0.931
68,deepmsa2_1_3,0.961
69,deepmsa2_1_4,0.951
70,deepmsa2_2_0,0.794
71,deepmsa2_2_1,0.794
72,deepmsa2_2_2,0.794
73,deepmsa2_2_3,0.794
74,deepmsa2_2_4,0.786
75,deepmsa2_3_0,0.779
76,deepmsa2_3_1,0.794
77,deepmsa2_3_2,0.794
78,deepmsa2_3_3,0.794
79,deepmsa2_3_4,0.794
80,def_mul_comp_0,0.941
