,model,tmscore
0,af3_jian_0,0.825
1,af3_jian_1,0.852
2,af3_jian_2,0.832
3,af3_jian_3,0.84
4,af3_jian_4,0.839
5,af3_jian_5,0.82
6,af3_jian_6,0.823
7,af3_jian_7,0.855
8,af3_jian_8,0.855
9,af3_jian_9,0.82
10,af3_pawan_0,0.854
11,af3_pawan_1,0.873
12,af3_pawan_2,0.866
13,af3_pawan_3,0.866
14,af3_pawan_4,0.833
15,af3_pawan_5,0.869
16,af3_pawan_6,0.855
17,af3_pawan_7,0.857
18,af3_pawan_8,0.831
19,af3_pawan_9,0.832
20,afsample_v1_0,0.815
21,afsample_v1_1,0.831
22,afsample_v1_2,0.839
23,afsample_v1_3,0.882
24,afsample_v1_4,0.806
25,afsample_v1_not_0,0.837
26,afsample_v1_not_1,0.883
27,afsample_v1_not_2,0.794
28,afsample_v1_not_3,0.874
29,afsample_v1_not_4,0.791
30,afsample_v1_r21_not_0,0.868
31,afsample_v1_r21_not_1,0.852
32,afsample_v1_r21_not_2,0.882
33,afsample_v1_r21_not_3,0.846
34,afsample_v1_r21_not_4,0.827
35,afsample_v2_0,0.861
36,afsample_v2_1,0.888
37,afsample_v2_2,0.881
38,afsample_v2_3,0.839
39,afsample_v2_4,0.912
40,afsample_v2_not_0,0.817
41,afsample_v2_not_1,0.882
42,afsample_v2_not_2,0.89
43,afsample_v2_not_3,0.881
44,afsample_v2_not_4,0.897
45,afsample_v2_r21_not_0,0.86
46,afsample_v2_r21_not_1,0.89
47,afsample_v2_r21_not_2,0.802
48,afsample_v2_r21_not_3,0.889
49,afsample_v2_r21_not_4,0.86
50,colabfold_casp16_web_0,0.855
51,colabfold_casp16_web_1,0.848
52,colabfold_casp16_web_2,0.802
53,colabfold_casp16_web_3,0.84
54,colabfold_casp16_web_4,0.873
55,colabfold_casp16_web_not_0,0.855
56,colabfold_casp16_web_not_1,0.874
57,colabfold_casp16_web_not_2,0.786
58,colabfold_casp16_web_not_3,0.874
59,colabfold_casp16_web_not_4,0.855
60,deepmsa2_0_0,0.688
61,deepmsa2_0_1,0.643
62,deepmsa2_0_2,0.63
63,deepmsa2_0_3,0.667
64,deepmsa2_0_4,0.693
65,deepmsa2_1_0,0.641
66,deepmsa2_1_1,0.674
67,deepmsa2_1_2,0.674
68,deepmsa2_1_3,0.655
69,deepmsa2_1_4,0.66
70,deepmsa2_10_0,0.766
71,deepmsa2_10_1,0.819
72,deepmsa2_10_2,0.8
73,deepmsa2_10_3,0.763
74,deepmsa2_10_4,0.73
75,deepmsa2_11_0,0.8
76,deepmsa2_11_1,0.812
77,deepmsa2_11_2,0.708
78,deepmsa2_11_3,0.736
79,deepmsa2_11_4,0.752
80,deepmsa2_12_0,0.814
81,deepmsa2_12_1,0.82
82,deepmsa2_12_2,0.839
83,deepmsa2_12_3,0.829
84,deepmsa2_12_4,0.847
85,deepmsa2_13_0,0.827
86,deepmsa2_13_1,0.817
87,deepmsa2_13_2,0.832
88,deepmsa2_13_3,0.846
89,deepmsa2_13_4,0.805
90,deepmsa2_14_0,0.798
91,deepmsa2_14_1,0.828
92,deepmsa2_14_2,0.82
93,deepmsa2_14_3,0.856
94,deepmsa2_14_4,0.833
95,deepmsa2_15_0,0.839
96,deepmsa2_15_1,0.805
97,deepmsa2_15_2,0.811
98,deepmsa2_15_3,0.862
99,deepmsa2_15_4,0.824
100,deepmsa2_2_0,0.669
101,deepmsa2_2_1,0.637
102,deepmsa2_2_2,0.676
103,deepmsa2_2_3,0.641
104,deepmsa2_2_4,0.651
105,deepmsa2_3_0,0.644
106,deepmsa2_3_1,0.671
107,deepmsa2_3_2,0.679
108,deepmsa2_3_3,0.648
109,deepmsa2_3_4,0.62
110,deepmsa2_4_0,0.831
111,deepmsa2_4_1,0.889
112,deepmsa2_4_2,0.839
113,deepmsa2_4_3,0.856
114,deepmsa2_4_4,0.852
115,deepmsa2_5_0,0.847
116,deepmsa2_5_1,0.897
117,deepmsa2_5_2,0.88
118,deepmsa2_5_3,0.8
119,deepmsa2_5_4,0.867
120,deepmsa2_6_0,0.889
121,deepmsa2_6_1,0.868
122,deepmsa2_6_2,0.843
123,deepmsa2_6_3,0.897
124,deepmsa2_6_4,0.813
125,deepmsa2_7_0,0.862
126,deepmsa2_7_1,0.868
127,deepmsa2_7_2,0.873
128,deepmsa2_7_3,0.858
129,deepmsa2_7_4,0.906
130,deepmsa2_8_0,0.745
131,deepmsa2_8_1,0.719
132,deepmsa2_8_2,0.772
133,deepmsa2_8_3,0.723
134,deepmsa2_8_4,0.743
135,deepmsa2_9_0,0.746
136,deepmsa2_9_1,0.745
137,deepmsa2_9_2,0.862
138,deepmsa2_9_3,0.769
139,deepmsa2_9_4,0.718
140,def_mul_comp_0,0.881
141,def_mul_comp_1,0.881
142,def_mul_comp_2,0.851
143,def_mul_comp_3,0.874
144,def_mul_comp_4,0.842
145,def_mul_drop_nos_0,0.854
146,def_mul_drop_nos_1,0.874
147,def_mul_drop_nos_2,0.881
148,def_mul_drop_nos_3,0.825
149,def_mul_drop_nos_4,0.839
150,def_mul_drop_s_0,0.847
151,def_mul_drop_s_1,0.844
152,def_mul_drop_s_2,0.867
153,def_mul_drop_s_3,0.905
154,def_mul_drop_s_4,0.913
155,def_mul_esm_msa_0,0.846
156,def_mul_esm_msa_1,0.881
157,def_mul_esm_msa_2,0.866
158,def_mul_esm_msa_3,0.852
159,def_mul_esm_msa_4,0.888
160,def_mul_nopair_0,0.88
161,def_mul_nopair_1,0.864
162,def_mul_nopair_2,0.858
163,def_mul_nopair_3,0.866
164,def_mul_nopair_4,0.844
165,def_mul_not_drop_nos_0,0.856
166,def_mul_not_drop_nos_1,0.851
167,def_mul_not_drop_nos_2,0.821
168,def_mul_not_drop_nos_3,0.863
169,def_mul_not_drop_nos_4,0.844
170,def_mul_not_drop_s_0,0.805
171,def_mul_not_drop_s_1,0.85
172,def_mul_not_drop_s_2,0.85
173,def_mul_not_drop_s_3,0.839
174,def_mul_not_drop_s_4,0.88
175,def_mul_notemp_0,0.867
176,def_mul_notemp_1,0.836
177,def_mul_notemp_2,0.88
178,def_mul_notemp_3,0.873
179,def_mul_notemp_4,0.842
180,def_mul_pdb_0,0.829
181,def_mul_pdb_1,0.846
182,def_mul_pdb_2,0.858
183,def_mul_pdb_3,0.868
184,def_mul_pdb_4,0.825
185,def_mul_pdb70_0,0.805
186,def_mul_pdb70_1,0.811
187,def_mul_pdb70_2,0.86
188,def_mul_pdb70_3,0.873
189,def_mul_pdb70_4,0.874
190,def_mul_struct_0,0.842
191,def_mul_struct_1,0.852
192,def_mul_struct_2,0.889
193,def_mul_struct_3,0.881
194,def_mul_struct_4,0.851
195,def_mul_tmsearch_0,0.882
196,def_mul_tmsearch_1,0.786
197,def_mul_tmsearch_2,0.861
198,def_mul_tmsearch_3,0.837
199,def_mul_tmsearch_4,0.756
200,default_multimer_0,0.875
201,default_multimer_1,0.888
202,default_multimer_2,0.881
203,default_multimer_3,0.88
204,default_multimer_4,0.831
205,folds_iter_1_0,0.855
206,folds_iter_1_1,0.857
207,folds_iter_1_2,0.889
208,folds_iter_1_3,0.866
209,folds_iter_1_4,0.867
210,folds_iter_2_0,0.904
211,folds_iter_2_1,0.912
212,folds_iter_2_2,0.904
213,folds_iter_2_3,0.825
214,folds_iter_2_4,0.881
215,folds_iter_esm_1_0,0.857
216,folds_iter_esm_1_1,0.881
217,folds_iter_esm_1_2,0.868
218,folds_iter_esm_1_3,0.88
219,folds_iter_esm_1_4,0.896
220,folds_iter_esm_2_0,0.889
221,folds_iter_esm_2_1,0.867
222,folds_iter_esm_2_2,0.895
223,folds_iter_esm_2_3,0.874
224,folds_iter_esm_2_4,0.864
225,folds_iter_esm_nop_1_0,0.879
226,folds_iter_esm_nop_1_1,0.896
227,folds_iter_esm_nop_1_2,0.897
228,folds_iter_esm_nop_1_3,0.867
229,folds_iter_esm_nop_1_4,0.904
230,folds_iter_esm_nop_2_0,0.897
231,folds_iter_esm_nop_2_1,0.876
232,folds_iter_esm_nop_2_2,0.921
233,folds_iter_esm_nop_2_3,0.929
234,folds_iter_esm_nop_2_4,0.898
235,folds_iter_esm_not_1_0,0.852
236,folds_iter_esm_not_1_1,0.888
237,folds_iter_esm_not_1_2,0.837
238,folds_iter_esm_not_1_3,0.806
239,folds_iter_esm_not_1_4,0.866
240,folds_iter_esm_not_2_0,0.863
241,folds_iter_esm_not_2_1,0.86
242,folds_iter_esm_not_2_2,0.832
243,folds_iter_esm_not_2_3,0.836
244,folds_iter_esm_not_2_4,0.873
245,folds_iter_esm_notp_1_0,0.842
246,folds_iter_esm_notp_1_1,0.881
247,folds_iter_esm_notp_1_2,0.85
248,folds_iter_esm_notp_1_3,0.897
249,folds_iter_esm_notp_1_4,0.829
250,folds_iter_esm_notp_2_0,0.855
251,folds_iter_esm_notp_2_1,0.823
252,folds_iter_esm_notp_2_2,0.88
253,folds_iter_esm_notp_2_3,0.837
254,folds_iter_esm_notp_2_4,0.873
255,folds_iter_nop_1_0,0.912
256,folds_iter_nop_1_1,0.874
257,folds_iter_nop_1_2,0.897
258,folds_iter_nop_1_3,0.881
259,folds_iter_nop_1_4,0.904
260,folds_iter_nop_2_0,0.882
261,folds_iter_nop_2_1,0.903
262,folds_iter_nop_2_2,0.903
263,folds_iter_nop_2_3,0.896
264,folds_iter_nop_2_4,0.864
265,folds_iter_not_1_0,0.837
266,folds_iter_not_1_1,0.873
267,folds_iter_not_1_2,0.837
268,folds_iter_not_1_3,0.85
269,folds_iter_not_1_4,0.846
270,folds_iter_not_2_0,0.842
271,folds_iter_not_2_1,0.844
272,folds_iter_not_2_2,0.872
273,folds_iter_not_2_3,0.874
274,folds_iter_not_2_4,0.833
275,pdb_inter_prot_sto_0,0.904
276,pdb_inter_prot_sto_1,0.874
277,pdb_inter_prot_sto_2,0.863
278,pdb_inter_prot_sto_3,0.889
279,pdb_inter_prot_sto_4,0.874
280,pdb_inter_ref_a3m_0,0.881
281,pdb_inter_ref_a3m_1,0.873
282,pdb_inter_ref_a3m_2,0.881
283,pdb_inter_ref_a3m_3,0.871
284,pdb_inter_ref_a3m_4,0.882
285,pdb_inter_ref_sto_0,0.913
286,pdb_inter_ref_sto_1,0.896
287,pdb_inter_ref_sto_2,0.914
288,pdb_inter_ref_sto_3,0.897
289,pdb_inter_ref_sto_4,0.905
290,spec_comp_0,0.85
291,spec_comp_1,0.889
292,spec_comp_2,0.878
293,spec_comp_3,0.876
294,spec_comp_4,0.816
295,spec_inter_prot_sto_0,0.864
296,spec_inter_prot_sto_1,0.832
297,spec_inter_prot_sto_2,0.855
298,spec_inter_prot_sto_3,0.874
299,spec_inter_prot_sto_4,0.897
300,spec_inter_ref_a3m_0,0.863
301,spec_inter_ref_a3m_1,0.837
302,spec_inter_ref_a3m_2,0.86
303,spec_inter_ref_a3m_3,0.851
304,spec_inter_ref_a3m_4,0.872
305,spec_inter_ref_sto_0,0.866
306,spec_inter_ref_sto_1,0.868
307,spec_inter_ref_sto_2,0.842
308,spec_inter_ref_sto_3,0.874
309,spec_inter_ref_sto_4,0.874
310,spec_pdb_0,0.842
311,spec_pdb_1,0.823
312,spec_pdb_2,0.847
313,spec_pdb_3,0.851
314,spec_pdb_4,0.847
315,spec_pdb70_0,0.867
316,spec_pdb70_1,0.889
317,spec_pdb70_2,0.872
318,spec_pdb70_3,0.873
319,spec_pdb70_4,0.85
320,spec_struct_0,0.89
321,spec_struct_1,0.84
322,spec_struct_2,0.874
323,spec_struct_3,0.831
324,spec_struct_4,0.884
325,str_comp_0,0.873
326,str_comp_1,0.852
327,str_comp_2,0.863
328,str_comp_3,0.896
329,str_comp_4,0.889
330,str_inter_prot_sto_0,0.866
331,str_inter_prot_sto_1,0.872
332,str_inter_prot_sto_2,0.854
333,str_inter_prot_sto_3,0.857
334,str_inter_prot_sto_4,0.897
335,str_inter_ref_a3m_0,0.881
336,str_inter_ref_a3m_1,0.889
337,str_inter_ref_a3m_2,0.87
338,str_inter_ref_a3m_3,0.874
339,str_inter_ref_a3m_4,0.869
340,str_inter_ref_sto_0,0.869
341,str_inter_ref_sto_1,0.854
342,str_inter_ref_sto_2,0.879
343,str_inter_ref_sto_3,0.912
344,str_inter_ref_sto_4,0.881
345,str_pdb_0,0.881
346,str_pdb_1,0.858
347,str_pdb_2,0.881
348,str_pdb_3,0.874
349,str_pdb_4,0.881
350,str_pdb70_0,0.881
351,str_pdb70_1,0.874
352,str_pdb70_2,0.858
353,str_pdb70_3,0.86
354,str_pdb70_4,0.852
355,str_struct_0,0.874
356,str_struct_1,0.904
357,str_struct_2,0.88
358,str_struct_3,0.866
359,str_struct_4,0.873
360,uniclust_ox_a3m_0,0.897
361,uniclust_ox_a3m_1,0.856
