,model,tmscore
0,af3_jian_0,0.879
1,af3_jian_1,0.85
2,af3_jian_2,0.86
3,af3_jian_3,0.86
4,af3_jian_4,0.879
5,af3_jian_5,0.869
6,af3_jian_6,0.862
7,af3_jian_7,0.86
8,af3_jian_8,0.872
9,af3_jian_9,0.862
10,af3_pawan_0,0.879
11,af3_pawan_1,0.915
12,af3_pawan_2,0.897
13,af3_pawan_3,0.902
14,af3_pawan_4,0.823
15,af3_pawan_5,0.831
16,af3_pawan_6,0.895
17,af3_pawan_7,0.823
18,af3_pawan_8,0.797
19,af3_pawan_9,0.879
20,afsample_v1_0,0.874
21,afsample_v1_1,0.842
22,afsample_v1_2,0.842
23,afsample_v1_3,0.828
24,afsample_v1_4,0.857
25,afsample_v1_not_0,0.842
26,afsample_v1_not_1,0.913
27,afsample_v1_not_2,0.947
28,afsample_v1_not_3,0.826
29,afsample_v1_not_4,0.869
30,afsample_v1_r21_not_0,0.82
31,afsample_v1_r21_not_1,0.879
32,afsample_v1_r21_not_2,0.818
33,afsample_v1_r21_not_3,0.867
34,afsample_v1_r21_not_4,0.821
35,afsample_v2_0,0.876
36,afsample_v2_1,0.853
37,afsample_v2_2,0.881
38,afsample_v2_3,0.919
39,afsample_v2_4,0.887
40,afsample_v2_not_0,0.898
41,afsample_v2_not_1,0.82
42,afsample_v2_not_2,0.819
43,afsample_v2_not_3,0.876
44,afsample_v2_not_4,0.85
45,afsample_v2_r21_not_0,0.839
46,afsample_v2_r21_not_1,0.833
47,afsample_v2_r21_not_2,0.844
48,afsample_v2_r21_not_3,0.813
49,afsample_v2_r21_not_4,0.817
50,colabfold_casp16_web_0,0.953
51,colabfold_casp16_web_1,0.861
52,colabfold_casp16_web_2,0.861
53,colabfold_casp16_web_3,0.941
54,colabfold_casp16_web_4,0.97
55,colabfold_casp16_web_not_0,0.876
56,colabfold_casp16_web_not_1,0.924
57,colabfold_casp16_web_not_2,0.867
58,colabfold_casp16_web_not_3,0.867
59,colabfold_casp16_web_not_4,0.864
60,deepmsa2_0_0,0.902
61,deepmsa2_0_1,0.846
62,deepmsa2_0_2,0.927
63,deepmsa2_0_3,0.914
64,deepmsa2_0_4,0.81
65,deepmsa2_1_0,0.912
66,deepmsa2_1_1,0.915
67,deepmsa2_1_2,0.907
68,deepmsa2_1_3,0.959
69,deepmsa2_1_4,0.915
70,deepmsa2_10_0,0.915
71,deepmsa2_10_1,0.817
72,deepmsa2_10_2,0.883
73,deepmsa2_10_3,0.821
74,deepmsa2_10_4,0.83
75,deepmsa2_2_0,0.885
76,deepmsa2_2_1,0.833
77,deepmsa2_2_2,0.828
78,deepmsa2_2_3,0.833
79,deepmsa2_2_4,0.8
80,deepmsa2_3_0,0.816
81,deepmsa2_3_1,0.793
82,deepmsa2_3_2,0.804
83,deepmsa2_3_3,0.833
84,deepmsa2_3_4,0.813
85,deepmsa2_4_0,0.918
86,deepmsa2_4_1,0.929
87,deepmsa2_4_2,0.907
88,deepmsa2_4_3,0.91
89,deepmsa2_4_4,0.852
90,deepmsa2_5_0,0.881
91,deepmsa2_5_1,0.91
92,deepmsa2_5_2,0.825
93,deepmsa2_5_3,0.852
94,deepmsa2_5_4,0.812
95,deepmsa2_6_0,0.884
96,deepmsa2_6_1,0.872
97,deepmsa2_6_2,0.869
98,deepmsa2_6_3,0.915
