,model,tmscore
0,afsample_v1_0,0.28
1,afsample_v1_1,0.331
2,afsample_v1_2,0.292
3,afsample_v1_3,0.333
4,afsample_v1_4,0.294
5,afsample_v1_not_0,0.275
6,afsample_v1_not_1,0.312
7,afsample_v1_not_2,0.296
8,afsample_v1_not_3,0.314
9,afsample_v1_not_4,0.316
10,afsample_v1_r21_not_0,0.307
11,afsample_v1_r21_not_1,0.293
12,afsample_v1_r21_not_2,0.291
13,afsample_v1_r21_not_3,0.281
14,afsample_v1_r21_not_4,0.292
15,afsample_v2_0,0.298
16,afsample_v2_1,0.286
17,afsample_v2_2,0.276
18,afsample_v2_3,0.29
19,afsample_v2_4,0.212
20,afsample_v2_not_0,0.256
21,afsample_v2_not_1,0.273
22,afsample_v2_not_2,0.286
23,afsample_v2_not_3,0.177
24,afsample_v2_not_4,0.262
25,afsample_v2_r21_not_0,0.302
26,afsample_v2_r21_not_1,0.318
27,afsample_v2_r21_not_2,0.324
28,afsample_v2_r21_not_3,0.305
29,afsample_v2_r21_not_4,0.293
30,deepmsa2_0_0,0.371
31,deepmsa2_0_1,0.333
32,deepmsa2_0_2,0.359
33,deepmsa2_0_3,0.338
34,deepmsa2_0_4,0.364
35,deepmsa2_1_0,0.369
36,deepmsa2_1_1,0.349
37,deepmsa2_1_2,0.342
38,deepmsa2_1_3,0.31
39,deepmsa2_1_4,0.362
40,deepmsa2_10_0,0.276
41,deepmsa2_10_1,0.253
42,deepmsa2_10_2,0.284
43,deepmsa2_10_3,0.283
44,deepmsa2_10_4,0.284
45,deepmsa2_11_0,0.283
46,deepmsa2_11_1,0.222
47,deepmsa2_11_2,0.296
48,deepmsa2_11_3,0.278
49,deepmsa2_11_4,0.283
50,deepmsa2_12_0,0.28
51,deepmsa2_12_1,0.307
52,deepmsa2_12_2,0.29
53,deepmsa2_12_3,0.29
54,deepmsa2_12_4,0.25
55,deepmsa2_13_0,0.314
56,deepmsa2_13_1,0.257
57,deepmsa2_13_2,0.27
58,deepmsa2_13_3,0.286
59,deepmsa2_13_4,0.27
60,deepmsa2_14_0,0.316
61,deepmsa2_14_1,0.27
62,deepmsa2_14_2,0.22
63,deepmsa2_14_3,0.283
64,deepmsa2_14_4,0.298
65,deepmsa2_2_0,0.363
66,deepmsa2_2_1,0.38
67,deepmsa2_2_2,0.333
68,deepmsa2_2_3,0.333
69,deepmsa2_2_4,0.368
70,deepmsa2_3_0,0.358
71,deepmsa2_3_1,0.36
72,deepmsa2_3_2,0.364
73,deepmsa2_3_3,0.335
74,deepmsa2_3_4,0.351
75,deepmsa2_4_0,0.369
76,deepmsa2_4_1,0.347
77,deepmsa2_4_2,0.324
78,deepmsa2_4_3,0.299
79,deepmsa2_4_4,0.326
80,deepmsa2_5_0,0.369
81,deepmsa2_5_1,0.335
82,deepmsa2_5_2,0.355
83,deepmsa2_5_3,0.347
84,deepmsa2_5_4,0.33
85,deepmsa2_6_0,0.339
86,deepmsa2_6_1,0.263
87,deepmsa2_6_2,0.354
88,deepmsa2_6_3,0.36
89,deepmsa2_6_4,0.309
90,deepmsa2_7_0,0.371
91,deepmsa2_7_1,0.369
92,deepmsa2_7_2,0.348
93,deepmsa2_7_3,0.339
94,deepmsa2_7_4,0.345
95,deepmsa2_8_0,0.3
96,deepmsa2_8_1,0.347
97,deepmsa2_8_2,0.357
98,deepmsa2_8_3,0.356
99,deepmsa2_8_4,0.356
100,deepmsa2_9_0,0.35
101,deepmsa2_9_1,0.354
102,deepmsa2_9_2,0.294
103,deepmsa2_9_3,0.363
104,deepmsa2_9_4,0.375
105,def_mul_comp_0,0.262
106,def_mul_comp_1,0.258
107,def_mul_comp_2,0.25
108,def_mul_comp_3,0.284
109,def_mul_comp_4,0.29
110,def_mul_drop_nos_0,0.281
111,def_mul_drop_nos_1,0.249
112,def_mul_drop_nos_2,0.298
113,def_mul_drop_nos_3,0.272
114,def_mul_drop_nos_4,0.31
115,def_mul_drop_s_0,0.311
116,def_mul_drop_s_1,0.305
117,def_mul_drop_s_2,0.281
118,def_mul_drop_s_3,0.287
119,def_mul_drop_s_4,0.271
120,def_mul_esm_msa_0,0.286
121,def_mul_esm_msa_1,0.315
122,def_mul_esm_msa_2,0.299
123,def_mul_esm_msa_3,0.263
124,def_mul_esm_msa_4,0.253
125,def_mul_not_drop_nos_0,0.136
126,def_mul_not_drop_nos_1,0.173
127,def_mul_not_drop_nos_2,0.135
128,def_mul_not_drop_nos_3,0.134
129,def_mul_not_drop_nos_4,0.153
130,def_mul_not_drop_s_0,0.293
131,def_mul_not_drop_s_1,0.145
