,model,tmscore
0,af3_jian_0,0.7
1,af3_jian_1,0.632
2,af3_jian_2,0.696
3,af3_jian_3,0.638
4,af3_jian_4,0.632
5,af3_jian_5,0.666
6,af3_jian_6,0.704
7,af3_jian_7,0.698
8,af3_jian_8,0.698
9,af3_jian_9,0.679
10,af3_pawan_0,0.661
11,af3_pawan_1,0.607
12,af3_pawan_2,0.644
13,af3_pawan_3,0.667
14,af3_pawan_4,0.583
15,af3_pawan_5,0.535
16,af3_pawan_6,0.645
17,af3_pawan_7,0.708
18,af3_pawan_8,0.606
19,af3_pawan_9,0.668
20,afsample_v1_0,0.349
21,afsample_v1_1,0.344
22,afsample_v1_2,0.32
23,afsample_v1_3,0.35
24,afsample_v1_4,0.336
25,afsample_v1_not_0,0.475
26,afsample_v1_not_1,0.359
27,afsample_v1_not_2,0.383
28,afsample_v1_not_3,0.303
29,afsample_v1_not_4,0.333
30,afsample_v1_r21_not_0,0.641
31,afsample_v1_r21_not_1,0.677
32,afsample_v1_r21_not_2,0.698
33,afsample_v1_r21_not_3,0.684
34,afsample_v1_r21_not_4,0.568
35,afsample_v2_0,0.004
36,afsample_v2_1,0.004
37,afsample_v2_2,0.004
38,afsample_v2_3,0.004
39,afsample_v2_4,0.038
40,afsample_v2_not_0,0.037
41,afsample_v2_not_1,0.062
42,afsample_v2_not_2,0.004
43,afsample_v2_not_3,0.065
44,afsample_v2_not_4,0.004
45,afsample_v2_r21_not_0,0.278
46,afsample_v2_r21_not_1,0.326
47,afsample_v2_r21_not_2,0.317
48,afsample_v2_r21_not_3,0.325
49,afsample_v2_r21_not_4,0.215
50,colabfold_casp16_web_0,0.069
51,colabfold_casp16_web_1,0.243
52,colabfold_casp16_web_2,0.294
53,colabfold_casp16_web_3,0.128
54,colabfold_casp16_web_4,0.239
55,colabfold_casp16_web_not_0,0.061
56,colabfold_casp16_web_not_1,0.156
57,colabfold_casp16_web_not_2,0.2
58,colabfold_casp16_web_not_3,0.246
59,colabfold_casp16_web_not_4,0.207
60,deepmsa2_0_0,0.481
61,deepmsa2_0_1,0.483
62,deepmsa2_0_2,0.698
63,deepmsa2_0_3,0.689
64,deepmsa2_0_4,0.459
65,deepmsa2_1_0,0.799
66,deepmsa2_1_1,0.481
67,deepmsa2_1_2,0.479
68,deepmsa2_1_3,0.54
69,deepmsa2_1_4,0.502
70,deepmsa2_10_0,0.479
71,deepmsa2_10_1,0.49
72,deepmsa2_10_2,0.483
73,deepmsa2_10_3,0.335
74,deepmsa2_10_4,0.317
75,deepmsa2_11_0,0.609
76,deepmsa2_11_1,0.543
77,deepmsa2_11_2,0.167
78,deepmsa2_11_3,0.231
79,deepmsa2_11_4,0.266
80,deepmsa2_12_0,0.535
81,deepmsa2_12_1,0.531
82,deepmsa2_12_2,0.207
83,deepmsa2_12_3,0.201
84,deepmsa2_12_4,0.239
85,deepmsa2_13_0,0.537
86,deepmsa2_13_1,0.535
87,deepmsa2_13_2,0.231
88,deepmsa2_13_3,0.247
89,deepmsa2_13_4,0.249
90,deepmsa2_14_0,0.259
91,deepmsa2_14_1,0.247
