,model,tmscore
0,af3_jian_0,0.895
1,af3_jian_1,0.909
2,af3_jian_2,0.875
3,af3_jian_3,0.856
4,af3_jian_4,0.874
5,af3_jian_5,0.857
6,af3_jian_6,0.857
7,af3_jian_7,0.876
8,af3_jian_8,0.876
9,af3_jian_9,0.91
10,af3_pawan_0,0.892
11,af3_pawan_1,0.875
12,af3_pawan_2,0.893
13,af3_pawan_3,0.894
14,af3_pawan_4,0.857
15,af3_pawan_5,0.911
16,af3_pawan_6,0.911
17,af3_pawan_7,0.892
18,af3_pawan_8,0.893
19,af3_pawan_9,0.874
20,afsample_v1_0,0.89
21,afsample_v1_1,0.855
22,afsample_v1_2,0.89
23,afsample_v1_3,0.87
24,afsample_v1_4,0.89
25,afsample_v1_not_0,0.87
26,afsample_v1_not_1,0.872
27,afsample_v1_not_2,0.87
28,afsample_v1_not_3,0.882
29,afsample_v1_not_4,0.889
30,afsample_v1_r21_not_0,0.882
31,afsample_v1_r21_not_1,0.882
32,afsample_v1_r21_not_2,0.891
33,afsample_v1_r21_not_3,0.891
34,afsample_v1_r21_not_4,0.864
35,afsample_v2_0,0.858
36,afsample_v2_1,0.866
37,afsample_v2_2,0.858
38,afsample_v2_3,0.841
39,afsample_v2_4,0.841
40,afsample_v2_not_0,0.874
41,afsample_v2_not_1,0.874
42,afsample_v2_not_2,0.858
43,afsample_v2_not_3,0.858
44,afsample_v2_not_4,0.841
45,afsample_v2_r21_not_0,0.841
46,afsample_v2_r21_not_1,0.848
47,afsample_v2_r21_not_2,0.874
48,afsample_v2_r21_not_3,0.858
49,afsample_v2_r21_not_4,0.874
50,colabfold_casp16_web_0,0.823
51,colabfold_casp16_web_1,0.851
52,colabfold_casp16_web_2,0.838
53,colabfold_casp16_web_3,0.838
54,colabfold_casp16_web_4,0.836
55,colabfold_casp16_web_not_0,0.865
56,colabfold_casp16_web_not_1,0.842
57,colabfold_casp16_web_not_2,0.881
58,colabfold_casp16_web_not_3,0.855
59,colabfold_casp16_web_not_4,0.881
