,model,tmscore
0,af3_jian_0,0.212
1,af3_jian_1,0.211
2,af3_jian_2,0.222
3,af3_jian_3,0.225
4,af3_jian_4,0.219
5,af3_jian_5,0.22
6,af3_jian_6,0.222
7,af3_jian_7,0.22
8,af3_jian_8,0.22
9,af3_jian_9,0.218
10,af3_pawan_0,0.222
11,af3_pawan_1,0.217
12,af3_pawan_2,0.208
13,af3_pawan_3,0.216
14,af3_pawan_4,0.216
15,af3_pawan_5,0.213
16,af3_pawan_6,0.215
17,af3_pawan_7,0.216
18,af3_pawan_8,0.215
19,af3_pawan_9,0.216
20,afsample_v1_0,0.039
21,afsample_v1_1,0.097
22,afsample_v1_2,0.042
23,afsample_v1_3,0.107
24,afsample_v1_4,0.097
25,afsample_v1_not_0,0.099
26,afsample_v1_not_1,0.091
27,afsample_v1_not_2,0.105
28,afsample_v1_not_3,0.108
29,afsample_v1_not_4,0.093
30,afsample_v1_r21_not_0,0.07
31,afsample_v1_r21_not_1,0.066
32,afsample_v1_r21_not_2,0.05
33,afsample_v1_r21_not_3,0.152
34,afsample_v1_r21_not_4,0.062
35,afsample_v2_0,0.185
36,afsample_v2_1,0.184
37,afsample_v2_2,0.18
38,afsample_v2_3,0.186
39,afsample_v2_4,0.179
40,afsample_v2_not_0,0.192
41,afsample_v2_not_1,0.185
42,afsample_v2_not_2,0.192
43,afsample_v2_not_3,0.188
44,afsample_v2_not_4,0.186
45,afsample_v2_r21_not_0,0.191
46,afsample_v2_r21_not_1,0.188
47,afsample_v2_r21_not_2,0.184
48,afsample_v2_r21_not_3,0.186
49,afsample_v2_r21_not_4,0.181
50,deepmsa2_0_0,0.004
51,deepmsa2_0_1,0.005
52,deepmsa2_0_2,0.005
53,deepmsa2_0_3,0.009
54,deepmsa2_0_4,0.007
55,deepmsa2_1_0,0.004
56,deepmsa2_1_1,0.004
57,deepmsa2_1_2,0.003
58,deepmsa2_1_3,0.01
59,deepmsa2_1_4,0.005
60,deepmsa2_2_0,0.003
61,deepmsa2_2_1,0.003
62,deepmsa2_2_2,0.004
63,deepmsa2_2_3,0.003
64,deepmsa2_2_4,0.006
65,deepmsa2_3_0,0.003
66,deepmsa2_3_1,0.003
67,deepmsa2_3_2,0.003
68,deepmsa2_3_3,0.004
69,deepmsa2_3_4,0.01
70,deepmsa2_4_0,0.003
71,deepmsa2_4_1,0.004
72,deepmsa2_4_2,0.003
73,deepmsa2_4_3,0.003
74,deepmsa2_4_4,0.004
75,deepmsa2_5_0,0.003
76,deepmsa2_5_1,0.004
77,deepmsa2_5_2,0.003
78,deepmsa2_5_3,0.003
79,deepmsa2_5_4,0.003
80,deepmsa2_6_0,0.004
81,deepmsa2_6_1,0.004
82,deepmsa2_6_2,0.004
83,deepmsa2_6_3,0.003
84,deepmsa2_6_4,0.005
85,deepmsa2_7_0,0.007
86,deepmsa2_7_1,0.007
87,deepmsa2_7_2,0.004
