,model,tmscore
0,af3_jian_0,0.942
1,af3_jian_1,0.934
2,af3_jian_2,0.938
3,af3_jian_3,0.874
4,af3_jian_4,0.862
5,af3_jian_5,0.937
6,af3_jian_6,0.846
7,af3_jian_7,0.837
8,af3_jian_8,0.848
9,af3_jian_9,0.838
10,af3_pawan_0,0.94
11,af3_pawan_1,0.923
12,af3_pawan_2,0.93
13,af3_pawan_3,0.849
14,af3_pawan_4,0.859
15,af3_pawan_5,0.846
16,af3_pawan_6,0.852
17,af3_pawan_7,0.848
18,af3_pawan_8,0.85
19,af3_pawan_9,0.862
20,afsample_v1_0,0.849
21,afsample_v1_1,0.847
22,afsample_v1_2,0.853
23,afsample_v1_3,0.851
24,afsample_v1_4,0.845
25,afsample_v1_not_0,0.845
26,afsample_v1_not_1,0.85
27,afsample_v1_not_2,0.852
28,afsample_v1_not_3,0.852
29,afsample_v1_not_4,0.848
30,afsample_v1_r21_not_0,0.942
31,afsample_v1_r21_not_1,0.85
32,afsample_v1_r21_not_2,0.851
33,afsample_v1_r21_not_3,0.853
34,afsample_v1_r21_not_4,0.854
35,afsample_v2_0,0.956
36,afsample_v2_1,0.959
37,afsample_v2_2,0.861
38,afsample_v2_3,0.959
39,afsample_v2_4,0.956
40,afsample_v2_not_0,0.959
41,afsample_v2_not_1,0.866
42,afsample_v2_not_2,0.862
43,afsample_v2_not_3,0.864
44,afsample_v2_not_4,0.875
45,afsample_v2_r21_not_0,0.955
46,afsample_v2_r21_not_1,0.96
47,afsample_v2_r21_not_2,0.957
48,afsample_v2_r21_not_3,0.959
49,afsample_v2_r21_not_4,0.957
50,colabfold_casp16_web_0,0.946
51,colabfold_casp16_web_1,0.945
52,colabfold_casp16_web_2,0.945
53,colabfold_casp16_web_3,0.943
54,colabfold_casp16_web_4,0.946
55,colabfold_casp16_web_not_0,0.943
56,colabfold_casp16_web_not_1,0.946
57,colabfold_casp16_web_not_2,0.946
58,colabfold_casp16_web_not_3,0.946
59,colabfold_casp16_web_not_4,0.945
60,deepmsa2_0_0,0.945
61,deepmsa2_0_1,0.942
62,deepmsa2_0_2,0.86
63,deepmsa2_0_3,0.95
64,deepmsa2_0_4,0.942
65,deepmsa2_1_0,0.857
66,deepmsa2_1_1,0.85
67,deepmsa2_1_2,0.849
68,deepmsa2_1_3,0.948
69,deepmsa2_1_4,0.941
70,deepmsa2_2_0,0.565
71,deepmsa2_2_1,0.566
72,deepmsa2_2_2,0.565
73,deepmsa2_2_3,0.57
74,deepmsa2_2_4,0.571
75,deepmsa2_3_0,0.552
76,deepmsa2_3_1,0.571
77,deepmsa2_3_2,0.565
78,deepmsa2_3_3,0.563
79,deepmsa2_3_4,0.566
80,def_mul_comp_0,0.856
81,def_mul_comp_1,0.856
82,def_mul_comp_2,0.947
83,def_mul_comp_3,0.854
84,def_mul_comp_4,0.856
85,def_mul_drop_nos_0,0.856
86,def_mul_drop_nos_1,0.86
87,def_mul_drop_nos_2,0.863
88,def_mul_drop_nos_3,0.855
89,def_mul_drop_nos_4,0.941
90,def_mul_drop_s_0,0.858
91,def_mul_drop_s_1,0.856
92,def_mul_drop_s_2,0.861
93,def_mul_drop_s_3,0.855
94,def_mul_drop_s_4,0.952
95,def_mul_esm_msa_0,0.954
96,def_mul_esm_msa_1,0.86
97,def_mul_esm_msa_2,0.859
98,def_mul_esm_msa_3,0.946
99,def_mul_esm_msa_4,0.86
100,def_mul_not_drop_nos_0,0.855
101,def_mul_not_drop_nos_1,0.863
102,def_mul_not_drop_nos_2,0.859
103,def_mul_not_drop_nos_3,0.954
104,def_mul_not_drop_nos_4,0.849
105,def_mul_not_drop_s_0,0.857
106,def_mul_not_drop_s_1,0.856
107,def_mul_not_drop_s_2,0.852
108,def_mul_not_drop_s_3,0.864
109,def_mul_not_drop_s_4,0.86
110,def_mul_notemp_0,0.854
111,def_mul_notemp_1,0.856
112,def_mul_notemp_2,0.859
113,def_mul_notemp_3,0.854
114,def_mul_notemp_4,0.854
115,def_mul_pdb_0,0.856
116,def_mul_pdb_1,0.868
117,def_mul_pdb_2,0.947
118,def_mul_pdb_3,0.856
119,def_mul_pdb_4,0.855
120,def_mul_pdb70_0,0.859
121,def_mul_pdb70_1,0.862
122,def_mul_pdb70_2,0.862
123,def_mul_pdb70_3,0.86
124,def_mul_pdb70_4,0.86
125,def_mul_struct_0,0.858
126,def_mul_struct_1,0.859
127,def_mul_struct_2,0.858
128,def_mul_struct_3,0.857
129,def_mul_struct_4,0.858
130,default_multimer_0,0.859
131,default_multimer_1,0.858
132,default_multimer_2,0.858
133,default_multimer_3,0.859
134,default_multimer_4,0.866
135,folds_iter_1_0,0.862
136,folds_iter_1_1,0.86
137,folds_iter_1_2,0.857
138,folds_iter_1_3,0.856
139,folds_iter_1_4,0.862
140,folds_iter_2_0,0.858
141,folds_iter_2_1,0.859
142,folds_iter_2_2,0.854
143,folds_iter_2_3,0.945
144,folds_iter_2_4,0.86
145,folds_iter_esm_1_0,0.861
146,folds_iter_esm_1_1,0.856
147,folds_iter_esm_1_2,0.946
148,folds_iter_esm_1_3,0.862
149,folds_iter_esm_1_4,0.859
150,folds_iter_esm_2_0,0.857
151,folds_iter_esm_2_1,0.949
152,folds_iter_esm_2_2,0.859
153,folds_iter_esm_2_3,0.862
154,folds_iter_esm_2_4,0.954
155,folds_iter_esm_not_1_0,0.855
156,folds_iter_esm_not_1_1,0.854
157,folds_iter_esm_not_1_2,0.857
158,folds_iter_esm_not_1_3,0.856
159,folds_iter_esm_not_1_4,0.857
160,folds_iter_esm_not_2_0,0.855
161,folds_iter_esm_not_2_1,0.854
162,folds_iter_esm_not_2_2,0.856
163,folds_iter_esm_not_2_3,0.858
164,folds_iter_esm_not_2_4,0.856
165,folds_iter_esm_o_1_0,0.858
166,folds_iter_esm_o_1_1,0.859
167,folds_iter_esm_o_1_2,0.945
168,folds_iter_esm_o_1_3,0.856
169,folds_iter_esm_o_1_4,0.858
170,folds_iter_esm_o_2_0,0.855
171,folds_iter_esm_o_2_1,0.866
172,folds_iter_esm_o_2_2,0.858
173,folds_iter_esm_o_2_3,0.86
174,folds_iter_esm_o_2_4,0.861
175,folds_iter_esm_o_not_1_0,0.853
176,folds_iter_esm_o_not_1_1,0.853
177,folds_iter_esm_o_not_1_2,0.855
178,folds_iter_esm_o_not_1_3,0.853
179,folds_iter_esm_o_not_1_4,0.854
180,folds_iter_esm_o_not_2_0,0.854
181,folds_iter_esm_o_not_2_1,0.854
182,folds_iter_esm_o_not_2_2,0.859
183,folds_iter_esm_o_not_2_3,0.855
184,folds_iter_esm_o_not_2_4,0.857
185,folds_iter_not_1_0,0.855
186,folds_iter_not_1_1,0.854
187,folds_iter_not_1_2,0.857
188,folds_iter_not_1_3,0.852
189,folds_iter_not_1_4,0.855
190,folds_iter_not_2_0,0.857
191,folds_iter_not_2_1,0.854
192,folds_iter_not_2_2,0.857
193,folds_iter_not_2_3,0.853
194,folds_iter_not_2_4,0.854
195,folds_iter_o_1_0,0.86
196,folds_iter_o_1_1,0.854
197,folds_iter_o_1_2,0.856
198,folds_iter_o_1_3,0.859
199,folds_iter_o_1_4,0.859
200,folds_iter_o_2_0,0.86
201,folds_iter_o_2_1,0.859
202,folds_iter_o_2_2,0.857
203,folds_iter_o_2_3,0.86
204,folds_iter_o_2_4,0.861
205,folds_iter_o_not_1_0,0.852
206,folds_iter_o_not_1_1,0.854
207,folds_iter_o_not_1_2,0.855
208,folds_iter_o_not_1_3,0.854
209,folds_iter_o_not_1_4,0.859
210,folds_iter_o_not_2_0,0.852
211,folds_iter_o_not_2_1,0.856
212,folds_iter_o_not_2_2,0.858
