,model,tmscore
0,af3_jian_0,0.673
1,af3_jian_1,0.661
2,af3_jian_2,0.672
3,af3_jian_3,0.674
4,af3_jian_4,0.669
5,af3_jian_5,0.667
6,af3_jian_6,0.655
7,af3_jian_7,0.669
8,af3_jian_8,0.668
9,af3_jian_9,0.675
10,af3_pawan_0,0.684
11,af3_pawan_1,0.682
12,af3_pawan_2,0.674
13,af3_pawan_3,0.656
14,af3_pawan_4,0.658
15,af3_pawan_5,0.648
16,af3_pawan_6,0.665
17,af3_pawan_7,0.649
18,af3_pawan_8,0.659
19,af3_pawan_9,0.661
20,afsample_v1_0,0.502
21,afsample_v1_1,0.504
22,afsample_v1_2,0.508
23,afsample_v1_3,0.513
24,afsample_v1_4,0.509
25,afsample_v1_not_0,0.509
26,afsample_v1_not_1,0.505
27,afsample_v1_not_2,0.501
28,afsample_v1_not_3,0.504
29,afsample_v1_not_4,0.502
30,afsample_v1_r21_not_0,0.505
31,afsample_v1_r21_not_1,0.507
32,afsample_v1_r21_not_2,0.507
33,afsample_v1_r21_not_3,0.507
34,afsample_v1_r21_not_4,0.495
35,afsample_v2_0,0.505
36,afsample_v2_1,0.513
37,afsample_v2_2,0.516
38,afsample_v2_3,0.518
39,afsample_v2_4,0.504
40,afsample_v2_not_0,0.505
41,afsample_v2_not_1,0.515
42,afsample_v2_not_2,0.518
43,afsample_v2_not_3,0.51
44,afsample_v2_not_4,0.516
45,afsample_v2_r21_not_0,0.513
46,afsample_v2_r21_not_1,0.507
47,afsample_v2_r21_not_2,0.509
48,afsample_v2_r21_not_3,0.507
49,afsample_v2_r21_not_4,0.512
50,colabfold_casp16_web_0,0.448
51,colabfold_casp16_web_1,0.448
52,colabfold_casp16_web_2,0.708
53,colabfold_casp16_web_3,0.48
54,colabfold_casp16_web_4,0.453
55,colabfold_casp16_web_not_0,0.565
56,colabfold_casp16_web_not_1,0.544
57,colabfold_casp16_web_not_2,0.464
58,colabfold_casp16_web_not_3,0.447
59,colabfold_casp16_web_not_4,0.438
60,deepmsa2_0_0,0.51
61,deepmsa2_0_1,0.514
62,deepmsa2_0_2,0.509
63,deepmsa2_0_3,0.535
64,deepmsa2_0_4,0.413
65,deepmsa2_1_0,0.515
66,deepmsa2_1_1,0.415
67,deepmsa2_1_2,0.431
68,deepmsa2_1_3,0.519
69,deepmsa2_1_4,0.532
70,deepmsa2_2_0,0.67
71,deepmsa2_2_1,0.676
72,deepmsa2_2_2,0.684
73,deepmsa2_2_3,0.684
74,deepmsa2_2_4,0.698
75,deepmsa2_3_0,0.671
76,deepmsa2_3_1,0.666
77,deepmsa2_3_2,0.67
78,deepmsa2_3_3,0.685
79,deepmsa2_3_4,0.673
80,deepmsa2_4_0,0.667
81,deepmsa2_4_1,0.41
82,deepmsa2_4_2,0.491
83,deepmsa2_4_3,0.483
84,deepmsa2_4_4,0.511
85,deepmsa2_5_0,0.672
86,deepmsa2_5_1,0.504
87,deepmsa2_5_2,0.415
88,deepmsa2_5_3,0.512
89,deepmsa2_5_4,0.411
90,deepmsa2_6_0,0.5
91,deepmsa2_6_1,0.523
92,deepmsa2_6_2,0.497
93,deepmsa2_6_3,0.523
94,deepmsa2_6_4,0.517
95,deepmsa2_7_0,0.5
96,deepmsa2_7_1,0.517
97,deepmsa2_7_2,0.504
98,deepmsa2_7_3,0.503
99,deepmsa2_7_4,0.516
100,def_mul_comp_0,0.515
101,def_mul_comp_1,0.516
102,def_mul_comp_2,0.514
103,def_mul_comp_3,0.526
104,def_mul_comp_4,0.528
105,def_mul_drop_nos_0,0.498
106,def_mul_drop_nos_1,0.509
107,def_mul_drop_nos_2,0.475
108,def_mul_drop_nos_3,0.503
109,def_mul_drop_nos_4,0.527
110,def_mul_drop_s_0,0.498
111,def_mul_drop_s_1,0.511
112,def_mul_drop_s_2,0.483
113,def_mul_drop_s_3,0.458
114,def_mul_drop_s_4,0.501
115,def_mul_esm_msa_0,0.484
116,def_mul_esm_msa_1,0.518
117,def_mul_esm_msa_2,0.484
118,def_mul_esm_msa_3,0.506
119,def_mul_esm_msa_4,0.518
120,def_mul_nopair_0,0.536
121,def_mul_nopair_1,0.524
122,def_mul_nopair_2,0.511
123,def_mul_nopair_3,0.522
124,def_mul_nopair_4,0.51
125,def_mul_not_drop_nos_0,0.523
126,def_mul_not_drop_nos_1,0.456
127,def_mul_not_drop_nos_2,0.463
128,def_mul_not_drop_nos_3,0.459
129,def_mul_not_drop_nos_4,0.463
130,def_mul_not_drop_s_0,0.466
131,def_mul_not_drop_s_1,0.547
132,def_mul_not_drop_s_2,0.458
133,def_mul_not_drop_s_3,0.514
134,def_mul_not_drop_s_4,0.478
135,def_mul_notemp_0,0.46
136,def_mul_notemp_1,0.457
137,def_mul_notemp_2,0.455
138,def_mul_notemp_3,0.457
139,def_mul_notemp_4,0.457
140,def_mul_pdb_0,0.516
141,def_mul_pdb_1,0.51
142,def_mul_pdb_2,0.478
143,def_mul_pdb_3,0.519
144,def_mul_pdb_4,0.521
145,def_mul_pdb70_0,0.515
146,def_mul_pdb70_1,0.509
147,def_mul_pdb70_2,0.517
148,def_mul_pdb70_3,0.502
149,def_mul_pdb70_4,0.518
150,def_mul_struct_0,0.526
151,def_mul_struct_1,0.527
152,def_mul_struct_2,0.524
153,def_mul_struct_3,0.536
154,def_mul_struct_4,0.526
155,default_multimer_0,0.497
156,default_multimer_1,0.518
157,default_multimer_2,0.509
158,default_multimer_3,0.504
159,default_multimer_4,0.455
160,folds_iter_1_0,0.514
161,folds_iter_1_1,0.514
162,folds_iter_1_2,0.509
163,folds_iter_1_3,0.518
164,folds_iter_1_4,0.608
165,folds_iter_2_0,0.508
166,folds_iter_2_1,0.521
167,folds_iter_2_2,0.517
168,folds_iter_2_3,0.505
169,folds_iter_2_4,0.518
170,folds_iter_esm_1_0,0.536
171,folds_iter_esm_1_1,0.516
172,folds_iter_esm_1_2,0.511
173,folds_iter_esm_1_3,0.532
174,folds_iter_esm_1_4,0.527
175,folds_iter_esm_2_0,0.402
176,folds_iter_esm_2_1,0.518
177,folds_iter_esm_2_2,0.555
178,folds_iter_esm_2_3,0.408
179,folds_iter_esm_2_4,0.416
180,folds_iter_esm_nop_1_0,0.404
181,folds_iter_esm_nop_1_1,0.456
182,folds_iter_esm_nop_1_2,0.507
183,folds_iter_esm_nop_1_3,0.577
184,folds_iter_esm_nop_1_4,0.542
185,folds_iter_esm_nop_2_0,0.536
186,folds_iter_esm_nop_2_1,0.554
187,folds_iter_esm_nop_2_2,0.473
