,model,tmscore
0,af3_jian_0,0.414
1,af3_jian_1,0.364
2,af3_jian_2,0.312
3,af3_jian_3,0.364
4,af3_jian_4,0.356
5,af3_jian_5,0.349
6,af3_jian_6,0.476
7,af3_jian_7,0.35
8,af3_jian_8,0.416
9,af3_jian_9,0.387
10,af3_pawan_0,0.381
11,af3_pawan_1,0.307
12,af3_pawan_2,0.431
13,af3_pawan_3,0.355
14,af3_pawan_4,0.375
15,af3_pawan_5,0.387
16,af3_pawan_6,0.399
17,af3_pawan_7,0.443
18,af3_pawan_8,0.4
19,af3_pawan_9,0.353
20,afsample_v1_0,0.416
21,afsample_v1_1,0.134
22,afsample_v1_2,0.132
23,afsample_v1_3,0.128
24,afsample_v1_4,0.14
25,afsample_v1_not_0,0.399
26,afsample_v1_not_1,0.138
27,afsample_v1_not_2,0.134
28,afsample_v1_not_3,0.157
29,afsample_v1_not_4,0.129
30,afsample_v1_r21_not_0,0.406
31,afsample_v1_r21_not_1,0.407
32,afsample_v1_r21_not_2,0.414
33,afsample_v1_r21_not_3,0.422
34,afsample_v1_r21_not_4,0.419
35,afsample_v2_0,0.711
36,afsample_v2_1,0.717
37,afsample_v2_2,0.721
38,afsample_v2_3,0.71
39,afsample_v2_4,0.716
40,afsample_v2_not_0,0.717
41,afsample_v2_not_1,0.72
42,afsample_v2_not_2,0.72
43,afsample_v2_not_3,0.716
44,afsample_v2_not_4,0.711
45,afsample_v2_r21_not_0,0.677
46,afsample_v2_r21_not_1,0.678
47,afsample_v2_r21_not_2,0.677
48,afsample_v2_r21_not_3,0.681
49,afsample_v2_r21_not_4,0.678
50,deepmsa2_0_0,0.189
51,deepmsa2_0_1,0.182
52,deepmsa2_0_2,0.184
53,deepmsa2_0_3,0.695
54,deepmsa2_0_4,0.191
55,deepmsa2_1_0,0.184
56,deepmsa2_1_1,0.688
57,deepmsa2_1_2,0.71
58,deepmsa2_1_3,0.695
59,deepmsa2_1_4,0.185
60,deepmsa2_10_0,0.678
61,deepmsa2_10_1,0.679
62,deepmsa2_10_2,0.673
63,deepmsa2_10_3,0.689
64,deepmsa2_10_4,0.691
65,deepmsa2_11_0,0.678
66,deepmsa2_11_1,0.691
67,deepmsa2_11_2,0.681
68,deepmsa2_11_3,0.68
69,deepmsa2_11_4,0.679
70,deepmsa2_12_0,0.682
71,deepmsa2_12_1,0.679
72,deepmsa2_12_2,0.679
73,deepmsa2_12_3,0.686
74,deepmsa2_12_4,0.677
75,deepmsa2_13_0,0.697
76,deepmsa2_13_1,0.706
77,deepmsa2_13_2,0.707
78,deepmsa2_13_3,0.7
79,deepmsa2_13_4,0.697
80,deepmsa2_14_0,0.701
81,deepmsa2_14_1,0.692
82,deepmsa2_14_2,0.703
83,deepmsa2_14_3,0.694
84,deepmsa2_14_4,0.698
85,deepmsa2_2_0,0.686
