,model,tmscore
0,af3_jian_0,0.534
1,af3_jian_1,0.547
2,af3_jian_2,0.571
3,af3_jian_3,0.556
4,af3_jian_4,0.584
5,af3_jian_5,0.554
6,af3_jian_6,0.559
7,af3_jian_7,0.545
8,af3_jian_8,0.543
9,af3_jian_9,0.579
10,af3_pawan_0,0.546
11,af3_pawan_1,0.544
12,af3_pawan_2,0.535
13,af3_pawan_3,0.545
14,af3_pawan_4,0.535
15,af3_pawan_5,0.548
16,af3_pawan_6,0.559
17,af3_pawan_7,0.551
18,af3_pawan_8,0.547
19,af3_pawan_9,0.533
20,afsample_v1_0,0.433
21,afsample_v1_1,0.437
22,afsample_v1_2,0.441
23,afsample_v1_3,0.444
24,afsample_v1_4,0.427
25,afsample_v1_not_0,0.431
26,afsample_v1_not_1,0.435
27,afsample_v1_not_2,0.469
28,afsample_v1_not_3,0.443
29,afsample_v1_not_4,0.457
30,afsample_v1_r21_not_0,0.427
31,afsample_v1_r21_not_1,0.425
32,afsample_v1_r21_not_2,0.424
33,afsample_v1_r21_not_3,0.422
34,afsample_v1_r21_not_4,0.426
35,afsample_v2_0,0.354
36,afsample_v2_1,0.354
37,afsample_v2_2,0.363
38,afsample_v2_3,0.361
39,afsample_v2_4,0.359
40,afsample_v2_not_0,0.354
41,afsample_v2_not_1,0.358
42,afsample_v2_not_2,0.365
43,afsample_v2_not_3,0.347
44,afsample_v2_not_4,0.357
45,afsample_v2_r21_not_0,0.332
46,afsample_v2_r21_not_1,0.327
47,afsample_v2_r21_not_2,0.34
48,afsample_v2_r21_not_3,0.327
49,afsample_v2_r21_not_4,0.329
50,colabfold_casp16_web_0,0.353
51,colabfold_casp16_web_1,0.34
52,colabfold_casp16_web_2,0.348
53,colabfold_casp16_web_3,0.344
54,colabfold_casp16_web_4,0.336
55,colabfold_casp16_web_not_0,0.364
56,colabfold_casp16_web_not_1,0.368
57,colabfold_casp16_web_not_2,0.371
58,colabfold_casp16_web_not_3,0.362
59,colabfold_casp16_web_not_4,0.366
60,deepmsa2_0_0,0.332
61,deepmsa2_0_1,0.347
62,deepmsa2_0_2,0.334
63,deepmsa2_0_3,0.338
64,deepmsa2_0_4,0.341
65,deepmsa2_1_0,0.341
66,deepmsa2_1_1,0.355
67,deepmsa2_1_2,0.355
68,deepmsa2_1_3,0.336
69,deepmsa2_1_4,0.349
70,deepmsa2_2_0,0.332
71,deepmsa2_2_1,0.542
72,deepmsa2_2_2,0.34
73,deepmsa2_2_3,0.334
74,deepmsa2_2_4,0.338
75,deepmsa2_3_0,0.351
76,deepmsa2_3_1,0.339
77,deepmsa2_3_2,0.351
78,deepmsa2_3_3,0.327
79,deepmsa2_3_4,0.345
80,deepmsa2_4_0,0.331
81,deepmsa2_4_1,0.331
82,deepmsa2_4_2,0.331
83,deepmsa2_4_3,0.329
84,deepmsa2_4_4,0.334
85,deepmsa2_5_0,0.329
86,deepmsa2_5_1,0.335
87,deepmsa2_5_2,0.331
88,deepmsa2_5_3,0.33
89,deepmsa2_5_4,0.324
90,deepmsa2_6_0,0.336
91,deepmsa2_6_1,0.334
92,deepmsa2_6_2,0.333
93,deepmsa2_6_3,0.331
94,deepmsa2_6_4,0.329
95,deepmsa2_7_0,0.331
96,deepmsa2_7_1,0.328
97,deepmsa2_7_2,0.328
98,deepmsa2_7_3,0.331
99,deepmsa2_7_4,0.333
100,def_mul_comp_0,0.318
101,def_mul_comp_1,0.318
102,def_mul_comp_2,0.318
103,def_mul_comp_3,0.324
104,def_mul_comp_4,0.318
105,def_mul_drop_nos_0,0.339
106,def_mul_drop_nos_1,0.342
107,def_mul_drop_nos_2,0.339
108,def_mul_drop_nos_3,0.351
109,def_mul_drop_nos_4,0.326
110,def_mul_drop_s_0,0.335
111,def_mul_drop_s_1,0.337
112,def_mul_drop_s_2,0.325
113,def_mul_drop_s_3,0.32
114,def_mul_drop_s_4,0.318
115,def_mul_esm_msa_0,0.315
116,def_mul_esm_msa_1,0.317
117,def_mul_esm_msa_2,0.317
118,def_mul_esm_msa_3,0.343
119,def_mul_esm_msa_4,0.341
120,def_mul_nopair_0,0.338
121,def_mul_nopair_1,0.329
122,def_mul_nopair_2,0.326
123,def_mul_nopair_3,0.32
124,def_mul_nopair_4,0.339
125,def_mul_not_drop_nos_0,0.33
126,def_mul_not_drop_nos_1,0.328
127,def_mul_not_drop_nos_2,0.317
128,def_mul_not_drop_nos_3,0.322
129,def_mul_not_drop_nos_4,0.391
130,def_mul_not_drop_s_0,0.326
131,def_mul_not_drop_s_1,0.332
132,def_mul_not_drop_s_2,0.312
133,def_mul_not_drop_s_3,0.314
134,def_mul_not_drop_s_4,0.328
135,def_mul_notemp_0,0.33
136,def_mul_notemp_1,0.321
137,def_mul_notemp_2,0.335
138,def_mul_notemp_3,0.33
139,def_mul_notemp_4,0.331
140,def_mul_pdb_0,0.309
141,def_mul_pdb_1,0.318
142,def_mul_pdb_2,0.321
143,def_mul_pdb_3,0.311
144,def_mul_pdb_4,0.32
145,def_mul_pdb70_0,0.338
146,def_mul_pdb70_1,0.317
147,def_mul_pdb70_2,0.323
148,def_mul_pdb70_3,0.324
149,def_mul_pdb70_4,0.325
150,def_mul_struct_0,0.33
151,def_mul_struct_1,0.321
152,def_mul_struct_2,0.332
153,def_mul_struct_3,0.316
154,def_mul_struct_4,0.327
155,default_multimer_0,0.321
156,default_multimer_1,0.317
157,default_multimer_2,0.318
158,default_multimer_3,0.321
159,default_multimer_4,0.319
160,folds_iter_1_0,0.334
161,folds_iter_1_1,0.338
162,folds_iter_1_2,0.334
163,folds_iter_1_3,0.336
164,folds_iter_1_4,0.336
165,folds_iter_2_0,0.339
166,folds_iter_2_1,0.568
167,folds_iter_2_2,0.561
168,folds_iter_2_3,0.339
169,folds_iter_2_4,0.34
170,folds_iter_esm_1_0,0.336
171,folds_iter_esm_1_1,0.337
172,folds_iter_esm_1_2,0.316
173,folds_iter_esm_1_3,0.339
174,folds_iter_esm_1_4,0.315
175,folds_iter_esm_2_0,0.334
176,folds_iter_esm_2_1,0.34
177,folds_iter_esm_2_2,0.345
178,folds_iter_esm_2_3,0.346
179,folds_iter_esm_2_4,0.348
180,folds_iter_esm_nop_1_0,0.339
181,folds_iter_esm_nop_1_1,0.344
182,folds_iter_esm_nop_1_2,0.334
183,folds_iter_esm_nop_1_3,0.333
184,folds_iter_esm_nop_1_4,0.342
185,folds_iter_esm_nop_2_0,0.342
186,folds_iter_esm_nop_2_1,0.337
187,folds_iter_esm_nop_2_2,0.343
188,folds_iter_esm_nop_2_3,0.347
189,folds_iter_esm_nop_2_4,0.345
190,folds_iter_esm_not_1_0,0.344
191,folds_iter_esm_not_1_1,0.347
192,folds_iter_esm_not_1_2,0.352
193,folds_iter_esm_not_1_3,0.353
194,folds_iter_esm_not_1_4,0.344
195,folds_iter_esm_not_2_0,0.413
196,folds_iter_esm_not_2_1,0.341
197,folds_iter_esm_not_2_2,0.335
198,folds_iter_esm_not_2_3,0.339
199,folds_iter_esm_not_2_4,0.344
200,folds_iter_esm_notp_1_0,0.387
201,folds_iter_esm_notp_1_1,0.344
202,folds_iter_esm_notp_1_2,0.349
203,folds_iter_esm_notp_1_3,0.347
204,folds_iter_esm_notp_1_4,0.347
205,folds_iter_esm_notp_2_0,0.351
206,folds_iter_esm_notp_2_1,0.331
207,folds_iter_esm_notp_2_2,0.341
208,folds_iter_esm_notp_2_3,0.337
209,folds_iter_esm_notp_2_4,0.39
210,folds_iter_nop_1_0,0.341
211,folds_iter_nop_1_1,0.33
212,folds_iter_nop_1_2,0.332
213,folds_iter_nop_1_3,0.335
214,folds_iter_nop_1_4,0.328
215,folds_iter_nop_2_0,0.338
216,folds_iter_nop_2_1,0.339
217,folds_iter_nop_2_2,0.336
218,folds_iter_nop_2_3,0.569
219,folds_iter_nop_2_4,0.337
220,folds_iter_not_1_0,0.336
221,folds_iter_not_1_1,0.318
222,folds_iter_not_1_2,0.315
223,folds_iter_not_1_3,0.34
224,folds_iter_not_1_4,0.317
225,folds_iter_not_2_0,0.324
226,folds_iter_not_2_1,0.337
227,folds_iter_not_2_2,0.344
228,folds_iter_not_2_3,0.338
229,folds_iter_not_2_4,0.338
230,folds_iter_notp_1_0,0.38
231,folds_iter_notp_1_1,0.316
232,folds_iter_notp_1_2,0.315
233,folds_iter_notp_1_3,0.311
234,folds_iter_notp_1_4,0.338
235,folds_iter_notp_2_0,0.338
236,folds_iter_notp_2_1,0.327
237,folds_iter_notp_2_2,0.336
238,folds_iter_notp_2_3,0.32
239,folds_iter_notp_2_4,0.327
240,pdb_inter_prot_sto_0,0.336
241,pdb_inter_prot_sto_1,0.333
242,pdb_inter_prot_sto_2,0.329
243,pdb_inter_prot_sto_3,0.329
244,pdb_inter_prot_sto_4,0.328
245,pdb_inter_ref_a3m_0,0.34
246,pdb_inter_ref_a3m_1,0.327
247,pdb_inter_ref_a3m_2,0.344
248,pdb_inter_ref_a3m_3,0.318
249,pdb_inter_ref_a3m_4,0.338
250,pdb_inter_ref_sto_0,0.35
251,pdb_inter_ref_sto_1,0.329
252,pdb_inter_ref_sto_2,0.328
253,pdb_inter_ref_sto_3,0.32
254,pdb_inter_ref_sto_4,0.322
255,spec_comp_0,0.328
256,spec_comp_1,0.329
257,spec_comp_2,0.331
258,spec_comp_3,0.336
