,model,tmscore
0,afsample_v1_0,0.057
1,afsample_v1_1,0.057
2,afsample_v1_2,0.057
3,afsample_v1_3,0.057
4,afsample_v1_4,0.057
5,afsample_v1_5,0.057
6,afsample_v1_6,0.057
7,afsample_v1_7,0.057
8,afsample_v1_8,0.057
9,afsample_v1_9,0.057
10,afsample_v1_not_0,0.04
11,afsample_v1_not_1,0.04
12,afsample_v1_not_2,0.04
13,afsample_v1_not_3,0.04
14,afsample_v1_not_4,0.04
15,afsample_v1_not_5,0.04
16,afsample_v1_not_6,0.04
17,afsample_v1_not_7,0.04
18,afsample_v1_not_8,0.04
19,afsample_v1_not_9,0.04
20,afsample_v1_r21_not_0,0.055
21,afsample_v1_r21_not_1,0.055
22,afsample_v1_r21_not_2,0.055
23,afsample_v1_r21_not_3,0.055
24,afsample_v1_r21_not_4,0.055
25,afsample_v1_r21_not_5,0.055
26,afsample_v1_r21_not_6,0.055
27,afsample_v1_r21_not_7,0.055
28,afsample_v1_r21_not_8,0.055
29,afsample_v1_r21_not_9,0.055
30,afsample_v2_0,0.224
31,afsample_v2_1,0.224
32,afsample_v2_2,0.224
33,afsample_v2_3,0.224
34,afsample_v2_4,0.224
35,afsample_v2_5,0.224
36,afsample_v2_6,0.224
37,afsample_v2_7,0.224
38,afsample_v2_8,0.224
39,afsample_v2_9,0.224
40,afsample_v2_not_0,0.222
41,afsample_v2_not_1,0.222
42,afsample_v2_not_2,0.222
43,afsample_v2_not_3,0.222
44,afsample_v2_not_4,0.222
45,afsample_v2_not_5,0.222
46,afsample_v2_not_6,0.222
47,afsample_v2_not_7,0.222
48,afsample_v2_not_8,0.222
49,afsample_v2_not_9,0.222
50,afsample_v2_r21_not_0,0.226
51,afsample_v2_r21_not_1,0.226
52,afsample_v2_r21_not_2,0.226
53,afsample_v2_r21_not_3,0.226
54,afsample_v2_r21_not_4,0.226
55,afsample_v2_r21_not_5,0.226
56,afsample_v2_r21_not_6,0.226
57,afsample_v2_r21_not_7,0.226
58,afsample_v2_r21_not_8,0.226
59,afsample_v2_r21_not_9,0.226
60,colabfold_casp16_web_0,0.183
61,colabfold_casp16_web_1,0.183
62,colabfold_casp16_web_2,0.183
63,colabfold_casp16_web_3,0.183
64,colabfold_casp16_web_4,0.183
65,colabfold_casp16_web_5,0.183
66,colabfold_casp16_web_6,0.183
67,colabfold_casp16_web_7,0.183
68,colabfold_casp16_web_8,0.183
69,colabfold_casp16_web_9,0.183
70,colabfold_casp16_web_not_0,0.21
71,colabfold_casp16_web_not_1,0.21
72,colabfold_casp16_web_not_2,0.21
73,colabfold_casp16_web_not_3,0.21
74,colabfold_casp16_web_not_4,0.21
75,colabfold_casp16_web_not_5,0.21
76,colabfold_casp16_web_not_6,0.21
77,colabfold_casp16_web_not_7,0.21
78,colabfold_casp16_web_not_8,0.21
79,colabfold_casp16_web_not_9,0.21
80,def_mul_drop_nos_0,0.215
81,def_mul_drop_nos_1,0.215
82,def_mul_drop_nos_2,0.215
83,def_mul_drop_nos_3,0.215
84,def_mul_drop_nos_4,0.215
85,def_mul_drop_nos_5,0.215
86,def_mul_drop_nos_6,0.215
87,def_mul_drop_nos_7,0.215
88,def_mul_drop_nos_8,0.215
89,def_mul_drop_nos_9,0.215
90,def_mul_drop_s_0,0.144
91,def_mul_drop_s_1,0.144
92,def_mul_drop_s_2,0.144
93,def_mul_drop_s_3,0.144
94,def_mul_drop_s_4,0.144
95,def_mul_drop_s_5,0.144
96,def_mul_drop_s_6,0.144
97,def_mul_drop_s_7,0.144
98,def_mul_drop_s_8,0.144
99,def_mul_drop_s_9,0.144
100,def_mul_not_drop_nos_0,0.145
101,def_mul_not_drop_nos_1,0.145
102,def_mul_not_drop_nos_2,0.145
103,def_mul_not_drop_nos_3,0.145
104,def_mul_not_drop_nos_4,0.145
105,def_mul_not_drop_nos_5,0.145
106,def_mul_not_drop_nos_6,0.145
107,def_mul_not_drop_nos_7,0.145
108,def_mul_not_drop_nos_8,0.145
109,def_mul_not_drop_nos_9,0.145
110,def_mul_not_drop_s_0,0.198
111,def_mul_not_drop_s_1,0.198
112,def_mul_not_drop_s_2,0.198
113,def_mul_not_drop_s_3,0.198
114,def_mul_not_drop_s_4,0.198
115,def_mul_not_drop_s_5,0.198
116,def_mul_not_drop_s_6,0.198
117,def_mul_not_drop_s_7,0.198
118,def_mul_not_drop_s_8,0.198
119,def_mul_not_drop_s_9,0.198
120,def_mul_notemp_0,0.233
121,def_mul_notemp_1,0.233
122,def_mul_notemp_2,0.233
123,def_mul_notemp_3,0.233
124,def_mul_notemp_4,0.233
125,def_mul_notemp_5,0.233
126,def_mul_notemp_6,0.233
127,def_mul_notemp_7,0.233
128,def_mul_notemp_8,0.233
129,def_mul_notemp_9,0.233
130,default_multimer_0,0.189
131,default_multimer_1,0.189
132,default_multimer_2,0.189
133,default_multimer_3,0.189
134,default_multimer_4,0.189
135,default_multimer_5,0.189
136,default_multimer_6,0.189
137,default_multimer_7,0.189
138,default_multimer_8,0.189
139,default_multimer_9,0.189
