,model,tmscore
0,af3_jian_0,0.843
1,af3_jian_1,0.847
2,af3_jian_2,0.834
3,af3_jian_3,0.852
4,af3_jian_4,0.85
5,af3_pawan_0,0.856
6,af3_pawan_1,0.857
7,af3_pawan_2,0.855
8,af3_pawan_3,0.84
9,af3_pawan_4,0.858
10,af3_refine_0,0.843
11,af3_refine_1,0.833
12,af3_refine_2,0.836
13,af3_refine_3,0.844
14,af3_refine_4,0.836
15,afsample_v1_0,0.872
16,afsample_v1_1,0.86
17,afsample_v1_2,0.865
18,afsample_v1_3,0.872
19,afsample_v1_4,0.865
20,afsample_v1_not_0,0.864
21,afsample_v1_not_1,0.867
22,afsample_v1_not_2,0.867
23,afsample_v1_not_3,0.867
24,afsample_v1_not_4,0.863
25,afsample_v1_r21_not_0,0.832
26,afsample_v1_r21_not_1,0.864
27,afsample_v1_r21_not_2,0.863
28,afsample_v1_r21_not_3,0.866
29,afsample_v1_r21_not_4,0.863
30,afsample_v2_0,0.844
31,afsample_v2_1,0.833
32,afsample_v2_2,0.833
33,afsample_v2_3,0.847
34,afsample_v2_4,0.844
35,afsample_v2_not_0,0.848
36,afsample_v2_not_1,0.845
37,afsample_v2_not_2,0.813
38,afsample_v2_not_3,0.845
39,afsample_v2_not_4,0.843
40,afsample_v2_r21_not_0,0.835
41,afsample_v2_r21_not_1,0.837
42,afsample_v2_r21_not_2,0.842
43,afsample_v2_r21_not_3,0.839
44,afsample_v2_r21_not_4,0.839
45,colabfold_casp16_web_0,0.848
46,colabfold_casp16_web_1,0.851
47,colabfold_casp16_web_2,0.849
48,colabfold_casp16_web_3,0.851
49,colabfold_casp16_web_4,0.849
50,colabfold_casp16_web_not_0,0.832
51,colabfold_casp16_web_not_1,0.836
52,colabfold_casp16_web_not_2,0.844
53,colabfold_casp16_web_not_3,0.836
54,colabfold_casp16_web_not_4,0.837
55,deepmsa2_0_0,0.845
56,deepmsa2_0_1,0.842
57,deepmsa2_0_2,0.843
58,deepmsa2_0_3,0.842
59,deepmsa2_0_4,0.842
60,deepmsa2_1_0,0.846
61,deepmsa2_1_1,0.841
62,deepmsa2_1_2,0.845
63,deepmsa2_1_3,0.848
64,deepmsa2_1_4,0.844
65,deepmsa2_10_0,0.843
66,deepmsa2_10_1,0.842
67,deepmsa2_10_2,0.84
68,deepmsa2_10_3,0.84
69,deepmsa2_10_4,0.84
70,deepmsa2_11_0,0.845
71,deepmsa2_11_1,0.842
72,deepmsa2_11_2,0.847
73,deepmsa2_11_3,0.846
74,deepmsa2_11_4,0.845
75,deepmsa2_12_0,0.84
76,deepmsa2_12_1,0.845
77,deepmsa2_12_2,0.842
78,deepmsa2_12_3,0.838
79,deepmsa2_12_4,0.843
80,deepmsa2_13_0,0.847
81,deepmsa2_13_1,0.844
82,deepmsa2_13_2,0.843
83,deepmsa2_13_3,0.846
84,deepmsa2_13_4,0.839
