,model,tmscore
0,af3_jian_0,0.647
1,af3_jian_1,0.629
2,af3_jian_2,0.649
3,af3_jian_3,0.651
4,af3_jian_4,0.67
5,af3_jian_5,0.644
6,af3_jian_6,0.668
7,af3_jian_7,0.649
8,af3_jian_8,0.656
9,af3_jian_9,0.662
10,af3_pawan_0,0.672
11,af3_pawan_1,0.635
12,af3_pawan_2,0.672
13,af3_pawan_3,0.624
14,af3_pawan_4,0.658
15,af3_pawan_5,0.659
16,af3_pawan_6,0.667
17,af3_pawan_7,0.683
18,af3_pawan_8,0.641
19,af3_pawan_9,0.657
20,afsample_v1_0,0.411
21,afsample_v1_1,0.427
22,afsample_v1_2,0.419
23,afsample_v1_3,0.416
24,afsample_v1_4,0.415
25,afsample_v1_not_0,0.416
26,afsample_v1_not_1,0.421
27,afsample_v1_not_2,0.41
28,afsample_v1_not_3,0.427
29,afsample_v1_not_4,0.413
30,afsample_v1_r21_not_0,0.415
31,afsample_v1_r21_not_1,0.413
32,afsample_v1_r21_not_2,0.414
33,afsample_v1_r21_not_3,0.414
34,afsample_v1_r21_not_4,0.414
35,afsample_v2_0,0.407
36,afsample_v2_1,0.403
37,afsample_v2_2,0.409
38,afsample_v2_3,0.423
39,afsample_v2_4,0.423
40,afsample_v2_not_0,0.414
41,afsample_v2_not_1,0.413
42,afsample_v2_not_2,0.405
43,afsample_v2_not_3,0.411
44,afsample_v2_not_4,0.417
45,afsample_v2_r21_not_0,0.409
46,afsample_v2_r21_not_1,0.419
47,afsample_v2_r21_not_2,0.421
48,afsample_v2_r21_not_3,0.422
49,afsample_v2_r21_not_4,0.426
50,colabfold_casp16_web_0,0.42
51,colabfold_casp16_web_1,0.427
52,colabfold_casp16_web_2,0.428
53,colabfold_casp16_web_3,0.426
54,colabfold_casp16_web_4,0.42
55,colabfold_casp16_web_not_0,0.418
56,colabfold_casp16_web_not_1,0.428
57,colabfold_casp16_web_not_2,0.424
58,colabfold_casp16_web_not_3,0.418
59,colabfold_casp16_web_not_4,0.423
60,deepmsa2_0_0,0.43
61,deepmsa2_0_1,0.427
62,deepmsa2_0_2,0.429
63,deepmsa2_0_3,0.425
64,deepmsa2_0_4,0.427
65,deepmsa2_1_0,0.42
66,deepmsa2_1_1,0.433
67,deepmsa2_1_2,0.421
68,deepmsa2_1_3,0.42
69,deepmsa2_1_4,0.428
70,deepmsa2_10_0,0.414
71,deepmsa2_10_1,0.427
72,deepmsa2_10_2,0.427
73,deepmsa2_10_3,0.41
74,deepmsa2_10_4,0.427
75,deepmsa2_11_0,0.419
76,deepmsa2_11_1,0.429
77,deepmsa2_11_2,0.423
78,deepmsa2_11_3,0.421
79,deepmsa2_11_4,0.419
80,deepmsa2_12_0,0.423
81,deepmsa2_12_1,0.417
82,deepmsa2_12_2,0.419
83,deepmsa2_12_3,0.417
84,deepmsa2_12_4,0.422
85,deepmsa2_13_0,0.423
86,deepmsa2_13_1,0.421
87,deepmsa2_13_2,0.418
88,deepmsa2_13_3,0.417
89,deepmsa2_13_4,0.416
90,deepmsa2_14_0,0.418
91,deepmsa2_14_1,0.422
92,deepmsa2_14_2,0.423
93,deepmsa2_14_3,0.422
94,deepmsa2_14_4,0.42
95,deepmsa2_2_0,0.416
96,deepmsa2_2_1,0.434
97,deepmsa2_2_2,0.422
98,deepmsa2_2_3,0.422
99,deepmsa2_2_4,0.415
100,deepmsa2_3_0,0.431
101,deepmsa2_3_1,0.426
102,deepmsa2_3_2,0.423
103,deepmsa2_3_3,0.423
104,deepmsa2_3_4,0.427
105,deepmsa2_4_0,0.432
106,deepmsa2_4_1,0.428
107,deepmsa2_4_2,0.432
108,deepmsa2_4_3,0.427
109,deepmsa2_4_4,0.433
110,deepmsa2_5_0,0.425
111,deepmsa2_5_1,0.413
112,deepmsa2_5_2,0.422
113,deepmsa2_5_3,0.413
114,deepmsa2_5_4,0.414
115,deepmsa2_6_0,0.417
116,deepmsa2_6_1,0.418
117,deepmsa2_6_2,0.422
118,deepmsa2_6_3,0.425
119,deepmsa2_6_4,0.416
120,deepmsa2_7_0,0.422
121,deepmsa2_7_1,0.429
122,deepmsa2_7_2,0.416
123,deepmsa2_7_3,0.422
124,deepmsa2_7_4,0.417
125,deepmsa2_8_0,0.414
126,deepmsa2_8_1,0.429
127,deepmsa2_8_2,0.422
128,deepmsa2_8_3,0.416
129,deepmsa2_8_4,0.429
130,deepmsa2_9_0,0.422
131,deepmsa2_9_1,0.417
132,deepmsa2_9_2,0.43
133,deepmsa2_9_3,0.426
134,deepmsa2_9_4,0.416
135,def_mul_comp_0,0.434
136,def_mul_comp_1,0.46
137,def_mul_comp_2,0.461
138,def_mul_comp_3,0.469
139,def_mul_comp_4,0.461
140,def_mul_drop_nos_0,0.429
141,def_mul_drop_nos_1,0.429
142,def_mul_drop_nos_2,0.425
143,def_mul_drop_nos_3,0.431
144,def_mul_drop_nos_4,0.43
145,def_mul_drop_s_0,0.431
146,def_mul_drop_s_1,0.427
147,def_mul_drop_s_2,0.43
148,def_mul_drop_s_3,0.43
149,def_mul_drop_s_4,0.435
150,def_mul_esm_msa_0,0.431
151,def_mul_esm_msa_1,0.433
152,def_mul_esm_msa_2,0.432
153,def_mul_esm_msa_3,0.458
154,def_mul_esm_msa_4,0.447
155,def_mul_not_drop_nos_0,0.425
156,def_mul_not_drop_nos_1,0.435
157,def_mul_not_drop_nos_2,0.681
158,def_mul_not_drop_nos_3,0.429
159,def_mul_not_drop_nos_4,0.44
160,def_mul_not_drop_s_0,0.442
161,def_mul_not_drop_s_1,0.426
162,def_mul_not_drop_s_2,0.428
163,def_mul_not_drop_s_3,0.434
164,def_mul_not_drop_s_4,0.426
165,def_mul_notemp_0,0.43
166,def_mul_notemp_1,0.444
167,def_mul_notemp_2,0.457
168,def_mul_notemp_3,0.464
169,def_mul_notemp_4,0.484
170,def_mul_pdb_0,0.425
171,def_mul_pdb_1,0.427
172,def_mul_pdb_2,0.429
173,def_mul_pdb_3,0.428
174,def_mul_pdb_4,0.433
175,def_mul_pdb70_0,0.465
176,def_mul_pdb70_1,0.475
177,def_mul_pdb70_2,0.463
178,def_mul_pdb70_3,0.457
179,def_mul_pdb70_4,0.462
180,def_mul_struct_0,0.43
181,def_mul_struct_1,0.478
182,def_mul_struct_2,0.428
183,def_mul_struct_3,0.456
184,def_mul_struct_4,0.452
185,default_multimer_0,0.448
186,default_multimer_1,0.462
187,default_multimer_2,0.454
188,default_multimer_3,0.461
189,default_multimer_4,0.457
190,folds_iter_1_0,0.425
191,folds_iter_1_1,0.431
192,folds_iter_1_2,0.468
193,folds_iter_1_3,0.432
194,folds_iter_1_4,0.464
195,folds_iter_2_0,0.441
196,folds_iter_2_1,0.425
197,folds_iter_2_2,0.47
198,folds_iter_2_3,0.443
199,folds_iter_2_4,0.465
200,folds_iter_esm_1_0,0.438
201,folds_iter_esm_1_1,0.419
202,folds_iter_esm_1_2,0.465
203,folds_iter_esm_1_3,0.469
204,folds_iter_esm_1_4,0.455
205,folds_iter_esm_2_0,0.439
206,folds_iter_esm_2_1,0.479
207,folds_iter_esm_2_2,0.469
208,folds_iter_esm_2_3,0.433
209,folds_iter_esm_2_4,0.463
210,folds_iter_esm_not_1_0,0.435
211,folds_iter_esm_not_1_1,0.437
212,folds_iter_esm_not_1_2,0.462
213,folds_iter_esm_not_1_3,0.458
214,folds_iter_esm_not_1_4,0.479
215,folds_iter_esm_not_2_0,0.454
216,folds_iter_esm_not_2_1,0.451
217,folds_iter_esm_not_2_2,0.46
218,folds_iter_esm_not_2_3,0.465
219,folds_iter_esm_not_2_4,0.446
220,folds_iter_esm_o_1_0,0.461
221,folds_iter_esm_o_1_1,0.432
222,folds_iter_esm_o_1_2,0.442
223,folds_iter_esm_o_1_3,0.471
224,folds_iter_esm_o_1_4,0.487
225,folds_iter_esm_o_2_0,0.442
226,folds_iter_esm_o_2_1,0.465
227,folds_iter_esm_o_2_2,0.464
228,folds_iter_esm_o_2_3,0.463
229,folds_iter_esm_o_2_4,0.459
230,folds_iter_esm_o_not_1_0,0.432
231,folds_iter_esm_o_not_1_1,0.432
232,folds_iter_esm_o_not_1_2,0.439
233,folds_iter_esm_o_not_1_3,0.44
234,folds_iter_esm_o_not_1_4,0.482
235,folds_iter_esm_o_not_2_0,0.437
236,folds_iter_esm_o_not_2_1,0.452
237,folds_iter_esm_o_not_2_2,0.439
238,folds_iter_esm_o_not_2_3,0.478
239,folds_iter_esm_o_not_2_4,0.439
240,folds_iter_not_1_0,0.442
241,folds_iter_not_1_1,0.43
242,folds_iter_not_1_2,0.438
243,folds_iter_not_1_3,0.486
244,folds_iter_not_1_4,0.452
245,folds_iter_not_2_0,0.438
246,folds_iter_not_2_1,0.44
247,folds_iter_not_2_2,0.445
248,folds_iter_not_2_3,0.467
249,folds_iter_not_2_4,0.64
250,folds_iter_o_1_0,0.428
251,folds_iter_o_1_1,0.454
252,folds_iter_o_1_2,0.458
253,folds_iter_o_1_3,0.461
254,folds_iter_o_1_4,0.43
255,folds_iter_o_2_0,0.43
256,folds_iter_o_2_1,0.454
257,folds_iter_o_2_2,0.477
258,folds_iter_o_2_3,0.453
259,folds_iter_o_2_4,0.428
260,folds_iter_o_not_1_0,0.435
261,folds_iter_o_not_1_1,0.435
262,folds_iter_o_not_1_2,0.475
263,folds_iter_o_not_1_3,0.433
264,folds_iter_o_not_1_4,0.449
265,folds_iter_o_not_2_0,0.431
266,folds_iter_o_not_2_1,0.457
267,folds_iter_o_not_2_2,0.458
268,folds_iter_o_not_2_3,0.459
269,folds_iter_o_not_2_4,0.463
270,pdb_inter_prot_sto_0,0.602
271,pdb_inter_prot_sto_1,0.728
272,pdb_inter_prot_sto_2,0.684
273,pdb_inter_prot_sto_3,0.617
274,pdb_inter_prot_sto_4,0.686
275,pdb_inter_ref_a3m_0,0.626
276,pdb_inter_ref_a3m_1,0.62
277,pdb_inter_ref_a3m_2,0.707
278,pdb_inter_ref_a3m_3,0.747
279,pdb_inter_ref_a3m_4,0.734
280,pdb_inter_ref_sto_0,0.683
281,pdb_inter_ref_sto_1,0.654
282,pdb_inter_ref_sto_2,0.689
283,pdb_inter_ref_sto_3,0.717
284,pdb_inter_ref_sto_4,0.661
285,spec_comp_0,0.423
286,spec_comp_1,0.664
287,spec_comp_2,0.649
288,spec_comp_3,0.667
289,spec_comp_4,0.668
290,spec_inter_prot_sto_0,0.457
291,spec_inter_prot_sto_1,0.455
292,spec_inter_prot_sto_2,0.474
293,spec_inter_prot_sto_3,0.431
294,spec_inter_prot_sto_4,0.434
295,spec_inter_ref_a3m_0,0.652
296,spec_inter_ref_a3m_1,0.676
297,spec_inter_ref_a3m_2,0.664
298,spec_inter_ref_a3m_3,0.668
299,spec_inter_ref_a3m_4,0.68
300,spec_inter_ref_sto_0,0.439
301,spec_inter_ref_sto_1,0.458
302,spec_inter_ref_sto_2,0.456
303,spec_inter_ref_sto_3,0.416
304,spec_inter_ref_sto_4,0.447
305,spec_pdb_0,0.663
306,spec_pdb_1,0.654
307,spec_pdb_2,0.661
308,spec_pdb_3,0.676
309,spec_pdb_4,0.665
310,spec_pdb70_0,0.669
311,spec_pdb70_1,0.678
312,spec_pdb70_2,0.66
313,spec_pdb70_3,0.667
314,spec_pdb70_4,0.668
315,spec_struct_0,0.654
316,spec_struct_1,0.664
317,spec_struct_2,0.68
318,spec_struct_3,0.671
319,spec_struct_4,0.681
320,uniclust_ox_a3m_0,0.66
321,uniclust_ox_a3m_1,0.404
322,uniclust_ox_a3m_2,0.671
323,uniclust_ox_a3m_3,0.663
324,uniclust_ox_a3m_4,0.398
