,model,tmscore
0,af3_jian_0,0.72
1,af3_jian_1,0.587
2,af3_jian_2,0.771
3,af3_jian_3,0.769
4,af3_jian_4,0.746
5,af3_jian_5,0.75
6,af3_jian_6,0.745
7,af3_jian_7,0.734
8,af3_jian_8,0.704
9,af3_jian_9,0.729
10,af3_pawan_0,0.848
11,af3_pawan_1,0.884
12,af3_pawan_2,0.86
13,af3_pawan_3,0.851
14,af3_pawan_4,0.8
15,af3_pawan_5,0.825
16,af3_pawan_6,0.807
17,af3_pawan_7,0.805
18,af3_pawan_8,0.816
19,af3_pawan_9,0.805
20,afsample_v1_0,0.583
21,afsample_v1_1,0.565
22,afsample_v1_2,0.568
23,afsample_v1_3,0.562
24,afsample_v1_4,0.575
25,afsample_v1_not_0,0.568
26,afsample_v1_not_1,0.678
27,afsample_v1_not_2,0.683
28,afsample_v1_not_3,0.566
29,afsample_v1_not_4,0.646
30,afsample_v1_r21_not_0,0.566
31,afsample_v1_r21_not_1,0.583
32,afsample_v1_r21_not_2,0.567
33,afsample_v1_r21_not_3,0.571
34,afsample_v1_r21_not_4,0.57
35,afsample_v2_0,0.597
36,afsample_v2_1,0.686
37,afsample_v2_2,0.627
38,afsample_v2_3,0.631
39,afsample_v2_4,0.682
40,afsample_v2_not_0,0.699
41,afsample_v2_not_1,0.571
42,afsample_v2_not_2,0.56
43,afsample_v2_not_3,0.69
44,afsample_v2_not_4,0.562
45,afsample_v2_r21_not_0,0.668
46,afsample_v2_r21_not_1,0.667
47,afsample_v2_r21_not_2,0.678
48,afsample_v2_r21_not_3,0.574
49,afsample_v2_r21_not_4,0.666
50,colabfold_casp16_web_0,0.875
51,colabfold_casp16_web_1,0.838
52,colabfold_casp16_web_2,0.834
53,colabfold_casp16_web_3,0.877
54,colabfold_casp16_web_4,0.849
55,colabfold_casp16_web_not_0,0.799
56,colabfold_casp16_web_not_1,0.866
57,colabfold_casp16_web_not_2,0.78
58,colabfold_casp16_web_not_3,0.842
59,colabfold_casp16_web_not_4,0.785
60,deepmsa2_0_0,0.887
61,deepmsa2_0_1,0.841
62,deepmsa2_0_2,0.847
63,deepmsa2_0_3,0.762
64,deepmsa2_0_4,0.64
65,deepmsa2_1_0,0.815
66,deepmsa2_1_1,0.858
67,deepmsa2_1_2,0.826
68,deepmsa2_1_3,0.874
69,deepmsa2_1_4,0.853
70,deepmsa2_10_0,0.899
71,deepmsa2_10_1,0.582
72,deepmsa2_10_2,0.643
73,deepmsa2_10_3,0.582
74,deepmsa2_10_4,0.58
75,deepmsa2_2_0,0.846
76,deepmsa2_2_1,0.645
77,deepmsa2_2_2,0.655
78,deepmsa2_2_3,0.57
79,deepmsa2_2_4,0.544
80,deepmsa2_3_0,0.562
81,deepmsa2_3_1,0.636
82,deepmsa2_3_2,0.558
83,deepmsa2_3_3,0.628
84,deepmsa2_3_4,0.627
85,deepmsa2_4_0,0.848
86,deepmsa2_4_1,0.866
87,deepmsa2_4_2,0.839
88,deepmsa2_4_3,0.848
89,deepmsa2_4_4,0.789
90,deepmsa2_5_0,0.609
91,deepmsa2_5_1,0.818
92,deepmsa2_5_2,0.588
93,deepmsa2_5_3,0.597
94,deepmsa2_5_4,0.594
95,deepmsa2_6_0,0.867
96,deepmsa2_6_1,0.846
97,deepmsa2_6_2,0.852
98,deepmsa2_6_3,0.868
99,deepmsa2_6_4,0.686
100,deepmsa2_7_0,0.832
101,deepmsa2_7_1,0.857
102,deepmsa2_7_2,0.888
103,deepmsa2_7_3,0.88
104,deepmsa2_7_4,0.863
105,deepmsa2_8_0,0.578
106,deepmsa2_8_1,0.562
107,deepmsa2_8_2,0.573
108,deepmsa2_8_3,0.561
109,deepmsa2_8_4,0.58
110,deepmsa2_9_0,0.857
111,deepmsa2_9_1,0.846
112,deepmsa2_9_2,0.86
113,deepmsa2_9_3,0.843
114,deepmsa2_9_4,0.864
115,def_mul_comp_0,0.576
116,def_mul_comp_1,0.813
117,def_mul_comp_2,0.568
118,def_mul_comp_3,0.569
119,def_mul_comp_4,0.701
120,def_mul_drop_nos_0,0.577
121,def_mul_drop_nos_1,0.625
122,def_mul_drop_nos_2,0.7
123,def_mul_drop_nos_3,0.569
124,def_mul_drop_nos_4,0.695
125,def_mul_drop_s_0,0.59
126,def_mul_drop_s_1,0.592
127,def_mul_drop_s_2,0.592
128,def_mul_drop_s_3,0.692
129,def_mul_drop_s_4,0.703
130,def_mul_esm_msa_0,0.603
131,def_mul_esm_msa_1,0.689
132,def_mul_esm_msa_2,0.713
133,def_mul_esm_msa_3,0.675
134,def_mul_esm_msa_4,0.584
135,def_mul_not_drop_nos_0,0.571
136,def_mul_not_drop_nos_1,0.596
137,def_mul_not_drop_nos_2,0.688
138,def_mul_not_drop_nos_3,0.701
139,def_mul_not_drop_nos_4,0.576
