,model,tmscore
0,af3_jian_0,0.789
1,af3_jian_1,0.778
2,af3_jian_2,0.788
3,af3_jian_3,0.782
4,af3_jian_4,0.783
5,af3_pawan_0,0.794
6,af3_pawan_1,0.8
7,af3_pawan_2,0.778
8,af3_pawan_3,0.777
9,af3_pawan_4,0.786
10,af3_refine_0,0.758
11,af3_refine_1,0.762
12,af3_refine_2,0.748
13,af3_refine_3,0.769
14,af3_refine_4,0.76
15,afsample_v1_0,0.778
16,afsample_v1_1,0.794
17,afsample_v1_2,0.772
18,afsample_v1_3,0.795
19,afsample_v1_4,0.739
20,afsample_v1_not_0,0.753
21,afsample_v1_not_1,0.768
22,afsample_v1_not_2,0.749
23,afsample_v1_not_3,0.772
24,afsample_v1_not_4,0.771
25,afsample_v1_not_s_0,0.773
26,afsample_v1_not_s_1,0.778
27,afsample_v1_not_s_2,0.737
28,afsample_v1_not_s_3,0.765
29,afsample_v1_not_s_4,0.779
30,afsample_v1_r21_not_0,0.699
31,afsample_v1_r21_not_1,0.703
32,afsample_v1_r21_not_2,0.705
33,afsample_v1_r21_not_3,0.701
34,afsample_v1_r21_not_4,0.705
35,afsample_v1_r21_not_s_0,0.7
36,afsample_v1_r21_not_s_1,0.704
37,afsample_v1_r21_not_s_2,0.703
38,afsample_v1_r21_not_s_3,0.701
39,afsample_v1_r21_not_s_4,0.699
40,afsample_v1_s_0,0.748
41,afsample_v1_s_1,0.765
42,afsample_v1_s_2,0.738
43,afsample_v1_s_3,0.754
44,afsample_v1_s_4,0.749
45,afsample_v2_0,0.744
46,afsample_v2_1,0.746
47,afsample_v2_2,0.738
48,afsample_v2_3,0.747
49,afsample_v2_4,0.747
50,afsample_v2_not_0,0.739
51,afsample_v2_not_1,0.74
52,afsample_v2_not_2,0.739
53,afsample_v2_not_3,0.747
54,afsample_v2_not_4,0.739
55,afsample_v2_not_s_0,0.732
56,afsample_v2_not_s_1,0.741
57,afsample_v2_not_s_2,0.747
58,afsample_v2_not_s_3,0.734
59,afsample_v2_not_s_4,0.741
60,afsample_v2_r21_not_0,0.737
61,afsample_v2_r21_not_1,0.768
62,afsample_v2_r21_not_2,0.735
63,afsample_v2_r21_not_3,0.739
64,afsample_v2_r21_not_4,0.737
65,afsample_v2_r21_not_s_0,0.732
66,afsample_v2_r21_not_s_1,0.735
67,afsample_v2_r21_not_s_2,0.769
68,afsample_v2_r21_not_s_3,0.77
69,afsample_v2_r21_not_s_4,0.736
70,afsample_v2_s_0,0.738
71,afsample_v2_s_1,0.741
72,afsample_v2_s_2,0.738
73,afsample_v2_s_3,0.738
74,afsample_v2_s_4,0.746
75,colabfold_casp16_web_0,0.781
76,colabfold_casp16_web_1,0.784
77,colabfold_casp16_web_2,0.768
78,colabfold_casp16_web_3,0.777
79,colabfold_casp16_web_4,0.778
80,colabfold_casp16_web_not_0,0.782
81,colabfold_casp16_web_not_1,0.781
82,colabfold_casp16_web_not_2,0.779
83,colabfold_casp16_web_not_3,0.768
84,colabfold_casp16_web_not_4,0.775
85,deepmsa2_0_0,0.773
86,deepmsa2_0_1,0.776
87,deepmsa2_0_2,0.775
88,deepmsa2_0_3,0.759
89,deepmsa2_0_4,0.77
90,deepmsa2_1_0,0.764
91,deepmsa2_1_1,0.758
92,deepmsa2_1_2,0.76
93,deepmsa2_1_3,0.773
94,deepmsa2_1_4,0.775
95,deepmsa2_10_0,0.764
96,deepmsa2_10_1,0.768
97,deepmsa2_10_2,0.763
98,deepmsa2_10_3,0.766
99,deepmsa2_10_4,0.765
100,deepmsa2_11_0,0.769
101,deepmsa2_11_1,0.767
102,deepmsa2_11_2,0.768
103,deepmsa2_11_3,0.756
104,deepmsa2_11_4,0.768
105,deepmsa2_12_0,0.761
106,deepmsa2_12_1,0.765
107,deepmsa2_12_2,0.759
108,deepmsa2_12_3,0.761
109,deepmsa2_12_4,0.759
110,deepmsa2_13_0,0.78
111,deepmsa2_13_1,0.778
112,deepmsa2_13_2,0.776
113,deepmsa2_13_3,0.77
114,deepmsa2_13_4,0.772
115,deepmsa2_14_0,0.775
116,deepmsa2_14_1,0.78
117,deepmsa2_14_2,0.772
118,deepmsa2_14_3,0.773
119,deepmsa2_14_4,0.773
120,deepmsa2_2_0,0.758
121,deepmsa2_2_1,0.765
122,deepmsa2_2_2,0.758
123,deepmsa2_2_3,0.766
124,deepmsa2_2_4,0.766
125,deepmsa2_3_0,0.774
126,deepmsa2_3_1,0.769
127,deepmsa2_3_2,0.769
128,deepmsa2_3_3,0.77
129,deepmsa2_3_4,0.773
130,deepmsa2_4_0,0.772
131,deepmsa2_4_1,0.77
132,deepmsa2_4_2,0.776
133,deepmsa2_4_3,0.771
134,deepmsa2_4_4,0.769
135,deepmsa2_5_0,0.757
136,deepmsa2_5_1,0.773
137,deepmsa2_5_2,0.776
138,deepmsa2_5_3,0.772
139,deepmsa2_5_4,0.772
140,deepmsa2_6_0,0.782
141,deepmsa2_6_1,0.755
142,deepmsa2_6_2,0.771
143,deepmsa2_6_3,0.78
144,deepmsa2_6_4,0.781
145,deepmsa2_7_0,0.764
146,deepmsa2_7_1,0.766
147,deepmsa2_7_2,0.779
148,deepmsa2_7_3,0.767
149,deepmsa2_7_4,0.777
150,deepmsa2_8_0,0.765
151,deepmsa2_8_1,0.762
152,deepmsa2_8_2,0.754
153,deepmsa2_8_3,0.743
154,deepmsa2_8_4,0.751
155,deepmsa2_9_0,0.258
156,deepmsa2_9_1,0.258
157,deepmsa2_9_2,0.258
158,deepmsa2_9_3,0.258
159,deepmsa2_9_4,0.258
160,def_mul_drop_nos_0,0.762
161,def_mul_drop_nos_1,0.765
162,def_mul_drop_nos_2,0.768
163,def_mul_drop_nos_3,0.775
164,def_mul_drop_nos_4,0.76
165,def_mul_drop_s_0,0.76
166,def_mul_drop_s_1,0.756
167,def_mul_drop_s_2,0.766
168,def_mul_drop_s_3,0.761
169,def_mul_drop_s_4,0.76
170,def_mul_esm_msa_0,0.763
171,def_mul_esm_msa_1,0.761
172,def_mul_esm_msa_2,0.764
173,def_mul_esm_msa_3,0.766
174,def_mul_esm_msa_4,0.762
175,def_mul_not_drop_nos_0,0.755
176,def_mul_not_drop_nos_1,0.763
177,def_mul_not_drop_nos_2,0.764
178,def_mul_not_drop_nos_3,0.761
179,def_mul_not_drop_nos_4,0.755
180,def_mul_not_drop_s_0,0.763
181,def_mul_not_drop_s_1,0.757
182,def_mul_not_drop_s_2,0.762
183,def_mul_not_drop_s_3,0.767
184,def_mul_not_drop_s_4,0.757
185,def_mul_notemp_0,0.763
186,def_mul_notemp_1,0.762
187,def_mul_notemp_2,0.762
188,def_mul_notemp_3,0.765
189,def_mul_notemp_4,0.773
190,def_mul_pdb70_0,0.765
191,def_mul_pdb70_1,0.768
192,def_mul_pdb70_2,0.761
193,def_mul_pdb70_3,0.763
194,def_mul_pdb70_4,0.763
195,def_mul_refine_0,0.751
196,def_mul_refine_1,0.753
197,def_mul_refine_2,0.755
198,def_mul_refine_3,0.75
199,def_mul_refine_4,0.756
200,def_mul_struct_0,0.763
201,def_mul_struct_1,0.762
202,def_mul_struct_2,0.762
203,def_mul_struct_3,0.761
204,def_mul_struct_4,0.761
205,def_mul_tmsearch_0,0.764
206,def_mul_tmsearch_1,0.768
207,def_mul_tmsearch_2,0.762
208,def_mul_tmsearch_3,0.763
209,def_mul_tmsearch_4,0.764
210,default_multimer_0,0.77
211,default_multimer_1,0.773
212,default_multimer_2,0.766
213,default_multimer_3,0.767
214,default_multimer_4,0.768
215,default_multimer_s_0,0.765
216,default_multimer_s_1,0.762
217,default_multimer_s_2,0.773
218,default_multimer_s_3,0.772
219,default_multimer_s_4,0.77
220,folds_iter_1_0,0.761
221,folds_iter_1_1,0.762
222,folds_iter_1_2,0.762
223,folds_iter_1_3,0.763
224,folds_iter_1_4,0.762
225,folds_iter_2_0,0.766
226,folds_iter_2_1,0.765
227,folds_iter_2_2,0.756
228,folds_iter_2_3,0.76
229,folds_iter_2_4,0.762
230,folds_iter_esm_1_0,0.751
231,folds_iter_esm_1_1,0.755
232,folds_iter_esm_1_2,0.757
233,folds_iter_esm_1_3,0.761
234,folds_iter_esm_1_4,0.758
