,model,tmscore
0,af3_jian_0,0.912
1,af3_jian_1,0.91
2,af3_jian_2,0.902
3,af3_jian_3,0.893
4,af3_jian_4,0.894
5,af3_jian_5,0.892
6,af3_jian_6,0.894
7,af3_jian_7,0.878
8,af3_jian_8,0.911
9,af3_jian_9,0.922
10,af3_pawan_0,0.908
11,af3_pawan_1,0.911
12,af3_pawan_2,0.911
13,af3_pawan_3,0.921
14,af3_pawan_4,0.904
15,af3_pawan_5,0.925
16,af3_pawan_6,0.923
17,af3_pawan_7,0.913
18,af3_pawan_8,0.913
19,af3_pawan_9,0.909
20,afsample_v1_0,0.874
21,afsample_v1_1,0.875
22,afsample_v1_2,0.874
23,afsample_v1_3,0.869
24,afsample_v1_4,0.884
25,afsample_v1_not_0,0.867
26,afsample_v1_not_1,0.875
27,afsample_v1_not_2,0.871
28,afsample_v1_not_3,0.876
29,afsample_v1_not_4,0.872
30,afsample_v1_r21_not_0,0.858
31,afsample_v1_r21_not_1,0.86
32,afsample_v1_r21_not_2,0.859
33,afsample_v1_r21_not_3,0.857
34,afsample_v1_r21_not_4,0.855
35,afsample_v2_0,0.878
36,afsample_v2_1,0.881
37,afsample_v2_2,0.886
38,afsample_v2_3,0.878
39,afsample_v2_4,0.876
40,afsample_v2_not_0,0.875
41,afsample_v2_not_1,0.885
42,afsample_v2_not_2,0.869
43,afsample_v2_not_3,0.884
44,afsample_v2_not_4,0.875
45,afsample_v2_r21_not_0,0.877
46,afsample_v2_r21_not_1,0.874
47,afsample_v2_r21_not_2,0.884
48,afsample_v2_r21_not_3,0.888
49,afsample_v2_r21_not_4,0.884
50,colabfold_casp16_web_0,0.857
51,colabfold_casp16_web_1,0.862
52,colabfold_casp16_web_2,0.853
53,colabfold_casp16_web_3,0.853
54,colabfold_casp16_web_4,0.853
55,colabfold_casp16_web_not_0,0.88
56,colabfold_casp16_web_not_1,0.877
57,colabfold_casp16_web_not_2,0.881
58,colabfold_casp16_web_not_3,0.876
59,colabfold_casp16_web_not_4,0.877
60,deepmsa2_0_0,0.872
61,deepmsa2_0_1,0.852
62,deepmsa2_0_2,0.882
63,deepmsa2_0_3,0.872
64,deepmsa2_0_4,0.867
65,deepmsa2_1_0,0.864
66,deepmsa2_1_1,0.874
67,deepmsa2_1_2,0.873
68,deepmsa2_1_3,0.87
69,deepmsa2_1_4,0.883
70,deepmsa2_2_0,0.883
71,deepmsa2_2_1,0.888
72,deepmsa2_2_2,0.886
73,deepmsa2_2_3,0.884
74,deepmsa2_2_4,0.888
75,deepmsa2_3_0,0.89
76,deepmsa2_3_1,0.889
77,deepmsa2_3_2,0.888
78,deepmsa2_3_3,0.888
79,deepmsa2_3_4,0.889
80,def_mul_comp_0,0.847
81,def_mul_comp_1,0.84
82,def_mul_comp_2,0.839
83,def_mul_comp_3,0.835
84,def_mul_comp_4,0.833
85,def_mul_drop_nos_0,0.853
86,def_mul_drop_nos_1,0.878
87,def_mul_drop_nos_2,0.86
88,def_mul_drop_nos_3,0.86
89,def_mul_drop_nos_4,0.862
90,def_mul_drop_s_0,0.858
91,def_mul_drop_s_1,0.864
92,def_mul_drop_s_2,0.859
93,def_mul_drop_s_3,0.86
94,def_mul_drop_s_4,0.88
95,def_mul_esm_msa_0,0.858
96,def_mul_esm_msa_1,0.862
97,def_mul_esm_msa_2,0.867
98,def_mul_esm_msa_3,0.851
99,def_mul_esm_msa_4,0.861
100,def_mul_not_drop_nos_0,0.863
101,def_mul_not_drop_nos_1,0.868
102,def_mul_not_drop_nos_2,0.879
103,def_mul_not_drop_nos_3,0.864
104,def_mul_not_drop_nos_4,0.857
105,def_mul_not_drop_s_0,0.881
106,def_mul_not_drop_s_1,0.869
107,def_mul_not_drop_s_2,0.89
108,def_mul_not_drop_s_3,0.879
109,def_mul_not_drop_s_4,0.866
110,def_mul_notemp_0,0.864
111,def_mul_notemp_1,0.864
112,def_mul_notemp_2,0.869
113,def_mul_notemp_3,0.864
114,def_mul_notemp_4,0.869
115,def_mul_pdb_0,0.837
116,def_mul_pdb_1,0.834
117,def_mul_pdb_2,0.833
118,def_mul_pdb_3,0.846
119,def_mul_pdb_4,0.841
120,def_mul_pdb70_0,0.854
121,def_mul_pdb70_1,0.856
122,def_mul_pdb70_2,0.86
123,def_mul_pdb70_3,0.857
124,def_mul_pdb70_4,0.859
125,def_mul_struct_0,0.844
126,def_mul_struct_1,0.843
127,def_mul_struct_2,0.848
128,def_mul_struct_3,0.846
129,def_mul_struct_4,0.845
130,default_multimer_0,0.852
131,default_multimer_1,0.86
132,default_multimer_2,0.865
133,default_multimer_3,0.856
134,default_multimer_4,0.848
135,folds_iter_1_0,0.842
136,folds_iter_1_1,0.833
137,folds_iter_1_2,0.839
138,folds_iter_1_3,0.843
139,folds_iter_1_4,0.841
140,folds_iter_2_0,0.834
141,folds_iter_2_1,0.848
142,folds_iter_2_2,0.852
143,folds_iter_2_3,0.842
144,folds_iter_2_4,0.848
145,folds_iter_esm_1_0,0.862
146,folds_iter_esm_1_1,0.855
147,folds_iter_esm_1_2,0.861
148,folds_iter_esm_1_3,0.863
149,folds_iter_esm_1_4,0.864
150,folds_iter_esm_2_0,0.866
151,folds_iter_esm_2_1,0.864
152,folds_iter_esm_2_2,0.862
153,folds_iter_esm_2_3,0.863
154,folds_iter_esm_2_4,0.849
155,folds_iter_esm_not_1_0,0.861
156,folds_iter_esm_not_1_1,0.863
157,folds_iter_esm_not_1_2,0.872
158,folds_iter_esm_not_1_3,0.864
159,folds_iter_esm_not_1_4,0.86
160,folds_iter_esm_not_2_0,0.875
161,folds_iter_esm_not_2_1,0.882
162,folds_iter_esm_not_2_2,0.863
163,folds_iter_esm_not_2_3,0.872
164,folds_iter_esm_not_2_4,0.868
165,folds_iter_esm_o_1_0,0.864
166,folds_iter_esm_o_1_1,0.865
167,folds_iter_esm_o_1_2,0.859
168,folds_iter_esm_o_1_3,0.863
169,folds_iter_esm_o_1_4,0.858
170,folds_iter_esm_o_2_0,0.853
171,folds_iter_esm_o_2_1,0.854
172,folds_iter_esm_o_2_2,0.864
173,folds_iter_esm_o_2_3,0.863
174,folds_iter_esm_o_2_4,0.852
175,folds_iter_esm_o_not_1_0,0.869
176,folds_iter_esm_o_not_1_1,0.868
177,folds_iter_esm_o_not_1_2,0.871
178,folds_iter_esm_o_not_1_3,0.863
179,folds_iter_esm_o_not_1_4,0.866
180,folds_iter_esm_o_not_2_0,0.862
181,folds_iter_esm_o_not_2_1,0.861
182,folds_iter_esm_o_not_2_2,0.868
183,folds_iter_esm_o_not_2_3,0.883
184,folds_iter_esm_o_not_2_4,0.868
185,folds_iter_not_1_0,0.863
186,folds_iter_not_1_1,0.869
187,folds_iter_not_1_2,0.862
188,folds_iter_not_1_3,0.866
189,folds_iter_not_1_4,0.868
190,folds_iter_not_2_0,0.862
191,folds_iter_not_2_1,0.863
192,folds_iter_not_2_2,0.872
193,folds_iter_not_2_3,0.885
194,folds_iter_not_2_4,0.866
195,folds_iter_o_1_0,0.845
196,folds_iter_o_1_1,0.836
197,folds_iter_o_1_2,0.844
198,folds_iter_o_1_3,0.84
199,folds_iter_o_1_4,0.854
200,folds_iter_o_2_0,0.846
201,folds_iter_o_2_1,0.844
202,folds_iter_o_2_2,0.847
203,folds_iter_o_2_3,0.853
204,folds_iter_o_2_4,0.842
205,folds_iter_o_not_1_0,0.862
206,folds_iter_o_not_1_1,0.866
207,folds_iter_o_not_1_2,0.863
208,folds_iter_o_not_1_3,0.862
209,folds_iter_o_not_1_4,0.862
210,folds_iter_o_not_2_0,0.863
211,folds_iter_o_not_2_1,0.86
212,folds_iter_o_not_2_2,0.862
213,folds_iter_o_not_2_3,0.871
214,folds_iter_o_not_2_4,0.864
215,pdb_inter_prot_sto_0,0.882
216,pdb_inter_prot_sto_1,0.878
217,pdb_inter_prot_sto_2,0.874
218,pdb_inter_prot_sto_3,0.878
219,pdb_inter_prot_sto_4,0.882
220,pdb_inter_ref_a3m_0,0.882
221,pdb_inter_ref_a3m_1,0.864
222,pdb_inter_ref_a3m_2,0.875
223,pdb_inter_ref_a3m_3,0.855
224,pdb_inter_ref_a3m_4,0.773
225,pdb_inter_ref_sto_0,0.875
226,pdb_inter_ref_sto_1,0.873
227,pdb_inter_ref_sto_2,0.877
228,pdb_inter_ref_sto_3,0.874
229,pdb_inter_ref_sto_4,0.876
230,spec_comp_0,0.745
231,spec_comp_1,0.733
232,spec_comp_2,0.819
233,spec_comp_3,0.77
234,spec_comp_4,0.823
235,spec_inter_prot_sto_0,0.874
236,spec_inter_prot_sto_1,0.853
237,spec_inter_prot_sto_2,0.853
238,spec_inter_prot_sto_3,0.857
239,spec_inter_prot_sto_4,0.855
240,spec_inter_ref_a3m_0,0.836
241,spec_inter_ref_a3m_1,0.855
242,spec_inter_ref_a3m_2,0.743
243,spec_inter_ref_a3m_3,0.79
244,spec_inter_ref_a3m_4,0.766
245,spec_inter_ref_sto_0,0.852
