,model,tmscore
0,afsample_v1_0,0.151
1,afsample_v1_1,0.158
2,afsample_v1_2,0.155
3,afsample_v1_3,0.173
4,afsample_v1_4,0.155
5,afsample_v1_not_0,0.14
6,afsample_v1_not_1,0.153
7,afsample_v1_not_2,0.143
8,afsample_v1_not_3,0.156
9,afsample_v1_not_4,0.172
10,afsample_v1_r21_not_0,0.157
11,afsample_v1_r21_not_1,0.147
12,afsample_v1_r21_not_2,0.147
13,afsample_v1_r21_not_3,0.143
14,afsample_v1_r21_not_4,0.158
15,afsample_v2_0,0.154
16,afsample_v2_1,0.139
17,afsample_v2_2,0.136
18,afsample_v2_3,0.144
19,afsample_v2_4,0.144
20,afsample_v2_not_0,0.134
21,afsample_v2_not_1,0.135
22,afsample_v2_not_2,0.139
23,afsample_v2_not_3,0.14
24,afsample_v2_not_4,0.132
25,afsample_v2_r21_not_0,0.157
26,afsample_v2_r21_not_1,0.163
27,afsample_v2_r21_not_2,0.154
28,afsample_v2_r21_not_3,0.158
29,afsample_v2_r21_not_4,0.156
30,deepmsa2_0_0,0.147
31,deepmsa2_0_1,0.144
32,deepmsa2_0_2,0.144
33,deepmsa2_0_3,0.149
34,deepmsa2_0_4,0.147
35,deepmsa2_1_0,0.145
36,deepmsa2_1_1,0.144
37,deepmsa2_1_2,0.148
38,deepmsa2_1_3,0.136
39,deepmsa2_1_4,0.142
40,deepmsa2_10_0,0.135
41,deepmsa2_10_1,0.124
42,deepmsa2_10_2,0.126
43,deepmsa2_10_3,0.137
44,deepmsa2_10_4,0.128
45,deepmsa2_11_0,0.129
46,deepmsa2_11_1,0.113
47,deepmsa2_11_2,0.135
48,deepmsa2_11_3,0.136
49,deepmsa2_11_4,0.135
50,deepmsa2_12_0,0.135
51,deepmsa2_12_1,0.141
52,deepmsa2_12_2,0.132
53,deepmsa2_12_3,0.14
54,deepmsa2_12_4,0.128
55,deepmsa2_13_0,0.137
56,deepmsa2_13_1,0.121
57,deepmsa2_13_2,0.12
58,deepmsa2_13_3,0.124
59,deepmsa2_13_4,0.145
60,deepmsa2_14_0,0.145
61,deepmsa2_14_1,0.122
62,deepmsa2_14_2,0.114
63,deepmsa2_14_3,0.114
64,deepmsa2_14_4,0.125
65,deepmsa2_2_0,0.142
66,deepmsa2_2_1,0.141
67,deepmsa2_2_2,0.149
68,deepmsa2_2_3,0.15
69,deepmsa2_2_4,0.142
70,deepmsa2_3_0,0.141
71,deepmsa2_3_1,0.146
72,deepmsa2_3_2,0.142
73,deepmsa2_3_3,0.147
74,deepmsa2_3_4,0.145
75,deepmsa2_4_0,0.142
76,deepmsa2_4_1,0.145
77,deepmsa2_4_2,0.147
78,deepmsa2_4_3,0.138
79,deepmsa2_4_4,0.142
80,deepmsa2_5_0,0.145
81,deepmsa2_5_1,0.143
82,deepmsa2_5_2,0.142
83,deepmsa2_5_3,0.142
84,deepmsa2_5_4,0.147
85,deepmsa2_6_0,0.141
86,deepmsa2_6_1,0.126
87,deepmsa2_6_2,0.144
88,deepmsa2_6_3,0.153
89,deepmsa2_6_4,0.146
90,deepmsa2_7_0,0.143
91,deepmsa2_7_1,0.143
92,deepmsa2_7_2,0.142
93,deepmsa2_7_3,0.148
94,deepmsa2_7_4,0.148
95,deepmsa2_8_0,0.139
96,deepmsa2_8_1,0.152
97,deepmsa2_8_2,0.142
98,deepmsa2_8_3,0.142
99,deepmsa2_8_4,0.143
100,deepmsa2_9_0,0.139
101,deepmsa2_9_1,0.169
102,deepmsa2_9_2,0.147
103,deepmsa2_9_3,0.154
104,deepmsa2_9_4,0.139
105,def_mul_comp_0,0.137
106,def_mul_comp_1,0.147
107,def_mul_comp_2,0.145
108,def_mul_comp_3,0.156
109,def_mul_comp_4,0.15
110,def_mul_drop_nos_0,0.137
111,def_mul_drop_nos_1,0.143
112,def_mul_drop_nos_2,0.142
113,def_mul_drop_nos_3,0.143
114,def_mul_drop_nos_4,0.15
115,def_mul_drop_s_0,0.145
116,def_mul_drop_s_1,0.144
117,def_mul_drop_s_2,0.138
118,def_mul_drop_s_3,0.146
119,def_mul_drop_s_4,0.133
120,def_mul_esm_msa_0,0.145
121,def_mul_esm_msa_1,0.141
122,def_mul_esm_msa_2,0.147
123,def_mul_esm_msa_3,0.131
124,def_mul_esm_msa_4,0.144
125,def_mul_not_drop_nos_0,0.015
126,def_mul_not_drop_nos_1,0.018
127,def_mul_not_drop_nos_2,0.014
128,def_mul_not_drop_nos_3,0.011
129,def_mul_not_drop_nos_4,0.014
130,def_mul_not_drop_s_0,0.029
131,def_mul_not_drop_s_1,0.015
132,def_mul_not_drop_s_2,0.014
133,def_mul_not_drop_s_3,0.013
134,def_mul_not_drop_s_4,0.014
135,def_mul_notemp_0,0.011
136,def_mul_notemp_1,0.022
137,def_mul_notemp_2,0.006
138,def_mul_notemp_3,0.008
139,def_mul_notemp_4,0.013
140,def_mul_pdb_0,0.144
141,def_mul_pdb_1,0.168
142,def_mul_pdb_2,0.161
143,def_mul_pdb_3,0.145
144,def_mul_pdb_4,0.147
145,def_mul_pdb70_0,0.127
146,def_mul_pdb70_1,0.143
147,def_mul_pdb70_2,0.141
148,def_mul_pdb70_3,0.127
149,def_mul_pdb70_4,0.183
150,def_mul_struct_0,0.127
151,def_mul_struct_1,0.125
152,def_mul_struct_2,0.122
153,def_mul_struct_3,0.123
154,def_mul_struct_4,0.122
155,default_multimer_0,0.137
156,default_multimer_1,0.149
157,default_multimer_2,0.138
158,default_multimer_3,0.131
159,default_multimer_4,0.135
160,folds_iter_1_0,0.119
161,folds_iter_1_1,0.107
162,folds_iter_1_2,0.114
163,folds_iter_1_3,0.116
164,folds_iter_1_4,0.112
165,folds_iter_2_0,0.204
166,folds_iter_2_1,0.197
167,folds_iter_2_2,0.235
168,folds_iter_2_3,0.24
169,folds_iter_2_4,0.211
170,folds_iter_esm_1_0,0.127
171,folds_iter_esm_1_1,0.135
172,folds_iter_esm_1_2,0.138
173,folds_iter_esm_1_3,0.137
174,folds_iter_esm_1_4,0.13
175,folds_iter_esm_2_0,0.147
176,folds_iter_esm_2_1,0.135
177,folds_iter_esm_2_2,0.122
178,folds_iter_esm_2_3,0.132
179,folds_iter_esm_2_4,0.135
180,folds_iter_esm_not_1_0,0.027
181,folds_iter_esm_not_1_1,0.051
182,folds_iter_esm_not_1_2,0.086
183,folds_iter_esm_not_1_3,0.016
184,folds_iter_esm_not_1_4,0.007
185,folds_iter_esm_not_2_0,0.009
186,folds_iter_esm_not_2_1,0.019
187,folds_iter_esm_not_2_2,0.011
188,folds_iter_esm_not_2_3,0.059
189,folds_iter_esm_not_2_4,0.016
190,folds_iter_esm_o_1_0,0.132
191,folds_iter_esm_o_1_1,0.129
192,folds_iter_esm_o_1_2,0.134
193,folds_iter_esm_o_1_3,0.133
194,folds_iter_esm_o_1_4,0.142
195,folds_iter_esm_o_2_0,0.128
196,folds_iter_esm_o_2_1,0.14
197,folds_iter_esm_o_2_2,0.134
198,folds_iter_esm_o_2_3,0.147
199,folds_iter_esm_o_2_4,0.122
200,folds_iter_esm_o_not_1_0,0.016
201,folds_iter_esm_o_not_1_1,0.016
202,folds_iter_esm_o_not_1_2,0.014
203,folds_iter_esm_o_not_1_3,0.015
204,folds_iter_esm_o_not_1_4,0.015
205,folds_iter_esm_o_not_2_0,0.009
206,folds_iter_esm_o_not_2_1,0.016
207,folds_iter_esm_o_not_2_2,0.017
208,folds_iter_esm_o_not_2_3,0.033
209,folds_iter_esm_o_not_2_4,0.009
210,folds_iter_not_1_0,0.011
211,folds_iter_not_1_1,0.018
212,folds_iter_not_1_2,0.067
213,folds_iter_not_1_3,0.016
214,folds_iter_not_1_4,0.015
215,folds_iter_not_2_0,0.02
216,folds_iter_not_2_1,0.025
217,folds_iter_not_2_2,0.014
218,folds_iter_not_2_3,0.015
219,folds_iter_not_2_4,0.018
220,folds_iter_o_1_0,0.229
221,folds_iter_o_1_1,0.207
222,folds_iter_o_1_2,0.216
223,folds_iter_o_1_3,0.114
224,folds_iter_o_1_4,0.116
225,folds_iter_o_2_0,0.202
226,folds_iter_o_2_1,0.2
227,folds_iter_o_2_2,0.184
228,folds_iter_o_2_3,0.218
229,folds_iter_o_2_4,0.222
230,folds_iter_o_not_1_0,0.052
231,folds_iter_o_not_1_1,0.016
232,folds_iter_o_not_1_2,0.01
233,folds_iter_o_not_1_3,0.014
234,folds_iter_o_not_1_4,0.013
235,folds_iter_o_not_2_0,0.053
236,folds_iter_o_not_2_1,0.011
237,folds_iter_o_not_2_2,0.011
238,folds_iter_o_not_2_3,0.041
239,folds_iter_o_not_2_4,0.017
240,pdb_inter_prot_sto_0,0.139
241,pdb_inter_prot_sto_1,0.142
242,pdb_inter_prot_sto_2,0.132
243,pdb_inter_prot_sto_3,0.136
244,pdb_inter_prot_sto_4,0.127
245,pdb_inter_ref_a3m_0,0.152
246,pdb_inter_ref_a3m_1,0.147
247,pdb_inter_ref_a3m_2,0.153
248,pdb_inter_ref_a3m_3,0.133
249,pdb_inter_ref_a3m_4,0.135
250,pdb_inter_ref_sto_0,0.154
251,pdb_inter_ref_sto_1,0.137
252,pdb_inter_ref_sto_2,0.144
253,pdb_inter_ref_sto_3,0.129
254,pdb_inter_ref_sto_4,0.127
255,spec_comp_0,0.149
256,spec_comp_1,0.131
257,spec_comp_2,0.121
258,spec_comp_3,0.122
259,spec_comp_4,0.128
260,spec_inter_prot_sto_0,0.145
261,spec_inter_prot_sto_1,0.159
262,spec_inter_prot_sto_2,0.13
263,spec_inter_prot_sto_3,0.142
264,spec_inter_prot_sto_4,0.148
265,spec_inter_ref_a3m_0,0.145
266,spec_inter_ref_a3m_1,0.144
267,spec_inter_ref_a3m_2,0.152
268,spec_inter_ref_a3m_3,0.152
269,spec_inter_ref_a3m_4,0.14
270,spec_inter_ref_sto_0,0.137
271,spec_inter_ref_sto_1,0.16
272,spec_inter_ref_sto_2,0.146
273,spec_inter_ref_sto_3,0.166
274,spec_inter_ref_sto_4,0.145
275,spec_pdb_0,0.143
276,spec_pdb_1,0.15
277,spec_pdb_2,0.128
278,spec_pdb_3,0.143
279,spec_pdb_4,0.145
280,spec_pdb70_0,0.15
281,spec_pdb70_1,0.116
282,spec_pdb70_2,0.114
283,spec_pdb70_3,0.183
284,spec_pdb70_4,0.116
285,spec_struct_0,0.157
286,spec_struct_1,0.18
287,spec_struct_2,0.188
288,spec_struct_3,0.164
289,spec_struct_4,0.157
290,uniclust_ox_a3m_0,0.132
291,uniclust_ox_a3m_1,0.131
292,uniclust_ox_a3m_2,0.129
293,uniclust_ox_a3m_3,0.122
294,uniclust_ox_a3m_4,0.153
