,model,tmscore
0,af3_jian_0,0.601
1,af3_jian_1,0.585
2,af3_jian_2,0.574
3,af3_jian_3,0.605
4,af3_jian_4,0.594
5,af3_jian_5,0.597
6,af3_jian_6,0.599
7,af3_jian_7,0.594
8,af3_jian_8,0.57
9,af3_jian_9,0.6
10,af3_pawan_0,0.609
11,af3_pawan_1,0.601
12,af3_pawan_2,0.598
13,af3_pawan_3,0.589
14,af3_pawan_4,0.6
15,af3_pawan_5,0.597
16,af3_pawan_6,0.576
17,af3_pawan_7,0.611
18,af3_pawan_8,0.576
19,af3_pawan_9,0.588
20,afsample_v1_0,0.229
21,afsample_v1_1,0.11
22,afsample_v1_2,0.119
23,afsample_v1_3,0.103
24,afsample_v1_4,0.235
25,afsample_v1_not_0,0.109
26,afsample_v1_not_1,0.116
27,afsample_v1_not_2,0.102
28,afsample_v1_not_3,0.238
29,afsample_v1_not_4,0.105
30,afsample_v1_r21_not_0,0.316
31,afsample_v1_r21_not_1,0.328
32,afsample_v1_r21_not_2,0.315
33,afsample_v1_r21_not_3,0.309
34,afsample_v1_r21_not_4,0.235
35,afsample_v2_0,0.601
36,afsample_v2_1,0.402
37,afsample_v2_2,0.608
38,afsample_v2_3,0.621
39,afsample_v2_4,0.421
40,afsample_v2_not_0,0.439
41,afsample_v2_not_1,0.457
42,afsample_v2_not_2,0.475
43,afsample_v2_not_3,0.617
44,afsample_v2_not_4,0.615
45,afsample_v2_r21_not_0,0.616
46,afsample_v2_r21_not_1,0.457
47,afsample_v2_r21_not_2,0.414
48,afsample_v2_r21_not_3,0.424
49,afsample_v2_r21_not_4,0.408
50,colabfold_casp16_web_0,0.577
51,colabfold_casp16_web_1,0.583
52,colabfold_casp16_web_2,0.562
53,colabfold_casp16_web_3,0.58
54,colabfold_casp16_web_4,0.589
55,colabfold_casp16_web_not_0,0.615
56,colabfold_casp16_web_not_1,0.585
57,colabfold_casp16_web_not_2,0.577
58,colabfold_casp16_web_not_3,0.584
59,colabfold_casp16_web_not_4,0.543
60,deepmsa2_0_0,0.435
61,deepmsa2_0_1,0.448
62,deepmsa2_0_2,0.431
63,deepmsa2_0_3,0.419
64,deepmsa2_0_4,0.444
65,deepmsa2_1_0,0.389
66,deepmsa2_1_1,0.592
67,deepmsa2_1_2,0.428
68,deepmsa2_1_3,0.421
69,deepmsa2_1_4,0.583
70,deepmsa2_2_0,0.602
71,deepmsa2_2_1,0.43
72,deepmsa2_2_2,0.439
73,deepmsa2_2_3,0.434
74,deepmsa2_2_4,0.594
75,deepmsa2_3_0,0.582
76,deepmsa2_3_1,0.59
77,deepmsa2_3_2,0.492
78,deepmsa2_3_3,0.502
79,deepmsa2_3_4,0.51
80,deepmsa2_4_0,0.292
81,deepmsa2_4_1,0.307
82,deepmsa2_4_2,0.279
83,deepmsa2_4_3,0.279
84,deepmsa2_4_4,0.299
85,deepmsa2_5_0,0.607
86,deepmsa2_5_1,0.61
87,deepmsa2_5_2,0.607
88,deepmsa2_5_3,0.55
89,deepmsa2_5_4,0.607
90,deepmsa2_6_0,0.601
91,deepmsa2_6_1,0.602
92,deepmsa2_6_2,0.607
93,deepmsa2_6_3,0.604
94,deepmsa2_6_4,0.606
95,deepmsa2_7_0,0.597
96,deepmsa2_7_1,0.607
97,deepmsa2_7_2,0.604
98,deepmsa2_7_3,0.61
99,deepmsa2_7_4,0.606
100,def_mul_comp_0,0.606
101,def_mul_comp_1,0.57
102,def_mul_comp_2,0.574
103,def_mul_comp_3,0.579
104,def_mul_comp_4,0.577
105,def_mul_drop_nos_0,0.348
106,def_mul_drop_nos_1,0.347
107,def_mul_drop_nos_2,0.338
108,def_mul_drop_nos_3,0.35
109,def_mul_drop_nos_4,0.318
110,def_mul_drop_s_0,0.457
111,def_mul_drop_s_1,0.446
112,def_mul_drop_s_2,0.351
113,def_mul_drop_s_3,0.373
114,def_mul_drop_s_4,0.332
115,def_mul_esm_msa_0,0.569
116,def_mul_esm_msa_1,0.466
117,def_mul_esm_msa_2,0.324
118,def_mul_esm_msa_3,0.357
119,def_mul_esm_msa_4,0.571
120,def_mul_not_drop_nos_0,0.577
121,def_mul_not_drop_nos_1,0.577
122,def_mul_not_drop_nos_2,0.578
123,def_mul_not_drop_nos_3,0.575
124,def_mul_not_drop_nos_4,0.576
125,def_mul_not_drop_s_0,0.578
126,def_mul_not_drop_s_1,0.57
127,def_mul_not_drop_s_2,0.575
128,def_mul_not_drop_s_3,0.578
129,def_mul_not_drop_s_4,0.576
130,def_mul_notemp_0,0.579
131,def_mul_notemp_1,0.582
132,def_mul_notemp_2,0.574
133,def_mul_notemp_3,0.575
134,def_mul_notemp_4,0.592
135,def_mul_pdb_0,0.578
136,def_mul_pdb_1,0.58
137,def_mul_pdb_2,0.595
138,def_mul_pdb_3,0.597
139,def_mul_pdb_4,0.598
140,def_mul_pdb70_0,0.601
141,def_mul_pdb70_1,0.581
142,def_mul_pdb70_2,0.587
143,def_mul_pdb70_3,0.574
144,def_mul_pdb70_4,0.581
145,def_mul_struct_0,0.57
146,def_mul_struct_1,0.581
