,model,tmscore
0,af3_jian_0,0.903
1,af3_jian_1,0.897
2,af3_jian_2,0.903
3,af3_jian_3,0.896
4,af3_jian_4,0.905
5,af3_jian_5,0.903
6,af3_jian_6,0.895
7,af3_jian_7,0.9
8,af3_jian_8,0.907
9,af3_jian_9,0.895
10,af3_pawan_0,0.894
11,af3_pawan_1,0.905
12,af3_pawan_2,0.903
13,af3_pawan_3,0.903
14,af3_pawan_4,0.898
15,af3_pawan_5,0.897
16,af3_pawan_6,0.891
17,af3_pawan_7,0.894
18,af3_pawan_8,0.902
19,af3_pawan_9,0.899
20,afsample_v1_0,0.915
21,afsample_v1_1,0.922
22,afsample_v1_2,0.913
23,afsample_v1_3,0.916
24,afsample_v1_4,0.918
25,afsample_v1_not_0,0.902
26,afsample_v1_not_1,0.9
27,afsample_v1_not_2,0.92
28,afsample_v1_not_3,0.903
29,afsample_v1_not_4,0.921
30,afsample_v2_0,0.909
31,afsample_v2_1,0.919
32,afsample_v2_2,0.921
33,afsample_v2_3,0.917
34,afsample_v2_4,0.917
35,afsample_v2_not_0,0.912
36,afsample_v2_not_1,0.91
37,afsample_v2_not_2,0.912
38,afsample_v2_not_3,0.922
39,afsample_v2_not_4,0.912
40,deepmsa2_0_0,0.921
41,deepmsa2_0_1,0.92
42,deepmsa2_0_2,0.919
43,deepmsa2_0_3,0.918
44,deepmsa2_0_4,0.913
45,deepmsa2_1_0,0.92
46,deepmsa2_1_1,0.92
47,deepmsa2_1_2,0.92
48,deepmsa2_1_3,0.914
49,deepmsa2_1_4,0.91
50,deepmsa2_10_0,0.906
51,deepmsa2_10_1,0.909
52,deepmsa2_10_2,0.901
53,deepmsa2_10_3,0.904
54,deepmsa2_10_4,0.905
55,deepmsa2_11_0,0.904
56,deepmsa2_11_1,0.919
57,deepmsa2_11_2,0.912
58,deepmsa2_11_3,0.899
59,deepmsa2_11_4,0.903
60,deepmsa2_12_0,0.912
61,deepmsa2_12_1,0.902
62,deepmsa2_12_2,0.901
63,deepmsa2_12_3,0.902
64,deepmsa2_12_4,0.912
65,deepmsa2_13_0,0.921
66,deepmsa2_13_1,0.92
67,deepmsa2_13_2,0.92
68,deepmsa2_13_3,0.919
69,deepmsa2_13_4,0.922
70,deepmsa2_14_0,0.909
71,deepmsa2_14_1,0.903
72,deepmsa2_14_2,0.904
73,deepmsa2_14_3,0.918
74,deepmsa2_14_4,0.91
75,deepmsa2_15_0,0.908
76,deepmsa2_15_1,0.905
77,deepmsa2_15_2,0.9
78,deepmsa2_15_3,0.904
79,deepmsa2_15_4,0.911
80,deepmsa2_2_0,0.921
81,deepmsa2_2_1,0.912
82,deepmsa2_2_2,0.92
83,deepmsa2_2_3,0.92
84,deepmsa2_2_4,0.917
85,deepmsa2_3_0,0.902
86,deepmsa2_3_1,0.913
87,deepmsa2_3_2,0.91
88,deepmsa2_3_3,0.91
89,deepmsa2_3_4,0.907
90,deepmsa2_4_0,0.902
91,deepmsa2_4_1,0.904
92,deepmsa2_4_2,0.901
93,deepmsa2_4_3,0.904
94,deepmsa2_4_4,0.916
95,deepmsa2_5_0,0.917
96,deepmsa2_5_1,0.909
97,deepmsa2_5_2,0.91
98,deepmsa2_5_3,0.91
99,deepmsa2_5_4,0.914
100,deepmsa2_6_0,0.909
101,deepmsa2_6_1,0.906
102,deepmsa2_6_2,0.913
103,deepmsa2_6_3,0.921
104,deepmsa2_6_4,0.91
105,deepmsa2_7_0,0.916
106,deepmsa2_7_1,0.919
107,deepmsa2_7_2,0.905
108,deepmsa2_7_3,0.915
109,deepmsa2_7_4,0.915
110,deepmsa2_8_0,0.91
111,deepmsa2_8_1,0.904
112,deepmsa2_8_2,0.904
113,deepmsa2_8_3,0.912
114,deepmsa2_8_4,0.91
115,deepmsa2_9_0,0.908
116,deepmsa2_9_1,0.903
117,deepmsa2_9_2,0.904
118,deepmsa2_9_3,0.907
119,deepmsa2_9_4,0.913
120,def_mul_comp_0,0.92
121,def_mul_comp_1,0.919
122,def_mul_comp_2,0.919
123,def_mul_comp_3,0.918
124,def_mul_comp_4,0.921
125,def_mul_drop_nos_0,0.921
126,def_mul_drop_nos_1,0.917
127,def_mul_drop_nos_2,0.919
128,def_mul_drop_nos_3,0.92
129,def_mul_drop_nos_4,0.916
130,def_mul_drop_s_0,0.918
131,def_mul_drop_s_1,0.918
132,def_mul_drop_s_2,0.918
133,def_mul_drop_s_3,0.918
134,def_mul_drop_s_4,0.919
135,def_mul_esm_msa_0,0.921
136,def_mul_esm_msa_1,0.921
137,def_mul_esm_msa_2,0.92
138,def_mul_esm_msa_3,0.92
139,def_mul_esm_msa_4,0.92
140,def_mul_nopair_0,0.92
141,def_mul_nopair_1,0.917
142,def_mul_nopair_2,0.918
143,def_mul_nopair_3,0.915
144,def_mul_nopair_4,0.916
145,def_mul_not_drop_nos_0,0.914
146,def_mul_not_drop_nos_1,0.918
