,model,tmscore
0,af3_jian_0,0.752
1,af3_jian_1,0.792
2,af3_jian_2,0.753
3,af3_jian_3,0.782
4,af3_jian_4,0.793
5,af3_jian_5,0.775
6,af3_jian_6,0.786
7,af3_jian_7,0.754
8,af3_jian_8,0.779
9,af3_jian_9,0.78
10,af3_pawan_0,0.748
11,af3_pawan_1,0.75
12,af3_pawan_2,0.767
13,af3_pawan_3,0.739
14,af3_pawan_4,0.779
15,af3_pawan_5,0.656
16,af3_pawan_6,0.762
17,af3_pawan_7,0.756
18,af3_pawan_8,0.779
19,af3_pawan_9,0.814
20,afsample_v1_0,0.611
21,afsample_v1_1,0.618
22,afsample_v1_2,0.619
23,afsample_v1_3,0.621
24,afsample_v1_4,0.612
25,afsample_v1_not_0,0.606
26,afsample_v1_not_1,0.605
27,afsample_v1_not_2,0.611
28,afsample_v1_not_3,0.626
29,afsample_v1_not_4,0.609
30,afsample_v1_r21_not_0,0.641
31,afsample_v1_r21_not_1,0.639
32,afsample_v1_r21_not_2,0.641
33,afsample_v1_r21_not_3,0.638
34,afsample_v1_r21_not_4,0.619
35,afsample_v2_0,0.271
36,afsample_v2_1,0.275
37,afsample_v2_2,0.772
38,afsample_v2_3,0.66
39,afsample_v2_4,0.774
40,afsample_v2_not_0,0.701
41,afsample_v2_not_1,0.79
42,afsample_v2_not_2,0.789
43,afsample_v2_not_3,0.79
44,afsample_v2_not_4,0.787
45,afsample_v2_r21_not_0,0.246
46,afsample_v2_r21_not_1,0.244
47,afsample_v2_r21_not_2,0.245
48,afsample_v2_r21_not_3,0.784
49,afsample_v2_r21_not_4,0.782
50,deepmsa2_0_0,0.803
51,deepmsa2_0_1,0.806
52,deepmsa2_0_2,0.797
53,deepmsa2_0_3,0.801
54,deepmsa2_0_4,0.814
55,deepmsa2_1_0,0.665
56,deepmsa2_1_1,0.8
57,deepmsa2_1_2,0.798
58,deepmsa2_1_3,0.796
59,deepmsa2_1_4,0.675
60,deepmsa2_2_0,0.807
61,deepmsa2_2_1,0.804
62,deepmsa2_2_2,0.822
63,deepmsa2_2_3,0.806
