,model,tmscore
0,af3_jian_0,0.6
1,af3_jian_1,0.705
2,af3_jian_2,0.591
3,af3_jian_3,0.602
4,af3_jian_4,0.609
5,af3_jian_5,0.619
6,af3_jian_6,0.639
7,af3_jian_7,0.616
8,af3_jian_8,0.593
9,af3_jian_9,0.74
10,af3_pawan_0,0.591
11,af3_pawan_1,0.586
12,af3_pawan_2,0.598
13,af3_pawan_3,0.574
14,af3_pawan_4,0.593
15,af3_pawan_5,0.585
16,af3_pawan_6,0.619
17,af3_pawan_7,0.608
18,af3_pawan_8,0.625
19,af3_pawan_9,0.654
20,afsample_v1_0,0.606
21,afsample_v1_1,0.601
22,afsample_v1_2,0.611
23,afsample_v1_3,0.604
24,afsample_v1_4,0.61
25,afsample_v1_not_0,0.613
26,afsample_v1_not_1,0.611
27,afsample_v1_not_2,0.621
28,afsample_v1_not_3,0.609
29,afsample_v1_not_4,0.609
30,afsample_v1_r21_not_0,0.622
31,afsample_v1_r21_not_1,0.622
32,afsample_v1_r21_not_2,0.622
33,afsample_v1_r21_not_3,0.623
34,afsample_v1_r21_not_4,0.622
35,afsample_v2_0,0.662
36,afsample_v2_1,0.676
37,afsample_v2_2,0.668
38,afsample_v2_3,0.665
39,afsample_v2_4,0.684
40,afsample_v2_not_0,0.666
41,afsample_v2_not_1,0.676
42,afsample_v2_not_2,0.685
43,afsample_v2_not_3,0.665
44,afsample_v2_not_4,0.679
45,afsample_v2_r21_not_0,0.695
46,afsample_v2_r21_not_1,0.679
47,afsample_v2_r21_not_2,0.687
48,afsample_v2_r21_not_3,0.69
49,afsample_v2_r21_not_4,0.702
50,deepmsa2_0_0,0.685
51,deepmsa2_0_1,0.7
52,deepmsa2_0_2,0.683
53,deepmsa2_0_3,0.685
54,deepmsa2_0_4,0.685
55,deepmsa2_1_0,0.699
56,deepmsa2_1_1,0.688
57,deepmsa2_1_2,0.687
58,deepmsa2_1_3,0.696
59,deepmsa2_1_4,0.67
60,deepmsa2_2_0,0.624
61,deepmsa2_2_1,0.456
62,deepmsa2_2_2,0.684
63,deepmsa2_2_3,0.683
64,deepmsa2_2_4,0.686
65,deepmsa2_3_0,0.702
66,deepmsa2_3_1,0.686
67,deepmsa2_3_2,0.692
68,deepmsa2_3_3,0.685
69,deepmsa2_3_4,0.673
70,deepmsa2_4_0,0.625
71,deepmsa2_4_1,0.624
72,deepmsa2_4_2,0.628
73,deepmsa2_4_3,0.626
74,deepmsa2_4_4,0.685
75,deepmsa2_5_0,0.632
76,deepmsa2_5_1,0.625
77,deepmsa2_5_2,0.625
78,deepmsa2_5_3,0.628
79,deepmsa2_5_4,0.67
80,deepmsa2_6_0,0.625
81,deepmsa2_6_1,0.63
82,deepmsa2_6_2,0.624
83,deepmsa2_6_3,0.679
84,deepmsa2_6_4,0.681
85,deepmsa2_7_0,0.627
86,deepmsa2_7_1,0.625
87,deepmsa2_7_2,0.626
88,deepmsa2_7_3,0.629
89,deepmsa2_7_4,0.624
90,def_mul_comp_0,0.654
91,def_mul_comp_1,0.663
92,def_mul_comp_2,0.659
93,def_mul_comp_3,0.665
94,def_mul_comp_4,0.66
95,def_mul_drop_nos_0,0.641
96,def_mul_drop_nos_1,0.64
97,def_mul_drop_nos_2,0.659
98,def_mul_drop_nos_3,0.672
99,def_mul_drop_nos_4,0.648
100,def_mul_drop_s_0,0.648
101,def_mul_drop_s_1,0.654
102,def_mul_drop_s_2,0.641
103,def_mul_drop_s_3,0.634
104,def_mul_drop_s_4,0.644
105,def_mul_esm_msa_0,0.614
106,def_mul_esm_msa_1,0.628
107,def_mul_esm_msa_2,0.624
108,def_mul_esm_msa_3,0.669
109,def_mul_esm_msa_4,0.672
110,def_mul_nopair_0,0.652
111,def_mul_nopair_1,0.68
112,def_mul_nopair_2,0.643
113,def_mul_nopair_3,0.618
114,def_mul_nopair_4,0.684
115,def_mul_not_drop_nos_0,0.596
116,def_mul_not_drop_nos_1,0.602
117,def_mul_not_drop_nos_2,0.615
118,def_mul_not_drop_nos_3,0.621
119,def_mul_not_drop_nos_4,0.796
120,def_mul_not_drop_s_0,0.605
121,def_mul_not_drop_s_1,0.655
122,def_mul_not_drop_s_2,0.599
123,def_mul_not_drop_s_3,0.623
124,def_mul_not_drop_s_4,0.617
125,def_mul_notemp_0,0.607
126,def_mul_notemp_1,0.584
127,def_mul_notemp_2,0.601
128,def_mul_notemp_3,0.596
129,def_mul_notemp_4,0.598
130,def_mul_pdb_0,0.641
131,def_mul_pdb_1,0.654
132,def_mul_pdb_2,0.663
133,def_mul_pdb_3,0.65
134,def_mul_pdb_4,0.655
135,def_mul_pdb70_0,0.687
136,def_mul_pdb70_1,0.642
137,def_mul_pdb70_2,0.654
138,def_mul_pdb70_3,0.65
139,def_mul_pdb70_4,0.659
140,def_mul_struct_0,0.663
141,def_mul_struct_1,0.664
