,model,tmscore
0,af3_jian_0,0.871
1,af3_jian_1,0.874
2,af3_jian_2,0.873
3,af3_jian_3,0.876
4,af3_jian_4,0.836
5,af3_pawan_0,0.871
6,af3_pawan_1,0.875
7,af3_pawan_2,0.869
8,af3_pawan_3,0.876
9,af3_pawan_4,0.87
10,af3_refine_0,0.51
11,af3_refine_1,0.496
12,af3_refine_2,0.505
13,af3_refine_3,0.553
14,af3_refine_4,0.492
15,afsample_v1_0,0.798
16,afsample_v1_1,0.838
17,afsample_v1_2,0.9
18,afsample_v1_3,0.769
19,afsample_v1_4,0.777
20,afsample_v1_not_0,0.826
21,afsample_v1_not_1,0.872
22,afsample_v1_not_2,0.818
23,afsample_v1_not_3,0.764
24,afsample_v1_not_4,0.778
25,afsample_v1_r21_not_0,0.897
26,afsample_v1_r21_not_1,0.786
27,afsample_v1_r21_not_2,0.896
28,afsample_v1_r21_not_3,0.862
29,afsample_v1_r21_not_4,0.898
30,afsample_v2_0,0.897
31,afsample_v2_1,0.926
32,afsample_v2_2,0.863
33,afsample_v2_3,0.881
34,afsample_v2_4,0.883
35,afsample_v2_not_0,0.91
36,afsample_v2_not_1,0.858
37,afsample_v2_not_2,0.889
38,afsample_v2_not_3,0.921
39,afsample_v2_not_4,0.889
40,afsample_v2_r21_not_0,0.926
41,afsample_v2_r21_not_1,0.925
42,afsample_v2_r21_not_2,0.911
43,afsample_v2_r21_not_3,0.929
44,afsample_v2_r21_not_4,0.927
45,deepmsa2_0_0,0.637
46,deepmsa2_0_1,0.615
47,deepmsa2_0_2,0.571
48,deepmsa2_0_3,0.555
49,deepmsa2_0_4,0.609
50,deepmsa2_1_0,0.55
51,deepmsa2_1_1,0.586
52,deepmsa2_1_2,0.677
53,deepmsa2_1_3,0.592
54,deepmsa2_1_4,0.626
55,deepmsa2_10_0,0.82
56,deepmsa2_10_1,0.833
57,deepmsa2_10_2,0.857
58,deepmsa2_10_3,0.74
59,deepmsa2_10_4,0.609
60,deepmsa2_11_0,0.907
61,deepmsa2_11_1,0.792
62,deepmsa2_11_2,0.825
63,deepmsa2_11_3,0.823
64,deepmsa2_11_4,0.627
65,deepmsa2_12_0,0.851
66,deepmsa2_12_1,0.777
67,deepmsa2_12_2,0.757
68,deepmsa2_12_3,0.748
69,deepmsa2_12_4,0.715
70,deepmsa2_13_0,0.79
71,deepmsa2_13_1,0.751
72,deepmsa2_13_2,0.754
73,deepmsa2_13_3,0.754
74,deepmsa2_13_4,0.762
75,deepmsa2_14_0,0.754
76,deepmsa2_14_1,0.727
77,deepmsa2_14_2,0.758
78,deepmsa2_14_3,0.706
79,deepmsa2_14_4,0.701
80,deepmsa2_15_0,0.722
81,deepmsa2_15_1,0.669
82,deepmsa2_15_2,0.725
83,deepmsa2_15_3,0.748
84,deepmsa2_15_4,0.774
85,deepmsa2_2_0,0.59
86,deepmsa2_2_1,0.552
87,deepmsa2_2_2,0.627
88,deepmsa2_2_3,0.631
89,deepmsa2_2_4,0.549
90,deepmsa2_3_0,0.625
91,deepmsa2_3_1,0.654
92,deepmsa2_3_2,0.548
93,deepmsa2_3_3,0.573
94,deepmsa2_3_4,0.584
95,deepmsa2_4_0,0.892
96,deepmsa2_4_1,0.895
97,deepmsa2_4_2,0.891
98,deepmsa2_4_3,0.888
99,deepmsa2_4_4,0.897
100,deepmsa2_5_0,0.889
101,deepmsa2_5_1,0.877
102,deepmsa2_5_2,0.932
103,deepmsa2_5_3,0.897
104,deepmsa2_5_4,0.893
105,deepmsa2_6_0,0.885
106,deepmsa2_6_1,0.895
107,deepmsa2_6_2,0.886
108,deepmsa2_6_3,0.889
109,deepmsa2_6_4,0.898
110,deepmsa2_7_0,0.898
111,deepmsa2_7_1,0.891
112,deepmsa2_7_2,0.9
113,deepmsa2_7_3,0.933
114,deepmsa2_7_4,0.926
115,deepmsa2_8_0,0.746
116,deepmsa2_8_1,0.854
117,deepmsa2_8_2,0.72
118,deepmsa2_8_3,0.822
119,deepmsa2_8_4,0.816
120,deepmsa2_9_0,0.736
121,deepmsa2_9_1,0.804
122,deepmsa2_9_2,0.821
123,deepmsa2_9_3,0.787
124,deepmsa2_9_4,0.763
125,def_mul_comp_0,0.933
126,def_mul_comp_1,0.851
127,def_mul_comp_2,0.934
128,def_mul_comp_3,0.883
129,def_mul_comp_4,0.93
130,def_mul_drop_nos_0,0.881
131,def_mul_drop_nos_1,0.916
132,def_mul_drop_nos_2,0.884
133,def_mul_drop_nos_3,0.932
134,def_mul_drop_nos_4,0.834
135,def_mul_drop_s_0,0.874
136,def_mul_drop_s_1,0.859
137,def_mul_drop_s_2,0.899
138,def_mul_drop_s_3,0.902
139,def_mul_drop_s_4,0.899
140,def_mul_esm_msa_0,0.932
141,def_mul_esm_msa_1,0.911
142,def_mul_esm_msa_2,0.93
143,def_mul_esm_msa_3,0.927
144,def_mul_esm_msa_4,0.942
145,def_mul_nopair_0,0.893
146,def_mul_nopair_1,0.925
147,def_mul_nopair_2,0.888
148,def_mul_nopair_3,0.924
149,def_mul_nopair_4,0.93
150,def_mul_not_drop_nos_0,0.877
151,def_mul_not_drop_nos_1,0.89
152,def_mul_not_drop_nos_2,0.868
153,def_mul_not_drop_nos_3,0.842
154,def_mul_not_drop_nos_4,0.891
155,def_mul_not_drop_s_0,0.932
156,def_mul_not_drop_s_1,0.85
157,def_mul_not_drop_s_2,0.882
158,def_mul_not_drop_s_3,0.846
159,def_mul_not_drop_s_4,0.847
160,def_mul_notemp_0,0.937
161,def_mul_notemp_1,0.933
162,def_mul_notemp_2,0.891
163,def_mul_notemp_3,0.848
164,def_mul_notemp_4,0.861
165,def_mul_pdb_0,0.883
166,def_mul_pdb_1,0.935
167,def_mul_pdb_2,0.894
168,def_mul_pdb_3,0.844
169,def_mul_pdb_4,0.888
170,def_mul_pdb70_0,0.932
171,def_mul_pdb70_1,0.933
172,def_mul_pdb70_2,0.848
173,def_mul_pdb70_3,0.871
174,def_mul_pdb70_4,0.883
175,def_mul_refine_0,0.932
176,def_mul_refine_1,0.936
177,def_mul_refine_2,0.93
178,def_mul_refine_3,0.937
179,def_mul_refine_4,0.941
180,def_mul_struct_0,0.933
181,def_mul_struct_1,0.938
182,def_mul_struct_2,0.926
183,def_mul_struct_3,0.864
184,def_mul_struct_4,0.941
185,def_mul_tmsearch_0,0.841
186,def_mul_tmsearch_1,0.838
187,def_mul_tmsearch_2,0.845
188,def_mul_tmsearch_3,0.902
189,def_mul_tmsearch_4,0.88
190,default_multimer_0,0.833
191,default_multimer_1,0.881
192,default_multimer_2,0.932
193,default_multimer_3,0.933
194,default_multimer_4,0.93
195,folds_iter_1_0,0.918
196,folds_iter_1_1,0.929
197,folds_iter_1_2,0.925
198,folds_iter_1_3,0.844
199,folds_iter_1_4,0.88
200,folds_iter_2_0,0.93
201,folds_iter_2_1,0.927
202,folds_iter_2_2,0.931
203,folds_iter_2_3,0.872
204,folds_iter_2_4,0.928
205,folds_iter_esm_1_0,0.925
206,folds_iter_esm_1_1,0.941
207,folds_iter_esm_1_2,0.936
208,folds_iter_esm_1_3,0.927
209,folds_iter_esm_1_4,0.926
210,folds_iter_esm_2_0,0.935
211,folds_iter_esm_2_1,0.874
212,folds_iter_esm_2_2,0.926
213,folds_iter_esm_2_3,0.882
214,folds_iter_esm_2_4,0.875
215,folds_iter_esm_nop_1_0,0.928
216,folds_iter_esm_nop_1_1,0.907
217,folds_iter_esm_nop_1_2,0.931
218,folds_iter_esm_nop_1_3,0.883
219,folds_iter_esm_nop_1_4,0.91
220,folds_iter_esm_nop_2_0,0.929
221,folds_iter_esm_nop_2_1,0.94
222,folds_iter_esm_nop_2_2,0.902
223,folds_iter_esm_nop_2_3,0.93
224,folds_iter_esm_nop_2_4,0.929
225,folds_iter_esm_not_1_0,0.826
226,folds_iter_esm_not_1_1,0.847
227,folds_iter_esm_not_1_2,0.94
228,folds_iter_esm_not_1_3,0.861
229,folds_iter_esm_not_1_4,0.875
230,folds_iter_esm_not_2_0,0.919
231,folds_iter_esm_not_2_1,0.851
232,folds_iter_esm_not_2_2,0.932
233,folds_iter_esm_not_2_3,0.792
234,folds_iter_esm_not_2_4,0.877
235,folds_iter_esm_notp_1_0,0.878
236,folds_iter_esm_notp_1_1,0.927
237,folds_iter_esm_notp_1_2,0.924
238,folds_iter_esm_notp_1_3,0.922
239,folds_iter_esm_notp_1_4,0.933
240,folds_iter_esm_notp_2_0,0.878
241,folds_iter_esm_notp_2_1,0.932
242,folds_iter_esm_notp_2_2,0.88
243,folds_iter_esm_notp_2_3,0.927
244,folds_iter_esm_notp_2_4,0.942
245,folds_iter_nop_1_0,0.936
246,folds_iter_nop_1_1,0.936
247,folds_iter_nop_1_2,0.894
