,model,tmscore
0,af3_jian_0,0.17
1,af3_jian_1,0.204
2,af3_jian_2,0.166
3,af3_jian_3,0.161
4,af3_jian_4,0.172
5,af3_pawan_0,0.165
6,af3_pawan_1,0.184
7,af3_pawan_2,0.159
8,af3_pawan_3,0.15
9,af3_pawan_4,0.176
10,afsample_v1_0,0.926
11,afsample_v1_1,0.914
12,afsample_v1_2,0.941
13,afsample_v1_3,0.893
14,afsample_v1_4,0.896
15,afsample_v1_not_0,0.941
16,afsample_v1_not_1,0.934
17,afsample_v1_not_2,0.922
18,afsample_v1_not_3,0.92
19,afsample_v1_not_4,0.892
20,afsample_v1_r21_not_0,0.926
21,afsample_v1_r21_not_1,0.924
22,afsample_v1_r21_not_2,0.922
23,afsample_v1_r21_not_3,0.926
24,afsample_v1_r21_not_4,0.924
25,afsample_v2_0,0.007
26,afsample_v2_1,0.007
27,afsample_v2_2,0.178
28,afsample_v2_3,0.0
29,afsample_v2_4,0.184
30,afsample_v2_not_0,0.007
31,afsample_v2_not_1,0.196
32,afsample_v2_not_2,0.007
33,afsample_v2_not_3,0.179
34,afsample_v2_not_4,0.199
35,afsample_v2_r21_not_0,0.234
36,afsample_v2_r21_not_1,0.256
37,afsample_v2_r21_not_2,0.254
38,afsample_v2_r21_not_3,0.255
39,afsample_v2_r21_not_4,0.257
40,deepmsa2_0_0,0.007
41,deepmsa2_0_1,0.102
42,deepmsa2_0_2,0.175
43,deepmsa2_0_3,0.106
44,deepmsa2_0_4,0.113
45,deepmsa2_1_0,0.006
46,deepmsa2_1_1,0.097
47,deepmsa2_1_2,0.105
48,deepmsa2_1_3,0.1
49,deepmsa2_1_4,0.106
50,deepmsa2_10_0,0.006
51,deepmsa2_10_1,0.189
52,deepmsa2_10_2,0.101
53,deepmsa2_10_3,0.086
54,deepmsa2_10_4,0.163
55,deepmsa2_11_0,0.008
56,deepmsa2_11_1,0.263
57,deepmsa2_11_2,0.099
58,deepmsa2_11_3,0.089
59,deepmsa2_11_4,0.094
60,deepmsa2_12_0,0.008
61,deepmsa2_12_1,0.086
62,deepmsa2_12_2,0.059
63,deepmsa2_12_3,0.065
64,deepmsa2_12_4,0.062
65,deepmsa2_13_0,0.007
66,deepmsa2_13_1,0.055
67,deepmsa2_13_2,0.06
68,deepmsa2_13_3,0.235
69,deepmsa2_13_4,0.08
70,deepmsa2_14_0,0.093
71,deepmsa2_14_1,0.095
72,deepmsa2_14_2,0.097
73,deepmsa2_14_3,0.09
74,deepmsa2_14_4,0.096
75,deepmsa2_15_0,0.093
76,deepmsa2_15_1,0.095
77,deepmsa2_15_2,0.097
78,deepmsa2_15_3,0.098
79,deepmsa2_15_4,0.09
80,deepmsa2_2_0,0.006
81,deepmsa2_2_1,0.006
82,deepmsa2_2_2,0.006
83,deepmsa2_2_3,0.006
84,deepmsa2_2_4,0.007
85,deepmsa2_3_0,0.006
86,deepmsa2_3_1,0.006
87,deepmsa2_3_2,0.006
88,deepmsa2_3_3,0.135
89,deepmsa2_3_4,0.027
90,deepmsa2_4_0,0.1
91,deepmsa2_4_1,0.177
92,deepmsa2_4_2,0.186
93,deepmsa2_4_3,0.178
94,deepmsa2_4_4,0.18
95,deepmsa2_5_0,0.008
96,deepmsa2_5_1,0.193
97,deepmsa2_5_2,0.141
98,deepmsa2_5_3,0.236
99,deepmsa2_5_4,0.29
100,deepmsa2_6_0,0.07
101,deepmsa2_6_1,0.051
102,deepmsa2_6_2,0.174
103,deepmsa2_6_3,0.076
104,deepmsa2_6_4,0.078
105,deepmsa2_7_0,0.226
106,deepmsa2_7_1,0.26
107,deepmsa2_7_2,0.197
108,deepmsa2_7_3,0.171
109,deepmsa2_7_4,0.157
110,deepmsa2_8_0,0.16
111,deepmsa2_8_1,0.195
112,deepmsa2_8_2,0.182
113,deepmsa2_8_3,0.191
114,deepmsa2_8_4,0.147
115,deepmsa2_9_0,0.008
116,deepmsa2_9_1,0.193
117,deepmsa2_9_2,0.17
118,deepmsa2_9_3,0.165
119,deepmsa2_9_4,0.194
120,def_mul_comp_0,0.069
121,def_mul_comp_1,0.227
122,def_mul_comp_2,0.044
123,def_mul_comp_3,0.073
124,def_mul_comp_4,0.05
125,def_mul_drop_nos_0,0.008
126,def_mul_drop_nos_1,0.008
127,def_mul_drop_nos_2,0.052
128,def_mul_drop_nos_3,0.008
129,def_mul_drop_nos_4,0.05
130,def_mul_drop_s_0,0.008
131,def_mul_drop_s_1,0.009
132,def_mul_drop_s_2,0.008
133,def_mul_drop_s_3,0.008
134,def_mul_drop_s_4,0.066
135,def_mul_esm_msa_0,0.008
136,def_mul_esm_msa_1,0.007
137,def_mul_esm_msa_2,0.007
138,def_mul_esm_msa_3,0.266
139,def_mul_esm_msa_4,0.261
140,def_mul_nopair_0,0.008
141,def_mul_nopair_1,0.007
142,def_mul_nopair_2,0.008
143,def_mul_nopair_3,0.007
144,def_mul_nopair_4,0.007
145,def_mul_not_drop_nos_0,0.039
146,def_mul_not_drop_nos_1,0.017
147,def_mul_not_drop_nos_2,0.031
148,def_mul_not_drop_nos_3,0.202
149,def_mul_not_drop_nos_4,0.03
150,def_mul_not_drop_s_0,0.017
151,def_mul_not_drop_s_1,0.036
152,def_mul_not_drop_s_2,0.028
153,def_mul_not_drop_s_3,0.035
154,def_mul_not_drop_s_4,0.09
155,def_mul_notemp_0,0.009
156,def_mul_notemp_1,0.009
157,def_mul_notemp_2,0.009
158,def_mul_notemp_3,0.014
159,def_mul_notemp_4,0.013
160,def_mul_pdb_0,0.041
161,def_mul_pdb_1,0.042
162,def_mul_pdb_2,0.046
163,def_mul_pdb_3,0.051
164,def_mul_pdb_4,0.015
165,def_mul_pdb70_0,0.01
166,def_mul_pdb70_1,0.008
167,def_mul_pdb70_2,0.007
168,def_mul_pdb70_3,0.007
169,def_mul_pdb70_4,0.007
170,def_mul_refine_0,0.007
171,def_mul_refine_1,0.065
172,def_mul_refine_2,0.017
173,def_mul_refine_3,0.016
174,def_mul_refine_4,0.017
175,def_mul_struct_0,0.065
176,def_mul_struct_1,0.064
177,def_mul_struct_2,0.063
178,def_mul_struct_3,0.065
179,def_mul_struct_4,0.064
180,def_mul_tmsearch_0,0.006
181,def_mul_tmsearch_1,0.007
182,def_mul_tmsearch_2,0.007
183,def_mul_tmsearch_3,0.064
184,def_mul_tmsearch_4,0.197
185,default_multimer_0,0.008
186,default_multimer_1,0.008
187,default_multimer_2,0.008
188,default_multimer_3,0.008
189,default_multimer_4,0.009
190,folds_iter_1_0,0.039
191,folds_iter_1_1,0.05
192,folds_iter_1_2,0.075
193,folds_iter_1_3,0.057
194,folds_iter_1_4,0.158
195,folds_iter_2_0,0.145
196,folds_iter_2_1,0.159
197,folds_iter_2_2,0.161
198,folds_iter_2_3,0.103
199,folds_iter_2_4,0.144
200,folds_iter_esm_1_0,0.008
201,folds_iter_esm_1_1,0.008
202,folds_iter_esm_1_2,0.008
203,folds_iter_esm_1_3,0.008
204,folds_iter_esm_1_4,0.166
205,folds_iter_esm_2_0,0.008
206,folds_iter_esm_2_1,0.008
207,folds_iter_esm_2_2,0.179
208,folds_iter_esm_2_3,0.163
209,folds_iter_esm_2_4,0.197
210,folds_iter_esm_nop_1_0,0.007
211,folds_iter_esm_nop_1_1,0.007
212,folds_iter_esm_nop_1_2,0.008
213,folds_iter_esm_nop_1_3,0.066
214,folds_iter_esm_nop_1_4,0.198
215,folds_iter_esm_nop_2_0,0.008
216,folds_iter_esm_nop_2_1,0.008
217,folds_iter_esm_nop_2_2,0.007
218,folds_iter_esm_nop_2_3,0.251
219,folds_iter_esm_nop_2_4,0.182
220,folds_iter_esm_not_1_0,0.017
221,folds_iter_esm_not_1_1,0.006
222,folds_iter_esm_not_1_2,0.013
223,folds_iter_esm_not_1_3,0.035
224,folds_iter_esm_not_1_4,0.045
225,folds_iter_esm_not_2_0,0.016
226,folds_iter_esm_not_2_1,0.053
227,folds_iter_esm_not_2_2,0.072
228,folds_iter_esm_not_2_3,0.04
229,folds_iter_esm_not_2_4,0.016
230,folds_iter_esm_notp_1_0,0.017
231,folds_iter_esm_notp_1_1,0.008
232,folds_iter_esm_notp_1_2,0.046
233,folds_iter_esm_notp_1_3,0.183
234,folds_iter_esm_notp_1_4,0.019
235,folds_iter_esm_notp_2_0,0.043
236,folds_iter_esm_notp_2_1,0.037
237,folds_iter_esm_notp_2_2,0.166
238,folds_iter_esm_notp_2_3,0.038
