,model,tmscore
0,af3_jian_0,0.622
1,af3_jian_1,0.626
2,af3_jian_2,0.627
3,af3_jian_3,0.629
4,af3_jian_4,0.618
5,af3_jian_5,0.621
6,af3_jian_6,0.621
7,af3_jian_7,0.62
8,af3_jian_8,0.618
9,af3_jian_9,0.597
10,af3_pawan_0,0.606
11,af3_pawan_1,0.617
12,af3_pawan_2,0.62
13,af3_pawan_3,0.614
14,af3_pawan_4,0.623
15,af3_pawan_5,0.618
16,af3_pawan_6,0.618
17,af3_pawan_7,0.639
18,af3_pawan_8,0.612
19,af3_pawan_9,0.61
20,afsample_v1_0,0.793
21,afsample_v1_1,0.798
22,afsample_v1_2,0.824
23,afsample_v1_3,0.641
24,afsample_v1_4,0.756
25,afsample_v1_not_0,0.667
26,afsample_v1_not_1,0.644
27,afsample_v1_not_2,0.799
28,afsample_v1_not_3,0.771
29,afsample_v1_not_4,0.8
30,afsample_v1_r21_not_0,0.83
31,afsample_v1_r21_not_1,0.828
32,afsample_v1_r21_not_2,0.829
33,afsample_v1_r21_not_3,0.829
34,afsample_v1_r21_not_4,0.829
35,afsample_v2_0,0.646
36,afsample_v2_1,0.647
37,afsample_v2_2,0.646
38,afsample_v2_3,0.626
39,afsample_v2_4,0.724
40,afsample_v2_not_0,0.632
41,afsample_v2_not_1,0.599
42,afsample_v2_not_2,0.635
43,afsample_v2_not_3,0.642
44,afsample_v2_not_4,0.644
45,afsample_v2_r21_not_0,0.807
46,afsample_v2_r21_not_1,0.808
47,afsample_v2_r21_not_2,0.805
48,afsample_v2_r21_not_3,0.806
49,afsample_v2_r21_not_4,0.809
50,deepmsa2_0_0,0.045
51,deepmsa2_0_1,0.045
52,deepmsa2_0_2,0.044
53,deepmsa2_0_3,0.039
54,deepmsa2_0_4,0.047
55,deepmsa2_1_0,0.046
56,deepmsa2_1_1,0.042
57,deepmsa2_1_2,0.041
58,deepmsa2_1_3,0.036
59,deepmsa2_1_4,0.035
60,deepmsa2_10_0,0.639
61,deepmsa2_10_1,0.627
62,deepmsa2_10_2,0.615
63,deepmsa2_10_3,0.621
64,deepmsa2_10_4,0.639
65,deepmsa2_11_0,0.631
66,deepmsa2_11_1,0.617
67,deepmsa2_11_2,0.861
68,deepmsa2_11_3,0.636
69,deepmsa2_11_4,0.866
70,deepmsa2_12_0,0.617
71,deepmsa2_12_1,0.865
72,deepmsa2_12_2,0.634
73,deepmsa2_12_3,0.661
74,deepmsa2_12_4,0.868
75,deepmsa2_2_0,0.046
76,deepmsa2_2_1,0.032
77,deepmsa2_2_2,0.046
78,deepmsa2_2_3,0.034
79,deepmsa2_2_4,0.051
80,deepmsa2_7_0,0.567
81,deepmsa2_7_1,0.754
82,deepmsa2_7_2,0.757
83,deepmsa2_7_3,0.758
84,deepmsa2_7_4,0.864
85,deepmsa2_8_0,0.756
86,deepmsa2_8_1,0.754
87,deepmsa2_8_2,0.867
88,deepmsa2_8_3,0.868
89,deepmsa2_8_4,0.759
90,deepmsa2_9_0,0.634
91,deepmsa2_9_1,0.631
92,deepmsa2_9_2,0.641
93,deepmsa2_9_3,0.633
94,deepmsa2_9_4,0.857
95,def_mul_comp_0,0.862
96,def_mul_comp_1,0.686
97,def_mul_comp_2,0.684
98,def_mul_comp_3,0.643
99,def_mul_comp_4,0.863
100,def_mul_drop_nos_0,0.842
101,def_mul_drop_nos_1,0.684
102,def_mul_drop_nos_2,0.678
103,def_mul_drop_nos_3,0.685
104,def_mul_drop_nos_4,0.684
105,def_mul_drop_s_0,0.863
106,def_mul_drop_s_1,0.699
107,def_mul_drop_s_2,0.639
108,def_mul_drop_s_3,0.642
109,def_mul_drop_s_4,0.684
110,def_mul_esm_msa_0,0.856
111,def_mul_esm_msa_1,0.858
112,def_mul_esm_msa_2,0.86
113,def_mul_esm_msa_3,0.861
114,def_mul_esm_msa_4,0.858
115,def_mul_not_drop_nos_0,0.86
116,def_mul_not_drop_nos_1,0.681
117,def_mul_not_drop_nos_2,0.683
118,def_mul_not_drop_nos_3,0.658
119,def_mul_not_drop_nos_4,0.682
120,def_mul_not_drop_s_0,0.688
121,def_mul_not_drop_s_1,0.697
122,def_mul_not_drop_s_2,0.682
123,def_mul_not_drop_s_3,0.692
124,def_mul_not_drop_s_4,0.565
125,def_mul_notemp_0,0.676
126,def_mul_notemp_1,0.827
127,def_mul_notemp_2,0.703
128,def_mul_notemp_3,0.869
129,def_mul_notemp_4,0.863
130,def_mul_pdb_0,0.635
131,def_mul_pdb_1,0.639
132,def_mul_pdb_2,0.76
133,def_mul_pdb_3,0.665
134,def_mul_pdb_4,0.639
135,def_mul_pdb70_0,0.812
136,def_mul_pdb70_1,0.836
137,def_mul_pdb70_2,0.858
138,def_mul_pdb70_3,0.835
139,def_mul_pdb70_4,0.625
140,def_mul_struct_0,0.669
141,def_mul_struct_1,0.972
142,def_mul_struct_2,0.97
143,def_mul_struct_3,0.966
144,def_mul_struct_4,0.67
145,default_multimer_0,0.595
146,default_multimer_1,0.642
147,default_multimer_2,0.796
148,default_multimer_3,0.749
149,default_multimer_4,0.834
150,folds_iter_1_0,0.836
151,folds_iter_1_1,0.833
152,folds_iter_1_2,0.671
153,folds_iter_1_3,0.672
154,folds_iter_1_4,0.688
155,folds_iter_2_0,0.973
156,folds_iter_2_1,0.686
157,folds_iter_2_2,0.967
158,folds_iter_2_3,0.697
159,folds_iter_2_4,0.688
160,folds_iter_esm_1_0,0.835
161,folds_iter_esm_1_1,0.583
162,folds_iter_esm_1_2,0.624
163,folds_iter_esm_1_3,0.834
164,folds_iter_esm_1_4,0.867
165,folds_iter_esm_2_0,0.972
166,folds_iter_esm_2_1,0.965
167,folds_iter_esm_2_2,0.642
168,folds_iter_esm_2_3,0.861
169,folds_iter_esm_2_4,0.835
170,folds_iter_esm_o_1_0,0.756
171,folds_iter_esm_o_1_1,0.838
172,folds_iter_esm_o_1_2,0.867
173,folds_iter_esm_o_1_3,0.861
174,folds_iter_esm_o_1_4,0.867
175,folds_iter_o_1_0,0.836
176,folds_iter_o_1_1,0.686
177,folds_iter_o_1_2,0.792
178,folds_iter_o_1_3,0.684
179,folds_iter_o_1_4,0.703
180,folds_iter_o_2_0,0.975
181,folds_iter_o_2_1,0.973
182,folds_iter_o_2_2,0.966
183,folds_iter_o_2_3,0.973
184,folds_iter_o_2_4,0.97
185,folds_iter_o_not_1_0,0.81
186,folds_iter_o_not_1_1,0.753
187,folds_iter_o_not_1_2,0.755
188,folds_iter_o_not_1_3,0.71
189,folds_iter_o_not_1_4,0.851
190,folds_iter_o_not_2_0,0.659
191,folds_iter_o_not_2_1,0.834
192,folds_iter_o_not_2_2,0.835
193,folds_iter_o_not_2_3,0.067
194,folds_iter_o_not_2_4,0.866
195,pdb_inter_prot_sto_0,0.047
196,pdb_inter_prot_sto_1,0.041
197,pdb_inter_prot_sto_2,0.056
198,pdb_inter_prot_sto_3,0.042
199,pdb_inter_prot_sto_4,0.046
200,pdb_inter_ref_a3m_0,0.033
201,pdb_inter_ref_a3m_1,0.034
202,pdb_inter_ref_a3m_2,0.046
203,pdb_inter_ref_a3m_3,0.034
204,pdb_inter_ref_a3m_4,0.047
205,pdb_inter_ref_sto_0,0.045
206,pdb_inter_ref_sto_1,0.042
207,pdb_inter_ref_sto_2,0.05
208,pdb_inter_ref_sto_3,0.049
209,pdb_inter_ref_sto_4,0.046
210,spec_comp_0,0.008
211,spec_comp_1,0.035
212,spec_comp_2,0.035
213,spec_comp_3,0.038
214,spec_comp_4,0.035
215,spec_inter_prot_sto_0,0.041
216,spec_inter_prot_sto_1,0.047
