,model,tmscore
0,af3_jian_0,0.215
1,af3_jian_1,0.299
2,af3_jian_2,0.232
3,af3_jian_3,0.83
4,af3_jian_4,0.249
5,af3_jian_5,0.274
6,af3_jian_6,0.29
7,af3_jian_7,0.218
8,af3_jian_8,0.304
9,af3_jian_9,0.331
10,af3_pawan_0,0.354
11,af3_pawan_1,0.232
12,af3_pawan_2,0.255
13,af3_pawan_3,0.204
14,af3_pawan_4,0.212
15,af3_pawan_5,0.259
16,af3_pawan_6,0.265
17,af3_pawan_7,0.222
18,af3_pawan_8,0.258
19,af3_pawan_9,0.345
20,afsample_v1_0,0.041
21,afsample_v1_1,0.063
22,afsample_v1_2,0.028
23,afsample_v1_3,0.033
24,afsample_v1_4,0.044
25,afsample_v1_not_0,0.004
26,afsample_v1_not_1,0.017
27,afsample_v1_not_2,0.04
28,afsample_v1_not_3,0.036
29,afsample_v1_not_4,0.034
30,afsample_v1_r21_not_0,0.084
31,afsample_v1_r21_not_1,0.036
32,afsample_v1_r21_not_2,0.021
33,afsample_v1_r21_not_3,0.065
34,afsample_v1_r21_not_4,0.025
35,afsample_v2_0,0.13
36,afsample_v2_1,0.064
37,afsample_v2_2,0.0
38,afsample_v2_3,0.001
39,afsample_v2_4,0.0
40,afsample_v2_not_0,0.115
41,afsample_v2_not_1,0.03
42,afsample_v2_not_2,0.002
43,afsample_v2_not_3,0.051
44,afsample_v2_not_4,0.0
45,afsample_v2_r21_not_0,0.02
46,afsample_v2_r21_not_1,0.304
47,afsample_v2_r21_not_2,0.164
48,afsample_v2_r21_not_3,0.251
49,afsample_v2_r21_not_4,0.098
50,def_mul_comp_0,0.245
51,def_mul_comp_1,0.12
52,def_mul_comp_2,0.09
53,def_mul_comp_3,0.028
54,def_mul_comp_4,0.048
55,def_mul_drop_nos_0,0.313
56,def_mul_drop_nos_1,0.124
57,def_mul_drop_nos_2,0.085
58,def_mul_drop_nos_3,0.102
59,def_mul_drop_nos_4,0.214
60,def_mul_drop_s_0,0.276
61,def_mul_drop_s_1,0.175
62,def_mul_drop_s_2,0.121
63,def_mul_drop_s_3,0.07
64,def_mul_drop_s_4,0.089
65,def_mul_esm_msa_0,0.187
66,def_mul_esm_msa_1,0.219
67,def_mul_esm_msa_2,0.277
68,def_mul_esm_msa_3,0.055
69,def_mul_esm_msa_4,0.199
70,def_mul_nopair_0,0.327
71,def_mul_nopair_1,0.27
72,def_mul_nopair_2,0.105
73,def_mul_nopair_3,0.172
74,def_mul_nopair_4,0.098
75,def_mul_not_drop_nos_0,0.241
76,def_mul_not_drop_nos_1,0.321
77,def_mul_not_drop_nos_2,0.272
78,def_mul_not_drop_nos_3,0.268
79,def_mul_not_drop_nos_4,0.219
80,def_mul_not_drop_s_0,0.017
81,def_mul_not_drop_s_1,0.137
82,def_mul_not_drop_s_2,0.187
83,def_mul_not_drop_s_3,0.069
84,def_mul_not_drop_s_4,0.105
85,def_mul_notemp_0,0.338
86,def_mul_notemp_1,0.259
87,def_mul_notemp_2,0.248
88,def_mul_notemp_3,0.33
89,def_mul_notemp_4,0.225
90,default_multimer_0,0.265
91,default_multimer_1,0.314
92,default_multimer_2,0.301
93,default_multimer_3,0.344
94,default_multimer_4,0.236
