,model,tmscore
0,af3_jian_0,0.869
1,af3_jian_1,0.876
2,af3_jian_2,0.871
3,af3_jian_3,0.859
4,af3_jian_4,0.865
5,af3_jian_5,0.864
6,af3_jian_6,0.864
7,af3_jian_7,0.894
8,af3_jian_8,0.877
9,af3_jian_9,0.867
10,af3_pawan_0,0.87
11,af3_pawan_1,0.869
12,af3_pawan_2,0.848
13,af3_pawan_3,0.865
14,af3_pawan_4,0.865
15,af3_pawan_5,0.865
16,af3_pawan_6,0.869
17,af3_pawan_7,0.861
18,af3_pawan_8,0.844
19,af3_pawan_9,0.849
20,afsample_v1_0,0.836
21,afsample_v1_1,0.824
22,afsample_v1_2,0.833
23,afsample_v1_3,0.805
24,afsample_v1_4,0.838
25,afsample_v1_not_0,0.841
26,afsample_v1_not_1,0.835
27,afsample_v1_not_2,0.825
28,afsample_v1_not_3,0.84
29,afsample_v1_not_4,0.803
30,afsample_v2_0,0.875
31,afsample_v2_1,0.882
32,afsample_v2_2,0.871
33,afsample_v2_3,0.872
34,afsample_v2_4,0.824
35,afsample_v2_not_0,0.866
36,afsample_v2_not_1,0.871
37,afsample_v2_not_2,0.865
38,afsample_v2_not_3,0.831
39,afsample_v2_not_4,0.871
40,deepmsa2_0_0,0.869
41,deepmsa2_0_1,0.862
42,deepmsa2_0_2,0.858
43,deepmsa2_0_3,0.853
44,deepmsa2_0_4,0.802
45,deepmsa2_1_0,0.875
46,deepmsa2_1_1,0.834
47,deepmsa2_1_2,0.837
48,deepmsa2_1_3,0.837
49,deepmsa2_1_4,0.824
50,deepmsa2_2_0,0.852
51,deepmsa2_2_1,0.856
52,deepmsa2_2_2,0.857
53,deepmsa2_2_3,0.855
54,deepmsa2_2_4,0.856
55,deepmsa2_3_0,0.853
56,deepmsa2_3_1,0.855
57,deepmsa2_3_2,0.868
58,deepmsa2_3_3,0.853
59,deepmsa2_3_4,0.856
60,deepmsa2_4_0,0.866
61,deepmsa2_4_1,0.865
62,deepmsa2_4_2,0.876
63,deepmsa2_4_3,0.814
64,deepmsa2_4_4,0.857
65,deepmsa2_5_0,0.859
66,deepmsa2_5_1,0.831
67,deepmsa2_5_2,0.848
68,deepmsa2_5_3,0.814
69,deepmsa2_5_4,0.809
70,deepmsa2_6_0,0.865
71,deepmsa2_6_1,0.817
72,deepmsa2_6_2,0.806
73,deepmsa2_6_3,0.845
74,deepmsa2_6_4,0.845
75,def_mul_comp_0,0.864
76,def_mul_comp_1,0.864
77,def_mul_comp_2,0.861
78,def_mul_comp_3,0.864
79,def_mul_comp_4,0.864
80,def_mul_drop_nos_0,0.851
81,def_mul_drop_nos_1,0.854
82,def_mul_drop_nos_2,0.869
83,def_mul_drop_nos_3,0.863
84,def_mul_drop_nos_4,0.869
85,def_mul_drop_s_0,0.868
86,def_mul_drop_s_1,0.853
87,def_mul_drop_s_2,0.85
88,def_mul_drop_s_3,0.869
89,def_mul_drop_s_4,0.85
90,def_mul_esm_msa_0,0.87
91,def_mul_esm_msa_1,0.86
92,def_mul_esm_msa_2,0.848
93,def_mul_esm_msa_3,0.853
94,def_mul_esm_msa_4,0.863
95,def_mul_not_drop_nos_0,0.843
96,def_mul_not_drop_nos_1,0.863
97,def_mul_not_drop_nos_2,0.854
98,def_mul_not_drop_nos_3,0.868
99,def_mul_not_drop_nos_4,0.867
100,def_mul_not_drop_s_0,0.864
101,def_mul_not_drop_s_1,0.866
102,def_mul_not_drop_s_2,0.868
103,def_mul_not_drop_s_3,0.869
104,def_mul_not_drop_s_4,0.866
105,def_mul_notemp_0,0.861
106,def_mul_notemp_1,0.864
107,def_mul_notemp_2,0.862
108,def_mul_notemp_3,0.866
109,def_mul_notemp_4,0.867
110,def_mul_pdb_0,0.861
111,def_mul_pdb_1,0.873
112,def_mul_pdb_2,0.862
113,def_mul_pdb_3,0.864
114,def_mul_pdb_4,0.872
115,def_mul_pdb70_0,0.861
116,def_mul_pdb70_1,0.865
117,def_mul_pdb70_2,0.866
118,def_mul_pdb70_3,0.877
119,def_mul_pdb70_4,0.868
120,def_mul_struct_0,0.866
121,def_mul_struct_1,0.874
122,def_mul_struct_2,0.871
123,def_mul_struct_3,0.867
124,def_mul_struct_4,0.875
125,default_multimer_0,0.868
126,default_multimer_1,0.867
127,default_multimer_2,0.872
128,default_multimer_3,0.859
129,default_multimer_4,0.852
130,folds_iter_1_0,0.744
131,folds_iter_1_1,0.744
132,folds_iter_1_2,0.749
133,folds_iter_1_3,0.746
134,folds_iter_1_4,0.738
135,folds_iter_2_0,0.757
136,folds_iter_2_1,0.756
137,folds_iter_2_2,0.761
138,folds_iter_2_3,0.756
139,folds_iter_2_4,0.757
140,folds_iter_esm_1_0,0.863
141,folds_iter_esm_1_1,0.867
142,folds_iter_esm_1_2,0.867
143,folds_iter_esm_1_3,0.863
144,folds_iter_esm_1_4,0.867
145,folds_iter_esm_2_0,0.866
146,folds_iter_esm_2_1,0.865
147,folds_iter_esm_2_2,0.865
148,folds_iter_esm_2_3,0.868
149,folds_iter_esm_2_4,0.87
150,folds_iter_esm_not_1_0,0.87
151,folds_iter_esm_not_1_1,0.865
152,folds_iter_esm_not_1_2,0.871
153,folds_iter_esm_not_1_3,0.867
154,folds_iter_esm_not_1_4,0.866
155,folds_iter_esm_not_2_0,0.866
156,folds_iter_esm_not_2_1,0.865
157,folds_iter_esm_not_2_2,0.872
158,folds_iter_esm_not_2_3,0.86
159,folds_iter_esm_not_2_4,0.87
160,folds_iter_esm_o_1_0,0.866
161,folds_iter_esm_o_1_1,0.846
162,folds_iter_esm_o_1_2,0.85
163,folds_iter_esm_o_1_3,0.864
164,folds_iter_esm_o_1_4,0.868
165,folds_iter_esm_o_2_0,0.864
166,folds_iter_esm_o_2_1,0.864
167,folds_iter_esm_o_2_2,0.864
168,folds_iter_esm_o_2_3,0.865
169,folds_iter_esm_o_2_4,0.853
170,folds_iter_esm_o_not_1_0,0.865
171,folds_iter_esm_o_not_1_1,0.864
172,folds_iter_esm_o_not_1_2,0.87
173,folds_iter_esm_o_not_1_3,0.875
174,folds_iter_esm_o_not_1_4,0.871
175,folds_iter_esm_o_not_2_0,0.871
176,folds_iter_esm_o_not_2_1,0.867
177,folds_iter_esm_o_not_2_2,0.868
178,folds_iter_esm_o_not_2_3,0.865
179,folds_iter_esm_o_not_2_4,0.867
180,folds_iter_not_1_0,0.866
181,folds_iter_not_1_1,0.862
182,folds_iter_not_1_2,0.852
183,folds_iter_not_1_3,0.839
184,folds_iter_not_1_4,0.849
185,folds_iter_not_2_0,0.865
186,folds_iter_not_2_1,0.859
187,folds_iter_not_2_2,0.867
188,folds_iter_not_2_3,0.865
189,folds_iter_not_2_4,0.845
190,folds_iter_o_1_0,0.743
191,folds_iter_o_1_1,0.751
192,folds_iter_o_1_2,0.748
193,folds_iter_o_1_3,0.749
194,folds_iter_o_1_4,0.748
195,folds_iter_o_2_0,0.759
196,folds_iter_o_2_1,0.757
197,folds_iter_o_2_2,0.758
198,folds_iter_o_2_3,0.756
199,folds_iter_o_2_4,0.759
200,folds_iter_o_not_1_0,0.868
201,folds_iter_o_not_1_1,0.866
202,folds_iter_o_not_1_2,0.867
203,folds_iter_o_not_1_3,0.862
204,folds_iter_o_not_1_4,0.852
205,folds_iter_o_not_2_0,0.863
206,folds_iter_o_not_2_1,0.861
207,folds_iter_o_not_2_2,0.867
208,folds_iter_o_not_2_3,0.87
209,folds_iter_o_not_2_4,0.865
210,pdb_inter_prot_sto_0,0.834
211,pdb_inter_prot_sto_1,0.832
212,pdb_inter_prot_sto_2,0.838
213,pdb_inter_prot_sto_3,0.835
214,pdb_inter_prot_sto_4,0.847
215,pdb_inter_ref_a3m_0,0.844
216,pdb_inter_ref_a3m_1,0.843
217,pdb_inter_ref_a3m_2,0.862
218,pdb_inter_ref_a3m_3,0.841
219,pdb_inter_ref_a3m_4,0.843
220,pdb_inter_ref_sto_0,0.836
221,pdb_inter_ref_sto_1,0.816
222,pdb_inter_ref_sto_2,0.821
223,pdb_inter_ref_sto_3,0.835
224,pdb_inter_ref_sto_4,0.836
225,spec_comp_0,0.866
226,spec_comp_1,0.87
227,spec_comp_2,0.87
228,spec_comp_3,0.857
229,spec_comp_4,0.869
230,spec_inter_prot_sto_0,0.821
231,spec_inter_prot_sto_1,0.861
232,spec_inter_prot_sto_2,0.834
233,spec_inter_prot_sto_3,0.835
234,spec_inter_prot_sto_4,0.84
235,spec_inter_ref_a3m_0,0.865
236,spec_inter_ref_a3m_1,0.869
237,spec_inter_ref_a3m_2,0.869
238,spec_inter_ref_a3m_3,0.87
239,spec_inter_ref_a3m_4,0.866
240,spec_inter_ref_sto_0,0.88
241,spec_inter_ref_sto_1,0.873
242,spec_inter_ref_sto_2,0.835
243,spec_inter_ref_sto_3,0.837
244,spec_inter_ref_sto_4,0.82
245,spec_pdb_0,0.867
246,spec_pdb_1,0.866
247,spec_pdb_2,0.87
248,spec_pdb_3,0.87
249,spec_pdb_4,0.83
250,spec_pdb70_0,0.867
251,spec_pdb70_1,0.869
252,spec_pdb70_2,0.868
253,spec_pdb70_3,0.87
254,spec_pdb70_4,0.847
255,spec_struct_0,0.828
256,spec_struct_1,0.863
257,spec_struct_2,0.869
258,spec_struct_3,0.855
259,spec_struct_4,0.871
260,uniclust_ox_a3m_0,0.863
261,uniclust_ox_a3m_1,0.87
262,uniclust_ox_a3m_2,0.874
263,uniclust_ox_a3m_3,0.865
264,uniclust_ox_a3m_4,0.869
