,model,tmscore
0,af3_jian_0,0.873
1,af3_jian_1,0.819
2,af3_jian_2,0.947
3,af3_jian_3,0.947
4,af3_jian_4,0.87
5,af3_jian_5,0.875
6,af3_jian_6,0.874
7,af3_jian_7,0.872
8,af3_jian_8,0.87
9,af3_jian_9,0.878
10,af3_pawan_0,0.951
11,af3_pawan_1,0.936
12,af3_pawan_2,0.951
13,af3_pawan_3,0.951
14,af3_pawan_4,0.905
15,af3_pawan_5,0.875
16,af3_pawan_6,0.957
17,af3_pawan_7,0.922
18,af3_pawan_8,0.903
19,af3_pawan_9,0.955
20,afsample_v1_0,0.771
21,afsample_v1_1,0.763
22,afsample_v1_2,0.769
23,afsample_v1_3,0.759
24,afsample_v1_4,0.769
25,afsample_v1_not_0,0.736
26,afsample_v1_not_1,0.843
27,afsample_v1_not_2,0.851
28,afsample_v1_not_3,0.777
29,afsample_v1_not_4,0.845
30,afsample_v1_r21_not_0,0.736
31,afsample_v1_r21_not_1,0.742
32,afsample_v1_r21_not_2,0.735
33,afsample_v1_r21_not_3,0.74
34,afsample_v1_r21_not_4,0.758
35,afsample_v2_0,0.81
36,afsample_v2_1,0.846
37,afsample_v2_2,0.822
38,afsample_v2_3,0.824
39,afsample_v2_4,0.869
40,afsample_v2_not_0,0.859
41,afsample_v2_not_1,0.811
42,afsample_v2_not_2,0.804
43,afsample_v2_not_3,0.858
44,afsample_v2_not_4,0.784
45,afsample_v2_r21_not_0,0.834
46,afsample_v2_r21_not_1,0.837
47,afsample_v2_r21_not_2,0.833
48,afsample_v2_r21_not_3,0.821
49,afsample_v2_r21_not_4,0.836
50,deepmsa2_0_0,0.936
51,deepmsa2_0_1,0.934
52,deepmsa2_0_2,0.922
53,deepmsa2_0_3,0.894
54,deepmsa2_0_4,0.84
55,deepmsa2_1_0,0.959
56,deepmsa2_1_1,0.927
57,deepmsa2_1_2,0.951
58,deepmsa2_1_3,0.956
59,deepmsa2_1_4,0.932
60,deepmsa2_10_0,0.939
61,deepmsa2_10_1,0.724
62,deepmsa2_10_2,0.86
63,deepmsa2_10_3,0.73
64,deepmsa2_10_4,0.723
65,deepmsa2_2_0,0.932
66,deepmsa2_2_1,0.843
67,deepmsa2_2_2,0.844
68,deepmsa2_2_3,0.774
69,deepmsa2_2_4,0.783
70,deepmsa2_3_0,0.775
71,deepmsa2_3_1,0.827
72,deepmsa2_3_2,0.711
73,deepmsa2_3_3,0.834
74,deepmsa2_3_4,0.85
75,deepmsa2_4_0,0.935
76,deepmsa2_4_1,0.958
77,deepmsa2_4_2,0.956
78,deepmsa2_4_3,0.931
79,deepmsa2_4_4,0.867
80,deepmsa2_5_0,0.82
81,deepmsa2_5_1,0.897
82,deepmsa2_5_2,0.73
83,deepmsa2_5_3,0.738
84,deepmsa2_5_4,0.731
85,deepmsa2_6_0,0.939
86,deepmsa2_6_1,0.94
87,deepmsa2_6_2,0.935
88,deepmsa2_6_3,0.931
89,deepmsa2_6_4,0.834
90,deepmsa2_7_0,0.956
91,deepmsa2_7_1,0.921
92,deepmsa2_7_2,0.937
93,deepmsa2_7_3,0.934
94,deepmsa2_7_4,0.934
95,deepmsa2_8_0,0.721
96,deepmsa2_8_1,0.721
97,deepmsa2_8_2,0.767
98,deepmsa2_8_3,0.745
99,deepmsa2_8_4,0.724
100,deepmsa2_9_0,0.935
101,deepmsa2_9_1,0.903
102,deepmsa2_9_2,0.928
103,deepmsa2_9_3,0.905
104,deepmsa2_9_4,0.945
105,def_mul_comp_0,0.721
106,def_mul_comp_1,0.92
107,def_mul_comp_2,0.761
108,def_mul_comp_3,0.766
109,def_mul_comp_4,0.868
110,def_mul_drop_nos_0,0.714
