,model,tmscore
0,af3_jian_0,0.897
1,af3_jian_1,0.884
2,af3_jian_2,0.917
3,af3_jian_3,0.911
4,af3_jian_4,0.894
5,af3_jian_5,0.901
6,af3_jian_6,0.902
7,af3_jian_7,0.893
8,af3_jian_8,0.887
9,af3_jian_9,0.894
10,af3_pawan_0,0.933
11,af3_pawan_1,0.937
12,af3_pawan_2,0.937
13,af3_pawan_3,0.933
14,af3_pawan_4,0.91
15,af3_pawan_5,0.917
16,af3_pawan_6,0.91
17,af3_pawan_7,0.912
18,af3_pawan_8,0.915
19,af3_pawan_9,0.92
20,afsample_v1_0,0.855
21,afsample_v1_1,0.85
22,afsample_v1_2,0.855
23,afsample_v1_3,0.862
24,afsample_v1_4,0.855
25,afsample_v1_not_0,0.848
26,afsample_v1_not_1,0.877
27,afsample_v1_not_2,0.861
28,afsample_v1_not_3,0.863
29,afsample_v1_not_4,0.858
30,afsample_v1_r21_not_0,0.844
31,afsample_v1_r21_not_1,0.856
32,afsample_v1_r21_not_2,0.852
33,afsample_v1_r21_not_3,0.871
34,afsample_v1_r21_not_4,0.849
35,afsample_v2_0,0.865
36,afsample_v2_1,0.885
37,afsample_v2_2,0.859
38,afsample_v2_3,0.876
39,afsample_v2_4,0.881
40,afsample_v2_not_0,0.864
41,afsample_v2_not_1,0.849
42,afsample_v2_not_2,0.844
43,afsample_v2_not_3,0.865
44,afsample_v2_not_4,0.875
45,afsample_v2_r21_not_0,0.851
46,afsample_v2_r21_not_1,0.852
47,afsample_v2_r21_not_2,0.86
48,afsample_v2_r21_not_3,0.844
49,afsample_v2_r21_not_4,0.852
50,deepmsa2_0_0,0.92
51,deepmsa2_0_1,0.912
52,deepmsa2_0_2,0.911
53,deepmsa2_0_3,0.88
54,deepmsa2_0_4,0.86
55,deepmsa2_1_0,0.918
56,deepmsa2_1_1,0.917
57,deepmsa2_1_2,0.91
58,deepmsa2_1_3,0.921
59,deepmsa2_1_4,0.915
60,deepmsa2_10_0,0.926
61,deepmsa2_10_1,0.85
62,deepmsa2_10_2,0.848
63,deepmsa2_10_3,0.85
64,deepmsa2_10_4,0.848
65,deepmsa2_2_0,0.918
66,deepmsa2_2_1,0.876
67,deepmsa2_2_2,0.876
68,deepmsa2_2_3,0.878
69,deepmsa2_2_4,0.874
70,deepmsa2_3_0,0.874
71,deepmsa2_3_1,0.863
72,deepmsa2_3_2,0.871
73,deepmsa2_3_3,0.871
74,deepmsa2_3_4,0.87
75,deepmsa2_4_0,0.919
76,deepmsa2_4_1,0.932
77,deepmsa2_4_2,0.919
78,deepmsa2_4_3,0.915
79,deepmsa2_4_4,0.884
80,deepmsa2_5_0,0.858
81,deepmsa2_5_1,0.897
82,deepmsa2_5_2,0.874
83,deepmsa2_5_3,0.872
84,deepmsa2_5_4,0.873
85,deepmsa2_6_0,0.901
86,deepmsa2_6_1,0.911
87,deepmsa2_6_2,0.897
88,deepmsa2_6_3,0.922
89,deepmsa2_6_4,0.859
90,deepmsa2_7_0,0.915
91,deepmsa2_7_1,0.907
92,deepmsa2_7_2,0.933
93,deepmsa2_7_3,0.916
94,deepmsa2_7_4,0.91
95,deepmsa2_8_0,0.85
96,deepmsa2_8_1,0.845
97,deepmsa2_8_2,0.862
98,deepmsa2_8_3,0.84
99,deepmsa2_8_4,0.851
100,deepmsa2_9_0,0.904
101,deepmsa2_9_1,0.899
102,deepmsa2_9_2,0.908
103,deepmsa2_9_3,0.904
104,deepmsa2_9_4,0.907
105,def_mul_comp_0,0.863
106,def_mul_comp_1,0.884
107,def_mul_comp_2,0.853
108,def_mul_comp_3,0.844
109,def_mul_comp_4,0.861
110,def_mul_drop_nos_0,0.844
111,def_mul_drop_nos_1,0.853
112,def_mul_drop_nos_2,0.865
113,def_mul_drop_nos_3,0.843
114,def_mul_drop_nos_4,0.86
115,def_mul_drop_s_0,0.874
116,def_mul_drop_s_1,0.878
117,def_mul_drop_s_2,0.85
118,def_mul_drop_s_3,0.863
