,model,tmscore
0,af3_jian_0,0.868
1,af3_jian_1,0.868
2,af3_jian_2,0.866
3,af3_jian_3,0.866
4,af3_jian_4,0.859
5,af3_jian_5,0.861
6,af3_jian_6,0.87
7,af3_jian_7,0.861
8,af3_jian_8,0.865
9,af3_jian_9,0.868
10,af3_pawan_0,0.867
11,af3_pawan_1,0.859
12,af3_pawan_2,0.866
13,af3_pawan_3,0.864
14,af3_pawan_4,0.864
15,af3_pawan_5,0.861
16,af3_pawan_6,0.863
17,af3_pawan_7,0.864
18,af3_pawan_8,0.866
19,af3_pawan_9,0.869
20,afsample_v1_0,0.845
21,afsample_v1_1,0.848
22,afsample_v1_2,0.848
23,afsample_v1_3,0.848
24,afsample_v1_4,0.847
25,afsample_v1_not_0,0.847
26,afsample_v1_not_1,0.848
27,afsample_v1_not_2,0.852
28,afsample_v1_not_3,0.849
29,afsample_v1_not_4,0.851
30,afsample_v1_r21_not_0,0.84
31,afsample_v1_r21_not_1,0.839
32,afsample_v1_r21_not_2,0.839
33,afsample_v1_r21_not_3,0.84
34,afsample_v1_r21_not_4,0.839
35,afsample_v2_0,0.843
36,afsample_v2_1,0.842
37,afsample_v2_2,0.844
38,afsample_v2_3,0.845
39,afsample_v2_4,0.844
40,afsample_v2_not_0,0.843
41,afsample_v2_not_1,0.843
42,afsample_v2_not_2,0.845
43,afsample_v2_not_3,0.844
44,afsample_v2_not_4,0.844
45,afsample_v2_r21_not_0,0.836
46,afsample_v2_r21_not_1,0.84
47,afsample_v2_r21_not_2,0.842
48,afsample_v2_r21_not_3,0.841
49,afsample_v2_r21_not_4,0.838
50,deepmsa2_0_0,0.841
51,deepmsa2_0_1,0.849
52,deepmsa2_0_2,0.844
53,deepmsa2_0_3,0.84
54,deepmsa2_0_4,0.848
55,deepmsa2_1_0,0.841
56,deepmsa2_1_1,0.856
57,deepmsa2_1_2,0.854
58,deepmsa2_1_3,0.841
59,deepmsa2_1_4,0.852
60,deepmsa2_2_0,0.847
61,deepmsa2_2_1,0.854
62,deepmsa2_2_2,0.846
63,deepmsa2_2_3,0.842
64,deepmsa2_2_4,0.848
65,deepmsa2_3_0,0.854
66,deepmsa2_3_1,0.843
67,deepmsa2_3_2,0.854
68,deepmsa2_3_3,0.842
69,deepmsa2_3_4,0.852
70,deepmsa2_4_0,0.849
71,deepmsa2_4_1,0.848
72,deepmsa2_4_2,0.848
73,deepmsa2_4_3,0.847
74,deepmsa2_4_4,0.839
75,deepmsa2_5_0,0.847
76,deepmsa2_5_1,0.848
77,deepmsa2_5_2,0.848
78,deepmsa2_5_3,0.849
79,deepmsa2_5_4,0.843
80,deepmsa2_6_0,0.851
81,deepmsa2_6_1,0.849
82,deepmsa2_6_2,0.849
83,deepmsa2_6_3,0.844
84,deepmsa2_6_4,0.844
85,deepmsa2_7_0,0.848
86,deepmsa2_7_1,0.848
87,deepmsa2_7_2,0.848
88,deepmsa2_7_3,0.848
89,deepmsa2_7_4,0.849
90,def_mul_comp_0,0.842
91,def_mul_comp_1,0.842
92,def_mul_comp_2,0.842
93,def_mul_comp_3,0.844
94,def_mul_comp_4,0.842
95,def_mul_drop_nos_0,0.846
96,def_mul_drop_nos_1,0.846
97,def_mul_drop_nos_2,0.847
98,def_mul_drop_nos_3,0.847
99,def_mul_drop_nos_4,0.837
100,def_mul_drop_s_0,0.843
101,def_mul_drop_s_1,0.846
102,def_mul_drop_s_2,0.837
103,def_mul_drop_s_3,0.844
104,def_mul_drop_s_4,0.835
105,def_mul_esm_msa_0,0.843
106,def_mul_esm_msa_1,0.846
107,def_mul_esm_msa_2,0.845
108,def_mul_esm_msa_3,0.846
109,def_mul_esm_msa_4,0.841
110,def_mul_nopair_0,0.848
111,def_mul_nopair_1,0.839
112,def_mul_nopair_2,0.844
113,def_mul_nopair_3,0.846
114,def_mul_nopair_4,0.848
115,def_mul_not_drop_nos_0,0.84
116,def_mul_not_drop_nos_1,0.843
117,def_mul_not_drop_nos_2,0.842
118,def_mul_not_drop_nos_3,0.84
119,def_mul_not_drop_nos_4,0.854
120,def_mul_not_drop_s_0,0.839
121,def_mul_not_drop_s_1,0.845
122,def_mul_not_drop_s_2,0.837
123,def_mul_not_drop_s_3,0.84
124,def_mul_not_drop_s_4,0.843
125,def_mul_notemp_0,0.838
126,def_mul_notemp_1,0.835
127,def_mul_notemp_2,0.841
128,def_mul_notemp_3,0.832
129,def_mul_notemp_4,0.841
130,def_mul_pdb_0,0.842
131,def_mul_pdb_1,0.844
132,def_mul_pdb_2,0.845
133,def_mul_pdb_3,0.843
134,def_mul_pdb_4,0.844
135,def_mul_pdb70_0,0.847
136,def_mul_pdb70_1,0.843
137,def_mul_pdb70_2,0.843
138,def_mul_pdb70_3,0.843
139,def_mul_pdb70_4,0.844
140,def_mul_struct_0,0.846
141,def_mul_struct_1,0.844
142,def_mul_struct_2,0.845
143,def_mul_struct_3,0.843
144,def_mul_struct_4,0.845
145,default_multimer_0,0.845
146,default_multimer_1,0.846
147,default_multimer_2,0.846
148,default_multimer_3,0.843
149,default_multimer_4,0.845
150,folds_iter_1_0,0.849
151,folds_iter_1_1,0.849
152,folds_iter_1_2,0.848
153,folds_iter_1_3,0.85
154,folds_iter_1_4,0.849
155,folds_iter_2_0,0.85
156,folds_iter_2_1,0.867
157,folds_iter_2_2,0.867
158,folds_iter_2_3,0.849
159,folds_iter_2_4,0.851
160,folds_iter_esm_1_0,0.836
161,folds_iter_esm_1_1,0.847
162,folds_iter_esm_1_2,0.835
163,folds_iter_esm_1_3,0.848
164,folds_iter_esm_1_4,0.836
165,folds_iter_esm_2_0,0.843
166,folds_iter_esm_2_1,0.846
167,folds_iter_esm_2_2,0.854
168,folds_iter_esm_2_3,0.853
169,folds_iter_esm_2_4,0.854
170,folds_iter_esm_nop_1_0,0.847
171,folds_iter_esm_nop_1_1,0.85
172,folds_iter_esm_nop_1_2,0.85
173,folds_iter_esm_nop_1_3,0.846
174,folds_iter_esm_nop_1_4,0.844
175,folds_iter_esm_nop_2_0,0.847
176,folds_iter_esm_nop_2_1,0.839
177,folds_iter_esm_nop_2_2,0.853
178,folds_iter_esm_nop_2_3,0.848
179,folds_iter_esm_nop_2_4,0.853
180,folds_iter_esm_not_1_0,0.846
181,folds_iter_esm_not_1_1,0.848
182,folds_iter_esm_not_1_2,0.848
183,folds_iter_esm_not_1_3,0.848
184,folds_iter_esm_not_1_4,0.843
185,folds_iter_esm_not_2_0,0.86
186,folds_iter_esm_not_2_1,0.84
187,folds_iter_esm_not_2_2,0.834
188,folds_iter_esm_not_2_3,0.844
189,folds_iter_esm_not_2_4,0.845
190,folds_iter_esm_notp_1_0,0.861
191,folds_iter_esm_notp_1_1,0.849
192,folds_iter_esm_notp_1_2,0.849
193,folds_iter_esm_notp_1_3,0.848
194,folds_iter_esm_notp_1_4,0.848
195,folds_iter_esm_notp_2_0,0.848
196,folds_iter_esm_notp_2_1,0.841
197,folds_iter_esm_notp_2_2,0.834
198,folds_iter_esm_notp_2_3,0.842
199,folds_iter_esm_notp_2_4,0.854
200,folds_iter_nop_1_0,0.849
201,folds_iter_nop_1_1,0.849
202,folds_iter_nop_1_2,0.848
203,folds_iter_nop_1_3,0.848
204,folds_iter_nop_1_4,0.848
205,folds_iter_nop_2_0,0.849
206,folds_iter_nop_2_1,0.851
207,folds_iter_nop_2_2,0.85
208,folds_iter_nop_2_3,0.867
209,folds_iter_nop_2_4,0.85
210,folds_iter_not_1_0,0.84
211,folds_iter_not_1_1,0.836
212,folds_iter_not_1_2,0.84
213,folds_iter_not_1_3,0.844
214,folds_iter_not_1_4,0.844
215,folds_iter_not_2_0,0.839
216,folds_iter_not_2_1,0.833
217,folds_iter_not_2_2,0.845
218,folds_iter_not_2_3,0.843
219,folds_iter_not_2_4,0.843
220,folds_iter_notp_1_0,0.851
221,folds_iter_notp_1_1,0.842
222,folds_iter_notp_1_2,0.84
223,folds_iter_notp_1_3,0.836
224,folds_iter_notp_1_4,0.839
225,folds_iter_notp_2_0,0.84
226,folds_iter_notp_2_1,0.841
227,folds_iter_notp_2_2,0.841
228,folds_iter_notp_2_3,0.84
229,folds_iter_notp_2_4,0.843
230,pdb_inter_prot_sto_0,0.846
231,pdb_inter_prot_sto_1,0.849
232,pdb_inter_prot_sto_2,0.839
233,pdb_inter_prot_sto_3,0.839
234,pdb_inter_prot_sto_4,0.848
235,pdb_inter_ref_a3m_0,0.837
236,pdb_inter_ref_a3m_1,0.849
237,pdb_inter_ref_a3m_2,0.839
238,pdb_inter_ref_a3m_3,0.847
239,pdb_inter_ref_a3m_4,0.845
240,pdb_inter_ref_sto_0,0.853
241,pdb_inter_ref_sto_1,0.84
242,pdb_inter_ref_sto_2,0.847
243,pdb_inter_ref_sto_3,0.844
244,pdb_inter_ref_sto_4,0.836
245,spec_comp_0,0.846
246,spec_comp_1,0.845
247,spec_comp_2,0.846
248,spec_comp_3,0.847
249,spec_comp_4,0.846
250,spec_inter_prot_sto_0,0.847
251,spec_inter_prot_sto_1,0.846
252,spec_inter_prot_sto_2,0.849
253,spec_inter_prot_sto_3,0.844
254,spec_inter_prot_sto_4,0.846
255,spec_inter_ref_a3m_0,0.847
256,spec_inter_ref_a3m_1,0.84
