,model,tmscore
0,af3_jian_0,0.051
1,af3_jian_1,0.05
2,af3_jian_2,0.051
3,af3_jian_3,0.051
4,af3_jian_4,0.051
5,af3_jian_5,0.051
6,af3_jian_6,0.051
7,af3_jian_7,0.05
8,af3_jian_8,0.05
9,af3_jian_9,0.051
10,af3_pawan_0,0.051
11,af3_pawan_1,0.051
12,af3_pawan_2,0.05
13,af3_pawan_3,0.051
14,af3_pawan_4,0.051
15,af3_pawan_5,0.051
16,af3_pawan_6,0.051
17,af3_pawan_7,0.051
18,af3_pawan_8,0.051
19,af3_pawan_9,0.051
20,afsample_v1_0,0.047
21,afsample_v1_1,0.047
22,afsample_v1_2,0.047
23,afsample_v1_3,0.047
24,afsample_v1_4,0.047
25,afsample_v1_not_0,0.047
26,afsample_v1_not_1,0.047
27,afsample_v1_not_2,0.047
28,afsample_v1_not_3,0.047
29,afsample_v1_not_4,0.047
30,afsample_v1_r21_not_0,0.045
31,afsample_v1_r21_not_1,0.047
32,afsample_v1_r21_not_2,0.047
33,afsample_v1_r21_not_3,0.045
34,afsample_v1_r21_not_4,0.047
35,afsample_v2_0,0.046
36,afsample_v2_1,0.046
37,afsample_v2_2,0.046
38,afsample_v2_3,0.046
39,afsample_v2_4,0.046
40,afsample_v2_not_0,0.046
41,afsample_v2_not_1,0.046
42,afsample_v2_not_2,0.047
43,afsample_v2_not_3,0.047
44,afsample_v2_not_4,0.046
45,afsample_v2_r21_not_0,0.046
46,afsample_v2_r21_not_1,0.046
47,afsample_v2_r21_not_2,0.046
48,afsample_v2_r21_not_3,0.046
49,afsample_v2_r21_not_4,0.046
50,deepmsa2_0_0,0.047
51,deepmsa2_0_1,0.047
52,deepmsa2_0_2,0.047
53,deepmsa2_0_3,0.046
54,deepmsa2_0_4,0.046
55,deepmsa2_1_0,0.046
56,deepmsa2_1_1,0.047
57,deepmsa2_1_2,0.047
58,deepmsa2_1_3,0.046
59,deepmsa2_1_4,0.047
60,deepmsa2_10_0,0.047
61,deepmsa2_10_1,0.048
62,deepmsa2_10_2,0.045
63,deepmsa2_10_3,0.047
64,deepmsa2_10_4,0.047
65,deepmsa2_11_0,0.047
66,deepmsa2_11_1,0.047
67,deepmsa2_11_2,0.047
68,deepmsa2_11_3,0.045
69,deepmsa2_11_4,0.045
70,deepmsa2_12_0,0.046
71,deepmsa2_12_1,0.045
72,deepmsa2_12_2,0.046
73,deepmsa2_12_3,0.046
74,deepmsa2_12_4,0.046
75,deepmsa2_13_0,0.047
76,deepmsa2_13_1,0.046
77,deepmsa2_13_2,0.046
78,deepmsa2_13_3,0.045
79,deepmsa2_13_4,0.045
80,deepmsa2_14_0,0.045
81,deepmsa2_14_1,0.046
82,deepmsa2_14_2,0.046
83,deepmsa2_14_3,0.046
84,deepmsa2_14_4,0.045
85,deepmsa2_15_0,0.047
86,deepmsa2_15_1,0.045
87,deepmsa2_15_2,0.046
88,deepmsa2_15_3,0.046
89,deepmsa2_15_4,0.047
90,deepmsa2_2_0,0.046
91,deepmsa2_2_1,0.046
92,deepmsa2_2_2,0.047
93,deepmsa2_2_3,0.046
94,deepmsa2_2_4,0.046
95,deepmsa2_3_0,0.047
96,deepmsa2_3_1,0.046
97,deepmsa2_3_2,0.047
98,deepmsa2_3_3,0.046
99,deepmsa2_3_4,0.046
100,deepmsa2_4_0,0.046
101,deepmsa2_4_1,0.046
102,deepmsa2_4_2,0.046
103,deepmsa2_4_3,0.047
104,deepmsa2_4_4,0.046
105,deepmsa2_5_0,0.046
106,deepmsa2_5_1,0.046
107,deepmsa2_5_2,0.047
108,deepmsa2_5_3,0.047
109,deepmsa2_5_4,0.046
110,deepmsa2_6_0,0.046
111,deepmsa2_6_1,0.047
112,deepmsa2_6_2,0.046
113,deepmsa2_6_3,0.046
114,deepmsa2_6_4,0.046
115,deepmsa2_7_0,0.046
116,deepmsa2_7_1,0.046
117,deepmsa2_7_2,0.047
118,deepmsa2_7_3,0.046
119,deepmsa2_7_4,0.047
120,deepmsa2_8_0,0.046
121,deepmsa2_8_1,0.046
122,deepmsa2_8_2,0.045
123,deepmsa2_8_3,0.047
124,deepmsa2_8_4,0.048
125,deepmsa2_9_0,0.047
126,deepmsa2_9_1,0.047
