,model,tmscore
0,af3_jian_0,0.664
1,af3_jian_1,0.65
2,af3_jian_2,0.66
3,af3_jian_3,0.698
4,af3_jian_4,0.66
5,af3_jian_5,0.658
6,af3_jian_6,0.659
7,af3_jian_7,0.655
8,af3_jian_8,0.66
9,af3_jian_9,0.667
10,af3_pawan_0,0.647
11,af3_pawan_1,0.656
12,af3_pawan_2,0.658
13,af3_pawan_3,0.655
14,af3_pawan_4,0.649
15,af3_pawan_5,0.648
16,af3_pawan_6,0.641
17,af3_pawan_7,0.643
18,af3_pawan_8,0.647
19,af3_pawan_9,0.662
20,afsample_v1_0,0.116
21,afsample_v1_1,0.222
22,afsample_v1_2,0.262
23,afsample_v1_3,0.19
24,afsample_v1_4,0.263
25,afsample_v1_not_0,0.12
26,afsample_v1_not_1,0.144
27,afsample_v1_not_2,0.258
28,afsample_v1_not_3,0.281
29,afsample_v1_not_4,0.166
30,afsample_v1_r21_not_0,0.062
31,afsample_v1_r21_not_1,0.075
32,afsample_v1_r21_not_2,0.063
33,afsample_v1_r21_not_3,0.054
34,afsample_v1_r21_not_4,0.35
35,afsample_v2_0,0.59
36,afsample_v2_1,0.539
37,afsample_v2_2,0.581
38,afsample_v2_3,0.566
39,afsample_v2_4,0.578
40,afsample_v2_not_0,0.562
41,afsample_v2_not_1,0.562
42,afsample_v2_not_2,0.572
43,afsample_v2_not_3,0.521
44,afsample_v2_not_4,0.572
45,afsample_v2_r21_not_0,0.524
46,afsample_v2_r21_not_1,0.603
47,afsample_v2_r21_not_2,0.606
48,afsample_v2_r21_not_3,0.599
49,afsample_v2_r21_not_4,0.592
50,def_mul_comp_0,0.598
51,def_mul_comp_1,0.591
52,def_mul_comp_2,0.568
53,def_mul_comp_3,0.506
54,def_mul_comp_4,0.572
55,def_mul_drop_nos_0,0.626
56,def_mul_drop_nos_1,0.56
57,def_mul_drop_nos_2,0.544
58,def_mul_drop_nos_3,0.598
59,def_mul_drop_nos_4,0.555
60,def_mul_drop_s_0,0.643
61,def_mul_drop_s_1,0.56
62,def_mul_drop_s_2,0.579
63,def_mul_drop_s_3,0.573
64,def_mul_drop_s_4,0.574
65,def_mul_esm_msa_0,0.637
66,def_mul_esm_msa_1,0.608
67,def_mul_esm_msa_2,0.637
68,def_mul_esm_msa_3,0.571
69,def_mul_esm_msa_4,0.603
70,def_mul_nopair_0,0.644
71,def_mul_nopair_1,0.623
72,def_mul_nopair_2,0.595
73,def_mul_nopair_3,0.579
74,def_mul_nopair_4,0.604
75,def_mul_not_drop_nos_0,0.642
76,def_mul_not_drop_nos_1,0.639
77,def_mul_not_drop_nos_2,0.611
78,def_mul_not_drop_nos_3,0.633
79,def_mul_not_drop_nos_4,0.559
80,def_mul_not_drop_s_0,0.58
81,def_mul_not_drop_s_1,0.562
82,def_mul_not_drop_s_2,0.594
83,def_mul_not_drop_s_3,0.549
84,def_mul_not_drop_s_4,0.585
85,def_mul_notemp_0,0.606
86,def_mul_notemp_1,0.596
87,def_mul_notemp_2,0.586
88,def_mul_notemp_3,0.613
89,def_mul_notemp_4,0.557
90,default_multimer_0,0.64
91,default_multimer_1,0.632
92,default_multimer_2,0.602
93,default_multimer_3,0.645
94,default_multimer_4,0.607
