,model,tmscore
0,af3_jian_0,0.781
1,af3_jian_1,0.778
2,af3_jian_2,0.83
3,af3_jian_3,0.796
4,af3_jian_4,0.819
5,af3_jian_5,0.809
6,af3_jian_6,0.834
7,af3_jian_7,0.809
8,af3_jian_8,0.793
9,af3_jian_9,0.799
10,af3_pawan_0,0.794
11,af3_pawan_1,0.823
12,af3_pawan_2,0.79
13,af3_pawan_3,0.834
14,af3_pawan_4,0.826
15,af3_pawan_5,0.821
16,af3_pawan_6,0.773
17,af3_pawan_7,0.8
18,af3_pawan_8,0.803
19,af3_pawan_9,0.777
20,afsample_v1_0,0.797
21,afsample_v1_1,0.708
22,afsample_v1_2,0.766
23,afsample_v1_3,0.489
24,afsample_v1_4,0.263
25,afsample_v1_not_0,0.788
26,afsample_v1_not_1,0.541
27,afsample_v1_not_2,0.729
28,afsample_v1_not_3,0.697
29,afsample_v1_not_4,0.67
30,afsample_v2_0,0.815
31,afsample_v2_1,0.814
32,afsample_v2_2,0.818
33,afsample_v2_3,0.817
34,afsample_v2_4,0.834
35,afsample_v2_not_0,0.815
36,afsample_v2_not_1,0.817
37,afsample_v2_not_2,0.815
38,afsample_v2_not_3,0.826
39,afsample_v2_not_4,0.805
40,afsample_v2_r21_not_0,0.815
41,afsample_v2_r21_not_1,0.815
42,afsample_v2_r21_not_2,0.813
43,afsample_v2_r21_not_3,0.805
44,afsample_v2_r21_not_4,0.813
45,def_mul_comp_0,0.83
46,def_mul_comp_1,0.83
47,def_mul_comp_2,0.83
48,def_mul_comp_3,0.831
49,def_mul_comp_4,0.797
50,def_mul_drop_nos_0,0.837
51,def_mul_drop_nos_1,0.831
52,def_mul_drop_nos_2,0.83
53,def_mul_drop_nos_3,0.833
54,def_mul_drop_nos_4,0.829
55,def_mul_drop_s_0,0.828
56,def_mul_drop_s_1,0.83
57,def_mul_drop_s_2,0.836
58,def_mul_drop_s_3,0.831
59,def_mul_drop_s_4,0.832
60,def_mul_esm_msa_0,0.828
61,def_mul_esm_msa_1,0.829
62,def_mul_esm_msa_2,0.833
63,def_mul_esm_msa_3,0.797
64,def_mul_esm_msa_4,0.804
65,def_mul_not_drop_nos_0,0.803
66,def_mul_not_drop_nos_1,0.834
67,def_mul_not_drop_nos_2,0.802
68,def_mul_not_drop_nos_3,0.83
69,def_mul_not_drop_nos_4,0.829
70,def_mul_not_drop_s_0,0.829
71,def_mul_not_drop_s_1,0.803
72,def_mul_not_drop_s_2,0.83
73,def_mul_not_drop_s_3,0.827
74,def_mul_not_drop_s_4,0.831
75,def_mul_notemp_0,0.83
76,def_mul_notemp_1,0.8
77,def_mul_notemp_2,0.825
78,def_mul_notemp_3,0.825
79,def_mul_notemp_4,0.831
80,def_mul_pdb_0,0.829
81,def_mul_pdb_1,0.828
82,def_mul_pdb_2,0.83
83,def_mul_pdb_3,0.832
84,def_mul_pdb_4,0.833
85,def_mul_pdb70_0,0.83
86,def_mul_pdb70_1,0.83
87,def_mul_pdb70_2,0.832
88,def_mul_pdb70_3,0.826
89,def_mul_pdb70_4,0.829
90,default_multimer_0,0.83
91,default_multimer_1,0.829
92,default_multimer_2,0.829
93,default_multimer_3,0.825
94,default_multimer_4,0.835
95,pdb_inter_prot_sto_0,0.825
96,pdb_inter_prot_sto_1,0.824
97,pdb_inter_prot_sto_2,0.82
98,pdb_inter_prot_sto_3,0.821
99,pdb_inter_prot_sto_4,0.83
100,pdb_inter_ref_a3m_0,0.829
101,pdb_inter_ref_a3m_1,0.816
102,pdb_inter_ref_a3m_2,0.826
103,pdb_inter_ref_a3m_3,0.824
104,pdb_inter_ref_a3m_4,0.805
105,pdb_inter_ref_sto_0,0.822
106,pdb_inter_ref_sto_1,0.824
107,pdb_inter_ref_sto_2,0.824
108,pdb_inter_ref_sto_3,0.825
109,pdb_inter_ref_sto_4,0.821
110,spec_comp_0,0.81
111,spec_comp_1,0.811
112,spec_comp_2,0.847
113,spec_comp_3,0.832
114,spec_comp_4,0.832
115,spec_inter_prot_sto_0,0.833
116,spec_inter_prot_sto_1,0.832
117,spec_inter_prot_sto_2,0.833
118,spec_inter_prot_sto_3,0.834
119,spec_inter_prot_sto_4,0.829
120,spec_inter_ref_a3m_0,0.808
121,spec_inter_ref_a3m_1,0.81
122,spec_inter_ref_a3m_2,0.848
123,spec_inter_ref_a3m_3,0.809
124,spec_inter_ref_a3m_4,0.831
125,spec_inter_ref_sto_0,0.831
126,spec_inter_ref_sto_1,0.829
127,spec_inter_ref_sto_2,0.83
128,spec_inter_ref_sto_3,0.827
129,spec_inter_ref_sto_4,0.832
130,spec_pdb_0,0.809
131,spec_pdb_1,0.833
132,spec_pdb_2,0.831
133,spec_pdb_3,0.829
134,spec_pdb_4,0.83
135,spec_pdb70_0,0.808
136,spec_pdb70_1,0.81
137,spec_pdb70_2,0.831
138,spec_pdb70_3,0.832
139,spec_pdb70_4,0.848
140,uniclust_ox_a3m_0,0.791
141,uniclust_ox_a3m_1,0.791
142,uniclust_ox_a3m_2,0.848
143,uniclust_ox_a3m_3,0.831
144,uniclust_ox_a3m_4,0.847
