,model,tmscore
0,af3_jian_0,0.83
1,af3_jian_1,0.83
2,af3_jian_2,0.828
3,af3_jian_3,0.828
4,af3_jian_4,0.828
5,af3_jian_5,0.827
6,af3_jian_6,0.825
7,af3_jian_7,0.828
8,af3_jian_8,0.827
9,af3_jian_9,0.828
10,af3_pawan_0,0.83
11,af3_pawan_1,0.83
12,af3_pawan_2,0.828
13,af3_pawan_3,0.826
14,af3_pawan_4,0.826
15,af3_pawan_5,0.829
16,af3_pawan_6,0.829
17,af3_pawan_7,0.829
18,af3_pawan_8,0.825
19,af3_pawan_9,0.827
20,afsample_v1_0,0.8
21,afsample_v1_1,0.801
22,afsample_v1_2,0.801
23,afsample_v1_3,0.802
24,afsample_v1_4,0.802
25,afsample_v1_not_0,0.8
26,afsample_v1_not_1,0.799
27,afsample_v1_not_2,0.801
28,afsample_v1_not_3,0.8
29,afsample_v1_not_4,0.805
30,afsample_v1_r21_not_0,0.803
31,afsample_v1_r21_not_1,0.805
32,afsample_v1_r21_not_2,0.802
33,afsample_v1_r21_not_3,0.802
34,afsample_v1_r21_not_4,0.803
35,afsample_v2_0,0.799
36,afsample_v2_1,0.802
37,afsample_v2_2,0.801
38,afsample_v2_3,0.802
39,afsample_v2_4,0.798
40,afsample_v2_not_0,0.799
41,afsample_v2_not_1,0.803
42,afsample_v2_not_2,0.802
43,afsample_v2_not_3,0.799
44,afsample_v2_not_4,0.801
45,afsample_v2_r21_not_0,0.802
46,afsample_v2_r21_not_1,0.801
47,afsample_v2_r21_not_2,0.801
48,afsample_v2_r21_not_3,0.802
49,afsample_v2_r21_not_4,0.798
50,deepmsa2_0_0,0.811
51,deepmsa2_0_1,0.81
52,deepmsa2_0_2,0.811
53,deepmsa2_0_3,0.808
54,deepmsa2_0_4,0.809
55,deepmsa2_1_0,0.81
56,deepmsa2_1_1,0.809
57,deepmsa2_1_2,0.809
58,deepmsa2_1_3,0.809
59,deepmsa2_1_4,0.81
60,deepmsa2_2_0,0.837
61,deepmsa2_2_1,0.838
62,deepmsa2_2_2,0.837
63,deepmsa2_2_3,0.837
64,deepmsa2_2_4,0.84
65,deepmsa2_3_0,0.837
66,deepmsa2_3_1,0.838
67,deepmsa2_3_2,0.837
68,deepmsa2_3_3,0.839
69,deepmsa2_3_4,0.837
70,deepmsa2_4_0,0.834
71,deepmsa2_4_1,0.808
72,deepmsa2_4_2,0.801
73,deepmsa2_4_3,0.801
74,deepmsa2_4_4,0.801
75,deepmsa2_5_0,0.835
76,deepmsa2_5_1,0.813
77,deepmsa2_5_2,0.809
78,deepmsa2_5_3,0.792
79,deepmsa2_5_4,0.808
80,deepmsa2_6_0,0.811
81,deepmsa2_6_1,0.807
82,deepmsa2_6_2,0.81
83,deepmsa2_6_3,0.808
84,deepmsa2_6_4,0.809
85,deepmsa2_7_0,0.81
86,deepmsa2_7_1,0.807
87,deepmsa2_7_2,0.811
88,deepmsa2_7_3,0.812
89,deepmsa2_7_4,0.812
90,def_mul_comp_0,0.803
91,def_mul_comp_1,0.806
92,def_mul_comp_2,0.804
93,def_mul_comp_3,0.807
94,def_mul_comp_4,0.806
95,def_mul_drop_nos_0,0.806
96,def_mul_drop_nos_1,0.806
97,def_mul_drop_nos_2,0.805
98,def_mul_drop_nos_3,0.805
99,def_mul_drop_nos_4,0.806
100,def_mul_drop_s_0,0.805
101,def_mul_drop_s_1,0.805
102,def_mul_drop_s_2,0.804
103,def_mul_drop_s_3,0.801
104,def_mul_drop_s_4,0.804
105,def_mul_esm_msa_0,0.805
106,def_mul_esm_msa_1,0.807
107,def_mul_esm_msa_2,0.805
108,def_mul_esm_msa_3,0.806
109,def_mul_esm_msa_4,0.808
110,def_mul_nopair_0,0.804
111,def_mul_nopair_1,0.806
112,def_mul_nopair_2,0.806
113,def_mul_nopair_3,0.807
114,def_mul_nopair_4,0.805
115,def_mul_not_drop_nos_0,0.809
116,def_mul_not_drop_nos_1,0.791
117,def_mul_not_drop_nos_2,0.795
118,def_mul_not_drop_nos_3,0.798
119,def_mul_not_drop_nos_4,0.8
120,def_mul_not_drop_s_0,0.797
121,def_mul_not_drop_s_1,0.803
122,def_mul_not_drop_s_2,0.796
123,def_mul_not_drop_s_3,0.806
124,def_mul_not_drop_s_4,0.799
125,def_mul_notemp_0,0.798
126,def_mul_notemp_1,0.796
127,def_mul_notemp_2,0.796
128,def_mul_notemp_3,0.797
129,def_mul_notemp_4,0.796
130,def_mul_pdb_0,0.803
131,def_mul_pdb_1,0.804
132,def_mul_pdb_2,0.801
133,def_mul_pdb_3,0.804
134,def_mul_pdb_4,0.805
135,def_mul_pdb70_0,0.806
136,def_mul_pdb70_1,0.806
137,def_mul_pdb70_2,0.805
138,def_mul_pdb70_3,0.805
139,def_mul_pdb70_4,0.806
140,def_mul_struct_0,0.807
141,def_mul_struct_1,0.807
142,def_mul_struct_2,0.807
143,def_mul_struct_3,0.807
144,def_mul_struct_4,0.807
145,default_multimer_0,0.805
146,default_multimer_1,0.805
147,default_multimer_2,0.807
148,default_multimer_3,0.806
149,default_multimer_4,0.8
150,folds_iter_1_0,0.807
151,folds_iter_1_1,0.805
152,folds_iter_1_2,0.802
153,folds_iter_1_3,0.807
154,folds_iter_1_4,0.826
155,folds_iter_2_0,0.802
156,folds_iter_2_1,0.806
157,folds_iter_2_2,0.806
158,folds_iter_2_3,0.801
159,folds_iter_2_4,0.805
160,folds_iter_esm_1_0,0.806
161,folds_iter_esm_1_1,0.804
162,folds_iter_esm_1_2,0.811
163,folds_iter_esm_1_3,0.812
164,folds_iter_esm_1_4,0.811
165,folds_iter_esm_2_0,0.801
166,folds_iter_esm_2_1,0.812
167,folds_iter_esm_2_2,0.812
168,folds_iter_esm_2_3,0.801
169,folds_iter_esm_2_4,0.801
170,folds_iter_esm_nop_1_0,0.802
171,folds_iter_esm_nop_1_1,0.81
172,folds_iter_esm_nop_1_2,0.813
173,folds_iter_esm_nop_1_3,0.822
174,folds_iter_esm_nop_1_4,0.807
175,folds_iter_esm_nop_2_0,0.806
176,folds_iter_esm_nop_2_1,0.811
177,folds_iter_esm_nop_2_2,0.798
178,folds_iter_esm_nop_2_3,0.807
179,folds_iter_esm_nop_2_4,0.801
180,folds_iter_esm_not_1_0,0.805
181,folds_iter_esm_not_1_1,0.814
182,folds_iter_esm_not_1_2,0.801
183,folds_iter_esm_not_1_3,0.803
184,folds_iter_esm_not_1_4,0.804
185,folds_iter_esm_not_2_0,0.811
186,folds_iter_esm_not_2_1,0.805
187,folds_iter_esm_not_2_2,0.796
188,folds_iter_esm_not_2_3,0.796
189,folds_iter_esm_not_2_4,0.806
190,folds_iter_esm_notp_1_0,0.82
191,folds_iter_esm_notp_1_1,0.823
192,folds_iter_esm_notp_1_2,0.804
193,folds_iter_esm_notp_1_3,0.803
194,folds_iter_esm_notp_1_4,0.804
195,folds_iter_esm_notp_2_0,0.823
196,folds_iter_esm_notp_2_1,0.804
197,folds_iter_esm_notp_2_2,0.812
198,folds_iter_esm_notp_2_3,0.82
199,folds_iter_esm_notp_2_4,0.818
200,folds_iter_nop_1_0,0.826
201,folds_iter_nop_1_1,0.804
202,folds_iter_nop_1_2,0.826
203,folds_iter_nop_1_3,0.801
204,folds_iter_nop_1_4,0.805
205,folds_iter_nop_2_0,0.826
206,folds_iter_nop_2_1,0.804
207,folds_iter_nop_2_2,0.811
208,folds_iter_nop_2_3,0.827
209,folds_iter_nop_2_4,0.8
210,folds_iter_not_1_0,0.825
211,folds_iter_not_1_1,0.82
212,folds_iter_not_1_2,0.822
213,folds_iter_not_1_3,0.821
214,folds_iter_not_1_4,0.819
215,folds_iter_not_2_0,0.824
216,folds_iter_not_2_1,0.82
217,folds_iter_not_2_2,0.821
218,folds_iter_not_2_3,0.82
219,folds_iter_not_2_4,0.82
220,folds_iter_notp_1_0,0.821
221,folds_iter_notp_1_1,0.793
222,folds_iter_notp_1_2,0.805
223,folds_iter_notp_1_3,0.793
224,folds_iter_notp_1_4,0.798
