,model,tmscore
0,afsample_v1_0,0.08
1,afsample_v1_1,0.249
2,afsample_v1_2,0.055
3,afsample_v1_3,0.252
4,afsample_v1_4,0.038
5,afsample_v1_not_0,0.066
6,afsample_v1_not_1,0.28
7,afsample_v1_not_2,0.048
8,afsample_v1_not_3,0.234
9,afsample_v1_not_4,0.242
10,afsample_v1_r21_not_0,0.163
11,afsample_v1_r21_not_1,0.065
12,afsample_v1_r21_not_2,0.376
13,afsample_v1_r21_not_3,0.269
14,afsample_v1_r21_not_4,0.328
15,afsample_v2_0,0.673
16,afsample_v2_1,0.683
17,afsample_v2_2,0.681
18,afsample_v2_3,0.686
19,afsample_v2_4,0.683
20,afsample_v2_not_0,0.681
21,afsample_v2_not_1,0.685
22,afsample_v2_not_2,0.685
23,afsample_v2_not_3,0.685
24,afsample_v2_not_4,0.678
25,afsample_v2_r21_not_0,0.694
26,afsample_v2_r21_not_1,0.674
27,afsample_v2_r21_not_2,0.673
28,afsample_v2_r21_not_3,0.683
29,afsample_v2_r21_not_4,0.685
30,deepmsa2_0_0,0.786
31,deepmsa2_0_1,0.697
32,deepmsa2_0_2,0.699
33,deepmsa2_0_3,0.697
34,deepmsa2_0_4,0.698
35,deepmsa2_1_0,0.793
36,deepmsa2_1_1,0.791
37,deepmsa2_1_2,0.792
38,deepmsa2_1_3,0.792
39,deepmsa2_1_4,0.791
40,deepmsa2_2_0,0.792
41,deepmsa2_2_1,0.791
42,deepmsa2_2_2,0.79
43,deepmsa2_2_3,0.676
44,deepmsa2_2_4,0.673
45,deepmsa2_3_0,0.79
46,deepmsa2_3_1,0.783
47,deepmsa2_3_2,0.676
48,deepmsa2_3_3,0.677
49,deepmsa2_3_4,0.674
50,deepmsa2_4_0,0.781
51,deepmsa2_4_1,0.691
52,deepmsa2_4_2,0.691
53,deepmsa2_4_3,0.791
54,deepmsa2_4_4,0.678
55,deepmsa2_5_0,0.694
56,deepmsa2_5_1,0.692
57,deepmsa2_5_2,0.693
58,deepmsa2_5_3,0.684
59,deepmsa2_5_4,0.696
60,deepmsa2_6_0,0.783
61,deepmsa2_6_1,0.692
62,deepmsa2_6_2,0.789
63,deepmsa2_6_3,0.786
64,deepmsa2_6_4,0.771
65,def_mul_comp_0,0.79
66,def_mul_comp_1,0.784
67,def_mul_comp_2,0.782
68,def_mul_comp_3,0.791
69,def_mul_comp_4,0.778
70,def_mul_drop_nos_0,0.693
71,def_mul_drop_nos_1,0.691
72,def_mul_drop_nos_2,0.692
73,def_mul_drop_nos_3,0.697
74,def_mul_drop_nos_4,0.697
75,def_mul_drop_s_0,0.691
76,def_mul_drop_s_1,0.697
77,def_mul_drop_s_2,0.695
78,def_mul_drop_s_3,0.692
79,def_mul_drop_s_4,0.694
80,def_mul_esm_msa_0,0.691
81,def_mul_esm_msa_1,0.691
82,def_mul_esm_msa_2,0.692
83,def_mul_esm_msa_3,0.691
84,def_mul_esm_msa_4,0.692
85,def_mul_not_drop_nos_0,0.753
86,def_mul_not_drop_nos_1,0.769
87,def_mul_not_drop_nos_2,0.684
88,def_mul_not_drop_nos_3,0.679
89,def_mul_not_drop_nos_4,0.781
90,def_mul_not_drop_s_0,0.77
91,def_mul_not_drop_s_1,0.754
92,def_mul_not_drop_s_2,0.772
93,def_mul_not_drop_s_3,0.773
94,def_mul_not_drop_s_4,0.672
95,def_mul_notemp_0,0.677
96,def_mul_notemp_1,0.681
97,def_mul_notemp_2,0.777
98,def_mul_notemp_3,0.677
99,def_mul_notemp_4,0.764
100,def_mul_pdb_0,0.697
101,def_mul_pdb_1,0.696
102,def_mul_pdb_2,0.697
103,def_mul_pdb_3,0.696
104,def_mul_pdb_4,0.694
105,def_mul_pdb70_0,0.788
106,def_mul_pdb70_1,0.786
107,def_mul_pdb70_2,0.78
108,def_mul_pdb70_3,0.691
109,def_mul_pdb70_4,0.695
110,def_mul_struct_0,0.769
111,def_mul_struct_1,0.776
112,def_mul_struct_2,0.77
113,def_mul_struct_3,0.785
114,def_mul_struct_4,0.766
115,default_multimer_0,0.688
116,default_multimer_1,0.691
117,default_multimer_2,0.694
118,default_multimer_3,0.69
119,default_multimer_4,0.686
120,pdb_inter_prot_sto_0,0.688
121,pdb_inter_prot_sto_1,0.689
122,pdb_inter_prot_sto_2,0.69
123,pdb_inter_prot_sto_3,0.692
124,pdb_inter_prot_sto_4,0.69
125,pdb_inter_ref_a3m_0,0.735
126,pdb_inter_ref_a3m_1,0.773
127,pdb_inter_ref_a3m_2,0.736
128,pdb_inter_ref_a3m_3,0.736
129,pdb_inter_ref_a3m_4,0.735
130,spec_comp_0,0.793
131,spec_comp_1,0.789
132,spec_comp_2,0.795
133,spec_comp_3,0.786
134,spec_comp_4,0.789
135,spec_inter_prot_sto_0,0.683
136,spec_inter_prot_sto_1,0.687
137,spec_inter_prot_sto_2,0.694
138,spec_inter_prot_sto_3,0.682
139,spec_inter_prot_sto_4,0.689
140,spec_inter_ref_a3m_0,0.789
141,spec_inter_ref_a3m_1,0.786
142,spec_inter_ref_a3m_2,0.787
143,spec_inter_ref_a3m_3,0.787
144,spec_inter_ref_a3m_4,0.785
145,spec_pdb_0,0.792
146,spec_pdb_1,0.792
147,spec_pdb_2,0.79
148,spec_pdb_3,0.791
149,spec_pdb_4,0.79
150,spec_pdb70_0,0.791
151,spec_pdb70_1,0.792
152,spec_pdb70_2,0.789
153,spec_pdb70_3,0.799
154,spec_pdb70_4,0.79
155,spec_struct_0,0.78
156,spec_struct_1,0.771
157,spec_struct_2,0.782
158,spec_struct_3,0.785
159,spec_struct_4,0.781
160,uniclust_ox_a3m_0,0.685
161,uniclust_ox_a3m_1,0.688
162,uniclust_ox_a3m_2,0.687
163,uniclust_ox_a3m_3,0.686
164,uniclust_ox_a3m_4,0.688
