,model,tmscore
0,af3_jian_0,0.843
1,af3_jian_1,0.836
2,af3_jian_2,0.842
3,af3_jian_3,0.842
4,af3_jian_4,0.836
5,af3_pawan_0,0.841
6,af3_pawan_1,0.839
7,af3_pawan_2,0.837
8,af3_pawan_3,0.837
9,af3_pawan_4,0.839
10,af3_refine_0,0.813
11,af3_refine_1,0.814
12,af3_refine_2,0.81
13,af3_refine_3,0.816
14,af3_refine_4,0.811
15,afsample_v1_0,0.838
16,afsample_v1_1,0.836
17,afsample_v1_2,0.832
18,afsample_v1_3,0.835
19,afsample_v1_4,0.817
20,afsample_v1_not_0,0.83
21,afsample_v1_not_1,0.835
22,afsample_v1_not_2,0.82
23,afsample_v1_not_3,0.831
24,afsample_v1_not_4,0.832
25,afsample_v1_not_s_0,0.833
26,afsample_v1_not_s_1,0.836
27,afsample_v1_not_s_2,0.821
28,afsample_v1_not_s_3,0.834
29,afsample_v1_not_s_4,0.831
30,afsample_v1_r21_not_0,0.808
31,afsample_v1_r21_not_1,0.809
32,afsample_v1_r21_not_2,0.811
33,afsample_v1_r21_not_3,0.808
34,afsample_v1_r21_not_4,0.81
35,afsample_v1_r21_not_s_0,0.809
36,afsample_v1_r21_not_s_1,0.81
37,afsample_v1_r21_not_s_2,0.809
38,afsample_v1_r21_not_s_3,0.809
39,afsample_v1_r21_not_s_4,0.809
40,afsample_v1_s_0,0.827
41,afsample_v1_s_1,0.814
42,afsample_v1_s_2,0.821
43,afsample_v1_s_3,0.823
44,afsample_v1_s_4,0.822
45,afsample_v2_0,0.828
46,afsample_v2_1,0.828
47,afsample_v2_2,0.824
48,afsample_v2_3,0.827
49,afsample_v2_4,0.826
50,afsample_v2_not_0,0.827
51,afsample_v2_not_1,0.824
52,afsample_v2_not_2,0.825
53,afsample_v2_not_3,0.829
54,afsample_v2_not_4,0.824
55,afsample_v2_not_s_0,0.824
56,afsample_v2_not_s_1,0.826
57,afsample_v2_not_s_2,0.826
58,afsample_v2_not_s_3,0.826
59,afsample_v2_not_s_4,0.825
60,afsample_v2_r21_not_0,0.828
61,afsample_v2_r21_not_1,0.83
62,afsample_v2_r21_not_2,0.826
63,afsample_v2_r21_not_3,0.826
64,afsample_v2_r21_not_4,0.827
65,afsample_v2_r21_not_s_0,0.827
66,afsample_v2_r21_not_s_1,0.828
67,afsample_v2_r21_not_s_2,0.829
68,afsample_v2_r21_not_s_3,0.83
69,afsample_v2_r21_not_s_4,0.829
70,afsample_v2_s_0,0.825
71,afsample_v2_s_1,0.825
72,afsample_v2_s_2,0.827
73,afsample_v2_s_3,0.828
74,afsample_v2_s_4,0.826
75,colabfold_casp16_web_0,0.836
76,colabfold_casp16_web_1,0.837
77,colabfold_casp16_web_2,0.829
78,colabfold_casp16_web_3,0.838
79,colabfold_casp16_web_4,0.835
80,colabfold_casp16_web_not_0,0.836
81,colabfold_casp16_web_not_1,0.838
82,colabfold_casp16_web_not_2,0.838
83,colabfold_casp16_web_not_3,0.831
84,colabfold_casp16_web_not_4,0.839
85,deepmsa2_0_0,0.831
86,deepmsa2_0_1,0.829
87,deepmsa2_0_2,0.828
88,deepmsa2_0_3,0.825
89,deepmsa2_0_4,0.826
90,deepmsa2_1_0,0.826
91,deepmsa2_1_1,0.826
92,deepmsa2_1_2,0.826
