,model,tmscore
0,af3_jian_0,0.792
1,af3_jian_1,0.792
2,af3_jian_2,0.791
3,af3_jian_3,0.792
4,af3_jian_4,0.8
5,af3_jian_5,0.794
6,af3_jian_6,0.795
7,af3_jian_7,0.797
8,af3_jian_8,0.789
9,af3_jian_9,0.788
10,af3_pawan_0,0.789
11,af3_pawan_1,0.799
12,af3_pawan_2,0.79
13,af3_pawan_3,0.795
14,af3_pawan_4,0.799
15,af3_pawan_5,0.793
16,af3_pawan_6,0.787
17,af3_pawan_7,0.799
18,af3_pawan_8,0.794
19,af3_pawan_9,0.794
20,afsample_v1_0,0.739
21,afsample_v1_1,0.735
22,afsample_v1_2,0.735
23,afsample_v1_3,0.73
24,afsample_v1_4,0.744
25,afsample_v1_not_0,0.731
26,afsample_v1_not_1,0.726
27,afsample_v1_not_2,0.753
28,afsample_v1_not_3,0.766
29,afsample_v1_not_4,0.723
30,afsample_v1_r21_not_0,0.749
31,afsample_v1_r21_not_1,0.764
32,afsample_v1_r21_not_2,0.737
33,afsample_v1_r21_not_3,0.733
34,afsample_v1_r21_not_4,0.754
35,afsample_v2_0,0.785
36,afsample_v2_1,0.79
37,afsample_v2_2,0.786
38,afsample_v2_3,0.788
39,afsample_v2_4,0.789
40,afsample_v2_not_0,0.785
41,afsample_v2_not_1,0.786
42,afsample_v2_not_2,0.787
43,afsample_v2_not_3,0.786
44,afsample_v2_not_4,0.787
45,afsample_v2_r21_not_0,0.783
46,afsample_v2_r21_not_1,0.783
47,afsample_v2_r21_not_2,0.784
48,afsample_v2_r21_not_3,0.783
49,afsample_v2_r21_not_4,0.783
50,colabfold_casp16_web_0,0.786
51,colabfold_casp16_web_1,0.786
52,colabfold_casp16_web_2,0.785
53,colabfold_casp16_web_3,0.785
54,colabfold_casp16_web_4,0.786
55,colabfold_casp16_web_not_0,0.786
56,colabfold_casp16_web_not_1,0.786
57,colabfold_casp16_web_not_2,0.785
58,colabfold_casp16_web_not_3,0.786
59,colabfold_casp16_web_not_4,0.78
60,deepmsa2_0_0,0.788
61,deepmsa2_0_1,0.779
62,deepmsa2_0_2,0.787
63,deepmsa2_0_3,0.777
64,deepmsa2_0_4,0.782
65,deepmsa2_1_0,0.777
66,deepmsa2_1_1,0.777
67,deepmsa2_1_2,0.772
68,deepmsa2_1_3,0.789
69,deepmsa2_1_4,0.776
70,deepmsa2_2_0,0.778
71,deepmsa2_2_1,0.788
72,deepmsa2_2_2,0.778
73,deepmsa2_2_3,0.78
74,deepmsa2_2_4,0.786
75,deepmsa2_3_0,0.778
76,deepmsa2_3_1,0.776
77,deepmsa2_3_2,0.779
78,deepmsa2_3_3,0.773
79,deepmsa2_3_4,0.79
80,deepmsa2_4_0,0.788
81,deepmsa2_4_1,0.789
82,deepmsa2_4_2,0.789
83,deepmsa2_4_3,0.777
84,deepmsa2_4_4,0.777
85,deepmsa2_5_0,0.789
86,deepmsa2_5_1,0.777
87,deepmsa2_5_2,0.777
88,deepmsa2_5_3,0.777
89,deepmsa2_5_4,0.772
90,deepmsa2_6_0,0.785
91,deepmsa2_6_1,0.777
92,deepmsa2_6_2,0.779
93,deepmsa2_6_3,0.789
94,deepmsa2_6_4,0.778
95,deepmsa2_7_0,0.787
96,deepmsa2_7_1,0.788
97,deepmsa2_7_2,0.788
98,deepmsa2_7_3,0.788
99,deepmsa2_7_4,0.788
100,def_mul_comp_0,0.776
101,def_mul_comp_1,0.776
102,def_mul_comp_2,0.755
103,def_mul_comp_3,0.787
104,def_mul_comp_4,0.787
105,def_mul_drop_nos_0,0.781
106,def_mul_drop_nos_1,0.785
107,def_mul_drop_nos_2,0.783
108,def_mul_drop_nos_3,0.784
109,def_mul_drop_nos_4,0.781
110,def_mul_drop_s_0,0.784
111,def_mul_drop_s_1,0.779
112,def_mul_drop_s_2,0.779
113,def_mul_drop_s_3,0.785
114,def_mul_drop_s_4,0.784
115,def_mul_esm_msa_0,0.773
116,def_mul_esm_msa_1,0.778
117,def_mul_esm_msa_2,0.784
118,def_mul_esm_msa_3,0.781
119,def_mul_esm_msa_4,0.782
120,def_mul_nopair_0,0.782
121,def_mul_nopair_1,0.775
122,def_mul_nopair_2,0.785
123,def_mul_nopair_3,0.775
124,def_mul_nopair_4,0.785
125,def_mul_not_drop_nos_0,0.743
126,def_mul_not_drop_nos_1,0.789
127,def_mul_not_drop_nos_2,0.789
128,def_mul_not_drop_nos_3,0.786
129,def_mul_not_drop_nos_4,0.785
130,def_mul_not_drop_s_0,0.779
131,def_mul_not_drop_s_1,0.791
132,def_mul_not_drop_s_2,0.788
133,def_mul_not_drop_s_3,0.78
134,def_mul_not_drop_s_4,0.789
135,def_mul_notemp_0,0.754
136,def_mul_notemp_1,0.774
137,def_mul_notemp_2,0.779
138,def_mul_notemp_3,0.786
139,def_mul_notemp_4,0.785
140,def_mul_pdb_0,0.784
141,def_mul_pdb_1,0.775
142,def_mul_pdb_2,0.778
143,def_mul_pdb_3,0.786
144,def_mul_pdb_4,0.785
145,def_mul_pdb70_0,0.783
146,def_mul_pdb70_1,0.775
147,def_mul_pdb70_2,0.775
148,def_mul_pdb70_3,0.777
149,def_mul_pdb70_4,0.784
150,default_multimer_0,0.777
151,default_multimer_1,0.779
152,default_multimer_2,0.777
153,default_multimer_3,0.778
154,default_multimer_4,0.782
155,folds_iter_1_0,0.783
156,folds_iter_1_1,0.779
157,folds_iter_1_2,0.774
158,folds_iter_1_3,0.781
159,folds_iter_1_4,0.78
160,folds_iter_2_0,0.777
161,folds_iter_2_1,0.78
162,folds_iter_2_2,0.781
163,folds_iter_2_3,0.781
164,folds_iter_2_4,0.773
165,folds_iter_esm_1_0,0.777
166,folds_iter_esm_1_1,0.777
167,folds_iter_esm_1_2,0.778
168,folds_iter_esm_1_3,0.777
169,folds_iter_esm_1_4,0.771
170,folds_iter_esm_2_0,0.778
171,folds_iter_esm_2_1,0.777
172,folds_iter_esm_2_2,0.777
173,folds_iter_esm_2_3,0.769
174,folds_iter_esm_2_4,0.77
175,folds_iter_esm_nop_1_0,0.777
176,folds_iter_esm_nop_1_1,0.777
177,folds_iter_esm_nop_1_2,0.77
178,folds_iter_esm_nop_1_3,0.778
179,folds_iter_esm_nop_1_4,0.772
180,folds_iter_esm_nop_2_0,0.777
181,folds_iter_esm_nop_2_1,0.778
182,folds_iter_esm_nop_2_2,0.777
183,folds_iter_esm_nop_2_3,0.781
184,folds_iter_esm_nop_2_4,0.787
185,folds_iter_esm_not_1_0,0.778
186,folds_iter_esm_not_1_1,0.776
187,folds_iter_esm_not_1_2,0.776
188,folds_iter_esm_not_1_3,0.777
189,folds_iter_esm_not_1_4,0.777
190,folds_iter_esm_not_2_0,0.778
191,folds_iter_esm_not_2_1,0.777
192,folds_iter_esm_not_2_2,0.777
193,folds_iter_esm_not_2_3,0.778
194,folds_iter_esm_not_2_4,0.778
195,folds_iter_esm_notp_1_0,0.777
196,folds_iter_esm_notp_1_1,0.779
197,folds_iter_esm_notp_1_2,0.779
198,folds_iter_esm_notp_1_3,0.789
199,folds_iter_esm_notp_1_4,0.791
200,folds_iter_esm_notp_2_0,0.778
201,folds_iter_esm_notp_2_1,0.778
202,folds_iter_esm_notp_2_2,0.777
203,folds_iter_esm_notp_2_3,0.777
204,folds_iter_esm_notp_2_4,0.751
