,model,tmscore
0,af3_jian_0,0.811
1,af3_jian_1,0.812
2,af3_jian_2,0.81
3,af3_jian_3,0.812
4,af3_jian_4,0.81
5,af3_pawan_0,0.817
6,af3_pawan_1,0.818
7,af3_pawan_2,0.818
8,af3_pawan_3,0.814
9,af3_pawan_4,0.813
10,af3_refine_0,0.819
11,af3_refine_1,0.822
12,af3_refine_2,0.82
13,af3_refine_3,0.822
14,af3_refine_4,0.821
15,afsample_v1_0,0.824
16,afsample_v1_1,0.779
17,afsample_v1_2,0.781
18,afsample_v1_3,0.78
19,afsample_v1_4,0.789
20,afsample_v1_not_0,0.816
21,afsample_v1_not_1,0.763
22,afsample_v1_not_2,0.774
23,afsample_v1_not_3,0.787
24,afsample_v1_not_4,0.775
25,afsample_v1_r21_not_0,0.771
26,afsample_v1_r21_not_1,0.76
27,afsample_v1_r21_not_2,0.772
28,afsample_v1_r21_not_3,0.748
29,afsample_v1_r21_not_4,0.782
30,afsample_v2_0,0.812
31,afsample_v2_1,0.812
32,afsample_v2_2,0.813
33,afsample_v2_3,0.812
34,afsample_v2_4,0.808
35,afsample_v2_not_0,0.811
36,afsample_v2_not_1,0.8
37,afsample_v2_not_2,0.811
38,afsample_v2_not_3,0.808
39,afsample_v2_not_4,0.812
40,afsample_v2_r21_not_0,0.81
41,afsample_v2_r21_not_1,0.799
42,afsample_v2_r21_not_2,0.81
43,afsample_v2_r21_not_3,0.813
44,afsample_v2_r21_not_4,0.813
45,colabfold_casp16_web_0,0.801
46,colabfold_casp16_web_1,0.809
47,colabfold_casp16_web_2,0.829
48,colabfold_casp16_web_3,0.832
49,colabfold_casp16_web_4,0.831
50,colabfold_casp16_web_not_0,0.837
51,colabfold_casp16_web_not_1,0.839
52,colabfold_casp16_web_not_2,0.838
53,colabfold_casp16_web_not_3,0.837
54,colabfold_casp16_web_not_4,0.837
55,deepmsa2_0_0,0.801
56,deepmsa2_0_1,0.8
57,deepmsa2_0_2,0.809
58,deepmsa2_0_3,0.809
59,deepmsa2_0_4,0.803
60,deepmsa2_1_0,0.801
61,deepmsa2_1_1,0.799
62,deepmsa2_1_2,0.813
63,deepmsa2_1_3,0.816
64,deepmsa2_1_4,0.804
65,deepmsa2_2_0,0.798
66,deepmsa2_2_1,0.797
67,deepmsa2_2_2,0.802
68,deepmsa2_2_3,0.79
69,deepmsa2_2_4,0.799
70,deepmsa2_3_0,0.802
71,deepmsa2_3_1,0.797
72,deepmsa2_3_2,0.802
73,deepmsa2_3_3,0.804
74,deepmsa2_3_4,0.802
75,deepmsa2_4_0,0.803
76,deepmsa2_4_1,0.803
77,deepmsa2_4_2,0.803
78,deepmsa2_4_3,0.803
79,deepmsa2_4_4,0.803
80,deepmsa2_5_0,0.8
81,deepmsa2_5_1,0.802
82,deepmsa2_5_2,0.796
83,deepmsa2_5_3,0.821
84,deepmsa2_5_4,0.8
85,deepmsa2_6_0,0.802
86,deepmsa2_6_1,0.802
87,deepmsa2_6_2,0.803
88,deepmsa2_6_3,0.803
89,deepmsa2_6_4,0.803
90,deepmsa2_7_0,0.801
91,deepmsa2_7_1,0.802
92,deepmsa2_7_2,0.801
93,deepmsa2_7_3,0.802
94,deepmsa2_7_4,0.81
95,def_mul_comp_0,0.824
96,def_mul_comp_1,0.832
97,def_mul_comp_2,0.832
98,def_mul_comp_3,0.827
99,def_mul_comp_4,0.831
100,def_mul_drop_nos_0,0.811
101,def_mul_drop_nos_1,0.808
102,def_mul_drop_nos_2,0.812
103,def_mul_drop_nos_3,0.799
104,def_mul_drop_nos_4,0.811
105,def_mul_drop_s_0,0.83
106,def_mul_drop_s_1,0.809
107,def_mul_drop_s_2,0.814
108,def_mul_drop_s_3,0.81
109,def_mul_drop_s_4,0.807
110,def_mul_esm_msa_0,0.805
111,def_mul_esm_msa_1,0.801
112,def_mul_esm_msa_2,0.803
113,def_mul_esm_msa_3,0.831
114,def_mul_esm_msa_4,0.811
115,def_mul_nopair_0,0.83
116,def_mul_nopair_1,0.831
117,def_mul_nopair_2,0.83
118,def_mul_nopair_3,0.827
119,def_mul_nopair_4,0.828
120,def_mul_not_drop_nos_0,0.816
121,def_mul_not_drop_nos_1,0.798
122,def_mul_not_drop_nos_2,0.813
123,def_mul_not_drop_nos_3,0.809
124,def_mul_not_drop_nos_4,0.805
125,def_mul_not_drop_s_0,0.821
126,def_mul_not_drop_s_1,0.799
127,def_mul_not_drop_s_2,0.808
128,def_mul_not_drop_s_3,0.803
129,def_mul_not_drop_s_4,0.82
130,def_mul_notemp_0,0.836
131,def_mul_notemp_1,0.808
132,def_mul_notemp_2,0.822
133,def_mul_notemp_3,0.825
134,def_mul_notemp_4,0.819
135,def_mul_pdb_0,0.836
136,def_mul_pdb_1,0.836
137,def_mul_pdb_2,0.824
138,def_mul_pdb_3,0.824
139,def_mul_pdb_4,0.822
140,def_mul_pdb70_0,0.825
141,def_mul_pdb70_1,0.832
142,def_mul_pdb70_2,0.825
143,def_mul_pdb70_3,0.831
144,def_mul_pdb70_4,0.83
145,def_mul_refine_0,0.805
146,def_mul_refine_1,0.851
147,def_mul_refine_2,0.828
148,def_mul_refine_3,0.829
149,def_mul_refine_4,0.819
150,def_mul_struct_0,0.802
151,def_mul_struct_1,0.802
152,def_mul_struct_2,0.801
153,def_mul_struct_3,0.802
154,def_mul_struct_4,0.81
155,def_mul_tmsearch_0,0.825
156,def_mul_tmsearch_1,0.821
157,def_mul_tmsearch_2,0.809
158,def_mul_tmsearch_3,0.831
159,def_mul_tmsearch_4,0.813
160,default_multimer_0,0.83
161,default_multimer_1,0.83
162,default_multimer_2,0.821
163,default_multimer_3,0.83
164,default_multimer_4,0.825
165,folds_iter_1_0,0.829
166,folds_iter_1_1,0.83
167,folds_iter_1_2,0.83
168,folds_iter_1_3,0.83
169,folds_iter_1_4,0.83
170,folds_iter_2_0,0.833
171,folds_iter_2_1,0.833
172,folds_iter_2_2,0.832
173,folds_iter_2_3,0.832
174,folds_iter_2_4,0.831
175,folds_iter_esm_1_0,0.825
176,folds_iter_esm_1_1,0.825
177,folds_iter_esm_1_2,0.791
178,folds_iter_esm_1_3,0.791
179,folds_iter_esm_1_4,0.791
180,folds_iter_esm_2_0,0.823
181,folds_iter_esm_2_1,0.79
182,folds_iter_esm_2_2,0.791
183,folds_iter_esm_2_3,0.792
184,folds_iter_esm_2_4,0.831
185,folds_iter_esm_nop_1_0,0.791
186,folds_iter_esm_nop_1_1,0.791
187,folds_iter_esm_nop_1_2,0.792
188,folds_iter_esm_nop_1_3,0.792
189,folds_iter_esm_nop_1_4,0.831
190,folds_iter_esm_nop_2_0,0.791
191,folds_iter_esm_nop_2_1,0.792
192,folds_iter_esm_nop_2_2,0.792
193,folds_iter_esm_nop_2_3,0.83
194,folds_iter_esm_nop_2_4,0.791
195,folds_iter_esm_not_1_0,0.791
196,folds_iter_esm_not_1_1,0.817
197,folds_iter_esm_not_1_2,0.811
198,folds_iter_esm_not_1_3,0.81
199,folds_iter_esm_not_1_4,0.812
200,folds_iter_esm_not_2_0,0.787
201,folds_iter_esm_not_2_1,0.797
202,folds_iter_esm_not_2_2,0.798
203,folds_iter_esm_not_2_3,0.812
204,folds_iter_esm_not_2_4,0.812
205,folds_iter_esm_notp_1_0,0.812
206,folds_iter_esm_notp_1_1,0.822
207,folds_iter_esm_notp_1_2,0.809
208,folds_iter_esm_notp_1_3,0.808
209,folds_iter_esm_notp_1_4,0.808
210,folds_iter_esm_notp_2_0,0.811
211,folds_iter_esm_notp_2_1,0.812
212,folds_iter_esm_notp_2_2,0.808
213,folds_iter_esm_notp_2_3,0.808
214,folds_iter_esm_notp_2_4,0.809
215,folds_iter_nop_1_0,0.83
216,folds_iter_nop_1_1,0.83
217,folds_iter_nop_1_2,0.83
218,folds_iter_nop_1_3,0.83
219,folds_iter_nop_1_4,0.83
220,folds_iter_nop_2_0,0.832
221,folds_iter_nop_2_1,0.832
222,folds_iter_nop_2_2,0.833
223,folds_iter_nop_2_3,0.832
224,folds_iter_nop_2_4,0.833
225,folds_iter_not_1_0,0.788
226,folds_iter_not_1_1,0.811
227,folds_iter_not_1_2,0.791
228,folds_iter_not_1_3,0.795
229,folds_iter_not_1_4,0.793
230,folds_iter_not_2_0,0.808
231,folds_iter_not_2_1,0.811
232,folds_iter_not_2_2,0.812
233,folds_iter_not_2_3,0.805
234,folds_iter_not_2_4,0.797
235,folds_iter_notp_1_0,0.797
236,folds_iter_notp_1_1,0.811
237,folds_iter_notp_1_2,0.797
238,folds_iter_notp_1_3,0.812
239,folds_iter_notp_1_4,0.796
240,folds_iter_notp_2_0,0.798
241,folds_iter_notp_2_1,0.811
242,folds_iter_notp_2_2,0.81
243,folds_iter_notp_2_3,0.812
244,folds_iter_notp_2_4,0.812
245,pdb_inter_prot_sto_0,0.82
246,pdb_inter_prot_sto_1,0.827
247,pdb_inter_prot_sto_2,0.828
248,pdb_inter_prot_sto_3,0.833
249,pdb_inter_prot_sto_4,0.839
250,pdb_inter_ref_a3m_0,0.829
251,pdb_inter_ref_a3m_1,0.828
252,pdb_inter_ref_a3m_2,0.829
253,pdb_inter_ref_a3m_3,0.83
254,pdb_inter_ref_a3m_4,0.828
255,pdb_inter_ref_sto_0,0.822
256,pdb_inter_ref_sto_1,0.822
257,pdb_inter_ref_sto_2,0.822
258,pdb_inter_ref_sto_3,0.819
259,pdb_inter_ref_sto_4,0.811
260,spec_comp_0,0.829
261,spec_comp_1,0.823
262,spec_comp_2,0.822
263,spec_comp_3,0.83
264,spec_comp_4,0.831
265,spec_inter_prot_sto_0,0.832
266,spec_inter_prot_sto_1,0.8
267,spec_inter_prot_sto_2,0.8
268,spec_inter_prot_sto_3,0.81
269,spec_inter_prot_sto_4,0.812
270,spec_inter_ref_a3m_0,0.829
271,spec_inter_ref_a3m_1,0.829
272,spec_inter_ref_a3m_2,0.828
273,spec_inter_ref_a3m_3,0.829
274,spec_inter_ref_a3m_4,0.829
275,spec_inter_ref_sto_0,0.819
276,spec_inter_ref_sto_1,0.8
277,spec_inter_ref_sto_2,0.809
278,spec_inter_ref_sto_3,0.81
279,spec_inter_ref_sto_4,0.809
280,spec_pdb_0,0.841
281,spec_pdb_1,0.829
282,spec_pdb_2,0.839
283,spec_pdb_3,0.841
284,spec_pdb_4,0.839
285,spec_pdb70_0,0.836
286,spec_pdb70_1,0.839
287,spec_pdb70_2,0.808
288,spec_pdb70_3,0.839
289,spec_pdb70_4,0.837
290,spec_struct_0,0.827
291,spec_struct_1,0.827
292,spec_struct_2,0.827
293,spec_struct_3,0.827
294,spec_struct_4,0.816
295,str_comp_0,0.83
296,str_comp_1,0.821
297,str_comp_2,0.819
298,str_comp_3,0.824
299,str_comp_4,0.825
300,str_inter_prot_sto_0,0.829
301,str_inter_prot_sto_1,0.828
302,str_inter_prot_sto_2,0.81
303,str_inter_prot_sto_3,0.835
304,str_inter_prot_sto_4,0.826
305,str_inter_ref_a3m_0,0.829
306,str_inter_ref_a3m_1,0.828
307,str_inter_ref_a3m_2,0.828
308,str_inter_ref_a3m_3,0.828
309,str_inter_ref_a3m_4,0.83
310,str_inter_ref_sto_0,0.792
311,str_inter_ref_sto_1,0.793
312,str_inter_ref_sto_2,0.814
313,str_inter_ref_sto_3,0.8
314,str_inter_ref_sto_4,0.791
315,str_pdb_0,0.821
316,str_pdb_1,0.829
317,str_pdb_2,0.831
318,str_pdb_3,0.83
319,str_pdb_4,0.827
320,str_pdb70_0,0.827
321,str_pdb70_1,0.827
322,str_pdb70_2,0.808
323,str_pdb70_3,0.843
324,str_pdb70_4,0.817
325,str_struct_0,0.827
326,str_struct_1,0.828
327,str_struct_2,0.827
328,str_struct_3,0.829
329,str_struct_4,0.827
330,uniclust_ox_a3m_0,0.818
331,uniclust_ox_a3m_1,0.829
332,uniclust_ox_a3m_2,0.83
333,uniclust_ox_a3m_3,0.83
334,uniclust_ox_a3m_4,0.831
335,unidist_prot_sto_0,0.838
336,unidist_prot_sto_1,0.831
337,unidist_prot_sto_2,0.829
338,unidist_prot_sto_3,0.841
339,unidist_prot_sto_4,0.832
340,unidist_ref_a3m_0,0.829
341,unidist_ref_a3m_1,0.829
342,unidist_ref_a3m_2,0.83
343,unidist_ref_a3m_3,0.828
344,unidist_ref_a3m_4,0.828
345,unidist_ref_sto_0,0.828
346,unidist_ref_sto_1,0.84
347,unidist_ref_sto_2,0.829
348,unidist_ref_sto_3,0.839
349,unidist_ref_sto_4,0.839
