,model,tmscore
0,af3_jian_0,0.918
1,af3_jian_1,0.923
2,af3_jian_2,0.919
3,af3_jian_3,0.917
4,af3_jian_4,0.917
5,af3_jian_5,0.915
6,af3_jian_6,0.917
7,af3_jian_7,0.907
8,af3_jian_8,0.919
9,af3_jian_9,0.921
10,af3_pawan_0,0.92
11,af3_pawan_1,0.917
12,af3_pawan_2,0.92
13,af3_pawan_3,0.924
14,af3_pawan_4,0.92
15,af3_pawan_5,0.923
16,af3_pawan_6,0.923
17,af3_pawan_7,0.921
18,af3_pawan_8,0.916
19,af3_pawan_9,0.92
20,afsample_v1_0,0.917
21,afsample_v1_1,0.913
22,afsample_v1_2,0.916
23,afsample_v1_3,0.915
24,afsample_v1_4,0.916
25,afsample_v1_not_0,0.916
26,afsample_v1_not_1,0.917
27,afsample_v1_not_2,0.916
28,afsample_v1_not_3,0.915
29,afsample_v1_not_4,0.913
30,afsample_v1_r21_not_0,0.906
31,afsample_v1_r21_not_1,0.907
32,afsample_v1_r21_not_2,0.907
33,afsample_v1_r21_not_3,0.904
34,afsample_v1_r21_not_4,0.906
35,afsample_v2_0,0.915
36,afsample_v2_1,0.914
37,afsample_v2_2,0.916
38,afsample_v2_3,0.913
39,afsample_v2_4,0.913
40,afsample_v2_not_0,0.913
41,afsample_v2_not_1,0.915
42,afsample_v2_not_2,0.913
43,afsample_v2_not_3,0.914
44,afsample_v2_not_4,0.914
45,afsample_v2_r21_not_0,0.916
46,afsample_v2_r21_not_1,0.917
47,afsample_v2_r21_not_2,0.919
48,afsample_v2_r21_not_3,0.917
49,afsample_v2_r21_not_4,0.919
50,colabfold_casp16_web_0,0.915
51,colabfold_casp16_web_1,0.916
52,colabfold_casp16_web_2,0.915
53,colabfold_casp16_web_3,0.916
54,colabfold_casp16_web_4,0.915
55,colabfold_casp16_web_not_0,0.921
56,colabfold_casp16_web_not_1,0.919
57,colabfold_casp16_web_not_2,0.921
58,colabfold_casp16_web_not_3,0.921
59,colabfold_casp16_web_not_4,0.92
60,deepmsa2_0_0,0.917
61,deepmsa2_0_1,0.914
62,deepmsa2_0_2,0.919
63,deepmsa2_0_3,0.916
64,deepmsa2_0_4,0.916
65,deepmsa2_1_0,0.916
66,deepmsa2_1_1,0.916
67,deepmsa2_1_2,0.922
68,deepmsa2_1_3,0.917
69,deepmsa2_1_4,0.918
70,deepmsa2_2_0,0.91
71,deepmsa2_2_1,0.909
72,deepmsa2_2_2,0.91
73,deepmsa2_2_3,0.91
74,deepmsa2_2_4,0.909
75,deepmsa2_3_0,0.911
76,deepmsa2_3_1,0.91
77,deepmsa2_3_2,0.909
78,deepmsa2_3_3,0.91
79,deepmsa2_3_4,0.91
80,def_mul_comp_0,0.913
81,def_mul_comp_1,0.913
82,def_mul_comp_2,0.912
83,def_mul_comp_3,0.911
84,def_mul_comp_4,0.912
85,def_mul_drop_nos_0,0.917
86,def_mul_drop_nos_1,0.918
87,def_mul_drop_nos_2,0.915
88,def_mul_drop_nos_3,0.912
89,def_mul_drop_nos_4,0.916
90,def_mul_drop_s_0,0.916
91,def_mul_drop_s_1,0.915
92,def_mul_drop_s_2,0.916
93,def_mul_drop_s_3,0.915
94,def_mul_drop_s_4,0.922
95,def_mul_esm_msa_0,0.914
96,def_mul_esm_msa_1,0.914
97,def_mul_esm_msa_2,0.917
98,def_mul_esm_msa_3,0.913
99,def_mul_esm_msa_4,0.915
100,def_mul_not_drop_nos_0,0.916
101,def_mul_not_drop_nos_1,0.916
102,def_mul_not_drop_nos_2,0.921
103,def_mul_not_drop_nos_3,0.916
104,def_mul_not_drop_nos_4,0.915
105,def_mul_not_drop_s_0,0.919
106,def_mul_not_drop_s_1,0.917
107,def_mul_not_drop_s_2,0.921
108,def_mul_not_drop_s_3,0.92
109,def_mul_not_drop_s_4,0.915
110,def_mul_notemp_0,0.916
111,def_mul_notemp_1,0.916
112,def_mul_notemp_2,0.918
113,def_mul_notemp_3,0.915
114,def_mul_notemp_4,0.916
115,def_mul_pdb_0,0.911
116,def_mul_pdb_1,0.912
117,def_mul_pdb_2,0.912
118,def_mul_pdb_3,0.912
119,def_mul_pdb_4,0.913
120,def_mul_pdb70_0,0.916
121,def_mul_pdb70_1,0.916
122,def_mul_pdb70_2,0.916
123,def_mul_pdb70_3,0.915
124,def_mul_pdb70_4,0.916
125,def_mul_struct_0,0.912
126,def_mul_struct_1,0.913
127,def_mul_struct_2,0.914
128,def_mul_struct_3,0.912
129,def_mul_struct_4,0.913
130,default_multimer_0,0.913
131,default_multimer_1,0.914
132,default_multimer_2,0.914
133,default_multimer_3,0.914
134,default_multimer_4,0.913
135,folds_iter_1_0,0.914
136,folds_iter_1_1,0.913
137,folds_iter_1_2,0.913
138,folds_iter_1_3,0.913
139,folds_iter_1_4,0.913
140,folds_iter_2_0,0.914
141,folds_iter_2_1,0.914
142,folds_iter_2_2,0.916
143,folds_iter_2_3,0.913
144,folds_iter_2_4,0.914
145,folds_iter_esm_1_0,0.914
146,folds_iter_esm_1_1,0.915
147,folds_iter_esm_1_2,0.915
148,folds_iter_esm_1_3,0.915
149,folds_iter_esm_1_4,0.914
150,folds_iter_esm_2_0,0.915
151,folds_iter_esm_2_1,0.915
152,folds_iter_esm_2_2,0.915
153,folds_iter_esm_2_3,0.915
154,folds_iter_esm_2_4,0.914
155,folds_iter_esm_not_1_0,0.916
156,folds_iter_esm_not_1_1,0.915
157,folds_iter_esm_not_1_2,0.918
158,folds_iter_esm_not_1_3,0.916
159,folds_iter_esm_not_1_4,0.915
160,folds_iter_esm_not_2_0,0.918
161,folds_iter_esm_not_2_1,0.921
162,folds_iter_esm_not_2_2,0.916
163,folds_iter_esm_not_2_3,0.917
164,folds_iter_esm_not_2_4,0.917
165,folds_iter_esm_o_1_0,0.915
166,folds_iter_esm_o_1_1,0.914
167,folds_iter_esm_o_1_2,0.914
168,folds_iter_esm_o_1_3,0.915
169,folds_iter_esm_o_1_4,0.914
170,folds_iter_esm_o_2_0,0.914
171,folds_iter_esm_o_2_1,0.914
172,folds_iter_esm_o_2_2,0.914
173,folds_iter_esm_o_2_3,0.915
174,folds_iter_esm_o_2_4,0.914
175,folds_iter_esm_o_not_1_0,0.917
176,folds_iter_esm_o_not_1_1,0.917
177,folds_iter_esm_o_not_1_2,0.917
178,folds_iter_esm_o_not_1_3,0.916
179,folds_iter_esm_o_not_1_4,0.915
180,folds_iter_esm_o_not_2_0,0.916
181,folds_iter_esm_o_not_2_1,0.916
182,folds_iter_esm_o_not_2_2,0.917
183,folds_iter_esm_o_not_2_3,0.92
184,folds_iter_esm_o_not_2_4,0.917
185,folds_iter_not_1_0,0.916
186,folds_iter_not_1_1,0.918
187,folds_iter_not_1_2,0.915
188,folds_iter_not_1_3,0.916
189,folds_iter_not_1_4,0.917
190,folds_iter_not_2_0,0.915
191,folds_iter_not_2_1,0.916
192,folds_iter_not_2_2,0.918
193,folds_iter_not_2_3,0.919
194,folds_iter_not_2_4,0.917
195,folds_iter_o_1_0,0.913
196,folds_iter_o_1_1,0.915
197,folds_iter_o_1_2,0.914
198,folds_iter_o_1_3,0.913
199,folds_iter_o_1_4,0.914
200,folds_iter_o_2_0,0.916
201,folds_iter_o_2_1,0.913
202,folds_iter_o_2_2,0.914
203,folds_iter_o_2_3,0.914
204,folds_iter_o_2_4,0.914
205,folds_iter_o_not_1_0,0.916
206,folds_iter_o_not_1_1,0.916
207,folds_iter_o_not_1_2,0.916
208,folds_iter_o_not_1_3,0.916
209,folds_iter_o_not_1_4,0.916
210,folds_iter_o_not_2_0,0.917
211,folds_iter_o_not_2_1,0.915
212,folds_iter_o_not_2_2,0.913
213,folds_iter_o_not_2_3,0.917
214,folds_iter_o_not_2_4,0.916
215,pdb_inter_prot_sto_0,0.913
216,pdb_inter_prot_sto_1,0.919
217,pdb_inter_prot_sto_2,0.914
218,pdb_inter_prot_sto_3,0.911
219,pdb_inter_prot_sto_4,0.92
220,pdb_inter_ref_a3m_0,0.906
