,model,tmscore
0,af3_jian_0,0.794
1,af3_jian_1,0.795
2,af3_jian_2,0.785
3,af3_jian_3,0.803
4,af3_jian_4,0.798
5,af3_jian_5,0.799
6,af3_jian_6,0.796
7,af3_jian_7,0.798
8,af3_jian_8,0.79
9,af3_jian_9,0.794
10,af3_pawan_0,0.795
11,af3_pawan_1,0.798
12,af3_pawan_2,0.794
13,af3_pawan_3,0.797
14,af3_pawan_4,0.792
15,af3_pawan_5,0.793
16,af3_pawan_6,0.793
17,af3_pawan_7,0.8
18,af3_pawan_8,0.795
19,af3_pawan_9,0.795
20,afsample_v1_0,0.001
21,afsample_v1_1,0.0
22,afsample_v1_2,0.001
23,afsample_v1_3,0.005
24,afsample_v1_4,0.001
25,afsample_v1_not_0,0.0
26,afsample_v1_not_1,0.0
27,afsample_v1_not_2,0.001
28,afsample_v1_not_3,0.001
29,afsample_v1_not_4,0.001
30,afsample_v1_r21_not_0,0.011
31,afsample_v1_r21_not_1,0.018
32,afsample_v1_r21_not_2,0.027
33,afsample_v1_r21_not_3,0.017
34,afsample_v1_r21_not_4,0.055
35,afsample_v2_0,0.801
36,afsample_v2_1,0.8
37,afsample_v2_2,0.797
38,afsample_v2_3,0.809
39,afsample_v2_4,0.796
40,afsample_v2_not_0,0.794
41,afsample_v2_not_1,0.804
42,afsample_v2_not_2,0.799
43,afsample_v2_not_3,0.807
44,afsample_v2_not_4,0.802
45,afsample_v2_r21_not_0,0.811
46,afsample_v2_r21_not_1,0.794
47,afsample_v2_r21_not_2,0.796
48,afsample_v2_r21_not_3,0.8
49,afsample_v2_r21_not_4,0.792
50,colabfold_casp16_web_0,0.8
51,colabfold_casp16_web_1,0.804
52,colabfold_casp16_web_2,0.794
53,colabfold_casp16_web_3,0.802
54,colabfold_casp16_web_4,0.8
55,colabfold_casp16_web_not_0,0.8
56,colabfold_casp16_web_not_1,0.801
57,colabfold_casp16_web_not_2,0.803
58,colabfold_casp16_web_not_3,0.801
59,colabfold_casp16_web_not_4,0.777
60,deepmsa2_0_0,0.782
61,deepmsa2_0_1,0.791
62,deepmsa2_0_2,0.782
63,deepmsa2_0_3,0.784
64,deepmsa2_0_4,0.785
65,deepmsa2_1_0,0.786
66,deepmsa2_1_1,0.796
67,deepmsa2_1_2,0.784
68,deepmsa2_1_3,0.789
69,deepmsa2_1_4,0.79
70,deepmsa2_2_0,0.792
71,deepmsa2_2_1,0.786
72,deepmsa2_2_2,0.782
73,deepmsa2_2_3,0.794
74,deepmsa2_2_4,0.803
75,deepmsa2_3_0,0.733
76,deepmsa2_3_1,0.748
77,deepmsa2_3_2,0.716
78,deepmsa2_3_3,0.707
79,deepmsa2_3_4,0.728
80,deepmsa2_4_0,0.661
81,deepmsa2_4_1,0.684
82,deepmsa2_4_2,0.659
83,deepmsa2_4_3,0.688
84,deepmsa2_4_4,0.662
85,deepmsa2_5_0,0.769
86,deepmsa2_5_1,0.777
87,deepmsa2_5_2,0.761
88,deepmsa2_5_3,0.729
89,deepmsa2_5_4,0.776
90,deepmsa2_6_0,0.768
91,deepmsa2_6_1,0.773
92,deepmsa2_6_2,0.772
93,deepmsa2_6_3,0.754
94,deepmsa2_6_4,0.757
95,deepmsa2_7_0,0.768
96,deepmsa2_7_1,0.77
97,deepmsa2_7_2,0.76
98,deepmsa2_7_3,0.767
99,deepmsa2_7_4,0.767
100,def_mul_comp_0,0.812
101,def_mul_comp_1,0.805
102,def_mul_comp_2,0.806
103,def_mul_comp_3,0.806
104,def_mul_comp_4,0.806
105,def_mul_drop_nos_0,0.764
106,def_mul_drop_nos_1,0.755
107,def_mul_drop_nos_2,0.757
108,def_mul_drop_nos_3,0.756
109,def_mul_drop_nos_4,0.75
110,def_mul_drop_s_0,0.777
111,def_mul_drop_s_1,0.776
112,def_mul_drop_s_2,0.758
113,def_mul_drop_s_3,0.762
114,def_mul_drop_s_4,0.759
115,def_mul_esm_msa_0,0.803
116,def_mul_esm_msa_1,0.777
117,def_mul_esm_msa_2,0.757
118,def_mul_esm_msa_3,0.756
119,def_mul_esm_msa_4,0.8
120,def_mul_not_drop_nos_0,0.802
121,def_mul_not_drop_nos_1,0.803
122,def_mul_not_drop_nos_2,0.803
123,def_mul_not_drop_nos_3,0.804
124,def_mul_not_drop_nos_4,0.801
125,def_mul_not_drop_s_0,0.803
126,def_mul_not_drop_s_1,0.803
127,def_mul_not_drop_s_2,0.803
128,def_mul_not_drop_s_3,0.804
129,def_mul_not_drop_s_4,0.804
130,def_mul_notemp_0,0.805
131,def_mul_notemp_1,0.804
132,def_mul_notemp_2,0.8
133,def_mul_notemp_3,0.798
134,def_mul_notemp_4,0.799
135,def_mul_pdb_0,0.801
136,def_mul_pdb_1,0.806
137,def_mul_pdb_2,0.809
138,def_mul_pdb_3,0.803
139,def_mul_pdb_4,0.81
140,def_mul_pdb70_0,0.807
141,def_mul_pdb70_1,0.807
142,def_mul_pdb70_2,0.804
143,def_mul_pdb70_3,0.801
144,def_mul_pdb70_4,0.806
145,def_mul_struct_0,0.795
146,def_mul_struct_1,0.806
147,def_mul_struct_2,0.802
148,def_mul_struct_3,0.806
149,def_mul_struct_4,0.801
150,default_multimer_0,0.802
151,default_multimer_1,0.795
152,default_multimer_2,0.808
153,default_multimer_3,0.809
154,default_multimer_4,0.812
155,folds_iter_1_0,0.808
156,folds_iter_1_1,0.808
157,folds_iter_1_2,0.807
158,folds_iter_1_3,0.808
159,folds_iter_1_4,0.807
160,folds_iter_2_0,0.763
161,folds_iter_2_1,0.773
162,folds_iter_2_2,0.763
163,folds_iter_2_3,0.795
164,folds_iter_2_4,0.748
165,folds_iter_esm_1_0,0.8
166,folds_iter_esm_1_1,0.764
167,folds_iter_esm_1_2,0.758
168,folds_iter_esm_1_3,0.774
169,folds_iter_esm_1_4,0.758
170,folds_iter_esm_2_0,0.727
171,folds_iter_esm_2_1,0.778
172,folds_iter_esm_2_2,0.732
173,folds_iter_esm_2_3,0.764
174,folds_iter_esm_2_4,0.771
175,folds_iter_esm_not_1_0,0.809
176,folds_iter_esm_not_1_1,0.804
177,folds_iter_esm_not_1_2,0.801
178,folds_iter_esm_not_1_3,0.804
179,folds_iter_esm_not_1_4,0.799
180,folds_iter_esm_not_2_0,0.748
181,folds_iter_esm_not_2_1,0.758
182,folds_iter_esm_not_2_2,0.734
183,folds_iter_esm_not_2_3,0.743
184,folds_iter_esm_not_2_4,0.741
185,folds_iter_esm_o_1_0,0.803
186,folds_iter_esm_o_1_1,0.803
187,folds_iter_esm_o_1_2,0.786
188,folds_iter_esm_o_1_3,0.761
189,folds_iter_esm_o_1_4,0.76
190,folds_iter_esm_o_2_0,0.784
191,folds_iter_esm_o_2_1,0.729
192,folds_iter_esm_o_2_2,0.762
193,folds_iter_esm_o_2_3,0.732
194,folds_iter_esm_o_2_4,0.761
195,folds_iter_esm_o_not_1_0,0.804
196,folds_iter_esm_o_not_1_1,0.803
197,folds_iter_esm_o_not_1_2,0.8
198,folds_iter_esm_o_not_1_3,0.804
199,folds_iter_esm_o_not_1_4,0.805
200,folds_iter_esm_o_not_2_0,0.766
201,folds_iter_esm_o_not_2_1,0.735
202,folds_iter_esm_o_not_2_2,0.767
203,folds_iter_esm_o_not_2_3,0.665
204,folds_iter_esm_o_not_2_4,0.736
205,folds_iter_not_1_0,0.803
206,folds_iter_not_1_1,0.806
207,folds_iter_not_1_2,0.805
208,folds_iter_not_1_3,0.804
209,folds_iter_not_1_4,0.805
210,folds_iter_not_2_0,0.691
211,folds_iter_not_2_1,0.745
212,folds_iter_not_2_2,0.733
213,folds_iter_not_2_3,0.739
214,folds_iter_not_2_4,0.719
215,folds_iter_o_1_0,0.807
216,folds_iter_o_1_1,0.804
217,folds_iter_o_1_2,0.808
218,folds_iter_o_1_3,0.809
219,folds_iter_o_1_4,0.806
220,folds_iter_o_2_0,0.775
221,folds_iter_o_2_1,0.781
222,folds_iter_o_2_2,0.776
223,folds_iter_o_2_3,0.761
224,folds_iter_o_2_4,0.774
225,folds_iter_o_not_1_0,0.798
226,folds_iter_o_not_1_1,0.799
227,folds_iter_o_not_1_2,0.798
228,folds_iter_o_not_1_3,0.802
229,folds_iter_o_not_1_4,0.798
230,folds_iter_o_not_2_0,0.771
231,folds_iter_o_not_2_1,0.737
232,folds_iter_o_not_2_2,0.725
233,folds_iter_o_not_2_3,0.733
234,folds_iter_o_not_2_4,0.726
235,pdb_inter_prot_sto_0,0.74
236,pdb_inter_prot_sto_1,0.739
237,pdb_inter_prot_sto_2,0.743
238,pdb_inter_prot_sto_3,0.743
239,pdb_inter_prot_sto_4,0.738
240,pdb_inter_ref_a3m_0,0.748
241,pdb_inter_ref_a3m_1,0.749
242,pdb_inter_ref_a3m_2,0.75
243,pdb_inter_ref_a3m_3,0.748
244,pdb_inter_ref_a3m_4,0.749
245,pdb_inter_ref_sto_0,0.747
246,pdb_inter_ref_sto_1,0.743
247,pdb_inter_ref_sto_2,0.744
248,pdb_inter_ref_sto_3,0.743
249,pdb_inter_ref_sto_4,0.745
250,spec_comp_0,0.788
251,spec_comp_1,0.798
